timestep,obs,human_obs,actions,rewards,original_rewards,logstd_action_dist,avg_action_dist
0,"[ 0.98105346  1.4475137   0.41522907 -1.41341644 -1.68978521 -1.37203471
  0.46621139 -0.38029319  3.45575122  1.97505174  0.        ]","[[-0.07108958 -0.0208035  -0.19505452 -0.1585918 ]
 [ 0.00416068 -0.0013282   0.          0.        ]]",[-4.03285609 -2.66156947],-7.67344,-0.428347487367,[-0.79950529 -0.86370826],[-4.41958284 -2.15806055]
1,"[ 0.9759141   1.44538085  0.34556803 -1.51735832 -1.68978198 -1.37203275
  0.28276336 -1.13729724  3.43995093  1.81419722  0.        ]","[[-0.11068227 -0.06054219 -0.19505452 -0.1585918 ]
 [-3.95027062 -3.95935506  0.          0.        ]]",[-3.63945838 -1.42690641],-7.51529,-0.422927404396,[-0.79950529 -0.86370826],[-3.88539195 -1.31157124]
2,"[ 0.94746754  1.4268059   0.14037033 -1.82419129 -1.68977876 -1.37203079
  0.1029391  -1.87931435  3.34150465  1.34850511  0.        ]","[[-0.2285796  -0.17865543 -0.19505452 -0.1585918 ]
 [-7.82658779 -7.83903816  0.          0.        ]]",[-3.1513087   0.53307383],-7.01161,-0.404156351526,[-0.79950529 -0.86370826],[-2.99905801  0.1555737 ]
3,"[ 0.85847029  1.38385089 -0.18497697 -2.16428985 -1.68977553 -1.37202883
 -0.07344558 -1.44563387  3.07172178  0.72624334  0.        ]","[[ -0.42325953  -0.31268571  -0.19505452  -0.1585918 ]
 [-11.62876105  -5.57153417   0.           0.        ]]",[-3.47289533  0.71285347],-6.16368,-0.37034750394,[-0.79950529 -0.86370826],[-2.48830843  0.48181778]
4,"[ 0.6545912   1.34641365 -0.58833292 -2.36558495 -1.6897723  -1.37202687
 -0.24635488 -0.88437029  2.60233285  0.1331258   0.        ]","[[ -0.69323153  -0.394673    -0.19505452  -0.1585918 ]
 [-15.35601858  -2.6369478    0.           0.        ]]",[-1.19825108  1.03045682],-4.71307,-0.323063538897,[-0.79950529 -0.86370826],[-1.73087525  0.8830508 ]
5,"[ 0.28222662  1.33999505 -0.98032754 -2.3956323  -1.68976907 -1.3720249
 -0.41585611 -0.11672677  1.93860406 -0.29990418  0.        ]","[[ -1.03701194  -0.40714197  -0.19505452  -0.1585918 ]
 [-19.00981209   1.37670821   0.           0.        ]]",[-1.00964248  0.99774029],-3.27414,-0.262395882562,[-0.79950529 -0.86370826],[-0.90779459  1.22234583]
6,"[-0.2774999   1.37220046 -1.21390106 -2.23255185 -1.68976584 -1.37202294
 -0.58199159  0.63403924  1.12694397 -0.44544269  0.        ]","[[ -1.4531403   -0.34022305  -0.19505452  -0.1585918 ]
 [-22.59105463   5.30212008   0.           0.        ]]",[ 0.09967392  1.00889552],-2.41729,-0.188720794253,[-0.79950529 -0.86370826],[ 0.50094259  1.25973976]
7,"[-0.9029812   1.422664   -1.13320541 -1.86749925 -1.68976261 -1.37202098
 -0.54302341  1.37131324  0.34759702 -0.23505208  0.        ]","[[ -1.89653339  -0.19550285  -0.19505452  -0.1585918 ]
 [-21.75106017   9.15699526   0.           0.        ]]",[ 2.37319421  0.73347714],-2.06676,-0.112776821301,[-0.79950529 -0.86370826],[ 1.90857196  0.76410079]
8,"[-1.38480967  1.44763524 -0.79136086 -1.31980524 -1.68975938 -1.37201902
 -0.3395918   1.89180833 -0.17664572  0.15778113  0.        ]","[[ -2.28755619e+00   1.49429510e-02  -1.95054519e-01  -1.58591795e-01]
 [ -1.73658735e+01   1.18784471e+01   0.00000000e+00   0.00000000e+00]]",[ 3.02929439 -0.07994845],-1.92465,-0.0583449257564,[-0.79950529 -0.86370826],[ 2.53220367 -0.17251495]
9,"[-1.66459677  1.40777224 -0.38256025 -0.71893777 -1.68975615 -1.37201706
 -0.14013612  1.7859414  -0.44367045  0.5216981   0.        ]","[[ -2.5917355    0.2469585   -0.19505452  -0.1585918 ]
 [-13.06639163  11.32493631   0.           0.        ]]",[ 3.07355756 -0.89226153],-1.84103,-0.0429938341668,[-0.79950529 -0.86370826],[ 2.73812103 -0.35493991]
10,"[-1.79783569  1.32455738 -0.0331823  -0.25390817 -1.68975292 -1.3720151
  0.05543158  1.06701281 -0.56607667  0.80457391  0.        ]","[[-2.81076637  0.43574223 -0.19505452 -0.1585918 ]
 [-8.85071948  7.56598642  0.          0.        ]]",[ 2.45319329  0.32419778],-1.9768,-0.0541489701203,[-0.79950529 -0.86370826],[ 2.81686568 -0.07727763]
11,"[-1.84820253  1.21862429  0.19793414  0.11590178 -1.68974969 -1.37201314
  0.24705636  1.28357496 -0.58104965  0.94467445  0.        ]","[[-2.94633693  0.59842253 -0.19505452 -0.1585918 ]
 [-4.72004091  8.69830186  0.          0.        ]]",[ 2.32617642 -1.01905747],-1.85532,-0.0639200253979,[-0.79950529 -0.86370826],[ 2.4531579  -0.56471038]
12,"[-1.86107928  1.11093494  0.29155764  0.38873449 -1.68974646 -1.37201118
  0.43498688  0.49306972 -0.52321756  0.93793584  0.        ]","[[-3.00009257  0.73091858 -0.19505452 -0.1585918 ]
 [-0.66899536  4.56510377  0.          0.        ]]",[ 1.85914041  0.32499966],-1.86009,-0.0653502772353,[-0.79950529 -0.86370826],[ 2.20583344 -0.19762006]
13,"[-1.85524752  1.01493415  0.24539234  0.58040809 -1.68974324 -1.37200922
  0.61912727  0.72165728 -0.39829625  0.79666694  0.        ]","[[-2.97364739  0.83421225 -0.19505452 -0.1585918 ]
 [ 3.3003521   5.7602887   0.          0.        ]]",[ 1.234874   -0.70718889],-1.64728,-0.0616874144637,[-0.79950529 -0.86370826],[ 1.26871324 -0.81401992]
14,"[-1.82240277  0.92780414  0.06434374  0.72422646 -1.68974001 -1.37200726
  0.79969418  0.16404237 -0.17812166  0.54352148  0.        ]","[[-2.8685875   0.92016578 -0.19505452 -0.1585918 ]
 [ 7.19267316  2.84477102  0.          0.        ]]",[ 0.75516116 -0.97846072],-1.47443,-0.0651945574812,[-0.79950529 -0.86370826],[ 0.17354754 -0.61325431]
