timestep,logstd_action_dist,human_obs,actions,obs,rewards,original_rewards,avg_action_dist
0,[-0.41608956 -0.47963938],"[[-0.05171183  0.01272485 -0.01463094 -0.08313181]
 [ 0.00151768  0.00452827  0.          0.        ]]",[-2.85393384 -0.71020277],"[ 1.05274854  1.95485309  0.28337859 -1.07481577 -0.13215554 -0.73627459
  0.63910863 -0.39585199  1.43072836  0.75940883  0.        ]",-1.74916,-0.23619815245,[-1.86922824  0.27607614]
1,[-0.41608956 -0.47963938],"[[-0.09136131 -0.01538486 -0.01463094 -0.08313181]
 [-3.95330146 -2.80613733  0.          0.        ]]",[-0.52360254  0.79169623],"[ 1.04865651  1.95478852  0.2204188  -1.15295754 -0.13215535 -0.73627299
  0.45004886 -0.84846701  1.42381632  0.6484448   0.        ]",-1.54202,-0.232103777464,[-1.25324845  0.95475709]
2,[-0.41608956 -0.47963938],"[[-0.19043731 -0.03949001 -0.01463094 -0.08313181]
 [-5.94765347  0.38498574  0.          0.        ]]",[-0.47872316  0.22028257],"[ 1.02858551  1.95386772  0.06430886 -1.21994144 -0.13215516 -0.7362714
  0.35470876 -0.33458203  1.39318894  0.42266196  0.        ]",-1.29368,-0.223382780557,[-0.97785944  0.80142993]
3,[-0.41608956 -0.47963938],"[[-0.32721418 -0.02310842 -0.01463094 -0.08313181]
 [-7.72411706  1.2502872   0.          0.        ]]",[-0.22674032  1.99788034],"[ 0.97810919  1.95455799 -0.14603352 -1.17441769 -0.13215498 -0.7362698
  0.26978481 -0.19523722  1.33224205  0.17023061  0.        ]",-1.18006,-0.213056081035,[-0.49110383  0.99074244]
4,[-0.41608956 -0.47963938],"[[-0.48917843  0.04137974 -0.01463094 -0.08313181]
 [-8.46982195  5.18540957  0.          0.        ]]",[-0.52946611 -0.07467857],"[ 0.88543938  1.95373637 -0.38244872 -0.99516934 -0.13215479 -0.7362682
  0.23413612  0.43845854  1.24365555 -0.07083583  0.        ]",-0.902083,-0.202382911673,[-0.27705273  0.72278863]
5,[-0.41608956 -0.47963938],"[[ -0.67790748   0.14109831  -0.01463094  -0.08313181]
 [-10.39667557   4.78776134   0.           0.        ]]",[ 0.36062849  1.16258843],"[ 0.73561565  1.94125965 -0.63282484 -0.71920677 -0.1321546  -0.7362666
  0.14202277  0.37442218  1.1180867  -0.30821503  0.        ]",-0.864118,-0.190450645193,[ 0.32320249  1.11485589]
6,[-0.41608956 -0.47963938],"[[-0.86947967  0.27562329 -0.01463094 -0.08313181]
 [-8.76596877  8.65185743  0.          0.        ]]",[ 1.62569289  1.05427901],"[ 0.54274978  1.9030867  -0.85066609 -0.35357673 -0.13215441 -0.736265
  0.21997841  0.99667954  0.9781086  -0.49329824  0.        ]",-0.982566,-0.178923783118,[ 0.41570109  0.64569175]
7,[-0.41608956 -0.47963938],"[[ -1.00338278   0.4866533   -0.01463094  -0.08313181]
 [ -4.63801998  12.43854921   0.           0.        ]]",[ 0.40821593  0.55560784],"[ 0.38724307  1.79554757 -0.97691689  0.19000096 -0.13215422 -0.7362634
  0.41731467  1.6064667   0.92533944 -0.5003573   0.        ]",-0.907742,-0.173161973637,[ 0.16162661  0.02496761]
8,[-0.41608956 -0.47963938],"[[ -1.07902461   0.75502016  -0.01463094  -0.08313181]
 [ -2.93176427  14.39164145   0.           0.        ]]",[-0.4358637 -0.7796359],"[ 0.29307102  1.58193877 -1.03773762  0.79504453 -0.13215403 -0.7362618
  0.49888159  1.92097229  0.9430221  -0.34919025  0.        ]",-0.896881,-0.17088230025,[-0.10492691 -0.3999356 ]
9,[-0.41608956 -0.47963938],"[[ -1.1543668    1.00902586  -0.01463094  -0.08313181]
 [ -4.59701081  11.02014328   0.           0.        ]]",[-0.28502692  0.60230678],"[ 0.19539792  1.313539   -1.090339    1.24266709 -0.13215384 -0.7362602
  0.41927346  1.37803596  0.92458627 -0.19526144  0.        ]",-0.825327,-0.165706027331,[-0.09911446 -0.20346606]
10,[-0.41608956 -0.47963938],"[[ -1.2567151    1.25116994  -0.01463094  -0.08313181]
 [ -5.63435597  13.1870244    0.           0.        ]]",[ 0.7822962  -0.47513454],"[ 0.05751876  1.01371314 -1.14851269  1.52912191 -0.13215365 -0.7362586
  0.36968233  1.72697049  0.85432236 -0.08154728  0.        ]",-0.671505,-0.156032421028,[-0.13352586 -0.60757011]
11,[-0.41608956 -0.47963938],"[[ -1.33721709   1.49340684  -0.01463094  -0.08313181]
 [ -2.42646081  11.04385663   0.           0.        ]]",[-0.14711852 -0.11881342],"[-0.05428206  0.68860159 -1.18315815  1.66159672 -0.13215346 -0.736257
  0.5230358   1.38184026  0.77829274  0.06999399  0.        ]",-0.747189,-0.146466669331,[-0.42694792 -0.72636062]
12,[-0.41608956 -0.47963938],"[[ -1.39110247   1.70737066  -0.01463094  -0.08313181]
 [ -2.96032908  10.35481531   0.           0.        ]]",[-0.54305356 -0.66400437],"[-0.13037164  0.39565477 -1.20075338  1.64402145 -0.13215327 -0.73625541
  0.49751316  1.27087609  0.69974035  0.22595069  0.        ]",-0.769906,-0.138352720939,[-0.50559247 -0.87029749]
13,[-0.41608956 -0.47963938],"[[-1.47128202  1.88603276 -0.01463094 -0.08313181]
 [-5.05075411  7.52081343  0.          0.        ]]",[ 0.44269986 -0.9239019 ],"[-0.24490899  0.15701396 -1.21850736  1.53290728 -0.13215308 -0.73625381
  0.3975789   0.81450227  0.60094389  0.31368688  0.        ]",-0.630921,-0.128321660708,[-0.33960292 -0.69289404]
