timestep,obs,human_obs,actions,rewards,original_rewards,logstd_action_dist,avg_action_dist
0,"[ 1.14092724  2.10362903  0.24620172 -1.12863067  1.06503453  1.04613881
  0.68627354 -0.38885809  0.36772515 -1.02192801  0.        ]","[[ 0.04457692 -0.07993105  0.12145931  0.12460927]
 [-0.0005652  -0.00097285  0.          0.        ]]",[-0.08528152  1.1557638 ],-0.616893,-0.152302127161,[-0.20424472 -0.32414606],[-0.08284344  1.43407202]
1,"[ 1.14112182  2.10687594  0.24102246 -1.00688559  1.06502789  1.04613241
  0.6647075   0.19656941  0.3683391  -0.99148002  0.        ]","[[ 0.04116543 -0.04022116  0.12145931  0.12460927]
 [-0.33945108  3.95876502  0.          0.        ]]",[-0.89024947  1.71431931],-0.593881,-0.149394022234,[-0.20424472 -0.32414606],[-0.05677695  1.14892173]
2,"[ 1.14228545  2.10378161  0.17711795 -0.64432565  1.06502126  1.04612602
  0.44095072  0.77058729  0.36655661 -0.95681716  0.        ]","[[ -9.05818004e-04   7.79093402e-02   1.21459307e-01   1.24609270e-01]
 [ -3.85596011e+00   7.84133940e+00   0.00000000e+00   0.00000000e+00]]",[ 0.00597761  1.21338408],-0.631748,-0.145920405928,[-0.20424472 -0.32414606],[ 0.1185433   0.96737975]
3,"[ 1.13817573  2.05700265  0.06156175 -0.05552523  1.06501462  1.04611962
  0.44721508  1.3330256   0.35124323 -0.91229215  0.        ]","[[ -0.07703719   0.2729059    0.12145931   0.12460927]
 [ -3.75748585  11.64563602   0.           0.        ]]",[ 0.7779411   0.63148025],-0.665547,-0.140424030868,[-0.20424472 -0.32414606],[ 0.20649695  0.76290351]
4,"[ 1.13222847  1.92011513 -0.00425405  0.66558349  1.06500799  1.04611323
  0.64772556  1.66841907  0.29692732 -0.76294394  0.        ]","[[ -0.12057062   0.52858071   0.12145931   0.12460927]
 [ -0.60626115  13.91430214   0.           0.        ]]",[ 0.74867785  1.93119279],-0.741832,-0.121881892766,[-0.20424472 -0.32414606],[ 0.09753866  0.51199591]
5,"[ 1.13495146  1.64641213  0.02248067  1.41156892  1.06500136  1.04610683
  0.83692562  2.21290768  0.15210693 -0.49299896  0.        ]","[[ -0.10286415   0.84382028   0.12145931   0.12460927]
 [  2.36722947  17.59740251   0.           0.        ]]",[ 0.184561    0.33627146],-0.4717,-0.0847221178182,[-0.20424472 -0.32414606],[-0.1042014   0.02146351]
6,"[ 1.14061887  1.22329793  0.10460479  1.98552589  1.06499472  1.04610044
  0.88048959  2.35817478 -0.11757468 -0.22713305  0.        ]","[[ -0.04865089   1.20562986   0.12145931   0.12460927]
 [  3.05194202  18.58028494   0.           0.        ]]",[-1.37186905  0.20462334],-0.335874,-0.0366095023956,[-0.20424472 -0.32414606],[-0.24051088 -0.25383276]
7,"[ 1.14170938  0.7169712   0.13610156  2.18782437  1.06498809  1.04609404
  0.62494013  2.42364977 -0.42981282 -0.1325088   0.        ]","[[ -0.02790516   1.58168288   0.12145931   0.12460927]
 [ -0.9641693   19.02348825   0.           0.        ]]",[ 0.97088708  0.36031582],-0.384932,-0.0262390599713,[-0.20424472 -0.32414606],[-0.13243508 -0.34960198]
8,"[ 1.14219111  0.19375313  0.16568928  1.94326412  1.06498145  1.04608765
  0.87076764  2.57876016 -0.75477057 -0.18626213  0.        ]","[[ -8.42792000e-03   1.97268287e+00   1.21459307e-01   1.24609270e-01]
 [  2.89925750e+00   2.00730629e+01   0.00000000e+00   0.00000000e+00]]",[-0.5506772  -0.54372342],-0.248459,-0.0679587135299,[-0.20424472 -0.32414606],[-0.23259524 -0.43359745]
9,"[ 1.14172355 -0.23351071  0.21970866  1.30490376  1.06497482  1.04608126
  0.72851062  2.20170625 -1.02908322 -0.36800265  0.        ]","[[  0.02712913   2.34855708   0.12145931   0.12460927]
 [  0.6636386   17.52283726   0.           0.        ]]",[-0.14987405 -1.08270171],-0.217076,-0.110635989855,[-0.20424472 -0.32414606],[-0.24457902 -0.4225744 ]
