timestep,obs,human_obs,actions,rewards,original_rewards,logstd_action_dist,avg_action_dist
0,"[ 0.97997242  1.450482    0.67764088 -1.24352275 -0.54851556 -1.02641387
  0.46741715 -0.3803282   2.0631836   1.94557075  0.        ]","[[  7.77811267e-02   4.31029807e-02  -6.29481863e-02  -1.18593488e-01]
 [  5.46444756e-05  -2.87292841e-04   0.00000000e+00   0.00000000e+00]]",[-1.79130305 -1.59833005],-5.36395,-0.305605686454,[-0.78296477 -0.86064893],[-2.87858176 -1.1913482 ]
1,"[ 0.98325776  1.4516966   0.60767482 -1.34746247 -0.5485152  -1.02641281
  0.2837659  -1.13594163  2.07299801  1.78427462  0.        ]","[[  3.81071459e-02   3.38488604e-03  -6.29481863e-02  -1.18593488e-01]
 [ -3.95429070e+00  -3.95833613e+00   0.00000000e+00   0.00000000e+00]]",[-1.67070885 -0.60321697],-5.2411,-0.300883768904,[-0.78296477 -0.86064893],[-2.16489172 -0.02467117]
2,"[ 0.97973456  1.44525404  0.3994132  -1.61492237 -0.54851484 -1.02641175
  0.10371642 -1.57666645  2.05304311  1.32656619  0.        ]","[[-0.07987554 -0.09894489 -0.06294819 -0.11859349]
 [-7.83108394 -6.26694848  0.          0.        ]]",[-2.54851708  1.24037194],-4.95353,-0.285769966738,[-0.78296477 -0.86064893],[-1.42128766  1.07932782]
3,"[ 0.93068217  1.42961597  0.06125186 -1.83347753 -0.54851448 -1.0264107
 -0.07288899 -0.7967799   1.91678311  0.71220888  0.        ]","[[ -0.27465025  -0.18329589  -0.06294819  -0.11859349]
 [-11.63371982  -2.18175922   0.           0.        ]]",[-0.86750835  1.61702713],-4.15619,-0.261401123057,[-0.78296477 -0.86064893],[-1.21300018  0.86279619]
4,"[ 0.78115077  1.42877458 -0.36708689 -1.84237728 -0.54851412 -1.02640964
 -0.22165546 -0.03236337  1.6353203   0.0921241   0.        ]","[[ -0.53946363  -0.18675613  -0.06294819  -0.11859349]
 [-14.83693303   1.82239774   0.           0.        ]]",[-0.65972464  0.35797955],-3.15108,-0.231066234676,[-0.78296477 -0.86064893],[-0.77617556  1.02107131]
5,"[ 0.48772932  1.43944412 -0.79779379 -1.71237733 -0.54851376 -1.02640858
 -0.32925513  0.23155299  1.18553952 -0.46413346  0.        ]","[[ -0.85944767  -0.13643764  -0.06294819  -0.11859349]
 [-17.15375108   3.20484107   0.           0.        ]]",[ 0.31065659  1.72591398],-2.64335,-0.19444677339,[-0.78296477 -0.86064893],[ 0.4966163   1.82122517]
6,"[ 0.08974162  1.45096418 -1.09757352 -1.44334768 -0.54851341 -1.02640752
 -0.25648999  0.97525268  0.66348131 -0.82040311  0.        ]","[[ -1.18680289  -0.03325437  -0.06294819  -0.11859349]
 [-15.58699069   7.10048065   0.           0.        ]]",[ 1.51383155  1.22843656],-2.47648,-0.158414632508,[-0.78296477 -0.86064893],[ 1.30870962  1.57072115]
7,"[-0.28196517  1.43746213 -1.21454947 -0.97272357 -0.54851305 -1.02640646
 -0.05851858  1.70400006  0.2939391  -0.94225756  0.        ]","[[ -1.45577393   0.14705588  -0.06294819  -0.11859349]
 [-11.32431541  10.91780965   0.           0.        ]]",[ 0.95882663  0.945934  ],-2.37677,-0.134758340353,[-0.78296477 -0.86064893],[ 1.23861957  0.57085192]
8,"[-0.54785728  1.34720938 -1.22174855 -0.33492344 -0.54851269 -1.0264054
  0.1279801   2.37745791  0.17369154 -0.91984518  0.        ]","[[ -1.64197051   0.4008069   -0.06294819  -0.11859349]
 [ -7.30866834  14.44554952   0.           0.        ]]",[ 0.53853823 -0.7109236 ],-2.2121,-0.12500190658,[-0.78296477 -0.86064893],[ 0.89185166 -0.52374494]
9,"[-0.72261428  1.17596931 -1.19290628  0.24583509 -0.54851233 -1.02640435
  0.23369432  1.78529431  0.188536   -0.82623068  0.        ]","[[ -1.76530604   0.65859583  -0.06294819  -0.11859349]
 [ -5.03245292  11.34369816   0.           0.        ]]",[ 0.23007863 -0.34098685],-2.08954,-0.121195621435,[-0.78296477 -0.86064893],[ 0.50840878 -0.51624298]
