timestep,obs,human_obs,actions,rewards,original_rewards,logstd_action_dist,avg_action_dist
0,"[ 1.13809685  2.12346514  0.05907232 -0.88711522 -1.56783052  0.86929143
  0.71941955 -0.392794    2.61620982 -1.02177212  0.        ]","[[-0.09952667  0.01185733 -0.17889455  0.1056666 ]
 [ 0.0027908  -0.00095255  0.          0.        ]]",[-1.45505096  1.98960736],-2.63206,-0.407688498639,[-0.2287166  -0.34371445],[-1.30612457  2.40927649]
1,"[  1.13150175e+00   2.12169150e+00  -6.06259796e-04  -7.63187166e-01
  -1.56781590e+00   8.69287311e-01   4.78337834e-01   1.98657313e-01
   2.61262996e+00  -1.05512097e+00   0.00000000e+00]","[[-0.13917735  0.05158176 -0.17889455  0.1056666 ]
 [-3.95467836  3.96018739  0.          0.        ]]",[-0.152275    1.64404764],-2.58481,-0.408464841975,[-0.2287166  -0.34371445],[-1.22557402  2.21575236]
2,"[ 1.11026503  2.10362823 -0.12637212 -0.39687181 -1.56780128  0.8692832
  0.4463139   0.77819789  2.60315635 -1.09412445  0.        ]","[[-0.22354515  0.16972867 -0.17889455  0.1056666 ]
 [-4.48034484  7.84156614  0.          0.        ]]",[-1.22097428  2.58318061],-2.66626,-0.408750305069,[-0.2287166  -0.34371445],[-1.15447402  2.0166111 ]
3,"[ 1.05943093  2.0324962  -0.31292794  0.1893134  -1.56778667  0.86927908
  0.21063353  1.34644136  2.57698495 -1.13642344  0.        ]","[[ -0.35196872   0.36474471  -0.17889455   0.1056666 ]
 [ -8.34914762  11.64732656   0.           0.        ]]",[-1.13262932  2.51376618],-2.67255,-0.407123034269,[-0.2287166  -0.34371445],[-0.97757936  1.88185787]
4,"[ 0.93403419  1.85378437 -0.59171495  0.92771302 -1.56777205  0.86927497
 -0.02039777  1.90337893  2.50727878 -1.23164335  0.        ]","[[ -0.55700225   0.63511764  -0.17889455   0.1056666 ]
 [-12.14163445  15.37746673   0.           0.        ]]",[ 0.03143398  0.98450517],-2.59969,-0.402423112428,[-0.2287166  -0.34371445],[-0.75900352  1.69419384]
5,"[  7.25522641e-01   1.51231083e+00  -8.73770515e-01   1.66594343e+00
  -1.56775743e+00   8.69270850e-01   1.71852849e-03   2.43984859e+00
   2.38430111e+00  -1.29301162e+00   0.00000000e+00]","[[ -0.79619286   0.97871923  -0.17889455   0.1056666 ]
 [-11.77858605  18.9706999    0.           0.        ]]",[-1.6706633   1.32401588],-2.56673,-0.390076444697,[-0.2287166  -0.34371445],[-0.65793556  1.32174051]
6,"[ 0.42051906  0.98362008 -1.11949221  2.14862121 -1.56774281  0.86926674
 -0.22522443  2.97492863  2.19138696 -1.30195124  0.        ]","[[ -1.06914094   1.39409609  -0.17889455   0.1056666 ]
 [-15.50395023  22.55489706   0.           0.        ]]",[-0.66480234  0.43028192],-2.30649,-0.367078261024,[-0.2287166  -0.34371445],[-0.43818381  0.84471309]
7,"[-0.01687881  0.34906067 -1.28486777  2.06951865 -1.5677282   0.86926262
 -0.36688893  3.16242135  1.91615663 -1.28209367  0.        ]","[[ -1.40255112   1.85780058  -0.17889455   0.1056666 ]
 [-17.82943876  23.81127367   0.           0.        ]]",[ 0.07865799 -1.06150889],-1.83147,-0.33315837013,[-0.2287166  -0.34371445],[-0.28588146  0.412112  ]
8,"[-0.50272466 -0.1700388  -1.28131145  1.4250357  -1.56771358  0.86925851
 -0.32647096  2.50062827  1.62365667 -1.21287757  0.        ]","[[ -1.75248318   2.28955568  -0.17889455   0.1056666 ]
 [-17.16598185  19.37907853   0.           0.        ]]",[-0.73007919  0.54772526],-1.44272,-0.294999266209,[-0.2287166  -0.34371445],[-0.2347572   0.38504097]
9,"[-0.98071542 -0.50675872 -1.08220488  0.42382757 -1.56769897  0.86925439
 -0.48189899  2.76695126  1.3515817  -1.07230726  0.        ]","[[ -2.12140207   2.69503877  -0.17889455   0.1056666 ]
 [-19.71739886  21.16330038   0.           0.        ]]",[-0.42262933 -0.355389  ],-0.981501,-0.255260740299,[-0.2287166  -0.34371445],[-0.28725326  0.0266397 ]
10,"[-1.39203387 -0.63688501 -0.66239964 -0.64660144 -1.56768435  0.86925028
 -0.5601126   0.8505199   1.1712082  -0.91574695  0.        ]","[[ -2.52863026   3.05255567  -0.17889455   0.1056666 ]
 [-21.00132517   8.32714214   0.           0.        ]]",[-0.84136723  0.90908013],-0.749261,-0.225130283508,[-0.2287166  -0.34371445],[-0.56831688  0.29295239]
11,"[-1.62742859 -0.64119961 -0.037284   -0.79627643 -1.56766974  0.86924616
 -0.73774467 -0.52464564  1.12998802 -0.87563246  0.        ]","[[ -2.97791444   3.10061512  -0.17889455   0.1056666 ]
 [-23.91723994  -0.88366975   0.           0.        ]]",[-0.05228648 -0.72762971],-0.602399,-0.218000520585,[-0.2287166  -0.34371445],[-0.69840407  0.68117994]
12,"[-1.57869366 -0.63697838  0.67509315 -0.64909022 -1.56765512  0.86924205
 -0.72151512 -0.95848564  1.09769041 -0.95879122  0.        ]","[[ -3.45358687   3.05335814  -0.17889455   0.1056666 ]
 [-23.65087751  -3.78953905   0.           0.        ]]",[-0.36743625 -0.95377523],-0.63844,-0.219361809828,[-0.2287166  -0.34371445],[-0.7514407   0.75489724]
13,"[-1.22788335 -0.61446801  1.29186265 -0.30045608 -1.56764051  0.86923793
 -0.78161169 -1.51116812  0.97521135 -1.03340222  0.        ]","[[ -3.93650333   2.94042525  -0.17889455   0.1056666 ]
 [-24.63742746  -7.49146413   0.           0.        ]]",[-1.17560811  0.94532956],-0.748167,-0.210893813453,[-0.2287166  -0.34371445],[-0.80269879  0.9489429 ]
14,"[-0.59349886 -0.5756054   1.67922694  0.03387933 -1.56762589  0.86923382
 -0.99305859 -0.9303145   0.81559356 -0.96457711  0.        ]","[[ -4.46407759   2.82963153  -0.17889455   0.1056666 ]
 [-28.10844355  -3.60095783   0.           0.        ]]",[-0.36396333  0.15969754],-0.767907,-0.189071282076,[-0.2287166  -0.34371445],[-0.89601296  0.70128036]
15,"[ 0.19208017 -0.54526872  1.64744186  0.224732   -1.56761128  0.8692297
 -1.04692127 -0.82544292  0.75915016 -0.76475058  0.        ]","[[ -5.03511853   2.76466028  -0.17889455   0.1056666 ]
 [-28.99270368  -2.89855693   0.           0.        ]]",[-1.46068963  1.1378536 ],-0.687009,-0.168994625289,[-0.2287166  -0.34371445],[-0.95403397  0.71662462]
16,"[ 0.87360071 -0.53606518  1.10804616  0.27587084 -1.56759667  0.86922559
 -1.25312687 -0.2259595   0.8550015  -0.57389224  0.        ]","[[ -5.64893508   2.74697674  -0.17889455   0.1056666 ]
 [-32.37773915   1.11675332   0.           0.        ]]",[-2.00796704  0.53400741],-0.658685,-0.168943275473,[-0.2287166  -0.34371445],[-0.96070361  0.57666236]
17,"[ 1.14348837 -0.55788495  0.1390919   0.14999021 -1.56758206  0.86922147
 -1.45526932  0.08613544  1.04044419 -0.53298518  0.        ]","[[ -6.32978409   2.7902857   -0.17889455   0.1056666 ]
 [-35.69614086   3.20714819   0.           0.        ]]",[-1.02339939  0.36398078],-0.835684,-0.189860090427,[-0.2287166  -0.34371445],[-0.8503083  0.5591926]
18,"[ 0.72856895 -0.59099724 -0.87054285 -0.0814796  -1.56756744  0.86921736
 -1.65341621  0.29153309  1.1790173  -0.64268635  0.        ]","[[ -7.07634411   2.86823176  -0.17889455   0.1056666 ]
 [-38.94903705   4.58289149   0.           0.        ]]",[-0.75684698  0.36260537],-0.952859,-0.211843840513,[-0.2287166  -0.34371445],[-0.43951759  0.5675633 ]
19,"[-0.28357517 -0.62282227 -1.30584645 -0.40153471 -1.56755283  0.86921325
 -1.78899076  0.49210401  1.19099387 -0.78743705  0.        ]","[[ -7.87765738   2.97336762  -0.17889455   0.1056666 ]
 [-41.17486483   5.92630766   0.           0.        ]]",[-0.24307228  0.38997767],-0.836373,-0.220332106701,[-0.2287166  -0.34371445],[-0.23355672  0.55698144]
20,"[-1.29773286 -0.63403993 -0.7923355  -0.58264639 -1.56753822  0.86920913
 -1.79796487 -0.31833434  1.16247603 -0.87778014  0.        ]","[[ -8.70263687   3.03196372  -0.17889455   0.1056666 ]
 [-41.32251505   0.49807254   0.           0.        ]]",[-2.12654759  0.82089875],-0.687355,-0.221914099299,[-0.2287166  -0.34371445],[-0.45005476  0.8350215 ]
21,"[-1.63320108 -0.63342833  0.41500491 -0.57037521 -1.56752361  0.86920502
 -1.98929979 -0.47104611  1.10810341 -0.97052065  0.        ]","[[ -9.560605     3.02800847  -0.17889455   0.1056666 ]
 [-44.46380672  -0.52478236   0.           0.        ]]",[-0.59724583  0.36756444],-0.673832,-0.221285712796,[-0.2287166  -0.34371445],[-0.78823048  0.72064078]
22,"[-0.95696678 -0.63163862  1.51711078 -0.5366404  -1.567509    0.8692009
 -2.07969713 -0.46541743  0.99839033 -0.98113884  0.        ]","[[-10.46477483   3.01712446  -0.17889455   0.1056666 ]
 [-45.94822485  -0.48709245   0.           0.        ]]",[ 0.98509762  1.01491979],-0.918509,-0.209794916817,[-0.2287166  -0.34371445],[-0.97825122  0.47698617]
23,"[ 0.21475241 -0.63039161  1.63895534 -0.51481028 -1.56749439  0.86919679
 -1.7866702  -0.42871185  0.92740901 -0.88705059  0.        ]","[[-11.33547971   3.01007368  -0.17889455   0.1056666 ]
 [-41.13829608  -0.24125321   0.           0.        ]]",[-1.51860044  0.32411642],-0.748121,-0.19570000199,[-0.2287166  -0.34371445],[-1.04573822  0.4020468 ]
24,"[ 1.04723094 -0.62963488  0.76718169 -0.50213676 -1.56747978  0.86919268
 -1.97822    -0.41676169  0.94828752 -0.76606676  0.        ]","[[-12.18979928   3.00597756  -0.17889455   0.1056666 ]
 [-44.28318066  -0.16122187   0.           0.        ]]",[-0.204425    1.00534263],-0.846911,-0.19052340327,[-0.2287166  -0.34371445],[-0.94029927  0.51794559]
25,"[ 0.96849686 -0.62931144 -0.52827205 -0.49685777 -1.56746517  0.86918856
 -1.97409539 -0.39814146  1.04800379 -0.70661666  0.        ]","[[ -1.30747878e+01   3.00427102e+00  -1.78894548e-01   1.05666601e-01]
 [ -4.42158989e+01  -3.65153260e-02   0.00000000e+00   0.00000000e+00]]",[-1.15139425  0.62900863],-0.852043,-0.198985177276,[-0.2287166  -0.34371445],[-0.56922817  0.69061899]
26,"[-0.0459579  -0.62916984 -1.28989962 -0.49458821 -1.56745056  0.86918445
 -2.16192464 -0.39750294  1.15390822 -0.76135759  0.        ]","[[ -1.39900483e+01   3.00353752e+00  -1.78894548e-01   1.05666601e-01]
 [ -4.72998686e+01  -3.22469189e-02   0.00000000e+00   0.00000000e+00]]",[ 0.7563332   0.14819211],-0.818725,-0.214534342057,[-0.2287166  -0.34371445],[-0.22337449  0.87130487]
27,"[-1.21137072 -0.62897311 -0.88971278 -0.49144079 -1.56743596  0.86918034
 -1.92244815 -0.40075356  1.18045561 -0.8895356   0.        ]","[[-14.89660551   3.00251997  -0.17889455   0.1056666 ]
 [-43.36895543  -0.05402728   0.           0.        ]]",[-0.48553921  1.36194437],-0.723632,-0.224693933792,[-0.2287166  -0.34371445],[-0.39418939  0.90927756]
28,"[-1.64294221 -0.62896997  0.31074933 -0.49142673 -1.56742135  0.86917622
 -1.98722486 -0.38865452  1.11080664 -0.98976382  0.        ]","[[ -1.57746584e+01   3.00251596e+00  -1.78894548e-01   1.05666601e-01]
 [ -4.44327909e+01   2.70012283e-02   0.00000000e+00   0.00000000e+00]]",[-0.64315184  1.53949959],-0.725604,-0.222823740465,[-0.2287166  -0.34371445],[-0.76555711  0.72901201]
29,"[-1.03701012 -0.62908065  1.46199783 -0.49325183 -1.56740674  0.86917211
 -2.08872736 -0.38862416  0.995583   -0.99089261  0.        ]","[[ -1.66800379e+01   3.00310687e+00  -1.78894548e-01   1.05666601e-01]
 [ -4.60996053e+01   2.71965394e-02   0.00000000e+00   0.00000000e+00]]",[-2.12392512  0.41456526],-0.694664,-0.210156641299,[-0.2287166  -0.34371445],[-0.96454406  0.46751544]
30,"[ 0.2330476  -0.62904289  1.63176128 -0.49267739 -1.56739213  0.86916799
 -2.27427413 -0.39664528  0.92184248 -0.88194618  0.        ]","[[ -1.76325984e+01   3.00292159e+00  -1.78894548e-01   1.05666601e-01]
 [ -4.91462881e+01  -2.65351448e-02   0.00000000e+00   0.00000000e+00]]",[-1.95699858  0.64504924],-0.72073,-0.194753533786,[-0.2287166  -0.34371445],[-1.04955506  0.40921327]
31,"[ 1.11606506 -0.62898588  0.51691621 -0.49179291 -1.56737753  0.86916388
 -2.45613601 -0.39362818  0.96310678 -0.74406726  0.        ]","[[ -1.86454873e+01   3.00263602e+00  -1.78894548e-01   1.05666601e-01]
 [ -5.21326537e+01  -6.33567367e-03   0.00000000e+00   0.00000000e+00]]",[-1.29845411  0.49268096],-0.781482,-0.19098025215,[-0.2287166  -0.34371445],[-0.88587034  0.55247921]
32,"[ 0.65154238 -0.62894068 -0.94700874 -0.49110055 -1.56736292  0.86915977
 -2.63438457 -0.39450869  1.09556936 -0.71371098  0.        ]","[[ -1.97175104e+01   3.00241258e+00  -1.78894548e-01   1.05666601e-01]
 [ -5.50599012e+01  -1.22412668e-02   0.00000000e+00   0.00000000e+00]]",[ 0.40089255  0.68137137],-0.850594,-0.205072969239,[-0.2287166  -0.34371445],[-0.33600739  0.77461386]
33,"[-0.75710634 -0.62893691 -1.20286474 -0.49107631 -1.56734832  0.86915565
 -2.47126333 -0.39183219  1.18232178 -0.83174352  0.        ]","[[ -2.07918468e+01   3.00240527e+00  -1.78894548e-01   1.05666601e-01]
 [ -5.23826605e+01   5.67691806e-03   0.00000000e+00   0.00000000e+00]]",[-0.20527606  0.9749452 ],-0.748333,-0.221678851971,[-0.2287166  -0.34371445],[-0.23647431  0.93149173]
34,"[-1.62954327 -0.62901832 -0.02268158 -0.49242654 -1.56733371  0.86915154
 -2.45755798 -0.38859501  1.13522015 -0.97147241  0.        ]","[[ -2.18372501e+01   3.00284257e+00  -1.78894548e-01   1.05666601e-01]
 [ -5.21584177e+01   2.73504715e-02   0.00000000e+00   0.00000000e+00]]",[ 0.26596526 -0.79381074],-0.630956,-0.224419835687,[-0.2287166  -0.34371445],[-0.70038098  0.8128345 ]
35,"[-1.15213728 -0.62242704  1.36678865 -0.39677974 -1.56731911  0.86914743
 -2.33048742 -0.85820138  0.98625485 -1.01195845  0.        ]","[[-22.85949382   2.97183218  -0.17889455   0.1056666 ]
 [-50.07286239  -3.11794293   0.           0.        ]]",[-0.57924782 -0.21839592],-0.716152,-0.210598212274,[-0.2287166  -0.34371445],[-0.90739244  0.71598983]
36,"[ 0.17796922 -0.60260087  1.65244332 -0.18155551 -1.5673045   0.86914331
 -2.40973698 -0.9784384   0.84965314 -0.84246029  0.        ]","[[-23.87401325   2.90139455  -0.17889455   0.1056666 ]
 [-51.37470713  -3.92328431   0.           0.        ]]",[-2.1403281   1.89948534],-0.715132,-0.184164152119,[-0.2287166  -0.34371445],[-0.99304181  0.72001314]
37,"[ 1.11673383 -0.58913367  0.51341705 -0.0669363  -1.5672899   0.8691392
 -2.58886493 -0.37614297  0.96408737 -0.6138154   0.        ]","[[-24.93102308   2.86340425  -0.17889455   0.1056666 ]
 [-54.31654909   0.11067807   0.           0.        ]]",[-0.98994013 -0.77358787],-0.683122,-0.184162298937,[-0.2287166  -0.34371445],[-0.85782933  0.66055334]
38,"[ 0.60252283 -0.57773601 -0.99010292  0.01848359 -1.56727529  0.86913509
 -2.76202358 -0.83439055  1.22604831 -0.65022035  0.        ]","[[-26.04589018   2.83482475  -0.17889455   0.1056666 ]
 [-57.16060203  -2.95852697   0.           0.        ]]",[-0.56159952  0.50925728],-0.904265,-0.218020003335,[-0.2287166  -0.34371445],[-0.31678188  1.16459441]
39,"[-0.91528933 -0.56073042 -1.12322176  0.1320227  -1.56726069  0.86913097
 -2.82843719 -0.52527776  1.30894995 -0.97975607  0.        ]","[[-27.20005364   2.79642751  -0.17889455   0.1056666 ]
 [-58.25215736  -0.88821311   0.           0.        ]]",[ 0.49343244  1.69670149],-0.865245,-0.244883715861,[-0.2287166  -0.34371445],[-0.17569856  1.22164392]
40,"[-1.64354795 -0.57074795  0.29998209  0.0668736  -1.56724609  0.86912686
 -2.6391662   0.06786028  1.06824195 -1.15368263  0.        ]","[[-28.33392503   2.81852048  -0.17889455   0.1056666 ]
 [-55.14543583   3.08440489   0.           0.        ]]",[-1.563324    0.67859328],-0.707787,-0.229397710968,[-0.2287166  -0.34371445],[-0.73038608  0.74382937]
41,"[-0.76750043 -0.60425724  1.61778807 -0.19708849 -1.56723149  0.86912275
 -2.8137734   0.45932851  0.89293116 -0.99102784  0.        ]","[[-29.46560941   2.90651378  -0.17889455   0.1056666 ]
 [-58.01347881   5.70631574   0.           0.        ]]",[-0.17560191 -0.91393641],-0.726579,-0.199144264712,[-0.2287166  -0.34371445],[-1.04274821  0.21564716]
42,"[ 0.72718735 -0.62497354  1.29143985 -0.43169535 -1.56721688  0.86911864
 -2.78613787 -0.0982602   0.91381306 -0.8043735   0.        ]","[[-30.62133785   2.98316868  -0.17889455   0.1056666 ]
 [-57.56079423   1.97181122   0.           0.        ]]",[-2.02479221 -0.26859341],-0.671575,-0.188901719021,[-0.2287166  -0.34371445],[-1.02259195  0.34514958]
43,"[ 1.04292098 -0.62992043 -0.35954521 -0.50759204 -1.56720228  0.86911452
 -2.95779948 -0.33710868  1.02994812 -0.71182229  0.        ]","[[-31.80084737   3.00774552  -0.17889455   0.1056666 ]
 [-60.38074235   0.37209862   0.           0.        ]]",[ 0.19759343  1.6666248 ],-0.896315,-0.197116304115,[-0.2287166  -0.34371445],[-0.55501491  0.6526227 ]
44,"[-0.25314656 -0.63023589 -1.30628114 -0.51295308 -1.56718768  0.86911041
 -2.83729198 -0.40283414  1.15996105 -0.77877194  0.        ]","[[-32.98862012   3.0094788   -0.17889455   0.1056666 ]
 [-58.40311295  -0.06811002   0.           0.        ]]",[-0.3327633  -0.05240036],-0.735287,-0.216186695298,[-0.2287166  -0.34371445],[-0.17530818  0.91238105]
45,"[-1.53628501 -0.62955419 -0.37956579 -0.50157311 -1.56717308  0.8691063
 -2.84704691 -0.43559002  1.15684334 -0.94222464  0.        ]","[[-34.15830108   3.00580081  -0.17889455   0.1056666 ]
 [-58.56444211  -0.28750339   0.           0.        ]]",[ 0.21523748  0.05772183],-0.645769,-0.225091423884,[-0.2287166  -0.34371445],[-0.52994651  0.90567362]
46,"[-1.26977885 -0.62885966  1.24512279 -0.49029061 -1.56715848  0.86910219
 -2.7244841  -0.40803202  1.0222527  -1.00205733  0.        ]","[[-35.30940709   3.00215248  -0.17889455   0.1056666 ]
 [-56.55286621  -0.10294146   0.           0.        ]]",[-1.36748159  0.97329887],-0.723041,-0.213842995991,[-0.2287166  -0.34371445],[-0.94674063  0.57923472]
47,"[ 0.21575145 -0.62880079  1.63853481 -0.48938128 -1.56714388  0.86909807
 -2.89734201 -0.38792979  0.92121298 -0.88331963  0.        ]","[[ -3.64689564e+01   3.00185884e+00  -1.78894548e-01   1.05666601e-01]
 [ -5.93926028e+01   3.16854741e-02   0.00000000e+00   0.00000000e+00]]",[ 1.18025902  1.05473798],-0.95078,-0.194789947715,[-0.2287166  -0.34371445],[-1.05763745  0.42675614]
48,"[ 1.13890478 -0.62895196  0.35170027 -0.49185074 -1.56712928  0.86909396
 -2.58458591 -0.3868009   0.97433429 -0.73361564  0.        ]","[[ -3.76052868e+01   3.00265821e+00  -1.78894548e-01   1.05666601e-01]
 [ -5.42575536e+01   3.92382150e-02   0.00000000e+00   0.00000000e+00]]",[-1.29603034  0.69944261],-0.78582,-0.191721218801,[-0.2287166  -0.34371445],[-0.85257202  0.5770489 ]
49,"[ 0.47955678 -0.62901157 -1.08230869 -0.49285059 -1.56711468  0.86908985
 -2.76021456 -0.39227449  1.11345692 -0.72305796  0.        ]","[[ -3.87193859e+01   3.00298215e+00  -1.78894548e-01   1.05666601e-01]
 [ -5.71427388e+01   2.57073966e-03   0.00000000e+00   0.00000000e+00]]",[ 2.10714136  0.26229391],-0.877383,-0.207720895227,[-0.2287166  -0.34371445],[-0.27251577  0.81340104]
