timestep,obs,human_obs,actions,rewards,original_rewards,logstd_action_dist,avg_action_dist
0,"[ 1.20081385  2.0480037  -0.08358798  0.42022124 -1.51120593 -0.59383567
 -0.48806189  0.33485775  2.56421522  0.44433736  0.        ]","[[-0.03611692 -0.07646666 -0.1736767  -0.06922495]
 [ 0.00482139 -0.00397299  0.          0.        ]]",[-0.73568093  0.5013945 ],-3.58221,-0.386600784312,[-0.28685561 -0.08711458],[-0.6521337  -1.03323829]
1,"[ 1.19879514  2.04976282 -0.12692743  0.47904903 -1.51120144 -0.59383495
 -0.5749683   0.60002388  2.56227047  0.41100062  0.        ]","[[-0.06522876 -0.05661466 -0.1736767  -0.06922495]
 [-2.90630899  1.9825493   0.          0.        ]]",[-0.55634845  0.06739568],-3.61069,-0.385816405129,[-0.28685561 -0.08711458],[-0.58915162 -1.01330817]
2,"[ 1.18737929  2.05175586 -0.24494866  0.60352954 -1.51119694 -0.59383422
 -0.63895673  0.63051621  2.55201166  0.30869538  0.        ]","[[-0.1448608  -0.01467161 -0.1736767  -0.06922495]
 [-5.04975792  2.21099126  0.          0.        ]]",[-0.69622475 -0.182683  ],-3.62461,-0.383054786443,[-0.28685561 -0.08711458],[-0.53175616 -0.85415626]
3,"[ 1.15125205  2.05157019 -0.4309426   0.71202492 -1.51119244 -0.59383349
 -0.7181868   0.52825494  2.51813355  0.11906817  0.        ]","[[-0.27248434  0.02186179 -0.1736767  -0.06922495]
 [-7.70376061  1.44489689  0.          0.        ]]",[-1.43029296 -0.17054779],-3.59842,-0.37685132657,[-0.28685561 -0.08711458],[-0.49154657 -0.60838109]
4,"[ 1.05669167  2.05060073 -0.6978452   0.77688198 -1.51118795 -0.59383276
 -0.83172512  0.43448992  2.42348299 -0.18370086  0.        ]","[[ -0.46471851   0.04371195  -0.1736767   -0.06922495]
 [-11.50699456   0.74245224   0.           0.        ]]",[ 0.05716493 -2.20901481],-3.81547,-0.364047725922,[-0.28685561 -0.08711458],[-0.47937977 -0.33772802]
5,"[ 0.88866863  2.05163717 -0.97897388  0.70258583 -1.51118345 -0.59383203
 -0.81813214 -0.09603717  2.23126417 -0.5441297   0.        ]","[[ -0.69029038   0.01868367  -0.1736767   -0.06922495]
 [-11.05171205  -3.23203153   0.           0.        ]]",[-0.56579912 -0.20626137],-3.632,-0.342715244407,[-0.28685561 -0.08711458],[-0.64415872 -0.14861166]
6,"[ 0.65007744  2.04994404 -1.22613697  0.4882767  -1.51117896 -0.59383131
 -0.87841539 -0.19640686  1.92202582 -0.88281826  0.        ]","[[ -0.93158532  -0.05350136  -0.1736767   -0.06922495]
 [-13.07106524  -3.98395926   0.           0.        ]]",[-0.32980307  0.30588314],-3.43917,-0.311553740859,[-0.28685561 -0.08711458],[-0.86146659 -0.14665593]
7,"[ 0.32537766  2.0421781  -1.42102349  0.29087076 -1.51117446 -0.59383058
 -0.90966036 -0.02414338  1.50499831 -1.1216908   0.        ]","[[ -1.20350809  -0.1202324   -0.1736767   -0.06922495]
 [-14.11772734  -2.69343703   0.           0.        ]]",[-1.78499265 -1.23390771],-3.21027,-0.270231882744,[-0.28685561 -0.08711458],[-1.06071496 -0.26100788]
8,"[-0.09991205  2.02148135 -1.51872036  0.0184584  -1.51116997 -0.59382985
 -1.01937843 -0.54535191  0.95462374 -1.19314497  0.        ]","[[ -1.52273738  -0.21327819  -0.1736767   -0.06922495]
 [-17.79301121  -6.59810384   0.           0.        ]]",[-1.65016475  0.38775885],-2.63185,-0.212349688172,[-0.28685561 -0.08711458],[-1.2305429 -0.3815034]
9,"[-0.62668561  1.98017787 -1.43311743 -0.311106   -1.51116547 -0.59382912
 -1.1269959  -0.32272478  0.31117606 -0.95322071  0.        ]","[[ -1.91476683  -0.32850698  -0.1736767   -0.06922495]
 [-21.39794621  -4.93028406   0.           0.        ]]",[-2.09997079 -2.47042247],-2.1599,-0.131973604479,[-0.28685561 -0.08711458],[-1.40805125 -0.75121564]
10,"[-1.15341972  1.90904292 -1.06041464 -0.68693598 -1.51116098 -0.5938284
 -1.23243386 -0.83794052 -0.23250905 -0.28266607  0.        ]","[[ -2.37816142  -0.46583985  -0.1736767   -0.06922495]
 [-24.92989182  -8.7900549    0.           0.        ]]",[-2.26768527 -2.88305818],-1.65943,-0.0323896597243,[-0.28685561 -0.08711458],[-1.30034208 -1.11262071]
11,"[-1.49684994  1.75411133 -0.36971519 -1.21946599 -1.51115648 -0.59382767
 -1.3358219  -1.34286273 -0.3701435   0.79288162  0.        ]","[[ -2.91150478  -0.6795952   -0.1736767   -0.06922495]
 [-28.39319142 -12.57272613   0.           0.        ]]",[-2.32424841 -1.97737575],-1.67235,-0.0969223445779,[-0.28685561 -0.08711458],[-1.02740848 -1.57393825]
12,"[-1.43943171  1.47126622  0.51189002 -1.79983158 -1.51115199 -0.59382694
 -1.43722996 -1.83764198  0.19487721  1.80073377  0.        ]","[[ -3.51344707  -0.96824252  -0.1736767   -0.06922495]
 [-31.79019121 -16.27944268   0.           0.        ]]",[-1.2191549  -0.16633197],-2.47492,-0.219729961123,[-0.28685561 -0.08711458],[-0.88672507 -1.83867133]
13,"[-0.85644207  1.07394864  1.25666127 -2.2123565  -1.51114749 -0.59382621
 -1.53673239 -1.88182269  1.23762822  1.98831189  0.        ]","[[ -4.18269074  -1.29715502  -0.1736767   -0.06922495]
 [-35.12338396 -16.61048322   0.           0.        ]]",[-0.18758743  0.41109358],-3.15713,-0.308035871049,[-0.28685561 -0.08711458],[-0.78603268 -1.77572167]
