timestep,obs,logstd_action_dist,actions,rewards,original_rewards,human_obs,avg_action_dist
16,"[-0.32658977  0.57071573  1.21855478  1.61971434 -0.41819137  0.12316298
 -0.48177297  0.40899126 -0.67599633  0.5663548   0.        ]",[-0.68554538 -0.44339135],[-0.35187134 -0.17038796],-2.79844,-0.11207139664,"[[ 1.64986935  1.47240045 -0.04754662  0.01456001]
 [ 1.25623192  1.39060061  0.          0.        ]]",[-0.36774379 -0.75766563]
17,"[-0.34192578  0.54343273  1.21716388  1.62303425 -0.41819122  0.12316295
 -0.52214684  0.31649206 -0.68492537  0.53085333  0.        ]",[-0.68554538 -0.44339135],[ 0.06271733 -0.84742597],-2.74683,-0.110018449331,"[[ 1.66077461  1.49316978 -0.04754662  0.01456001]
 [-0.16099232  0.68867085  0.          0.        ]]",[-0.19177943 -0.63663077]
18,"[-0.34095406  0.56974533  1.21725636  1.61984233 -0.41819107  0.12316291
 -0.51496675 -0.12748733 -0.6843976   0.55351584  0.        ]",[-0.68554538 -0.44339135],[ 0.69947283 -0.25790729],-2.7318,-0.111724742657,"[[ 1.66008342  1.47313952 -0.04754662  0.01456001]
 [ 0.09103841 -2.68046819  0.          0.        ]]",[ 0.03125077  0.14089578]
19,"[-0.38247123  0.65254759  1.21261653  1.60498268 -0.41819091  0.12316287
 -0.43615506 -0.25514104 -0.70750824  0.58729844  0.        ]",[-0.68554538 -0.44339135],[ 0.00355812  0.64216463],-2.81458,-0.116164073888,"[[ 1.68966122  1.40981097 -0.04754662  0.01456001]
 [ 2.85750553 -3.649169    0.          0.        ]]",[-0.22299114  0.43680418]
20,"[-0.46164392  0.71314406  1.20005614  1.5893895  -0.41819076  0.12316283
 -0.43738114  0.0894499  -0.75338787  0.56817932  0.        ]",[-0.68554538 -0.44339135],[-1.14600382 -0.60681428],-2.82394,-0.118423123221,"[[ 1.74637946  1.36306401 -0.04754662  0.01456001]
 [ 2.81446194 -1.03424116  0.          0.        ]]",[-0.48584008 -0.01433326]
21,"[-0.48388962  0.77037746  1.19563647  1.57089561 -0.41819061  0.12316279
 -0.55168558 -0.22436518 -0.76501537  0.59633996  0.        ]",[-0.68554538 -0.44339135],[-0.82846709  0.55542828],-2.85805,-0.12148870087,"[[ 1.76241117  1.3184859  -0.04754662  0.01456001]
 [-1.19789446 -3.41562609  0.          0.        ]]",[ 0.17947996  0.77996129]
22,"[-0.40505619  0.82819574  1.2095306   1.54837703 -0.41819046  0.12316275
 -0.64441694  0.07445608 -0.70949315  0.71621954  0.        ]",[-0.68554538 -0.44339135],[ 1.35256631  1.19674004],-2.78252,-0.126581458652,"[[ 1.70579391  1.27292508 -0.04754662  0.01456001]
 [-4.45298782 -1.14802269  0.          0.        ]]",[ 0.52743882  0.63508892]
23,"[-0.33705609  0.80672759  1.21761916  1.5571946  -0.41819031  0.12316271
 -0.529203    0.59911059 -0.66535138  0.75539009  0.        ]",[-0.68554538 -0.44339135],[ 0.60525261 -1.14856958],-2.7154,-0.126755397618,"[[ 1.65731144  1.2899105  -0.04754662  0.01456001]
 [-0.40872235  2.83331532  0.          0.        ]]",[-0.16865468 -0.38081259]
24,"[-0.3594615   0.78593728  1.21534685  1.5652154  -0.41819016  0.12316268
 -0.46071498  0.06985712 -0.68336646  0.7191585   0.        ]",[-0.68554538 -0.44339135],[ 0.0305851   0.11168535],-2.79761,-0.124958973038,"[[ 1.67325795  1.30628061 -0.04754662  0.01456001]
 [ 1.99535702 -1.18291902  0.          0.        ]]",[-0.20859534  0.31682831]
25,"[-0.41650063  0.81004097  1.20781393  1.55586548 -0.41819     0.12316264
 -0.458395    0.13121466 -0.71910496  0.69077589  0.        ]",[-0.68554538 -0.44339135],[ 0.00471769  0.05018945],-2.80006,-0.125227636643,"[[ 1.7139821   1.28729386 -0.04754662  0.01456001]
 [ 2.07678745 -0.71730778  0.          0.        ]]",[-0.31175974  0.23989674]
26,"[-0.4740189   0.82547155  1.19764112  1.54951931 -0.41818985  0.1231626
 -0.45903526  0.15927268 -0.755449    0.65259708  0.        ]",[-0.68554538 -0.44339135],[-0.56244009  0.2540674 ],-2.83939,-0.125002946179,"[[ 1.75529229  1.27508399 -0.04754662  0.01456001]
 [ 2.05430702 -0.50438952  0.          0.        ]]",[-0.3888008  0.1961199]
27,"[-0.49942635  0.82533082  1.19230979  1.54957665 -0.4181897   0.12316256
 -0.52360386  0.29322751 -0.77174896  0.62905648  0.        ]",[-0.68554538 -0.44339135],[-0.71821284  1.2888797 ],-2.89271,-0.12450560922,"[[ 1.77363782  1.27519521 -0.04754662  0.01456001]
 [-0.21220346  0.51212508  0.          0.        ]]",[-0.23813668  0.04031307]
28,"[-0.45404046  0.76195919  1.20146866  1.57383679 -0.41818955  0.12316252
 -0.60447529  0.81376457 -0.74693177  0.61644227  0.        ]",[-0.68554538 -0.44339135],[-0.64802944 -1.02153885],-2.78794,-0.121541965279,"[[ 1.74091147  1.32507038 -0.04754662  0.01456001]
 [-3.05098125  4.46221364  0.          0.        ]]",[-0.07004555 -0.87974125]
29,"[-0.33349047  0.69939388  1.21793952  1.59326696 -0.4181894   0.12316248
 -0.67578678  0.28039456 -0.67443874  0.66795464  0.        ]",[-0.68554538 -0.44339135],[ 0.32915089 -0.79030084],-2.73383,-0.120107860306,"[[ 1.65477661  1.37370531 -0.04754662  0.01456001]
 [-5.55418464  0.41474679  0.          0.        ]]",[ 0.53193301  0.02753316]
30,"[-0.19686229  0.72930906  1.22313316  1.5845241  -0.41818925  0.12316244
 -0.63552824 -0.13311132 -0.57737005  0.80036759  0.        ]",[-0.68554538 -0.44339135],[ 0.86237202  0.43958127],-2.76272,-0.125193042199,"[[ 1.55787131  1.35051676 -0.04754662  0.01456001]
 [-4.14102959 -2.72313361  0.          0.        ]]",[ 0.83430791  0.84156197]
31,"[-0.12950455  0.77603431  1.22047905  1.56884684 -0.4181891   0.12316241
 -0.53598582  0.10325568 -0.51816972  0.88705564  0.        ]",[-0.68554538 -0.44339135],[-0.2182177   0.88232281],-2.85762,-0.129969873202,"[[ 1.51010892  1.31405043 -0.04754662  0.01456001]
 [-0.64687692 -0.92946822  0.          0.        ]]",[ 0.40472314  0.50739664]
32,"[-0.09926491  0.75475128  1.21816368  1.576294   -0.41818894  0.12316237
 -0.56024384  0.56609203 -0.49943716  0.89052768  0.        ]",[-0.68554538 -0.44339135],[-0.39937042 -0.28467468],-2.83067,-0.129408282633,"[[ 1.48862783  1.33070037 -0.04754662  0.01456001]
 [-1.49839492  2.58275464  0.          0.        ]]",[ 0.27476242 -0.25998518]
33,"[-0.03537239  0.7034895   1.21096476  1.59212198 -0.41818879  0.12316233
 -0.60441494  0.4108548  -0.46107244  0.89165692  0.        ]",[-0.68554538 -0.44339135],[ 0.41148968 -0.16180567],-2.7952,-0.127816220601,"[[ 1.44310327  1.37053616 -0.04754662  0.01456001]
 [-3.04890726  1.40474251  0.          0.        ]]",[ 0.60181355 -0.04297864]
34,"[ 0.02607474  0.6757953   1.20104926  1.59945194 -0.41818864  0.12316229
 -0.55630297  0.32271123 -0.4189815   0.90845808  0.        ]",[-0.68554538 -0.44339135],[-0.4348585  -0.46446159],-2.82572,-0.127744804195,"[[ 1.39906961  1.3919199  -0.04754662  0.01456001]
 [-1.36007892  0.7358686   0.          0.        ]]",[ 0.52487582  0.00599189]
35,"[ 0.08727478  0.68082498  1.1881983   1.59818143 -0.41818849  0.12316225
 -0.6045491   0.07848376 -0.3680901   0.94879997  0.        ]",[-0.68554538 -0.44339135],[ 1.10055357 -0.00816381],-2.77549,-0.129923889672,"[[ 1.35487602  1.38804245 -0.04754662  0.01456001]
 [-3.0536328  -1.11744341  0.          0.        ]]",[ 0.96157759  0.5313015 ]
36,"[ 0.11582935  0.7098874   1.18116465  1.59030186 -0.41818834  0.12316221
 -0.4900917   0.0770252  -0.33588812  0.98725082  0.        ]",[-0.68554538 -0.44339135],[ 1.27102157 -0.02669255],-2.77844,-0.132776239739,"[[ 1.33411429  1.36558248 -0.04754662  0.01456001]
 [ 0.96406564 -1.12851151  0.          0.        ]]",[ 0.55842113  0.48893362]
37,"[ 0.03463785  0.7400415   1.19942884  1.58113055 -0.41818819  0.12316217
 -0.37790075  0.06592291 -0.39559258  0.96407635  0.        ]",[-0.68554538 -0.44339135],[ 0.97103621  0.07419374],-2.78862,-0.13229230885,"[[ 1.39290833  1.34216712 -0.04754662  0.01456001]
 [ 4.90220779 -1.21276069  0.          0.        ]]",[-0.00502104  0.38109303]
38,"[-0.15547134  0.76704425  1.22190375  1.57204401 -0.41818803  0.12316214
 -0.2711993   0.10766443 -0.53992697  0.86148902  0.        ]",[-0.68554538 -0.44339135],[-0.59895533 -0.55885056],-2.80546,-0.128694544473,"[[ 1.52853182  1.32109036 -0.04754662  0.01456001]
 [ 8.64765723 -0.89600654  0.          0.        ]]",[-0.72398466  0.11192244]
39,"[-0.36329896  0.81780839  1.21490535  1.55268163 -0.41818788  0.1231621
 -0.34358364 -0.18155477 -0.682142    0.74292264  0.        ]",[-0.68554538 -0.44339135],[-0.07220797  1.5079706 ],-2.86386,-0.12685109814,"[[ 1.67599183  1.28114952 -0.04754662  0.01456001]
 [ 6.10680636 -3.09073473  0.          0.        ]]",[-0.51914424  0.66129601]
40,"[-0.52756838  0.84485733  1.18578598  1.54111928 -0.41818773  0.12316206
 -0.35519396  0.34829336 -0.78831898  0.61949248  0.        ]",[-0.68554538 -0.44339135],[-1.19026416  0.78357463],-2.89664,-0.125146627621,"[[ 1.79403859  1.25967609 -0.04754662  0.01456001]
 [ 5.69925475  0.92999531  0.          0.        ]]",[-0.96553928 -0.2266368 ]
41,"[-0.62731454  0.7821756   1.15742232  1.56658211 -0.41818758  0.12316202
 -0.47115496  0.75484612 -0.84860967  0.46710943  0.        ]",[-0.68554538 -0.44339135],[ 0.19444014 -0.65857343],-2.76028,-0.119821129961,"[[ 1.86718319  1.30922981 -0.04754662  0.01456001]
 [ 1.62876915  4.01510488  0.          0.        ]]",[-0.76738256 -1.02659178]
42,"[-0.68093498  0.71377462  1.13864414  1.58916628 -0.41818743  0.12316198
 -0.45013384  0.40070926 -0.87265532  0.35334605  0.        ]",[-0.68554538 -0.44339135],[-1.00980964 -0.75768819],-2.81028,-0.115186145009,"[[ 1.90716214  1.36256885 -0.04754662  0.01456001]
 [ 2.3666493   1.32775516  0.          0.        ]]",[-0.79755253 -0.68292755]
43,"[-0.6904691   0.71867704  1.1350362   1.58772181 -0.41818728  0.12316194
 -0.56418388  0.00200291 -0.87776276  0.34730744  0.        ]",[-0.68554538 -0.44339135],[-0.12617375  0.57854477],-2.82675,-0.115358161655,"[[ 1.91432772  1.35876748 -0.04754662  0.01456001]
 [-1.63675737 -1.69780837  0.          0.        ]]",[-0.16743338  0.13450801]
44,"[-0.64041394  0.73236981  1.1530659   1.5835478  -0.41818713  0.1231619
 -0.57749934  0.30832353 -0.85356668  0.41131852  0.        ]",[-0.68554538 -0.44339135],[ 0.75589729 -1.03212746],-2.70375,-0.11675570998,"[[ 1.87690298  1.34813379 -0.04754662  0.01456001]
 [-2.10416653  0.62669064  0.          0.        ]]",[-0.19041476 -0.29327938]
45,"[-0.62471428  0.76740176  1.15826514  1.57190545 -0.41818697  0.12316187
 -0.4910725  -0.21519176 -0.84674802  0.45715018  0.        ]",[-0.68554538 -0.44339135],[-0.47488236  1.03027016],-2.86513,-0.119000241191,"[[ 1.86525827  1.3208085  -0.04754662  0.01456001]
 [ 0.9295912  -3.34597755  0.          0.        ]]",[-0.25421709  0.57678539]
46,"[-0.62409784  0.80117205  1.15846404  1.55934607 -0.41818682  0.12316183
 -0.54515677  0.31538649 -0.84715582  0.48670666  0.        ]",[-0.68554538 -0.44339135],[-1.5558783  -0.28069561],-2.86527,-0.120969353593,"[[ 1.86480208  1.29428578 -0.04754662  0.01456001]
 [-0.96888801  0.68028669  0.          0.        ]]",[-0.30688784 -0.1354121 ]
47,"[-0.54389147  0.79821723  1.18170641  1.5604961  -0.41818667  0.12316179
 -0.65733496  0.16726062 -0.80048411  0.56363056  0.        ]",[-0.68554538 -0.44339135],[-1.01900503 -0.53972107],-2.8252,-0.122084700794,"[[ 1.80591615  1.2966138  -0.04754662  0.01456001]
 [-4.90658743 -0.44375753  0.          0.        ]]",[ 0.31523976  0.307024  ]
48,"[-0.35356518  0.83641374  1.21596029  1.54480781 -0.41818652  0.12316175
 -0.76728337 -0.11311198 -0.67278831  0.76682365  0.        ]",[-0.68554538 -0.44339135],[ 0.94402434  0.55857575],-2.77111,-0.128222425507,"[[ 1.66906113  1.26639219 -0.04754662  0.01456001]
 [-8.76601934 -2.57134837  0.          0.        ]]",[ 1.24268866  1.17017198]
49,"[-0.16170829  0.87239944  1.2221617   1.52841952 -0.41818637  0.12316171
 -0.65593523  0.18490767 -0.52055166  0.94315338  0.        ]",[-0.68554538 -0.44339135],[ 1.57339229  1.45005313],-2.81861,-0.13530423291,"[[ 1.53295675  1.23765527 -0.04754662  0.01456001]
 [-4.85747768 -0.30984442  0.          0.        ]]",[ 0.89491123  0.79175931]
