timestep,obs,human_obs,actions,rewards,original_rewards,logstd_action_dist,avg_action_dist
0,"[ 1.20591925  2.05730357 -0.01841304  0.91095498 -0.22490812 -0.9200303
 -0.49782542  0.33482363  1.50097118  0.99869523  0.        ]","[[ 0.00861613  0.08958929 -0.02543578 -0.10644271]
 [ 0.00375004 -0.00083531  0.          0.        ]]",[-1.35700416 -3.45599024],-2.23454,-0.262914660302,[-0.30355868 -0.07730279],[-1.03288352 -2.21214652]
1,"[ 1.20531136  2.06101203 -0.07740699  0.79270865 -0.22490791 -0.92002885
 -0.61398147 -0.19147495  1.50434483  0.89054004  0.        ]","[[-0.03098473  0.04986032 -0.02543578 -0.10644271]
 [-3.95067157 -3.95887644  0.          0.        ]]",[-1.21065904 -2.35292202],-2.22965,-0.257900875227,[-0.30355868 -0.07730279],[-0.99692976 -2.07258797]
2,"[ 1.19084192  2.05954549 -0.25226263  0.44053623 -0.22490771 -0.9200274
 -0.7278409  -0.70735681  1.47810253  0.57017906  0.        ]","[[-0.14888949 -0.06824354 -0.02543578 -0.10644271]
 [-7.82691306 -7.83858088  0.          0.        ]]",[-2.99664    -3.48748158],-2.29438,-0.241494421753,[-0.30355868 -0.07730279],[-1.02586555 -1.82260036]
3,"[ 1.12608549  2.01641535 -0.53310012 -0.13220197 -0.22490751 -0.92002595
 -0.83945595 -1.21302012  1.32022309  0.07590862  0.        ]","[[ -0.34355184  -0.26317069  -0.02543578  -0.10644271]
 [-11.62675488 -11.64144722   0.           0.        ]]",[-1.9036538  -2.34151034],-2.25359,-0.210202160908,[-0.30355868 -0.07730279],[-1.08613563 -1.5336256 ]
4,"[ 0.95671391  1.87605776 -0.88899383 -0.87312276 -0.22490731 -0.9200245
 -0.94888967 -1.70864759  0.90346875 -0.44876207  0.        ]","[[ -0.61346458  -0.53339846  -0.02543578  -0.10644271]
 [-15.35234592 -15.36886428   0.           0.        ]]",[ 0.21195801 -1.60726622],-2.03217,-0.160881619894,[-0.30355868 -0.07730279],[-1.15324807 -1.35964227]
5,"[ 0.67899543  1.57789504 -1.20667259 -1.65082653 -0.22490711 -0.92002305
 -0.91536573 -2.19465253  0.25767749 -0.69228708  0.        ]","[[ -0.90905857  -0.87744888  -0.02543578  -0.10644271]
 [-14.21111293 -19.02395984   0.           0.        ]]",[-1.30682077 -0.64090578],-1.64954,-0.10196191315,[-0.30355868 -0.07730279],[-1.06259441 -1.50680542]
6,"[ 0.29566917  1.10506005 -1.43555825 -2.21410974 -0.22490691 -0.9200216
 -1.0234319  -2.48172949 -0.41817548 -0.46066117  0.        ]","[[ -1.23018915  -1.27959155  -0.02543578  -0.10644271]
 [-17.89015521 -21.18305117   0.           0.        ]]",[-0.59810621 -2.69752647],-1.45076,-0.0606719554683,[-0.30355868 -0.07730279],[-0.72024989 -1.89239049]
7,"[-0.21213401  0.4948581  -1.52010193 -2.29773032 -0.2249067  -0.92002015
 -1.08271609 -2.95218671 -0.82453702  0.23734477  0.        ]","[[ -1.60823839  -1.73875375  -0.02543578  -0.10644271]
 [-19.90848196 -24.721349     0.           0.        ]]",[ 0.19089114 -2.2164616 ],-1.46426,-0.0907358746803,[-0.30355868 -0.07730279],[-0.25400788 -2.13969851]
8,"[-0.72350894 -0.1430407  -1.38912511 -1.64346296 -0.2249065  -0.9200187
 -1.04913363 -3.41338611 -0.66161132  0.96699738  0.        ]","[[ -1.99493870e+00  -2.26798355e+00  -2.54357808e-02  -1.06442706e-01]
 [ -1.87652715e+01  -2.81901385e+01   0.00000000e+00   0.00000000e+00]]",[ 0.04988037 -1.06692712],-1.54842,-0.130828886648,[-0.30355868 -0.07730279],[ 0.04443177 -2.02564788]
9,"[-1.13560526 -0.57311226 -1.07587751 -0.16818478 -0.2249063  -0.92001725
 -1.03255639 -3.86550857 -0.13895605  1.1165818   0.        ]","[[ -2.36458826e+00  -2.86590515e+00  -2.54357808e-02  -1.06442706e-01]
 [ -1.82009814e+01  -3.15908131e+01   0.00000000e+00   0.00000000e+00]]",[ 1.23858367 -0.29496402],-1.38476,-0.132173016278,[-0.30355868 -0.07730279],[ 0.18530491 -1.32798457]
10,"[-1.38801628 -0.62328677 -0.68777264  0.72922599 -0.2249061  -0.9200158
 -0.90564737  0.01651521  0.0622155   0.90093234  0.        ]","[[ -2.68526165  -3.17015725  -0.02543578  -0.10644271]
 [-13.88056468  -2.39491663   0.           0.        ]]",[-0.14772978 -1.61953443],-0.993536,-0.112673818371,[-0.30355868 -0.07730279],[ 0.44583771 -1.25246191]
11,"[-1.50685896 -0.62383115 -0.29153618  0.65014282 -0.2249059  -0.92001435
 -0.91474825  0.73928591  0.05507217  0.90922338  0.        ]","[[ -2.96598111  -3.14364876  -0.02543578  -0.10644271]
 [-14.190442     3.04089475   0.           0.        ]]",[ 0.93228109 -2.32380079],-0.879318,-0.113281474984,[-0.30355868 -0.07730279],[ 0.60442448 -1.50632358]
12,"[-1.52468697 -0.62163153  0.07051254  0.47324204 -0.2249057  -0.9200129
 -0.79807115  0.67580468  0.05709596  0.9465891   0.        ]","[[ -3.20993653  -3.08432906  -0.02543578  -0.10644271]
 [-10.21835007   2.56347248   0.           0.        ]]",[ 0.61195045 -1.98257198],-0.971946,-0.117530146471,[-0.30355868 -0.07730279],[ 0.74534571 -1.55874252]
13,"[-1.4865979  -0.61747207  0.33213467  0.35398877 -0.22490549 -0.92001144
 -0.72095934  0.53118372  0.06850837  0.96804514  0.        ]","[[-3.3879646  -3.04423885 -0.02543578 -0.10644271]
 [-7.59320495  1.47581448  0.          0.        ]]",[ 1.95081628 -1.71936844],-0.936908,-0.120404188229,[-0.30355868 -0.07730279],[ 0.82792437 -1.55432749]
14,"[-1.44168341 -0.61435748  0.48944012  0.29025139 -0.22490529 -0.92000999
 -0.60024381  0.43328903  0.07866719  0.9761269   0.        ]","[[-3.49859589 -3.02275146 -0.02543578 -0.10644271]
 [-3.48361805  0.73957376  0.          0.        ]]",[ 0.02270506 -0.60293931],-1.16068,-0.121742218753,[-0.30355868 -0.07730279],[ 0.87055314 -1.5396874 ]
15,"[-1.40621735 -0.61255654  0.58319557  0.25823303 -0.22490509 -0.92000854
 -0.59557721  0.38465687  0.08542674  0.97793994  0.        ]","[[-3.56667452 -3.01193714 -0.02543578 -0.10644271]
 [-3.32477292  0.37382535  0.          0.        ]]",[ 2.2296376  -2.95715264],-0.865102,-0.122242475681,[-0.30355868 -0.07730279],[ 0.89706659 -1.53377843]
16,"[-1.39107239 -0.61169877  0.61842136  0.24390295 -0.22490489 -0.92000709
 -0.47734346  0.35436639  0.08835093  0.97908889  0.        ]","[[-3.59278485 -3.00709227 -0.02543578 -0.10644271]
 [ 0.70032705  0.14602032  0.          0.        ]]",[ 0.5638791  -3.58694699],-0.931271,-0.122501028949,[-0.30355868 -0.07730279],[ 0.89399171 -1.53200674]
17,"[-1.41187157 -0.61135516  0.56937636  0.23831382 -0.22490469 -0.92000564
 -0.41217114  0.34251585  0.08623208  0.98521616  0.        ]","[[-3.55651745 -3.00520183 -0.02543578 -0.10644271]
 [ 2.91901991  0.05689775  0.          0.        ]]",[ 0.59702554 -0.33801417],-1.15867,-0.123085009106,[-0.30355868 -0.07730279],[ 0.87695932 -1.53243375]
18,"[-1.45258281 -0.61109044  0.4563565   0.23406329 -0.22490449 -0.92000419
 -0.34443397  0.34434191  0.08016297  0.99611714  0.        ]","[[-3.47500009 -3.00376384 -0.02543578 -0.10644271]
 [ 5.22503097  0.07063352  0.          0.        ]]",[ 0.61554291 -0.62845417],-1.13614,-0.124029245526,[-0.30355868 -0.07730279],[ 0.84580147 -1.53651881]
19,"[-1.49909202 -0.6109325   0.27277571  0.2315531  -0.22490428 -0.92000274
 -0.27588428  0.33801099  0.06892711  1.01076748  0.        ]","[[-3.34708497 -3.00291452 -0.02543578 -0.10644271]
 [ 7.55870408  0.02302267  0.          0.        ]]",[ 0.70620301 -0.76596005],-1.12709,-0.125189041103,[-0.30355868 -0.07730279],[ 0.79802001 -1.53815794]
20,"[-1.52731981 -0.61090776  0.01012324  0.23117073 -0.22490408 -0.92000129
 -0.19814781  0.33459203  0.05082691  1.02703356  0.        ]","[[ -3.16935845e+00  -3.00278519e+00  -2.54357808e-02  -1.06442706e-01]
 [  1.02051294e+01  -2.68805777e-03   0.00000000e+00   0.00000000e+00]]",[ 0.71941513 -3.36165704],-0.964419,-0.126297734352,[-0.30355868 -0.07730279],[ 0.72806108 -1.53875709]
21,"[-1.49980527 -0.61097045 -0.33145694  0.23218001 -0.22490388 -0.91999984
 -0.12041365  0.33199106  0.02432408  1.04162489  0.        ]","[[ -2.93870421  -3.0031268   -0.02543578  -0.10644271]
 [ 12.85147617  -0.02224685   0.           0.        ]]",[ 0.10960135 -0.55277038],-1.20669,-0.126995253401,[-0.30355868 -0.07730279],[ 0.61870825 -1.55396056]
22,"[-1.38470681 -0.61095492 -0.6949789   0.23194366 -0.22490368 -0.91999839
 -0.11513997  0.33717652 -0.00800434  1.04938128  0.        ]","[[ -2.67987338  -3.0030469   -0.02543578  -0.10644271]
 [ 13.03100768   0.01675402   0.           0.        ]]",[ 0.47082137 -2.48816031],-1.10288,-0.126863587725,[-0.30355868 -0.07730279],[ 0.45727441 -1.60804582]
