timestep,obs,human_obs,actions,rewards,original_rewards,logstd_action_dist,avg_action_dist
0,"[ 1.13381323  1.76131982 -0.17124906  0.79378411 -0.18182793  0.68732046
 -0.35275533  0.30576638  1.34812649 -0.68768277  0.        ]","[[-0.09819035  0.09551032 -0.02011866  0.07860236]
 [ 0.00290302 -0.00493213  0.          0.        ]]",[ 2.56676783 -0.49235891],-1.70813,-0.246172150782,[-0.19024356 -0.06727338],[ 0.92367405 -0.78405416]
1,"[ 1.13807164  1.76342522 -0.11146676  0.74465222 -0.18182752  0.68731826
 -0.16482379  0.03948944  1.35015764 -0.63860825  0.        ]","[[-0.05843472  0.07583688 -0.02011866  0.07860236]
 [ 3.9594832  -1.95590564  0.          0.        ]]",[ 1.78952441 -1.21117452],-1.77366,-0.244294356584,[-0.19024356 -0.06727338],[ 0.89055806 -0.78771019]
2,"[ 1.13796561  1.76702661  0.06659362  0.54814276 -0.18182711  0.68731607
  0.01942649 -0.49585195  1.34897705 -0.51005419  0.        ]","[[  5.96749338e-02  -2.63573828e-03  -2.01186632e-02   7.86023564e-02]
 [  7.83856114e+00  -5.87827899e+00   0.00000000e+00   0.00000000e+00]]",[ 1.26973178 -2.21852902],-1.80854,-0.23915553689,[-0.19024356 -0.06727338],[ 0.77515072 -0.81226987]
3,"[ 1.09620381  1.75116661  0.35654298  0.15844906 -0.1818267   0.68731387
  0.2000329  -1.02058244  1.3256381  -0.32333264  0.        ]","[[  0.25459627  -0.15877613  -0.02011866   0.07860236]
 [ 11.64092393  -9.72292492   0.           0.        ]]",[ 0.90967117  0.531481  ],-1.58212,-0.230418733026,[-0.19024356 -0.06727338],[ 0.60803658 -0.85591614]
4,"[ 0.95834436  1.69893287  0.72772802 -0.25793445 -0.1818263   0.68731167
  0.35999029 -0.70723167  1.24569397 -0.04523025  0.        ]","[[  0.52120283  -0.33020006  -0.02011866   0.07860236]
 [ 15.00855968  -7.42707274   0.           0.        ]]",[-0.25708233 -0.41196524],-1.55599,-0.214987860636,[-0.19024356 -0.06727338],[ 0.51957953 -0.9323343 ]
5,"[ 0.71645417  1.61657189  1.06731169 -0.63287495 -0.18182589  0.68730948
  0.29762093 -0.9096804   1.10005453  0.23849364  0.        ]","[[  0.80819966  -0.49362435  -0.02011866   0.07860236]
 [ 13.69550143  -8.91040576   0.           0.        ]]",[ 1.4171354  -0.57199587],-1.40701,-0.195775181031,[-0.19024356 -0.06727338],[ 0.31781483 -0.98600137]
6,"[ 0.3677756   1.47650479  1.33379287 -1.04611492 -0.18182548  0.68730728
  0.47272463 -1.19481298  0.89327696  0.47006626  0.        ]","[[  1.11909669  -0.69279466  -0.02011866   0.07860236]
 [ 17.38200937 -10.99956788   0.           0.        ]]",[ 0.04694276 -0.8023635 ],-1.39612,-0.17350398592,[-0.19024356 -0.06727338],[ 0.12184304 -1.01139414]
7,"[-0.0861448   1.24759546  1.47666482 -1.47301377 -0.18182507  0.68730509
  0.46529853 -1.59855915  0.63059953  0.62042396  0.        ]","[[  1.46516828  -0.94246764  -0.02011866   0.07860236]
 [ 17.22569286 -13.95783783   0.           0.        ]]",[-0.00941394 -0.15206329],-1.41315,-0.146997331181,[-0.19024356 -0.06727338],[ 0.07222299 -0.9938153 ]
8,"[-0.55009113  0.93418882  1.44356473 -1.80323848 -0.18182467  0.68730289
  0.44739597 -1.64284354  0.37312647  0.64641091  0.        ]","[[  1.80590068  -1.224881    -0.02011866   0.07860236]
 [ 16.84881372 -14.28239968   0.           0.        ]]",[-0.09368122 -1.03077768],-1.33262,-0.11885021767,[-0.19024356 -0.06727338],[ 0.10164022 -1.00734925]
9,"[-0.96484825  0.53644758  1.2505943  -1.95100255 -0.18182426  0.6873007
  0.41404226 -2.14446663  0.16063557  0.55007256  0.        ]","[[  2.13583246  -1.54740659  -0.02011866   0.07860236]
 [ 16.14663939 -17.95792364   0.           0.        ]]",[ 1.48619574 -0.52284486],-1.08624,-0.0885979394516,[-0.19024356 -0.06727338],[ 0.16536924 -0.96034837]
