timestep,obs,logstd_action_dist,actions,rewards,original_rewards,human_obs,avg_action_dist
10,"[-0.49144798  0.93762421  1.38828293 -2.37384882  0.91944438  0.6338616
 -0.30020965 -2.75448085 -0.41598108  0.56090099  0.        ]",[-0.3038376 -0.1503205],[ 0.48055081 -3.80353821],-1.84272,-0.073410124174,"[[  1.82882115  -1.42477584   0.10694435   0.07354505]
 [  8.23413441 -23.83697994   0.           0.        ]]",[ 0.88268119 -2.85954332]
11,"[-0.7253635   0.25772784  1.29599607 -2.20505511  0.9194433   0.63386103
 -0.25161156 -3.20602812 -0.47833965  0.20226255  0.        ]",[-0.3038376 -0.1503205],[ 1.17028835 -4.00519588],-1.36017,-0.0471041898985,"[[  2.01094868  -1.93650788   0.10694435   0.07354505]
 [  9.97281441 -27.32454911   0.           0.        ]]",[ 1.46442926 -2.43853068]
12,"[-0.99998261 -0.35547142  1.10990269 -1.14241831  0.91944222  0.63386046
 -0.14649225 -3.64859408 -0.65165541 -0.23186064  0.        ]",[-0.3038376 -0.1503205],[ 1.05174294 -0.11301696],-1.50102,-0.0682678343859,"[[  2.24813696  -2.5172966    0.10694435   0.07354505]
 [ 13.73364635 -30.74285313   0.           0.        ]]",[ 1.73814285 -1.92660427]
13,"[-1.28570487 -0.61029108  0.7691166   0.6019541   0.91944114  0.6338599
 -0.04342097 -2.89893884 -0.90264723 -0.69353642  0.        ]",[-0.3038376 -0.1503205],[ 1.91428648 -1.07146289],-1.41554,-0.125207041347,"[[  2.55980481  -3.13053214   0.10694435   0.07354505]
 [ 17.42120628 -24.95316839   0.           0.        ]]",[ 1.87672043 -1.25229955]
14,"[-1.48438009 -0.59747474  0.2444057   1.0548621   0.91944006  0.63385933
  0.05763817  0.62719849 -0.9294293  -0.81017132  0.        ]",[-0.3038376 -0.1503205],[ 0.79770596 -2.64395696],-1.63887,-0.136688105997,"[[  2.94450855  -3.27986737   0.10694435   0.07354505]
 [ 21.03677843   2.28041256   0.           0.        ]]",[ 1.65005779 -1.93021727]
15,"[-1.46792819 -0.60878973 -0.41475863  0.78278134  0.91943897  0.63385876
  0.13428313  0.98686785 -0.8885664  -0.6806972   0.        ]",[-0.3038376 -0.1503205],[ 1.72362056 -2.3178354 ],-1.51196,-0.122779142944,"[[  3.39275734  -3.18999928   0.10694435   0.07354505]
 [ 23.77888965   5.05827181   0.           0.        ]]",[ 1.7375921  -2.12088799]
16,"[-1.13261323 -0.60939709 -1.06993044  0.52006366  0.91943789  0.6338582
  0.23179035  0.77420915 -0.93695161 -0.56914903  0.        ]",[-0.3038376 -0.1503205],[ 2.57969468 -2.83131595],-1.3667,-0.120785243253,"[[  3.90333657  -3.10360248   0.10694435   0.07354505]
 [ 27.26738538   3.41584193   0.           0.        ]]",[ 1.81418335 -2.18511367]
17,"[-0.45341437 -0.60497024 -1.49066513  0.36390179  0.91943681  0.63385763
  0.32736593  0.5689128  -1.02265215 -0.55436621  0.        ]",[-0.3038376 -0.1503205],[ 2.6383018  -2.95288441],-1.33904,-0.130077120319,"[[  4.4829921   -3.05215405   0.10694435   0.07354505]
 [ 30.68677389   1.83027211   0.           0.        ]]",[ 1.87255001 -2.24200606]
18,"[ 0.413363   -0.60134813 -1.40182128  0.28467422  0.91943573  0.63385706
  0.42105025  0.44654092 -1.08084662 -0.62591068  0.        ]",[-0.3038376 -0.1503205],[ 1.6321912  -2.43275974],-1.5343,-0.141046645184,"[[  5.13035647  -3.02596968   0.10694435   0.07354505]
 [ 34.03850016   0.88515544   0.           0.        ]]",[ 2.01757765 -2.28506851]
19,"[ 1.09665254 -0.59932613 -0.67671391  0.24749525  0.91943465  0.6338565
  0.5128808   0.38423326 -1.07233715 -0.73147137  0.        ]",[-0.3038376 -0.1503205],[ 1.57050802 -2.01739914],-1.68644,-0.14651074609,"[[  5.84408998  -3.01365583   0.10694435   0.07354505]
 [ 37.32390685   0.40393479   0.           0.        ]]",[ 2.11688566 -2.29074287]
20,"[ 1.14827759 -0.59835317  0.44822079  0.23084291  0.91943356  0.63385593
  0.60289394  0.35492433 -0.99503308 -0.80068373  0.        ]",[-0.3038376 -0.1503205],[ 2.08249756 -1.78204111],-1.48072,-0.142794499488,"[[  6.62287929  -3.00813431   0.10694435   0.07354505]
 [ 40.5442949    0.17757431   0.           0.        ]]",[ 2.01281285 -2.20785666]
21,"[ 0.37632091 -0.59791754  1.32681592  0.22361356  0.91943248  0.63385536
  0.69112535  0.34178022 -0.89264395 -0.77593261  0.        ]",[-0.3038376 -0.1503205],[ 0.48834967 -1.9568776 ],-1.43321,-0.130311235705,"[[  7.46543684  -3.005736     0.10694435   0.07354505]
 [ 43.70094171   0.07605996   0.           0.        ]]",[ 1.83134532 -2.13565278]
22,"[-0.7937972  -0.59772995  1.25848544  0.22054463  0.9194314   0.6338548
  0.72098743  0.33607004 -0.84086961 -0.66111167  0.        ]",[-0.3038376 -0.1503205],[ 1.62797646 -1.37966753],-1.16601,-0.116293644929,"[[  8.35017517e+00  -3.00471768e+00   1.06944346e-01   7.35450522e-02]
 [  4.47693316e+01   3.19602268e-02   0.00000000e+00   0.00000000e+00]]",[ 1.69627905 -2.16331673]
23,"[-1.49583218 -0.59765092  0.17324496  0.2192635   0.91943032  0.63385423
  0.80688105  0.33364573 -0.88747651 -0.53682291  0.        ]",[-0.3038376 -0.1503205],[ 2.42354074 -0.85097968],-1.25183,-0.113071708236,"[[  9.27639435e+00  -3.00429257e+00   1.06944346e-01   7.35450522e-02]
 [  4.78423455e+01   1.32383034e-02   0.00000000e+00   0.00000000e+00]]",[ 1.7678628  -2.17642188]
24,"[-1.05707216 -0.59758869 -1.14941209  0.21825923  0.91942924  0.63385366
  0.89107415  0.33404758 -1.00677502 -0.50914208  0.        ]",[-0.3038376 -0.1503205],[ 0.01301233 -1.69498347],-1.80785,-0.125736558428,"[[  1.02634634e+01  -3.00395931e+00   1.06944346e-01   7.35450522e-02]
 [  5.08545258e+01   1.63437785e-02   0.00000000e+00   0.00000000e+00]]",[ 1.90869069 -2.14208865]
25,"[ 0.22999303 -0.59756785 -1.47362278  0.21792892  0.91942815  0.6338531
  0.86437361  0.33184301 -1.09252946 -0.615453    0.        ]",[-0.3038376 -0.1503205],[ 3.25829355 -2.48983778],-1.31568,-0.141846908892,"[[  1.12709699e+01  -3.00384974e+00   1.06944346e-01   7.35450522e-02]
 [  4.98993053e+01  -6.80942455e-04   0.00000000e+00   0.00000000e+00]]",[ 2.04478145 -2.2084949 ]
26,"[ 1.17777684 -0.59757553 -0.43831897  0.21806196  0.91942707  0.63385253
  0.94742843  0.33158013 -1.06082484 -0.76056726  0.        ]",[-0.3038376 -0.1503205],[ 1.31151079 -1.52968188],-1.79183,-0.147138090547,"[[  1.22987697e+01  -3.00389394e+00   1.06944346e-01   7.35450522e-02]
 [  5.28707659e+01  -2.70946707e-03   0.00000000e+00   0.00000000e+00]]",[ 2.12394309 -2.19422388]
27,"[ 0.79251447 -0.59758379  1.03758319  0.21820434  0.91942599  0.63385196
  1.02883886  0.33168481 -0.9326653  -0.80104633  0.        ]",[-0.3038376 -0.1503205],[ 2.26665839  0.30257974],-1.62062,-0.13632091901,"[[  1.33854084e+01  -3.00394124e+00   1.06944346e-01   7.35450522e-02]
 [  5.57834023e+01  -1.89921074e-03   0.00000000e+00   0.00000000e+00]]",[ 1.92645144 -2.09930634]
28,"[-0.66578088 -0.59526096  1.32454947  0.1820665   0.91942491  0.6338514
  1.1086376   0.48709183 -0.83328639 -0.67054723  0.        ]",[-0.3038376 -0.1503205],[ 0.59270459 -2.69057732],-1.12428,-0.116199730188,"[[ 14.52972159  -2.99193727   0.10694435   0.07354505]
 [ 58.63838649   1.19835786   0.           0.        ]]",[ 1.70213234 -2.1802454 ]
29,"[-1.5108427  -0.59830864 -0.05559559  0.23017356  0.91942383  0.63385083
  1.14177988  0.07634748 -0.90331201 -0.52678333  0.        ]",[-0.3038376 -0.1503205],[ 1.9590434  -1.35832899],-1.31292,-0.114316716135,"[[ 15.71438577  -3.00791269   0.10694435   0.07354505]
 [ 59.8241648   -1.97393952   0.           0.        ]]",[ 1.81131053 -2.03348613]
30,"[-0.59868625 -0.60060609 -1.44457935  0.27069385  0.91942274  0.63385026
  1.21934591  0.34082957 -1.03627571 -0.54122126  0.        ]",[-0.3038376 -0.1503205],[ 2.77685008 -2.1590359 ],-1.35524,-0.131016088461,"[[ 16.93871321  -3.02134195   0.10694435   0.07354505]
 [ 62.59928375   0.06873298   0.           0.        ]]",[ 1.97544003 -2.08265233]
31,"[ 0.96247916 -0.59976079 -0.92191203  0.2552873   0.91942166  0.6338497
  1.29537216  0.3730939  -1.08164946 -0.70404041  0.        ]",[-0.3038376 -0.1503205],[ 1.98358623 -2.80112875],-1.52133,-0.145828895379,"[[ 18.21799003  -3.01623869   0.10694435   0.07354505]
 [ 65.31932562   0.31792153   0.           0.        ]]",[ 2.13685632 -2.15710354]
32,"[ 0.90324845 -0.59879725  0.91138475  0.2384636   0.91942058  0.63384913
  1.36989245  0.36103626 -0.95136277 -0.8007054   0.        ]",[-0.3038376 -0.1503205],[ 3.299791   -2.57395554],-1.10255,-0.138221858521,"[[ 19.55112715  -3.01066224   0.10694435   0.07354505]
 [ 67.98550132   0.22479904   0.           0.        ]]",[ 1.95796847 -2.06131291]
33,"[-0.81834503 -0.59818636  1.24372546  0.22816607  0.9194195   0.63384856
  1.44293727  0.34778835 -0.84238916 -0.65946068  0.        ]",[-0.3038376 -0.1503205],[ 1.40003146 -3.22045274],-0.961218,-0.116334437671,"[[ 20.93705827  -3.007247     0.10694435   0.07354505]
 [ 70.5989022    0.12248376   0.           0.        ]]",[ 1.70042884 -2.08054185]
34,"[-1.41140387 -0.59786524 -0.6012537   0.22286185  0.91941842  0.633848
  1.51453581  0.33966594 -0.94846411 -0.5052124   0.        ]",[-0.3038376 -0.1503205],[ 1.00171961 -1.94230606],-1.48807,-0.118457378904,"[[  2.23747384e+01  -3.00548723e+00   1.06944346e-01   7.35450522e-02]
 [  7.31605745e+01   5.97540711e-02   0.00000000e+00   0.00000000e+00]]",[ 1.86224854 -2.1043818 ]
35,"[ 0.26385148 -0.59771144 -1.46273882  0.22035017  0.91941733  0.63384743
  1.58471661  0.33547888 -1.09273995 -0.6189341   0.        ]",[-0.3038376 -0.1503205],[ 2.34842636 -3.38409287],-1.30074,-0.142069282036,"[[  2.38631432e+01  -3.00465381e+00   1.06944346e-01   7.35450522e-02]
 [  7.56715397e+01   2.74181762e-02   0.00000000e+00   0.00000000e+00]]",[ 2.09420156 -2.12716579]
36,"[ 1.17744247 -0.59764156  0.34751317  0.2192186   0.91941625  0.63384686
  1.65350762  0.33349556 -1.00247528 -0.80141781  0.        ]",[-0.3038376 -0.1503205],[ 2.6442693  -2.75517152],-1.30141,-0.143640490069,"[[  2.54012686e+01  -3.00427834e+00   1.06944346e-01   7.35450522e-02]
 [  7.81327993e+01   1.21022530e-02   0.00000000e+00   0.00000000e+00]]",[ 2.07204938 -2.04253244]
37,"[-0.52646987 -0.59761074  1.37771849  0.21872515  0.91941517  0.6338463
  1.72093628  0.33260204 -0.84440285 -0.69260079  0.        ]",[-0.3038376 -0.1503205],[ 1.63852316  0.10781054],-1.42909,-0.119009735544,"[[  2.69881304e+01  -3.00411462e+00   1.06944346e-01   7.35450522e-02]
 [  8.05453359e+01   5.20319480e-03   0.00000000e+00   0.00000000e+00]]",[ 1.73360825 -2.02669501]
38,"[-1.42862534 -0.59677726 -0.55255215  0.20539059  0.91941409  0.63384573
  1.78702943  0.38839379 -0.94623224 -0.50125263  0.        ]",[-0.3038376 -0.1503205],[ 1.30016507 -3.79922427],-1.28597,-0.117972876025,"[[  2.86227637e+01  -2.99968784e+00   1.06944346e-01   7.35450522e-02]
 [  8.29101104e+01   4.36099121e-01   0.00000000e+00   0.00000000e+00]]",[ 1.85413504 -2.10429716]
39,"[ 0.4643225  -0.59770792 -1.37591678  0.22032588  0.91941301  0.63384516
  1.85181356  0.30493071 -1.09566939 -0.64240138  0.        ]",[-0.3038376 -0.1503205],[ 1.47690752 -2.11324869],-1.61975,-0.143756353893,"[[  3.03042224e+01  -3.00464594e+00   1.06944346e-01   7.35450522e-02]
 [  8.52280718e+01  -2.08505186e-01   0.00000000e+00   0.00000000e+00]]",[ 2.13672543 -2.08344555]
40,"[ 0.97519773 -0.59795625  0.81061919  0.22441083  0.91941192  0.6338446
  1.91531506  0.33343134 -0.95944621 -0.80512571  0.        ]",[-0.3038376 -0.1503205],[ 2.15705564 -2.4346439 ],-1.30846,-0.139393417053,"[[  3.20315806e+01  -3.00600147e+00   1.06944346e-01   7.35450522e-02]
 [  8.75001649e+01   1.16139089e-02   0.00000000e+00   0.00000000e+00]]",[ 2.0107069  -1.97024322]
41,"[-1.14028178 -0.59784271  0.96900457  0.22255024  0.91941084  0.63384403
  1.97755822  0.33669114 -0.84597898 -0.61342979  0.        ]",[-0.3038376 -0.1503205],[ 1.25824418 -1.51541531],-1.18712,-0.113424615765,"[[  3.38039291e+01  -3.00538417e+00   1.06944346e-01   7.35450522e-02]
 [  8.97272601e+01   3.67919117e-02   0.00000000e+00   0.00000000e+00]]",[ 1.68155813 -2.03711748]
42,"[-0.80788271 -0.59772481 -1.34223353  0.2206268   0.91940976  0.63384346
  2.03856839  0.33523194 -1.03241947 -0.52315155  0.        ]",[-0.3038376 -0.1503205],[ 2.55750848  0.00423012],-1.64896,-0.129599629953,"[[  3.56203771e+01  -3.00474595e+00   1.06944346e-01   7.35450522e-02]
 [  9.19102649e+01   2.55240367e-02   0.00000000e+00   0.00000000e+00]]",[ 2.0053854  -2.02802587]
43,"[ 1.19378551 -0.59745338 -0.3684386   0.21622224  0.91940868  0.6338429
  2.09836996  0.34389498 -1.05641077 -0.76631368  0.        ]",[-0.3038376 -0.1503205],[ 2.3961148  -2.88978911],-1.44763,-0.147038204078,"[[  3.74800516e+01  -3.00328420e+00   1.06944346e-01   7.35450522e-02]
 [  9.40500525e+01   9.24325917e-02   0.00000000e+00   0.00000000e+00]]",[ 2.15613818 -2.00685596]
44,"[-0.29541674 -0.59736154  1.42806299  0.21474797  0.9194076   0.63384233
  2.15698679  0.33026164 -0.85064612 -0.71702106  0.        ]",[-0.3038376 -0.1503205],[ 2.9915358  -1.87097901],-0.956047,-0.121507381571,"[[  3.93820967e+01  -3.00279490e+00   1.06944346e-01   7.35450522e-02]
 [  9.61474777e+01  -1.28589446e-02   0.00000000e+00   0.00000000e+00]]",[ 1.76131725 -1.96315002]
45,"[-1.3530449  -0.59743796 -0.73762536  0.21598935  0.91940651  0.63384176
  2.21444263  0.32908028 -0.96234485 -0.50178833  0.        ]",[-0.3038376 -0.1503205],[ 0.79752687 -2.56162753],-1.45773,-0.119949475485,"[[  4.13256739e+01  -3.00320700e+00   1.06944346e-01   7.35450522e-02]
 [  9.82033906e+01  -2.19810605e-02   0.00000000e+00   0.00000000e+00]]",[ 1.88592184 -2.0187161 ]
46,"[ 0.92173636 -0.59750626 -0.97928895  0.21710288  0.91940543  0.6338412
  2.24835381  0.33005622 -1.08891861 -0.70790022  0.        ]",[-0.3038376 -0.1503205],[ 2.90098322 -1.8808586 ],-1.55539,-0.146908227746,"[[  4.33019178e+01  -3.00357664e+00   1.06944346e-01   7.35450522e-02]
 [  9.94169546e+01  -1.44418481e-02   0.00000000e+00   0.00000000e+00]]",[ 2.17023516 -2.0164783 ]
47,"[ 0.1869506  -0.59754592  1.39385618  0.21775446  0.91940435  0.63384063
  2.30399934  0.330935   -0.87707061 -0.76173099  0.        ]",[-0.3038376 -0.1503205],[ 1.87599709 -0.58505401],-1.38914,-0.127638517615,"[[  4.53102352e+01  -3.00379294e+00   1.06944346e-01   7.35450522e-02]
 [  1.01408143e+02  -7.65304726e-03   0.00000000e+00   0.00000000e+00]]",[ 1.85129094 -1.9118371 ]
48,"[-1.47353827 -0.5974839  -0.39016662  0.21675722  0.91940327  0.63384006
  2.35854229  0.33538701 -0.93053012 -0.50864458  0.        ]",[-0.3038376 -0.1503205],[ 2.65500688 -2.0471426 ],-1.16833,-0.11649866341,"[[  4.73579808e+01  -3.00346201e+00   1.06944346e-01   7.35450522e-02]
 [  1.03359911e+02   2.67325865e-02   0.00000000e+00   0.00000000e+00]]",[ 1.80825591 -2.00777841]
49,"[ 0.79044784 -0.59747311 -1.13180806  0.21659075  0.91940219  0.6338395
  2.41200449  0.33067188 -1.09410323 -0.6874298   0.        ]",[-0.3038376 -0.1503205],[ 2.80949926 -2.54554779],-1.44061,-0.146245921502,"[[  4.94443740e+01  -3.00340680e+00   1.06944346e-01   7.35450522e-02]
 [  1.05273040e+02  -9.68152213e-03   0.00000000e+00   0.00000000e+00]]",[ 2.17236996 -2.00229192]
