timestep,obs,human_obs,actions,rewards,original_rewards,logstd_action_dist,avg_action_dist
0,"[ 1.22876998  2.09332275 -0.00303359  0.36881756  0.01900611  1.24524514
 -0.5305069   0.33008325  1.33511561 -1.28789931  0.        ]","[[ 0.03048696 -0.08073389  0.00238859  0.14160827]
 [-0.00063574 -0.00137305  0.          0.        ]]",[ 2.61347705  2.42604452],-2.99384,-0.252558988433,[-0.30086017 -0.16140223],[ 2.07529497  1.70743346]
1,"[ 1.22603617  2.09658428  0.05566824  0.48795695  0.0190061   1.24524317
 -0.42131086  0.84167638  1.33432695 -1.17787242  0.        ]","[[  7.01494759e-02  -4.10486532e-02   2.38859029e-03   1.41608265e-01]
 [  3.95372321e+00   3.95671108e+00   0.00000000e+00   0.00000000e+00]]",[ 1.7065786  0.7050778],-2.94927,-0.245454988813,[-0.30086017 -0.16140223],[ 2.05235457  1.63661242]
2,"[ 1.20524102  2.09483308  0.22894393  0.80765412  0.01900609  1.24524119
 -0.31426117  1.19220557  1.29769506 -0.86491563  0.        ]","[[  1.88119227e-01   6.52956946e-02   2.38859029e-03   1.41608265e-01]
 [  7.83035629e+00   6.66868737e+00   0.00000000e+00   0.00000000e+00]]",[ 0.04739132  0.71590664],-2.5962,-0.223669238209,[-0.30086017 -0.16140223],[ 1.76222599  1.4114784 ]
3,"[ 1.14868189  2.06335625  0.45306216  1.28477265  0.01900607  1.24523922
 -0.31338628  1.54152374  1.16498525 -0.45726795  0.        ]","[[  3.45043791e-01   2.25785773e-01   2.38859029e-03   1.41608265e-01]
 [  7.86203158e+00   9.37130620e+00   0.00000000e+00   0.00000000e+00]]",[ 0.81303434  0.10431277],-2.06153,-0.190515151476,[-0.30086017 -0.16140223],[ 0.99863982  0.7991122 ]
4,"[ 1.03942999  1.98254965  0.70482353  1.82546177  0.01900606  1.24523725
 -0.22885638  1.57076059  0.89735908 -0.05009992  0.        ]","[[  5.32996828e-01   4.15481832e-01   2.38859029e-03   1.41608265e-01]
 [  1.09231442e+01   9.59753129e+00   0.00000000e+00   0.00000000e+00]]",[-0.96190239 -0.14342027],-1.49304,-0.147870109493,[-0.30086017 -0.16140223],[ 0.10570571  0.00689191]
5,"[ 0.89746836  1.86140915  0.91907027  2.30936297  0.01900605  1.24523528
 -0.33988274  1.47296327  0.55759302  0.22224543  0.        ]","[[  7.11119674e-01   5.99841122e-01   2.38859029e-03   1.41608265e-01]
 [  6.90249211e+00   8.84091709e+00   0.00000000e+00   0.00000000e+00]]",[ 0.47555529 -0.80565756],-1.19217,-0.105959305171,[-0.30086017 -0.16140223],[-0.47422174 -0.56089377]
6,"[ 0.74643541  1.74106679  1.08136299  2.64595245  0.01900604  1.24523331
 -0.29165567  1.03791533  0.23751526  0.3485575   0.        ]","[[  8.66692504e-01   7.42888753e-01   2.38859029e-03   1.41608265e-01]
 [  8.64895078e+00   5.47505397e+00   0.00000000e+00   0.00000000e+00]]",[-0.58151888 -0.19635035],-1.09247,-0.0731855582756,[-0.30086017 -0.16140223],[-0.64455205 -0.80751276]
7,"[ 0.58260242  1.64405518  1.21062775  2.85817606  0.01900603  1.24523134
 -0.35989583  0.92349556 -0.04837644  0.38576182  0.        ]","[[  1.01487743e+00   8.43507927e-01   2.38859029e-03   1.41608265e-01]
 [  6.17773533e+00   4.58982065e+00   0.00000000e+00   0.00000000e+00]]",[-1.90028042 -1.72885364],-0.997845,-0.0524489215437,[-0.30086017 -0.16140223],[-0.80167204 -1.05562639]
8,"[ 0.48410245  1.59116235  1.27089223  2.95749827  0.01900602  1.24522937
 -0.47248783  0.40011867 -0.20263174  0.37673855  0.        ]","[[ 1.09752352  0.89467677  0.00238859  0.14160827]
 [ 2.10038881  0.54056713  0.          0.        ]]",[ 0.24988845  0.33874456],-0.977156,-0.0478100199151,[-0.30086017 -0.16140223],[-0.5310939  -0.93340039]
9,"[ 0.42051563  1.56540909  1.30391825  3.00226204  0.019006    1.2452274
 -0.44634347  0.57205978 -0.29152823  0.36408146  0.        ]","[[  1.14903034e+00   9.18835208e-01   2.38859029e-03   1.41608265e-01]
 [  3.04715115e+00   1.87084192e+00   0.00000000e+00   0.00000000e+00]]",[-0.176492   -0.76244579],-0.936197,-0.0483588903875,[-0.30086017 -0.16140223],[-0.74561512 -1.11954892]
10,"[ 0.3530987   1.55811731  1.3343393   3.01451978  0.01900599  1.24522543
 -0.46726505  0.17708837 -0.3697129   0.35303331  0.        ]","[[ 1.20237175  0.92559213  0.00238859  0.14160827]
 [ 2.2894984  -1.18496417  0.          0.        ]]",[ 0.39666964 -0.80070437],-0.907759,-0.0512956699519,[-0.30086017 -0.16140223],[-0.56063032 -1.03570664]
11,"[ 0.27417454  1.61662002  1.36434439  2.91089499  0.01900598  1.24522345
 -0.42515115 -0.22973433 -0.41603418  0.36765563  0.        ]","[[  1.26346331e+00   8.70313037e-01   2.38859029e-03   1.41608265e-01]
 [  3.81457051e+00  -4.33246117e+00   0.00000000e+00   0.00000000e+00]]",[-1.91046284 -0.35206719],-0.994601,-0.0559911162292,[-0.30086017 -0.16140223],[-0.39867046 -0.98866332]
12,"[ 0.22713131  1.71534117  1.37950048  2.70634893  0.01900597  1.24522148
 -0.53647578 -0.39866726 -0.39675476  0.40741739  0.        ]","[[  1.29930553e+00   7.70550134e-01   2.38859029e-03   1.41608265e-01]
 [ -2.16875270e-01  -5.63945880e+00   0.00000000e+00   0.00000000e+00]]",[-0.44870262 -1.68928791],-0.953552,-0.0585607846943,[-0.30086017 -0.16140223],[-0.23736879 -0.91642451]
13,"[ 0.25618538  1.84640845  1.37037083  2.35689693  0.01900596  1.24521951
 -0.58533588 -0.89594713 -0.25282443  0.46834107  0.        ]","[[  1.27721450e+00   6.19159249e-01   2.38859029e-03   1.41608265e-01]
 [ -1.98627646e+00  -9.48680495e+00   0.00000000e+00   0.00000000e+00]]",[ 0.45676349 -1.78304063],-1.01407,-0.058969786016,[-0.30086017 -0.16140223],[ 0.21645176 -0.62160867]
14,"[ 0.28386534  1.99521086  1.3609656   1.75922429  0.01900594  1.24521754
 -0.53430527 -1.38354322 -0.04139774  0.51016275  0.        ]","[[  1.25603027e+00   3.91573099e-01   2.38859029e-03   1.41608265e-01]
 [ -1.38307732e-01  -1.32592411e+01   0.00000000e+00   0.00000000e+00]]",[ 0.78123369  0.26827749],-1.25405,-0.0662846390108,[-0.30086017 -0.16140223],[ 0.42267594 -0.64541113]
15,"[ 0.2468909   2.08447062  1.37336765  1.03005465  0.01900593  1.24521557
 -0.44889703 -1.21246265  0.11909558  0.50996553  0.        ]","[[  1.28429665e+00   1.39668401e-01   2.38859029e-03   1.41608265e-01]
 [  2.95458860e+00  -1.19356444e+01   0.00000000e+00   0.00000000e+00]]",[-1.06600472 -1.26036765],-1.48366,-0.0758080328938,[-0.30086017 -0.16140223],[ 0.19993632 -0.91747046]
16,"[ 0.22208703  2.085075    1.38099866  0.20238182  0.01900592  1.2452136
 -0.55970969 -1.69350329  0.30528466  0.44787184  0.        ]","[[  1.30312620e+00  -1.36385814e-01   2.38859029e-03   1.41608265e-01]
 [ -1.05831053e+00  -1.56573778e+01   0.00000000e+00   0.00000000e+00]]",[-0.99750464 -0.93057721],-1.78799,-0.0875367223385,[-0.30086017 -0.16140223],[ 0.18147333 -1.20081162]
17,"[ 0.30133273  1.94256795  1.35466303 -0.78660098  0.01900591  1.24521163
 -0.66807985 -2.12949414  0.61640487  0.21187852  0.        ]","[[  1.24258685e+00  -4.83377899e-01   2.38859029e-03   1.41608265e-01]
 [ -4.98276265e+00  -1.90306004e+01   0.00000000e+00   0.00000000e+00]]",[-0.02271549 -0.89600883],-2.11024,-0.113347650727,[-0.30086017 -0.16140223],[ 0.28561521 -1.1741761 ]
18,"[ 0.42802101  1.58992521  1.30022288 -1.73687253  0.0190059   1.24520966
 -0.66785748 -2.53934106  0.88185041 -0.24342279  0.        ]","[[  1.14301471e+00  -8.95805587e-01   2.38859029e-03   1.41608265e-01]
 [ -4.97473147e+00  -2.22015943e+01   0.00000000e+00   0.00000000e+00]]",[ 1.67365425 -2.12349424],-2.51881,-0.147666816368,[-0.30086017 -0.16140223],[ 0.43630919 -0.96653211]
19,"[ 0.50029881  1.00723817  1.261743   -2.33905647  0.01900589  1.24520769
 -0.55592421 -2.99442785  0.91124324 -0.77331436  0.        ]","[[  1.08418984e+00  -1.37516606e+00   2.38859029e-03   1.41608265e-01]
 [ -9.21288618e-01  -2.57226643e+01   0.00000000e+00   0.00000000e+00]]",[ 1.69259603 -0.38356156],-2.50483,-0.172082273259,[-0.30086017 -0.16140223],[ 0.52594239 -0.73008776]
20,"[ 0.47420119  0.30688337  1.27629582 -2.23514191  0.01900587  1.24520571
 -0.44620151 -3.12496433  0.68941708 -1.17171836  0.        ]","[[  1.10562777e+00  -1.89975488e+00   2.38859029e-03   1.41608265e-01]
 [  3.05210493e+00  -2.67327686e+01   0.00000000e+00   0.00000000e+00]]",[ 0.25559807 -0.44862375],-2.26952,-0.177136796964,[-0.30086017 -0.16140223],[ 0.82823837 -0.3934499 ]
21,"[ 0.38636779 -0.29570218  1.31987027 -1.31402201  0.01900586  1.24520374
 -0.41998166 -3.28613076  0.31460486 -1.37721606  0.        ]","[[  1.17619512e+00  -2.44692314e+00   2.38859029e-03   1.41608265e-01]
 [  4.00159707e+00  -2.79798842e+01   0.00000000e+00   0.00000000e+00]]",[ 1.71984859  1.07166605],-1.90585,-0.168921596468,[-0.30086017 -0.16140223],[ 0.89745301 -0.20809439]
22,"[ 0.2326129  -0.5873988   1.37781175  0.07179688  0.01900585  1.24520177
 -0.31285672 -2.70272425 -0.08380878 -1.38160622  0.        ]","[[  1.29514622e+00  -2.96123390e+00   2.38859029e-03   1.41608265e-01]
 [  7.88091775e+00  -2.34662038e+01   0.00000000e+00   0.00000000e+00]]",[ 0.14495752 -0.15438156],-1.85736,-0.155548723425,[-0.30086017 -0.16140223],[ 1.02954566  0.00736773]
23,"[ 0.01541637 -0.60869195  1.42416628  0.7053119   0.01900584  1.2451998
 -0.30128812  0.24587378 -0.24911289 -1.34718876  0.        ]","[[  1.45696901e+00  -3.17284271e+00   2.38859029e-03   1.41608265e-01]
 [  8.29984553e+00  -6.52951677e-01   0.00000000e+00   0.00000000e+00]]",[ 0.035543   -0.96032664],-1.79349,-0.151136818449,[-0.30086017 -0.16140223],[ 1.33420014 -0.44492149]
24,"[-0.2112339  -0.60930009  1.43175584  0.58492643  0.01900583  1.24519783
 -0.3019344   0.73037992 -0.19806011 -1.35273226  0.        ]","[[  1.62273175e+00  -3.13281265e+00   2.38859029e-03   1.41608265e-01]
 [  8.27643436e+00   3.09566696e+00   0.00000000e+00   0.00000000e+00]]",[ 2.29478048 -0.26738717],-1.58238,-0.151561724216,[-0.30086017 -0.16140223],[ 1.37052202 -0.63190264]
25,"[-0.48632043 -0.60636805  1.38562477  0.41173083  0.01900581  1.24519586
 -0.19712628  0.64406356 -0.13718605 -1.3324374   0.        ]","[[  1.82634124e+00  -3.07518106e+00   2.38859029e-03   1.41608265e-01]
 [  1.20718525e+01   2.42784372e+00   0.00000000e+00   0.00000000e+00]]",[ 1.29590392 -1.49711002],-1.58547,-0.149386937519,[-0.30086017 -0.16140223],[ 1.42070234 -0.58304179]
