timestep,obs,human_obs,actions,rewards,original_rewards,logstd_action_dist,avg_action_dist
0,"[ 1.21869189  2.0193271  -0.03612667  0.5449325  -1.20625275 -1.62613358
 -0.53142373  0.3134423   2.41345232  1.71516295  0.        ]","[[ 0.03892649  0.05975045 -0.1389048  -0.18865051]
 [-0.00231665 -0.00430376  0.          0.        ]]",[-1.5415927  -1.77327072],-4.13509,-0.403325790928,[-0.37319979 -0.21563417],[-1.43062353 -2.52456975]
1,"[ 1.21973458  2.02143758 -0.09488333  0.44231921 -1.20625125 -1.62613059
 -0.64101602 -0.18546289  2.41784857  1.60233732  0.        ]","[[ -7.94456903e-04   1.99528189e-02  -1.38904795e-01  -1.88650507e-01]
 [ -3.95661562e+00  -3.96227402e+00   0.00000000e+00   0.00000000e+00]]",[-2.17590732 -3.4503229 ],-4.15737,-0.397593577507,[-0.37319979 -0.21563417],[-1.2835958  -2.64999461]
2,"[ 1.21001093  2.01526685 -0.26909651  0.13777872 -1.20624976 -1.6261276
 -0.74844203 -0.67449344  2.3934943   1.26846615  0.        ]","[[-0.11881702 -0.09821828 -0.1389048  -0.18865051]
 [-7.83275498 -7.84190699  0.          0.        ]]",[-1.57750919 -3.61327092],-4.12111,-0.378017797829,[-0.37319979 -0.21563417],[-1.31640184 -2.52085495]
3,"[ 1.15247897  1.96474199 -0.5501369  -0.35502998 -1.20624827 -1.62612461
 -0.85375151 -1.15383745  2.23516884  0.75271138  0.        ]","[[ -0.31359548  -0.29321122  -0.1389048   -0.18865051]
 [-11.63253111 -11.64469943   0.           0.        ]]",[-1.76175711 -2.39480034],-3.93657,-0.338039268949,[-0.37319979 -0.21563417],[-1.47020769 -2.17827487]
4,"[ 0.99146673  1.81537682 -0.90904466 -0.98759212 -1.20624677 -1.62612162
 -0.95700425 -1.62366894  1.81143686  0.20344679  0.        ]","[[ -0.58362348  -0.56350326  -0.1389048   -0.18865051]
 [-15.35810257 -15.37203965   0.           0.        ]]",[-2.99473904 -1.96719989],-3.41305,-0.269638660905,[-0.37319979 -0.21563417],[-1.65313339 -1.84215152]
5,"[ 0.66796781  1.50879841 -1.27751899 -1.64274055 -1.20624528 -1.62611864
 -1.05827033 -2.08414879  1.08494367 -0.07039202  0.        ]","[[ -0.92744173  -0.90759837  -0.1389048   -0.18865051]
 [-19.01199919 -19.02521438   0.           0.        ]]",[-0.97255772 -1.21116228],-2.70576,-0.170185496441,[-0.37319979 -0.21563417],[-1.80316329 -1.64384687]
6,"[ 0.15274936  1.01324745 -1.5349345  -2.11157376 -1.20624379 -1.62611565
 -1.15461138 -2.53544123  0.29099355  0.27151524  0.        ]","[[ -1.34255344  -1.32402624  -0.1389048   -0.18865051]
 [-22.48820029 -22.60553937   0.           0.        ]]",[-1.75434979 -0.79303362],-2.38776,-0.0757285375022,[-0.37319979 -0.21563417],[-1.59696817 -1.94740748]
7,"[-0.50956032  0.38005867 -1.52477415 -2.12041224 -1.20624229 -1.62611266
 -1.25215409 -2.87442738 -0.06184602  1.18403506  0.        ]","[[ -1.82762555  -1.80312128  -0.1389048   -0.18865051]
 [-26.00776973 -25.29494051   0.           0.        ]]",[-1.87216227 -2.25781087],-2.71493,-0.144548084147,[-0.37319979 -0.21563417],[-1.16467047 -2.53564191]
8,"[-1.15960168 -0.24439795 -1.11215117 -1.45657789 -1.2062408  -1.62610967
 -1.34781717 -3.30999496  0.32200773  1.9500119   0.        ]","[[ -2.38241243  -2.34369121  -0.1389048   -0.18865051]
 [-29.45953059 -28.75062017   0.           0.        ]]",[-0.72221983 -1.75837315],-3.19408,-0.239619491907,[-0.37319979 -0.21563417],[-0.80735964 -2.72083402]
9,"[-1.5233827  -0.6233684  -0.31054748 -0.09372303 -1.20623931 -1.62610668
 -1.4110548  -3.73708889  0.88854046  1.77632544  0.        ]","[[ -2.99450521  -2.95269853  -0.1389048   -0.18865051]
 [-31.74133262 -32.13915762   0.           0.        ]]",[ 0.08635754 -2.0998874 ],-3.09818,-0.254751832679,[-0.37319979 -0.21563417],[-0.32670784 -2.33043289]
