timestep,obs,logstd_action_dist,actions,rewards,original_rewards,human_obs,avg_action_dist
10,"[-0.76014326 -0.90103266  1.09051774 -0.07842918  1.69939355 -1.11132368
  0.18332453  0.29141831 -1.74350489  0.8441838   0.        ]",[-0.74511433 -0.46275032],[ 4.01678104 -6.76064394],-2.67527,-0.232783420997,"[[  1.97337577  -3.2265216    0.19612746  -0.12822513]
 [ 24.5748044    0.56769942   0.           0.        ]]",[ 4.28765869 -6.4736414 ]
11,"[-1.33754684 -0.9054713   0.60403097 -0.19168334  1.69939163 -1.11132296
  0.28255328  0.75649855 -1.64185011  0.89207996  0.        ]",[-0.74511433 -0.46275032],[ 5.3908359  -6.58027875],-2.5961,-0.224570402295,"[[  2.49971838  -3.16335262   0.19612746  -0.12822513]
 [ 28.04780964   4.07819301   0.           0.        ]]",[ 4.4096117  -6.56552982]
12,"[-1.61685022 -0.90410986 -0.23154275 -0.32119914  1.69938971 -1.11132224
  0.37981011  0.60386494 -1.61130934  1.02419126  0.        ]",[-0.74511433 -0.46275032],[ 4.1945885  -5.96327982],-2.94859,-0.228822231195,"[[  3.09482811  -3.09120521   0.19612746  -0.12822513]
 [ 31.45179857   2.92609506   0.           0.        ]]",[ 4.39757204 -6.75167942]
13,"[-1.35922811 -0.89984365 -1.17666885 -0.40101949  1.6993878  -1.11132152
  0.47514033  0.4284936  -1.67973482  1.11438059  0.        ]",[-0.74511433 -0.46275032],[ 3.78270612 -7.56250459],-2.98002,-0.240876368708,"[[  3.75734083  -3.04663374   0.19612746  -0.12822513]
 [ 34.78835642   1.60236905   0.           0.        ]]",[ 4.2605772  -7.11128712]
14,"[-0.52412061 -0.89661387 -1.77751118 -0.44217589  1.69938588 -1.11132079
  0.5685841   0.32002852 -1.78008133  1.09327495  0.        ]",[-0.74511433 -0.46275032],[ 3.89650639 -8.19253102],-3.15666,-0.249713014245,"[[  4.48592223  -3.02358357   0.19612746  -0.12822513]
 [ 38.05888996   0.78366058   0.           0.        ]]",[ 4.06981659 -7.47335958]
15,"[ 0.55049512 -0.89483769 -1.57937127 -0.46166648  1.69938396 -1.11132007
  0.66017885  0.26390877 -1.83119424  0.97433777  0.        ]",[-0.74511433 -0.46275032],[ 3.61735427 -7.44381791],-3.50121,-0.248604245875,"[[  5.27926501  -3.01264631   0.19612746  -0.12822513]
 [ 41.26470942   0.36006183   0.           0.        ]]",[ 3.9055593  -7.64804316]
16,"[ 1.18860369 -0.89398526 -0.52419106 -0.47044704  1.69938205 -1.11131935
  0.74996086  0.23727314 -1.78425736  0.8410615   0.        ]",[-0.74511433 -0.46275032],[ 4.18883539 -8.27195225],-2.98239,-0.236981543989,"[[  6.13608765  -3.007714     0.19612746  -0.12822513]
 [ 44.40708468   0.15901307   0.           0.        ]]",[ 3.85835695 -7.51684427]
17,"[ 0.80386524 -0.89360332  0.75365523 -0.47427414  1.69938013 -1.11131863
  0.83796574  0.2252596  -1.6614377   0.80340282  0.        ]",[-0.74511433 -0.46275032],[ 4.03434873 -7.37212628],-2.73917,-0.222048374453,"[[  7.05513376  -3.00556313   0.19612746  -0.12822513]
 [ 47.4872625    0.06833386   0.           0.        ]]",[ 3.92331672 -7.08101845]
18,"[-0.4615592  -0.89343857  1.18676446 -0.47590346  1.69937821 -1.11131791
  0.92422849  0.22002037 -1.56001797  0.91225532  0.        ]",[-0.74511433 -0.46275032],[ 4.11123562 -7.01282625],-2.60874,-0.217293604702,"[[  8.03517168e+00  -3.00464719e+00   1.96127457e-01  -1.28225130e-01]
 [  5.05064688e+01   2.87879407e-02   0.00000000e+00   0.00000000e+00]]",[ 4.12307072 -6.68546295]
19,"[-1.53294444 -0.89336904  0.21648083 -0.47658505  1.6993763  -1.11131719
  1.00878351  0.21778929 -1.5829309   1.08490218  0.        ]",[-0.74511433 -0.46275032],[ 4.45862176 -6.91089331],-2.74682,-0.229624181611,"[[  9.07499407e+00  -3.00426393e+00   1.96127457e-01  -1.28225130e-01]
 [  5.34659079e+01   1.19480078e-02   0.00000000e+00   0.00000000e+00]]",[ 4.36607409 -6.64483643]
20,"[-1.24108032 -0.89334    -1.33270413 -0.47686638  1.69937438 -1.11131647
  1.09166455  0.21685592 -1.7240243   1.14585668  0.        ]",[-0.74511433 -0.46275032],[ 3.96181349 -7.99301775],-2.94578,-0.247106665032,"[[  1.01734174e+01  -3.00410568e+00   1.96127457e-01  -1.28225130e-01]
 [  5.63667616e+01   4.90326138e-03   0.00000000e+00   0.00000000e+00]]",[ 4.22385263 -7.11672592]
21,"[ 0.25493531 -0.89332784 -1.73265056 -0.47698131  1.69937246 -1.11131575
  1.17290473  0.21647074 -1.83418908  1.00909622  0.        ]",[-0.74511433 -0.46275032],[ 3.5330583  -7.60640525],-3.4266,-0.250721288336,"[[  1.13292817e+01  -3.00404098e+00   1.96127457e-01  -1.28225130e-01]
 [  5.92101892e+01   1.99640262e-03   0.00000000e+00   0.00000000e+00]]",[ 3.90913677 -7.57609606]
22,"[ 1.20340518 -0.89332262 -0.34003048 -0.47702791  1.69937055 -1.11131503
  1.2525365   0.2163135  -1.77006395  0.82447734  0.        ]",[-0.74511433 -0.46275032],[ 3.83364523 -6.27689967],-3.35279,-0.234662569021,"[[  1.25414497e+01  -3.00401469e+00   1.96127457e-01  -1.28225130e-01]
 [  6.19973272e+01   8.10029632e-04   0.00000000e+00   0.00000000e+00]]",[ 3.86433697 -7.36258221]
23,"[ 0.24779837 -0.89332023  1.13066562 -0.47704673  1.69936863 -1.11131431
  1.33059167  0.21624986 -1.60081656  0.83964609  0.        ]",[-0.74511433 -0.46275032],[ 3.53533386 -6.69597962],-2.74125,-0.217541748261,"[[  1.38088070e+01  -3.00400401e+00   1.96127457e-01  -1.28225130e-01]
 [  6.47292898e+01   3.30185888e-04   0.00000000e+00   0.00000000e+00]]",[ 4.03849697 -6.71299314]
24,"[-1.38939474 -0.89331897  0.52440898 -0.47705436  1.69936671 -1.11131359
  1.40710144  0.21622428 -1.56525506  1.05146516  0.        ]",[-0.74511433 -0.46275032],[ 4.2014341  -6.67413693],-2.75426,-0.225888554455,"[[  1.51302608e+01  -3.00399962e+00   1.96127457e-01  -1.28225130e-01]
 [  6.74071694e+01   1.37602866e-04   0.00000000e+00   0.00000000e+00]]",[ 4.22541857 -6.5566659 ]
25,"[-1.19366559 -0.89331817 -1.3848764  -0.47705752  1.6993648  -1.11131287
  1.48209639  0.21621405 -1.7307938   1.14393852  0.        ]",[-0.74511433 -0.46275032],[ 4.45039643 -6.65527584],-3.1492,-0.247666593617,"[[  1.65047403e+01  -3.00399775e+00   1.96127457e-01  -1.28225130e-01]
 [  7.00320364e+01   6.08596430e-05   0.00000000e+00   0.00000000e+00]]",[ 4.13874722 -7.03227091]
26,"[ 0.64945011 -0.89331754 -1.5052267  -0.47705889  1.69936288 -1.11131215
  1.55560649  0.21620996 -1.83616198  0.95319392  0.        ]",[-0.74511433 -0.46275032],[ 4.28688298 -7.11961219],-3.42997,-0.248050436814,"[[  1.79311958e+01  -3.00399689e+00   1.96127457e-01  -1.28225130e-01]
 [  7.26049404e+01   3.05068804e-05   0.00000000e+00   0.00000000e+00]]",[ 3.87906742 -7.50379181]
27,"[ 0.98901997 -0.89331699  0.5006032  -0.47705956  1.69936096 -1.11131143
  1.62766111  0.21620832 -1.69051789  0.79750677  0.        ]",[-0.74511433 -0.46275032],[ 4.45301846 -6.7902123 ],-2.88268,-0.224849818588,"[[  1.94085984e+01  -3.00399641e+00   1.96127457e-01  -1.28225130e-01]
 [  7.51269101e+01   1.86192267e-05   0.00000000e+00   0.00000000e+00]]",[ 4.05305862 -6.89774942]
28,"[-0.90301926 -0.89331647  1.01475131 -0.47705996  1.69935905 -1.11131071
  1.69828904  0.21620765 -1.55055917  0.97009764  0.        ]",[-0.74511433 -0.46275032],[ 4.82812938 -6.1783532 ],-2.71848,-0.219641197994,"[[  2.09359394e+01  -3.00399609e+00   1.96127457e-01  -1.28225130e-01]
 [  7.75989537e+01   1.40388360e-05   0.00000000e+00   0.00000000e+00]]",[ 4.12639999 -6.39223766]
29,"[-1.43110834 -0.89331595 -1.05593244 -0.47706025  1.69935713 -1.11130999
  1.76751851  0.21620736 -1.6917029   1.14988016  0.        ]",[-0.74511433 -0.46275032],[ 3.73871037 -6.06751108],-3.20504,-0.244158173041,"[[  2.25122303e+01  -3.00399583e+00   1.96127457e-01  -1.28225130e-01]
 [  8.00220596e+01   1.23315617e-05   0.00000000e+00   0.00000000e+00]]",[ 4.15537548 -6.77064037]
30,"[ 0.55961736 -0.89331545 -1.57308576 -0.47706051  1.69935521 -1.11130927
  1.83537719  0.21620721 -1.83701962  0.96686977  0.        ]",[-0.74511433 -0.46275032],[ 4.36644758 -7.10439355],-3.41268,-0.248837094544,"[[  2.41365020e+01  -3.00399559e+00   1.96127457e-01  -1.28225130e-01]
 [  8.23971967e+01   1.17436420e-05   0.00000000e+00   0.00000000e+00]]",[ 3.88250637 -7.32803106]
31,"[ 0.89434003 -0.89331494  0.64377218 -0.47706075  1.6993533  -1.11130855
  1.9018922   0.21620713 -1.6739477   0.7991599   0.        ]",[-0.74511433 -0.46275032],[ 4.27997138 -6.75271595],-2.83285,-0.223168427462,"[[  2.58078047e+01  -3.00399536e+00   1.96127457e-01  -1.28225130e-01]
 [  8.47253144e+01   1.15845027e-05   0.00000000e+00   0.00000000e+00]]",[ 4.04124498 -6.69929838]
32,"[-1.24061162 -0.89331443  0.72862729 -0.47706099  1.69935138 -1.11130782
  1.96709011  0.21620706 -1.55633279  1.02335168  0.        ]",[-0.74511433 -0.46275032],[ 3.8984664  -7.50911033],-2.59597,-0.223338216423,"[[  2.75252073e+01  -3.00399513e+00   1.96127457e-01  -1.28225130e-01]
 [  8.70073438e+01   1.15834649e-05   0.00000000e+00   0.00000000e+00]]",[ 4.1052227  -6.22904778]
33,"[-0.95364716 -0.89331392 -1.58706694 -0.47706124  1.69934946 -1.1113071
  2.03099699  0.216207   -1.75968281  1.13018268  0.        ]",[-0.74511433 -0.46275032],[ 3.96840726 -6.66841691],-3.22931,-0.24975183648,"[[  2.92877973e+01  -3.00399490e+00   1.96127457e-01  -1.28225130e-01]
 [  8.92441970e+01   1.16350528e-05   0.00000000e+00   0.00000000e+00]]",[ 3.98701811 -6.87820673]
34,"[ 1.13165553 -0.89331341 -0.78030452 -0.47706148  1.69934755 -1.11130638
  2.09363837  0.21620695 -1.80215137  0.85832268  0.        ]",[-0.74511433 -0.46275032],[ 3.28395772 -6.47338624],-3.44743,-0.239736269561,"[[  3.10946800e+01  -3.00399466e+00   1.96127457e-01  -1.28225130e-01]
 [  9.14367685e+01   1.16985627e-05   0.00000000e+00   0.00000000e+00]]",[ 3.96912956 -7.05245447]
35,"[-0.14838395 -0.8933129   1.21022921 -0.47706173  1.69934563 -1.11130566
  2.1550393   0.21620689 -1.57376644  0.87744823  0.        ]",[-0.74511433 -0.46275032],[ 4.21027612 -6.44687482],-2.68602,-0.216775710252,"[[  3.29449786e+01  -3.00399443e+00   1.96127457e-01  -1.28225130e-01]
 [  9.35859348e+01   1.17586015e-05   0.00000000e+00   0.00000000e+00]]",[ 3.98128366 -6.21386814]
36,"[-1.56331118 -0.8933124  -0.72112575 -0.47706198  1.69934371 -1.11130494
  2.2152243   0.21620683 -1.65758583  1.14417236  0.        ]",[-0.74511433 -0.46275032],[ 4.23326543 -7.1151927 ],-2.82686,-0.240477463921,"[[  3.48378337e+01  -3.00399419e+00   1.96127457e-01  -1.28225130e-01]
 [  9.56925553e+01   1.18096287e-05   0.00000000e+00   0.00000000e+00]]",[ 4.10428953 -6.38451767]
37,"[ 0.64005993 -0.89331189 -1.51285537 -0.47706223  1.6993418  -1.11130422
  2.27421743  0.21620677 -1.83627612  0.95464718  0.        ]",[-0.74511433 -0.46275032],[ 4.02499198 -7.22133131],-3.37848,-0.248138722295,"[[  3.67724028e+01  -3.00399396e+00   1.96127457e-01  -1.28225130e-01]
 [  9.77574722e+01   1.18499189e-05   0.00000000e+00   0.00000000e+00]]",[ 3.90057111 -7.04011011]
38,"[ 0.49639043 -0.89331138  1.00990268 -0.47706248  1.69933988 -1.1113035
  2.33204227  0.21620671 -1.62349883  0.82012191  0.        ]",[-0.74511433 -0.46275032],[ 4.18284636 -6.7067544 ],-2.6945,-0.218899343907,"[[  3.87478601e+01  -3.00399372e+00   1.96127457e-01  -1.28225130e-01]
 [  9.97815111e+01   1.18792095e-05   0.00000000e+00   0.00000000e+00]]",[ 3.95395184 -6.25834751]
39,"[-1.61417413 -0.89331087 -0.18538843 -0.47706273  1.69933796 -1.11130278
  2.38872194  0.21620664 -1.61133971  1.11778911  0.        ]",[-0.74511433 -0.46275032],[ 4.12371607 -6.65389008],-2.81344,-0.234381251422,"[[  4.07633962e+01  -3.00399348e+00   1.96127457e-01  -1.28225130e-01]
 [  1.01765481e+02   1.18977870e-05   0.00000000e+00   0.00000000e+00]]",[ 4.09219599 -6.11536884]
40,"[ 0.35096068 -0.89331036 -1.69266467 -0.47706299  1.69933605 -1.11130206
  2.44427909  0.21620658 -1.83591436  0.99637461  0.        ]",[-0.74511433 -0.46275032],[ 4.04174787 -6.93466079],-3.43235,-0.25024264634,"[[  4.28182175e+01  -3.00399324e+00   1.96127457e-01  -1.28225130e-01]
 [  1.03710176e+02   1.19061327e-05   0.00000000e+00   0.00000000e+00]]",[ 3.90037894 -6.91866827]
41,"[ 0.63719083 -0.89330985  0.9105507  -0.47706324  1.69933413 -1.11130134
  2.49873592  0.21620651 -1.63887985  0.81090703  0.        ]",[-0.74511433 -0.46275032],[ 3.22170493 -6.88659048],-2.76825,-0.220047111696,"[[  4.49115465e+01  -3.00399301e+00   1.96127457e-01  -1.28225130e-01]
 [  1.05616372e+02   1.19047862e-05   0.00000000e+00   0.00000000e+00]]",[ 3.90741968 -6.20407534]
42,"[-1.61373104 -0.89330934 -0.17941088 -0.47706349  1.69933222 -1.11130062
  2.5521142   0.21620645 -1.6108707   1.11738548  0.        ]",[-0.74511433 -0.46275032],[ 3.71691335 -5.69953127],-3.02035,-0.234311861549,"[[  4.70426208e+01  -3.00399277e+00   1.96127457e-01  -1.28225130e-01]
 [  1.07484833e+02   1.18942938e-05   0.00000000e+00   0.00000000e+00]]",[ 4.06154633 -6.01364231]
43,"[ 0.48898951 -0.89330883 -1.61904767 -0.47706375  1.6993303  -1.1112999
  2.60443527  0.21620638 -1.83707463  0.97717594  0.        ]",[-0.74511433 -0.46275032],[ 3.18821677 -6.13150259],-3.68652,-0.249373544206,"[[  4.92106933e+01  -3.00399253e+00   1.96127457e-01  -1.28225130e-01]
 [  1.09316304e+02   1.18751888e-05   0.00000000e+00   0.00000000e+00]]",[ 3.87591267 -6.82393122]
44,"[ 0.36973315 -0.89330833  1.07920716 -0.477064    1.69932838 -1.11129918
  2.65572004  0.21620631 -1.61127801  0.82959865  0.        ]",[-0.74511433 -0.46275032],[ 3.87974995 -7.07451514],-2.62209,-0.218111299936,"[[  5.14150313e+01  -3.00399229e+00   1.96127457e-01  -1.28225130e-01]
 [  1.11111519e+02   1.18479844e-05   0.00000000e+00   0.00000000e+00]]",[ 3.78901672 -6.03796101]
45,"[-1.57527008 -0.89330782 -0.67367116 -0.47706425  1.69932647 -1.11129846
  2.70598901  0.21620624 -1.65308747  1.1426333   0.        ]",[-0.74511433 -0.46275032],[ 4.63892934 -6.00242829],-2.94599,-0.239947872481,"[[  5.36549171e+01  -3.00399206e+00   1.96127457e-01  -1.28225130e-01]
 [  1.12871196e+02   1.18131723e-05   0.00000000e+00   0.00000000e+00]]",[ 4.01299572 -6.06545544]
46,"[ 0.94200891 -0.89330731 -1.18069848 -0.4770645   1.69932455 -1.11129774
  2.75526229  0.21620617 -1.82488255  0.90247544  0.        ]",[-0.74511433 -0.46275032],[ 3.57271307 -4.89947423],-3.83328,-0.244323983808,"[[  5.59296469e+01  -3.00399182e+00   1.96127457e-01  -1.28225130e-01]
 [  1.14596036e+02   1.17712218e-05   0.00000000e+00   0.00000000e+00]]",[ 3.86649656 -6.70173454]
47,"[-0.3748918  -0.8933068   1.20083094 -0.47706475  1.69932263 -1.11129702
  2.80355956  0.2162061  -1.5627614   0.90232248  0.        ]",[-0.74511433 -0.46275032],[ 3.37503832 -6.40630526],-2.757,-0.217024298281,"[[  5.82385309e+01  -3.00399159e+00   1.96127457e-01  -1.28225130e-01]
 [  1.16286732e+02   1.17225808e-05   0.00000000e+00   0.00000000e+00]]",[ 3.70319104 -5.7976408 ]
48,"[-1.09475105 -0.89330629 -1.47927763 -0.47706499  1.69932072 -1.1112963
  2.85090014  0.21620602 -1.74356738  1.13892057  0.        ]",[-0.74511433 -0.46275032],[ 3.95259443 -6.18082662],-3.21794,-0.24864964914,"[[  6.05808930e+01  -3.00399135e+00   1.96127457e-01  -1.28225130e-01]
 [  1.17943957e+02   1.16676765e-05   0.00000000e+00   0.00000000e+00]]",[ 3.87021041 -6.30216169]
49,"[ 1.19297347 -0.89330578 -0.1147393  -0.47706524  1.6993188  -1.11129558
  2.89730295  0.21620595 -1.75113133  0.812166    0.        ]",[-0.74511433 -0.46275032],[ 3.41348363 -6.69292209],-3.14762,-0.232046707741,"[[  6.29560705e+01  -3.00399112e+00   1.96127457e-01  -1.28225130e-01]
 [  1.19568375e+02   1.16069160e-05   0.00000000e+00   0.00000000e+00]]",[ 3.85369396 -6.36520767]
