timestep,obs,logstd_action_dist,actions,rewards,original_rewards,human_obs,avg_action_dist
23,"[-1.10235805 -0.55135415  0.99820193  0.26050358  1.57184099  1.60153035
  0.73878294  0.35645698 -1.4064929  -1.6265462   0.        ]",[-0.29651561 -0.1543348 ],[ 3.37442117 -1.26281441],-2.3861,-0.244210477858,"[[  8.6412208   -3.00552541   0.1812326    0.1848757 ]
 [ 47.57317652   0.06692719   0.           0.        ]]",[ 2.29749513 -2.35614133]
24,"[-1.47514923 -0.55118265 -0.33650212  0.25753104  1.5718373   1.60152649
  0.82033798  0.35145627 -1.48912853 -1.51798485  0.        ]",[-0.29651561 -0.1543348 ],[ 2.75670038 -0.90470832],-2.85451,-0.243139300525,"[[  9.62295994e+00  -3.00462978e+00   1.81232595e-01   1.84875704e-01]
 [  5.05906821e+01   2.80947846e-02   0.00000000e+00   0.00000000e+00]]",[ 2.36632681 -2.39632964]
25,"[-0.57705175 -0.55109109 -1.44364878  0.25595586  1.57183361  1.60152263
  0.9002784   0.3502348  -1.61746072 -1.54557303  0.        ]",[-0.29651561 -0.1543348 ],[ 3.28124933 -1.23488154],-2.94055,-0.257867491317,"[[  1.06644499e+01  -3.00415516e+00   1.81232595e-01   1.84875704e-01]
 [  5.35484541e+01   1.86111054e-02   0.00000000e+00   0.00000000e+00]]",[ 2.50040317 -2.41640139]
26,"[ 0.82148112 -0.55105631 -1.10797216  0.25536422  1.57182992  1.60151877
  0.97863609  0.34821406 -1.66033055 -1.69989694  0.        ]",[-0.29651561 -0.1543348 ],[ 2.84031194 -1.84920714],-2.81737,-0.273898905769,"[[  1.17645078e+01  -3.00397692e+00   1.81232595e-01   1.84875704e-01]
 [  5.64476732e+01   2.92050606e-03   0.00000000e+00   0.00000000e+00]]",[ 2.67116475 -2.44764996]
27,"[ 1.153226   -0.55105274  0.46939342  0.25531085  1.57182623  1.60151491
  1.05544238  0.3477906  -1.55623531 -1.81688182  0.        ]",[-0.29651561 -0.1543348 ],[ 2.95553134 -3.06568702],-2.25771,-0.273599768907,"[[  1.29219742e+01  -3.00396089e+00   1.81232595e-01   1.84875704e-01]
 [  5.92894992e+01  -3.65897921e-04   0.00000000e+00   0.00000000e+00]]",[ 2.62764668 -2.36491823]
28,"[-0.12951172 -0.55105462  1.43319476  0.25535134  1.57182254  1.60151105
  1.1307279   0.34775235 -1.42006971 -1.74351958  0.        ]",[-0.29651561 -0.1543348 ],[ 1.74673565 -2.85263115],-2.26732,-0.2553202536,"[[  1.41357127e+01  -3.00397315e+00   1.81232595e-01   1.84875704e-01]
 [  6.20750673e+01  -6.60952252e-04   0.00000000e+00   0.00000000e+00]]",[ 2.40348172 -2.2859025 ]
29,"[-1.43939914 -0.55105627  0.39629934  0.25538804  1.57181885  1.60150719
  1.20452274  0.34778143 -1.43515052 -1.56018331  0.        ]",[-0.29651561 -0.1543348 ],[ 1.48899267 -2.39073505],-2.64552,-0.241379717113,"[[  1.54046092e+01  -3.00398426e+00   1.81232595e-01   1.84875704e-01]
 [  6.48054911e+01  -4.33075817e-04   0.00000000e+00   0.00000000e+00]]",[ 2.32020617 -2.30557704]
30,"[-0.84921716 -0.55105702 -1.30499528  0.25540923  1.57181516  1.60150333
  1.27685637  0.34780793 -1.59370776 -1.52642991  0.        ]",[-0.29651561 -0.1543348 ],[ 2.13164301 -1.93915459],-2.97734,-0.254059535913,"[[  1.67275720e+01  -3.00399070e+00   1.81232595e-01   1.84875704e-01]
 [  6.74818622e+01  -2.25228073e-04   0.00000000e+00   0.00000000e+00]]",[ 2.49141455 -2.35498238]
31,"[ 0.87496187 -0.55105715 -1.04893578  0.25541952  1.57181148  1.60149946
  1.34775768  0.34782341 -1.65841227 -1.70823896  0.        ]",[-0.29651561 -0.1543348 ],[ 1.67008856 -2.11710292],-2.90397,-0.274367688994,"[[  1.81035305e+01  -3.00399386e+00   1.81232595e-01   1.84875704e-01]
 [  7.01052506e+01  -1.02950972e-04   0.00000000e+00   0.00000000e+00]]",[ 2.71081448 -2.39232635]
32,"[ 0.93251642 -0.55105692  0.8864972   0.25542386  1.57180779  1.6014956
  1.41725499  0.34783113 -1.5136451  -1.81769521  0.        ]",[-0.29651561 -0.1543348 ],[ 4.22735682 -2.41470351],-2.07884,-0.26986384026,"[[  1.95314358e+01  -3.00399522e+00   1.81232595e-01   1.84875704e-01]
 [  7.26767052e+01  -4.09800271e-05   0.00000000e+00   0.00000000e+00]]",[ 2.5900979 -2.2808187]
33,"[-0.89387489 -0.55105653  1.1833042   0.25542531  1.5718041   1.60149174
  1.48537605  0.34783461 -1.40178215 -1.65558349  0.        ]",[-0.29651561 -0.1543348 ],[ 2.02360291 -1.30565136],-2.52787,-0.246233148528,"[[  2.10102594e+01  -3.00399571e+00   1.81232595e-01   1.84875704e-01]
 [  7.51972542e+01  -1.18358128e-05   0.00000000e+00   0.00000000e+00]]",[ 2.35189438 -2.23011494]
34,"[-1.30140358 -0.55105606 -0.81550384  0.25542541  1.57180041  1.60148788
  1.55214809  0.34783604 -1.5342752  -1.50860237  0.        ]",[-0.29651561 -0.1543348 ],[ 2.72457743 -2.00487365],-2.81103,-0.246820084983,"[[  2.25389933e+01  -3.00399580e+00   1.81232595e-01   1.84875704e-01]
 [  7.76679053e+01   1.29534447e-06   0.00000000e+00   0.00000000e+00]]",[ 2.44892192 -2.30530739]
35,"[ 0.59031557 -0.55105556 -1.30226213  0.25542492  1.57179672  1.60148402
  1.61759776  0.34783652 -1.66380638 -1.66688057  0.        ]",[-0.29651561 -0.1543348 ],[ 2.58185035 -1.28519004],-2.94659,-0.271686523437,"[[  2.41166495e+01  -3.00399571e+00   1.81232595e-01   1.84875704e-01]
 [  8.00896462e+01   7.07343027e-06   0.00000000e+00   0.00000000e+00]]",[ 2.70669603 -2.35191751]
36,"[ 0.9921803  -0.55105504  0.80106304  0.25542418  1.57179303  1.60148016
  1.68175122  0.34783658 -1.52306043 -1.81890886  0.        ]",[-0.29651561 -0.1543348 ],[ 3.03732646 -2.55959874],-2.25746,-0.270804923527,"[[  2.57422595e+01  -3.00399554e+00   1.81232595e-01   1.84875704e-01]
 [  8.24634453e+01   9.59875949e-06   0.00000000e+00   0.00000000e+00]]",[ 2.6190455  -2.24294901]
37,"[-1.02621067 -0.55105451  1.07462514  0.25542331  1.57178934  1.6014763
  1.74463409  0.34783646 -1.40358983 -1.63683484  0.        ]",[-0.29651561 -0.1543348 ],[ 1.26547418 -1.2559276 ],-2.67287,-0.244820058456,"[[  2.74148740e+01  -3.00399534e+00   1.81232595e-01   1.84875704e-01]
 [  8.47902515e+01   1.07182566e-05   0.00000000e+00   0.00000000e+00]]",[ 2.35282993 -2.20730519]
38,"[-1.02644924 -0.55105399 -1.16517324  0.2554224   1.57178565  1.60147244
  1.80627148  0.34783627 -1.57435642 -1.5166251   0.        ]",[-0.29651561 -0.1543348 ],[ 2.27318929 -3.19904556],-2.78154,-0.25139774245,"[[  2.91335625e+01  -3.00399512e+00   1.81232595e-01   1.84875704e-01]
 [  8.70709953e+01   1.12369974e-05   0.00000000e+00   0.00000000e+00]]",[ 2.51577401 -2.28227162]
39,"[ 1.05883152 -0.55105346 -0.77815443  0.25542146  1.57178196  1.60146858
  1.86668802  0.34783604 -1.64671914 -1.7406563   0.        ]",[-0.29651561 -0.1543348 ],[ 3.21693034 -2.26997382],-2.67123,-0.275802483839,"[[  3.08974129e+01  -3.00399489e+00   1.81232595e-01   1.84875704e-01]
 [  8.93065885e+01   1.14980214e-05   0.00000000e+00   0.00000000e+00]]",[ 2.74175191 -2.2930274 ]
40,"[ 0.24880535 -0.55105293  1.3751254   0.25542051  1.57177827  1.60146472
  1.92590785  0.34783579 -1.442957   -1.77723162  0.        ]",[-0.29651561 -0.1543348 ],[ 2.62346663 -1.86711021],-2.2699,-0.26021252604,"[[  3.27055310e+01  -3.00399466e+00   1.81232595e-01   1.84875704e-01]
 [  9.14979248e+01   1.16452159e-05   0.00000000e+00   0.00000000e+00]]",[ 2.49232769 -2.16554642]
41,"[-1.50197254 -0.5510524  -0.0446782   0.25541955  1.57177458  1.60146086
  1.98395461  0.34783554 -1.46567835 -1.53038201  0.        ]",[-0.29651561 -0.1543348 ],[ 3.25492249 -2.79546209],-2.4373,-0.241877084077,"[[  3.45570406e+01  -3.00399442e+00   1.81232595e-01   1.84875704e-01]
 [  9.36458805e+01   1.17383750e-05   0.00000000e+00   0.00000000e+00]]",[ 2.38551617 -2.20714784]
42,"[ 0.30320269 -0.55105186 -1.44761357  0.25541858  1.57177089  1.601457
  2.04085151  0.34783529 -1.6608383  -1.63106528  0.        ]",[-0.29651561 -0.1543348 ],[ 2.98177606 -2.21284892],-2.86303,-0.268656657711,"[[  3.64510828e+01  -3.00399419e+00   1.81232595e-01   1.84875704e-01]
 [  9.57513143e+01   1.18023258e-05   0.00000000e+00   0.00000000e+00]]",[ 2.7073276  -2.28512216]
43,"[ 0.92747087 -0.55105133  0.89316618  0.25541761  1.57176721  1.60145313
  2.09662127  0.34783503 -1.51285093 -1.81751297  0.        ]",[-0.29651561 -0.1543348 ],[ 4.07058536 -2.21331314],-2.1539,-0.269785547515,"[[  3.83868154e+01  -3.00399395e+00   1.81232595e-01   1.84875704e-01]
 [  9.78150680e+01   1.18475223e-05   0.00000000e+00   0.00000000e+00]]",[ 2.62434077 -2.1705327 ]
44,"[-1.3488121  -0.5510508   0.63383797  0.25541664  1.57176352  1.60144927
  2.15128617  0.34783477 -1.42141453 -1.5817059   0.        ]",[-0.29651561 -0.1543348 ],[ 2.04856488 -0.43767384],-2.75454,-0.241871189187,"[[  4.03634131e+01  -3.00399371e+00   1.81232595e-01   1.84875704e-01]
 [  9.98379666e+01   1.18785578e-05   0.00000000e+00   0.00000000e+00]]",[ 2.34727669 -2.18483043]
45,"[-0.17457195 -0.55093525 -1.52323466  0.25343685  1.57175983  1.60144541
  2.204868    0.35314087 -1.64371548 -1.58048124  0.        ]",[-0.29651561 -0.1543348 ],[ 2.76316538 -2.59418357],-2.87093,-0.263127602013,"[[  4.23800670e+01  -3.00339711e+00   1.81232595e-01   1.84875704e-01]
 [  1.01820817e+02   4.12195971e-02   0.00000000e+00   0.00000000e+00]]",[ 2.66422057 -2.25367451]
46,"[ 1.10033129 -0.55090689  0.60265197  0.25295846  1.57175614  1.60144155
  2.25738819  0.34643529 -1.54308539 -1.81938128  0.        ]",[-0.29651561 -0.1543348 ],[ 2.52425249 -2.97415259],-2.3294,-0.272639471371,"[[  4.44359841e+01  -3.00325298e+00   1.81232595e-01   1.84875704e-01]
 [  1.03764413e+02  -1.08519108e-02   0.00000000e+00   0.00000000e+00]]",[ 2.68312955 -2.16125083]
47,"[-1.26760353 -0.55095969  0.78153834  0.25387297  1.57175245  1.60143769
  2.30886789  0.34608526 -1.41393966 -1.59712314  0.        ]",[-0.29651561 -0.1543348 ],[ 1.62547032 -2.54597322],-2.50967,-0.24245689074,"[[  4.65303871e+01  -3.00352866e+00   1.81232595e-01   1.84875704e-01]
 [  1.05669537e+02  -1.35680541e-02   0.00000000e+00   0.00000000e+00]]",[ 2.35037398 -2.16465402]
48,"[-0.17558265 -0.55100212 -1.52319946  0.25461081  1.57174876  1.60143383
  2.35932754  0.34673547 -1.64338851 -1.58033845  0.        ]",[-0.29651561 -0.1543348 ],[ 1.57337643 -2.44930599],-3.01131,-0.263086252499,"[[  4.86625142e+01  -3.00375108e+00   1.81232595e-01   1.84875704e-01]
 [  1.07536947e+02  -8.51674959e-03   0.00000000e+00   0.00000000e+00]]",[ 2.6756146 -2.2247889]
49,"[ 1.02515132 -0.55102599  0.74768952  0.2550299   1.57174507  1.60142997
  2.40878729  0.34726154 -1.52863273 -1.81928827  0.        ]",[-0.29651561 -0.1543348 ],[ 2.49175898 -0.81120019],-2.61139,-0.271341864634,"[[  5.08316185e+01  -3.00387744e+00   1.81232595e-01   1.84875704e-01]
 [  1.09367388e+02  -4.42935429e-03   0.00000000e+00   0.00000000e+00]]",[ 2.66674066 -2.12848902]
