timestep,logstd_action_dist,human_obs,actions,obs,rewards,original_rewards,avg_action_dist
0,[-0.05473763 -0.19822335],"[[-0.09162435 -0.07293771 -0.02393629  0.17335125]
 [ 0.00130961 -0.00477329  0.          0.        ]]",[ 0.2402073   2.16775951],"[ 1.08295209  1.66149936 -0.20361955 -0.64939086 -0.2152282   1.52959273
 -0.70273921 -0.26875322  1.33851714 -1.60172081  0.        ]",-2.20992,-0.306670809759,[ 0.69000244  1.67388737]
1,[-0.05473763 -0.19822335],"[[-0.0820799  -0.03330809 -0.02393629  0.17335125]
 [ 0.94998099  3.95454105  0.          0.        ]]",[-0.226196    0.71713207],"[ 1.08409163  1.66410462 -0.18913217 -0.56030496 -0.21522757  1.5295784
 -0.64456055  0.26701516  1.34418856 -1.55457393  0.        ]",-2.11046,-0.30322888534,[ 0.70062125  1.59876215]
2,[-0.05473763 -0.19822335],"[[-0.0722574   0.07349088 -0.02393629  0.17335125]
 [ 0.03532039  6.71615099  0.          0.        ]]",[ 1.17648991  3.30373586],"[ 1.0851333   1.66141383 -0.1742109  -0.32003684 -0.21522693  1.52956408
 -0.70064815  0.64071101  1.34965856 -1.45152099  0.        ]",-2.09506,-0.295230602853,[ 0.71685207  1.55015755]
3,[-0.05473763 -0.19822335],"[[ -0.03188168   0.24619226  -0.02393629   0.17335125]
 [  3.98913487  10.54124546   0.           0.        ]]",[ 1.5855652   1.65086263],"[ 1.08803557  1.62717609 -0.1127823   0.06332287 -0.2152263   1.52954976
 -0.45818306  1.15831234  1.33399875 -1.24750923  0.        ]",-1.81446,-0.277465035978,[ 0.7705816   1.45901239]
4,[-0.05473763 -0.19822335],"[[  0.08679035   0.494636    -0.02393629   0.17335125]
 [  7.86531679  14.29063145   0.           0.        ]]",[ 1.67670992  1.20705301],"[ 1.08352179  1.51534246  0.06785073  0.58335599 -0.21522567  1.52953544
 -0.22047909  1.66565835  1.22618152 -0.88207962  0.        ]",-1.39972,-0.239390003698,[ 0.82300973  1.32160091]
5,[-0.05473763 -0.19822335],"[[  0.28222925   0.8173223   -0.02393629   0.17335125]
 [ 11.666247    17.9657305    0.           0.        ]]",[ 0.27978322  0.34333016],"[ 1.03395631  1.27106091  0.36009907  1.15652916 -0.21522504  1.52952112
  0.01261007  2.16293263  0.91690452 -0.45756081  0.        ]",-0.903835,-0.176435569337,[ 0.86196327  1.11878204]
6,[-0.05473763 -0.19822335],"[[  0.52436933   1.18670032  -0.02393629   0.17335125]
 [ 12.54503721  18.96870557   0.           0.        ]]",[-0.69076274  0.22219675],"[ 0.90271671  0.8853181   0.69859333  1.60185832 -0.21522441  1.5295068
  0.06650119  2.29861177  0.40917652 -0.20986867  0.        ]",-0.598799,-0.0962003581247,[ 0.86805701  0.97346056]
7,[-0.05473763 -0.19822335],"[[  0.74538671   1.57113509  -0.02393629   0.17335125]
 [  9.5665308   19.47308737   0.           0.        ]]",[ 1.35239366  1.25799902],"[ 0.72161728  0.41780153  0.96916227  1.76586879 -0.21522378  1.52949249
 -0.11615418  2.36681861 -0.08184595 -0.28728661  0.        ]",-0.550433,-0.0336166658371,[ 0.89028203  0.86999464]
8,[-0.05473763 -0.19822335],"[[  0.97456038   1.99644611  -0.02393629   0.17335125]
 [ 13.33865531  23.04611336   0.           0.        ]]",[ 0.77714368 -0.30242878],"[ 0.48171111 -0.09647607  1.19647373  1.56497807 -0.21522315  1.52947817
  0.11517014  2.85022502 -0.42865426 -0.64025369  0.        ]",-0.693595,-0.0773010870938,[ 0.89564514  0.69883966]
9,[-0.05473763 -0.19822335],"[[  1.269593     2.44076679  -0.02393629   0.17335125]
 [ 16.15505096  21.39150062   0.           0.        ]]",[ 0.58822189  3.15357685],"[ 0.11503986 -0.53449582  1.39075918  0.9663252  -0.21522251  1.52946385
  0.28788454  2.6262796  -0.50172944 -1.1274893   0.        ]",-1.04291,-0.142559032565,[ 0.88398445  0.66583037]
10,[-0.05473763 -0.19822335],"[[  1.61287988e+00   2.90406933e+00  -2.39362913e-02   1.73351251e-01]
 [  1.81667152e+01   2.49270516e+01   0.00000000e+00   0.00000000e+00]]",[-0.10739799  1.13353107],"[-0.35390728 -0.79328631  1.45798933  0.04433145 -0.21522188  1.52944953
  0.41124869  3.10457797 -0.24756929 -1.45829268  0.        ]",-0.98232,-0.181352475444,[ 0.86552668  0.46051353]
11,[-0.05473763 -0.19822335],"[[  1.96833354   3.14454032  -0.02393629   0.17335125]
 [ 17.38116656   1.75706663   0.           0.        ]]",[ 0.13621832 -0.18075271],"[-0.83162554 -0.82827459  1.34051415 -0.49200764 -0.21522125  1.52943521
  0.36307358 -0.03044764 -0.03818871 -1.46295238  0.        ]",-0.562526,-0.18429996583,[ 0.86134815  0.92964768]
12,[-0.05473763 -0.19822335],"[[  2.31791304   3.11889767  -0.02393629   0.17335125]
 [ 17.57620739  -2.68264273   0.           0.        ]]",[ 0.82439376  1.51805579],"[-1.23638171 -0.82795509  1.05351615 -0.43428309 -0.21522062  1.5294209
  0.37503334 -0.6311638  -0.03892876 -1.4644027   0.        ]",-0.578572,-0.184475969,[ 0.85241175  1.04767525]
13,[-0.05473763 -0.19822335],"[[  2.69869515   3.06876723  -0.02393629   0.17335125]
 [ 20.49229211  -2.10940174   0.           0.        ]]",[ 1.8017084  0.7382625],"[-1.5464529  -0.82496818  0.58868042 -0.32156713 -0.21521999  1.52940658
  0.55386175 -0.55359879 -0.03759853 -1.48337585  0.        ]",-0.943366,-0.187014660748,[ 0.81386065  1.05099666]
