timestep,logstd_action_dist,human_obs,actions,obs,rewards,original_rewards,avg_action_dist
0,[-0.09876713 -0.2381635 ],"[[ 0.07467074  0.01188305 -0.02313355  0.13085026]
 [ 0.00314539  0.00138877  0.          0.        ]]",[ 1.47159875  1.72460032],"[ 1.09598061  1.76047897  0.06557385 -0.50375364 -0.21609517  1.149165
 -0.74423561 -0.29124825  1.37238333 -0.96117126  0.        ]",-1.9694,-0.258841080626,[ 0.63786972  1.68818486]
1,[-0.09876713 -0.2381635 ],"[[ 0.11440809  0.05162294 -0.02313355  0.13085026]
 [ 3.95743089  3.95941446  0.          0.        ]]",[ 0.87304631  0.35460551],"[ 1.09079474  1.75886493  0.12567263 -0.40865557 -0.21609465  1.14915885
 -0.53725429  0.24942851  1.36223066 -0.86484107  0.        ]",-1.84271,-0.252189953063,[ 0.65630198  1.58980846]
2,[-0.09876713 -0.2381635 ],"[[ 0.22741812  0.14409919 -0.02313355  0.13085026]
 [ 7.33234824  5.28379742  0.          0.        ]]",[-0.28489723  1.61001636],"[ 1.06425766  1.7474119   0.2947758  -0.18837215 -0.21609413  1.14915269
 -0.36059929  0.43034214  1.30781425 -0.61384699  0.        ]",-1.7659,-0.233299621018,[ 0.68858218  1.51761782]
3,[-0.09876713 -0.2381635 ],"[[ 0.36128837  0.28845795 -0.02313355  0.13085026]
 [ 6.05895194  9.13922439  0.          0.        ]]",[ 0.52337527  0.20173902],"[ 1.01065337  1.70820473  0.48927015  0.1489286  -0.2160936   1.14914653
 -0.42725193  0.95700215  1.17859787 -0.3129867   0.        ]",-1.35816,-0.206306338553,[ 0.75204992  1.37669158]
4,[-0.09876713 -0.2381635 ],"[[ 0.50203941  0.47743365 -0.02313355  0.13085026]
 [ 8.00971345  9.75628204  0.          0.        ]]",[ 1.30049035  0.1160686 ],"[ 0.92938705  1.61891541  0.68333507  0.56800555 -0.21609308  1.14914038
 -0.32514155  1.0412893   0.95753473 -0.02642168  0.        ]",-1.07428,-0.172330160099,[ 0.86151177  1.28901768]
5,[-0.09876713 -0.2381635 ],"[[  0.70034238   0.67521685  -0.02313355   0.13085026]
 [ 11.80803623  10.02113286   0.           0.        ]]",[ 1.98845907  1.06291742],"[ 0.77472755  1.48265416  0.93138034  0.96442556 -0.21609256  1.14913422
 -0.12632361  1.07746343  0.6056287   0.22478651  0.        ]",-0.89917,-0.127862754905,[ 0.97575629  1.1740278 ]
6,[-0.09876713 -0.2381635 ],"[[  0.97385478   0.9133593   -0.02313355   0.13085026]
 [ 15.53108159  13.78053395   0.           0.        ]]",[-0.34204522 -0.06170478],"[ 0.49504646  1.26804987  1.20876657  1.36306567 -0.21609204  1.14912807
  0.06855404  1.59099705  0.08429817  0.33842008  0.        ]",-0.737369,-0.0722243093953,[ 1.07983577  0.9520967 ]
7,[-0.09876713 -0.2381635 ],"[[  1.26783808   1.18377782  -0.02313355   0.13085026]
 [ 13.87274873  13.26303688   0.           0.        ]]",[ 2.23242619  1.22430129],"[ 0.13075377  0.97218517  1.40231507  1.6850387  -0.21609152  1.14912191
 -0.01824932  1.52029387 -0.44512258  0.17216642  0.        ]",-0.708547,-0.0470512242246,[ 1.1367954   0.93963718]
8,[-0.09876713 -0.2381635 ],"[[  1.5822603    1.48611364  -0.02313355   0.13085026]
 [ 17.55759599  16.95817759   0.           0.        ]]",[ 1.16798095  1.64928287],"[-0.29712199  0.60138112  1.47139622  1.85352978 -0.21609099  1.14911576
  0.17462953  2.02503513 -0.82911709 -0.26606993  0.        ]",-0.815713,-0.0906327804086,[ 1.18144488  0.8506223 ]
9,[-0.09876713 -0.2381635 ],"[[  1.96967254   1.86161523  -0.02313355   0.13085026]
 [ 21.17200327  20.57987226   0.           0.        ]]",[ 0.22763822  0.17613571],"[-0.81768275  0.13121869  1.35221966  1.76155323 -0.21609047  1.1491096
  0.36382117  2.51972103 -0.91745554 -0.92155991  0.        ]",-0.934493,-0.148076798167,[ 1.19708514  0.77337658]
10,[-0.09876713 -0.2381635 ],"[[  2.39800029   2.27610389  -0.02313355   0.13085026]
 [ 21.6590042   20.8680926    0.           0.        ]]",[ 0.90092881  1.52056438],"[-1.29782682 -0.32655118  0.98065492  1.29082697 -0.21608995  1.14910345
  0.38931177  2.55904726 -0.60195392 -1.41295915  0.        ]",-1.10241,-0.181508312991,[ 1.14781201  0.73579323]
11,[-0.09876713 -0.2381635 ],"[[  2.86270607e+00   2.72903346e+00  -2.31335533e-02   1.30850256e-01]
 [  2.48009893e+01   2.44131595e+01   0.00000000e+00   0.00000000e+00]]",[ 0.97806427 -0.36504408],"[-1.60900451 -0.66567548  0.37042912  0.42777429 -0.21608943  1.14909729
  0.55377486  3.04322419 -0.14528608 -1.41591561  0.        ]",-0.94725,-0.173860727293,[ 1.02502787  0.47713074]
12,[-0.09876713 -0.2381635 ],"[[  3.39266857e+00   3.13757559e+00  -2.31335533e-02   1.30850256e-01]
 [  2.81830695e+01   8.50032076e+00   0.00000000e+00   0.00000000e+00]]",[-0.2431614  -0.09315212],"[-1.61904968 -0.77189985 -0.4252723  -0.52262477 -0.21608891  1.14909114
  0.73080491  0.86960035  0.0103243  -1.12462579  0.        ]",-0.257764,-0.139594951256,[ 0.84321791  0.61386621]
13,[-0.09876713 -0.2381635 ],"[[  3.94106590e+00   3.16329602e+00  -2.31335533e-02   1.30850256e-01]
 [  2.66618941e+01  -2.51468379e+00   0.00000000e+00   0.00000000e+00]]",[ 1.00469628  0.08937638],"[-1.24399181 -0.77160902 -1.13712188 -0.58420215 -0.21608838  1.14908498
  0.65117782 -0.6349972  -0.03388921 -1.0202492   0.        ]",-0.562117,-0.124790854143,[ 0.86299461  0.87345958]
14,[-0.09876713 -0.2381635 ],"[[  4.50873254e+00   3.10153699e+00  -2.31335533e-02   1.30850256e-01]
 [  3.00933547e+01  -3.06714228e+00   0.00000000e+00   0.00000000e+00]]",[ 0.67477098  0.90461707],"[-0.56058196 -0.77088873 -1.53568912 -0.43635874 -0.21608786  1.14907883
  0.83079243 -0.71045816 -0.02381117 -1.02326634  0.        ]",-0.563944,-0.125511952045,[ 0.8561753   0.91289163]
15,[-0.09876713 -0.2381635 ],"[[  5.13142780e+00   3.05309091e+00  -2.31335533e-02   1.30850256e-01]
 [  3.21692499e+01  -1.79887945e+00   0.00000000e+00   0.00000000e+00]]",[-1.30857832  0.61234802],"[ 0.28068696 -0.76694599 -1.43562884 -0.3206123  -0.21608734  1.14907267
  0.93944998 -0.53721718 -0.03258987 -0.99374306  0.        ]",-0.452907,-0.121453361466,[ 0.86711353  0.89981925]
16,[-0.09876713 -0.2381635 ],"[[  5.72869832e+00   3.02647708e+00  -2.31335533e-02   1.30850256e-01]
 [  2.75731194e+01  -9.30679620e-01   0.00000000e+00   0.00000000e+00]]",[ 1.45720092  0.41621762],"[ 0.8929056  -0.76351841 -0.84770184 -0.25722075 -0.21608682  1.14906652
  0.6988655  -0.4186234  -0.07530446 -0.97134705  0.        ]",-0.903866,-0.11728372516,[ 0.92459571  0.92690396]
17,[-0.09876713 -0.2381635 ],"[[  6.31440890e+00   3.01307603e+00  -2.31335533e-02   1.30850256e-01]
 [  3.09865625e+01  -4.56071382e-01   0.00000000e+00   0.00000000e+00]]",[ 1.28026906  1.28285702],"[  1.09915529e+00  -7.61453712e-01  -3.55471942e-04  -2.25371406e-01
  -2.16086294e-01   1.14906036e+00   8.77537044e-01  -3.53792756e-01
  -1.32397294e-01  -9.85207715e-01   0.00000000e+00]",-0.631849,-0.117824122428,[ 1.00097525  0.92015278]
18,[-0.09876713 -0.2381635 ],"[[  6.96771035e+00   3.00732628e+00  -2.31335533e-02   1.30850256e-01]
 [  3.43324314e+01  -1.67020016e-01   0.00000000e+00   0.00000000e+00]]",[ 1.12116797  0.42405627],"[ 0.78869195 -0.76049711  0.9128668  -0.21172262 -0.21608577  1.14905421
  1.05267    -0.31430853 -0.17893135 -1.04699844  0.        ]",-0.446661,-0.125319265298,[ 1.08453822  0.92755485]
19,[-0.09876713 -0.2381635 ],"[[  7.68726454e+00   3.00460893e+00  -2.31335533e-02   1.30850256e-01]
 [  3.76120582e+01  -1.03433091e-01   0.00000000e+00   0.00000000e+00]]",[ 2.12675824  1.39183139],"[-0.05208206 -0.76002912  1.45042735 -0.20527556 -0.21608525  1.14904805
  1.22433356 -0.30562199 -0.17897195 -1.13911511  0.        ]",-0.341353,-0.137372704695,[ 1.1128794   0.93896341]
