timestep,logstd_action_dist,human_obs,actions,obs,rewards,original_rewards,avg_action_dist
0,[-0.73899162 -0.51267731],"[[-0.09249925 -0.05402213 -0.10089786 -0.04266886]
 [ 0.00303616 -0.00415505  0.          0.        ]]",[-2.52680351  3.15225695],"[ 1.30042958  2.11940007  0.24002516 -1.13129571 -0.86537024 -0.36583753
 -0.74110768 -0.40298617  1.96025176  0.27608171  0.        ]",-5.78013,-0.309779210368,[-2.01722145  2.12240314]
1,[-0.73899162 -0.51267731],"[[-0.13214508 -0.01436113 -0.10089786 -0.04266886]
 [-3.95443682  3.95704936  0.          0.        ]]",[-1.82151382  2.18685842],"[ 1.29400651  2.12131908  0.18117078 -1.02177542 -0.86536972 -0.36583739
 -0.84678974  0.22168813  1.95690852  0.23758484  0.        ]",-5.56058,-0.309139955511,[-1.66501319  1.86996138]
2,[-0.73899162 -0.51267731],"[[-0.25015473  0.10373678 -0.10089786 -0.04266886]
 [-7.83361199  7.83979072  0.          0.        ]]",[-1.21583282  3.23413422],"[ 1.26162115  2.11383617  0.00817433 -0.69596355 -0.86536921 -0.36583724
 -0.95038079  0.83398874  1.94005693  0.12442594  0.        ]",-5.43443,-0.306614362997,[-1.33495605  1.66976285]
3,[-0.73899162 -0.51267731],"[[ -0.44497844   0.29871725  -0.10089786  -0.04266886]
 [-11.63612315  11.64553843   0.           0.        ]]",[-1.05416876  0.87067256],"[ 1.16586657  2.05864244 -0.26505776 -0.16890275 -0.86536869 -0.3658371
 -1.05192442  1.43414665  1.89022204 -0.05428004  0.        ]",-4.71382,-0.30043428323,[-0.89417368  1.39978278]
4,[-0.73899162 -0.51267731],"[[ -0.71509816   0.5639159   -0.10089786  -0.04266886]
 [-15.36351356  14.86351914   0.           0.        ]]",[-0.54518221 -0.59553771],"[ 0.95256046  1.90183805 -0.60158903  0.49482996 -0.86536817 -0.36583696
 -1.15146183  1.94161294  1.7785639  -0.27982665  0.        ]",-3.67371,-0.287865269637,[-0.19673295  0.90632927]
5,[-0.73899162 -0.51267731],"[[ -1.0409573    0.83457394  -0.10089786  -0.04266886]
 [-17.2163285   12.21104295   0.           0.        ]]",[ 0.11201611  0.49756621],"[ 0.59177687  1.6554913  -0.91114382  1.06545723 -0.86536766 -0.36583682
 -1.20093943  1.52332115  1.58260102 -0.54090168  0.        ]",-3.07238,-0.267417082132,[ 0.31144655  0.90612888]
6,[-0.73899162 -0.51267731],"[[ -1.37743448   1.09612414  -0.10089786  -0.04266886]
 [-16.4339918   13.93821335   0.           0.        ]]",[ 1.68113812  0.25075249],"[ 0.1390745   1.35131437 -1.088147    1.47560176 -0.86536714 -0.36583668
 -1.18004651  1.79568968  1.33192377 -0.73501989  0.        ]",-2.2102,-0.241615188139,[ 1.10243511  0.4147225 ]
7,[-0.73899162 -0.51267731],"[[ -1.6631615    1.38206168  -0.10089786  -0.04266886]
 [-12.15280767  14.65327247   0.           0.        ]]",[ 1.25521636  0.92450997],"[-0.27194376  0.96914747 -1.10962053  1.73202283 -0.86536662 -0.36583654
 -1.06571864  1.90844988  1.117967   -0.74886829  0.        ]",-1.69667,-0.215850694359,[ 1.36086285 -0.14534053]
8,[-0.73899162 -0.51267731],"[[ -1.86410889   1.70893216  -0.10089786  -0.04266886]
 [ -7.95564042  18.02265863   0.           0.        ]]",[ 2.85690126 -0.27294929],"[-0.5564998   0.50771625 -1.05218089  1.7547669  -0.86536611 -0.36583639
 -0.95363457  2.43978826  0.99235844 -0.57909611  0.        ]",-1.07152,-0.193771911901,[ 1.2599045  -0.86214912]
9,[-0.73899162 -0.51267731],"[[ -1.98192506   2.05495495  -0.10089786  -0.04266886]
 [ -3.83954124  16.58450004   0.           0.        ]]",[ 0.4890813  -1.97976089],"[-0.71622735  0.0428046  -0.99149171  1.46350488 -0.86536559 -0.36583625
 -0.84371551  2.21299001  0.9169422  -0.29456286  0.        ]",-0.994773,-0.175488844914,[ 0.75631058 -1.13325679]
10,[-0.73899162 -0.51267731],"[[ -2.03852137   2.34362136  -0.10089786  -0.04266886]
 [ -1.8268384   12.29645761   0.           0.        ]]",[-0.05309237 -1.85667315],"[-0.79024181 -0.28725747 -0.95552411  0.99617881 -0.86536507 -0.36583611
 -0.78996674  1.5367762   0.84239073 -0.02632168  0.        ]",-1.1605,-0.161300826542,[ 0.14939183 -1.08930922]
11,[-0.73899162 -0.51267731],"[[-2.07680152  2.54738003 -0.10089786 -0.04266886]
 [-2.00066067  8.09341649  0.          0.        ]]",[-0.23905574 -0.62182114],"[-0.8391342  -0.47226069 -0.92876785  0.56488786 -0.86536456 -0.36583597
 -0.79460815  0.8739684   0.7651968   0.15581929  0.        ]",-1.34603,-0.150557589425,[-0.14685515 -0.82501459]
12,[-0.73899162 -0.51267731],"[[-2.12591319  2.68293684 -0.10089786 -0.04266886]
 [-2.90750906  5.47100055  0.          0.        ]]",[-0.88298846 -0.0876734 ],"[-0.90034817 -0.56879668 -0.89164273  0.2412822  -0.86536404 -0.36583583
 -0.81882467  0.46042087  0.69817307  0.26108688  0.        ]",-1.49342,-0.142447942768,[-0.20118576 -0.50026143]
13,[-0.73899162 -0.51267731],"[[-2.21856163  2.78778581 -0.10089786 -0.04266886]
 [-6.3458974   5.0154027   0.          0.        ]]",[ 0.81573563  0.03314332],"[-1.01071141 -0.62753629 -0.81334893 -0.02473487 -0.86536352 -0.36583569
 -0.91064475  0.38857424  0.63532798  0.3234356   0.        ]",-1.43977,-0.13505200512,[ 0.10293799 -0.42935583]
14,[-0.73899162 -0.51267731],"[[-2.31181514  2.88841509 -0.10089786 -0.04266886]
 [-2.9906188   5.04743055  0.          0.        ]]",[-0.67200964 -1.33220318],"[-1.11423957 -0.67017496 -0.72422601 -0.28997268 -0.86536301 -0.36583554
 -0.82104303  0.39362479  0.57811467  0.38843814  0.        ]",-1.34934,-0.128881778344,[ 0.04078559 -0.53677714]
15,[-0.73899162 -0.51267731],"[[-2.39773055  2.94863206 -0.10089786 -0.04266886]
 [-5.59225656  0.98779226  0.          0.        ]]",[-0.04594872 -0.04639988],"[-1.2021371  -0.68906717 -0.6336192  -0.45221608 -0.86536249 -0.3658354
 -0.89051809 -0.24656878  0.5437119   0.42440579  0.        ]",-1.53987,-0.125334013947,[ 0.36101601 -0.01085895]
16,[-0.73899162 -0.51267731],"[[-2.51029039  2.96634804 -0.10089786 -0.04266886]
 [-5.66348959  0.78448356  0.          0.        ]]",[ 1.06275347  0.03758751],"[-1.30532767 -0.69366694 -0.50373162 -0.50034057 -0.86536198 -0.36583526
 -0.89241979 -0.2786299   0.52785352  0.42007611  0.        ]",-1.49844,-0.123183873809,[ 0.62281209  0.01124635]
17,[-0.73899162 -0.51267731],"[[-2.58271052  2.98337674 -0.10089786 -0.04266886]
 [-1.59208913  0.91794562  0.          0.        ]]",[ 0.44694343  0.04272306],"[-1.36398719 -0.6976751  -0.41415355 -0.54674078 -0.86536146 -0.36583512
 -0.78369437 -0.2575832   0.51635309  0.42451169  0.        ]",-1.50801,-0.121829321958,[ 0.5353108  -0.06998503]
18,[-0.73899162 -0.51267731],"[[-2.59648128  3.00325138 -0.10089786 -0.04266886]
 [ 0.20900316  0.86546038  0.          0.        ]]",[ 0.33714631 -0.5349806 ],"[-1.37442221 -0.70183945 -0.39663542 -0.60105438 -0.86536094 -0.36583498
 -0.73559658 -0.26585989  0.50893547  0.44202023  0.        ]",-1.46906,-0.121373934368,[ 0.44638062 -0.11944547]
19,[-0.73899162 -0.51267731],"[[-2.57895057  2.99913563 -0.10089786 -0.04266886]
 [ 1.53963262 -1.26991914  0.          0.        ]]",[-0.25993751 -0.85120286],"[-1.36109451 -0.70102215 -0.41891034 -0.58979342 -0.86536043 -0.36583484
 -0.70006233 -0.60260344  0.51140904  0.44066366  0.        ]",-1.54754,-0.121650243348,[ 0.31500915  0.20710626]
20,[-0.73899162 -0.51267731],"[[-2.55879112  2.94017259 -0.10089786 -0.04266886]
 [ 0.47984916 -4.61523515  0.          0.        ]]",[ 0.40172335  1.29391368],"[-1.34530439 -0.6867146  -0.44422226 -0.42929273 -0.86535991 -0.3658347
 -0.72836302 -1.13015037  0.53215813  0.38566293  0.        ]",-1.83008,-0.122870785141,[ 0.38062     0.88834965]
21,[-0.73899162 -0.51267731],"[[-2.53332948  2.88851311 -0.10089786 -0.04266886]
 [ 2.06103884 -0.56421512  0.          0.        ]]",[ 1.10888714  0.528613  ],"[-1.32466169 -0.67020731 -0.47571275 -0.29023309 -0.86535939 -0.36583455
 -0.68613766 -0.49131469  0.55071865  0.33871937  0.        ]",-1.59297,-0.124264200508,[ 0.23157065  0.31800723]
22,[-0.73899162 -0.51267731],"[[-2.45279279  2.89834292 -0.10089786 -0.04266886]
 [ 5.97957734  1.54017702  0.          0.        ]]",[-0.22978658 -0.58788503],"[-1.25437485 -0.67363167 -0.57158086 -0.31656242 -0.86535888 -0.36583441
 -0.58149443 -0.1594573   0.55816678  0.36546865  0.        ]",-1.48579,-0.125783843405,[-0.20652694 -0.09842142]
23,[-0.73899162 -0.51267731],"[[-2.34351792  2.90548439 -0.10089786 -0.04266886]
 [ 4.95133142 -0.81816832  0.          0.        ]]",[-0.25441603 -0.0102616 ],"[-1.14753722 -0.67603602 -0.69170306 -0.33573142 -0.86535836 -0.36583427
 -0.60895304 -0.5313623   0.56729738  0.39647977  0.        ]",-1.64197,-0.12767002559,[-0.41290423  0.24592903]
24,[-0.73899162 -0.51267731],"[[-2.25558136  2.88887522 -0.10089786 -0.04266886]
 [ 3.84600773 -0.84266538  0.          0.        ]]",[-0.55922378 -0.31631991],"[-1.05275726 -0.67033482 -0.77916493 -0.29120146 -0.86535784 -0.36583413
 -0.63846996 -0.53522519  0.58343474  0.40263793  0.        ]",-1.66352,-0.129902370322,[-0.53612339  0.26782435]
25,[-0.73899162 -0.51267731],"[[-2.20164049  2.85962161 -0.10089786 -0.04266886]
 [ 1.55571434 -2.07857396  0.          0.        ]]",[-1.31847438  0.62757869],"[-0.99107369 -0.65937335 -0.82842952 -0.21324227 -0.86535733 -0.36583399
 -0.69963099 -0.73012464  0.60325222  0.39160567  0.        ]",-1.82049,-0.13221130275,[-0.51460296  0.53198719]
26,[-0.73899162 -0.51267731],"[[-2.21055855  2.84339389 -0.10089786 -0.04266886]
 [-2.4342233   0.44738406  0.          0.        ]]",[-0.10025346 -0.92181702],"[-1.00144705 -0.65278923 -0.82052248 -0.17027576 -0.86535681 -0.36583385
 -0.80618027 -0.33178691  0.61037878  0.37515882  0.        ]",-1.57774,-0.132776785211,[-0.22596142  0.18856931]
27,[-0.73899162 -0.51267731],"[[-2.26274326  2.8156307  -0.10089786 -0.04266886]
 [-2.78307657 -3.21150949  0.          0.        ]]",[ 0.21132646  0.54656883],"[-1.06074881 -0.64069809 -0.7723661  -0.0972685  -0.86535629 -0.3658337
 -0.8154958  -0.90878537  0.61645294  0.33538708  0.        ]",-1.80811,-0.132789012801,[-0.10439654  0.85271239]
28,[-0.73899162 -0.51267731],"[[-2.30945628  2.77375264 -0.10089786 -0.04266886]
 [-1.89120513 -0.98372061  0.          0.        ]]",[ 0.58803534  0.54038076],"[-1.11170759 -0.62050383 -0.72659824  0.0115477  -0.86535578 -0.36583356
 -0.79167828 -0.55746796  0.62562479  0.28210256  0.        ]",-1.67872,-0.133144214468,[-0.0059949   0.57226205]
29,[-0.73899162 -0.51267731],"[[-2.32354505  2.7757425  -0.10089786 -0.04266886]
 [ 0.47444449  1.1755111   0.          0.        ]]",[-0.77359666 -0.07522146],"[-1.12666452 -0.62151588 -0.71231653  0.00641517 -0.86535526 -0.36583342
 -0.72850412 -0.21696196  0.62226556  0.27977634  0.        ]",-1.58184,-0.132669892488,[-0.09862718  0.18355738]
