timestep,logstd_action_dist,human_obs,actions,obs,rewards,original_rewards,avg_action_dist
0,[-0.82408994 -0.66426182],"[[-0.01124514 -0.0776614  -0.06521674  0.16562728]
 [-0.00362678  0.00459161  0.          0.        ]]",[ 1.87019059  3.11711941],"[ 1.35402151  2.10371747  0.42789658 -1.24491736 -0.55866785  1.44063527
 -0.71762851 -0.40307577  1.7001598  -1.65751476  0.        ]",-6.96041,-0.326589416261,[ 1.92346144  2.77742457]
1,[-0.82408994 -0.66426182],"[[ 0.02835814 -0.03785806 -0.06521674  0.16562728]
 [ 3.95079107  3.96255739  0.          0.        ]]",[ 1.60935915  2.51248563],"[ 1.35352481  2.10698625  0.48758043 -1.13618958 -0.55866767  1.44063419
 -0.61510189  0.22793106  1.7031686  -1.52706273  0.        ]",-6.85372,-0.320255577444,[ 1.42497933  2.40304899]
2,[-0.82408994 -0.66426182],"[[ 0.14626531  0.08031867 -0.06521674  0.16562728]
 [ 7.82703615  7.84218715  0.          0.        ]]",[ 0.69334895  2.82128407],"[ 1.33848928  2.10341333  0.66451046 -0.81307717 -0.5586675   1.44063311
 -0.5146021   0.84644886  1.67399848 -1.14120289  0.        ]",-6.38249,-0.299312399132,[ 0.71501476  1.99042439]
3,[-0.82408994 -0.66426182],"[[  0.32875902   0.27532197  -0.06521674   0.16562728]
 [ 10.4138013   11.64545586   0.           0.        ]]",[ 0.56432649  1.42791695],"[ 1.27575156  2.05437353  0.93147207 -0.28872523 -0.55866732  1.44063203
 -0.44753474  1.45279193  1.5146374  -0.57023829  0.        ]",-5.5864,-0.260229998415,[ 0.1945945   1.61572969]
4,[-0.82408994 -0.66426182],"[[  0.55736042   0.54563615  -0.06521674   0.16562728]
 [ 12.43978707  15.37351095   0.           0.        ]]",[ 0.11369135  0.92817121],"[ 1.13267216  1.90124397  1.24207403  0.38744147 -0.55866714  1.44063095
 -0.39500676  2.04714226  1.12877028  0.00924147  0.        ]",-4.76017,-0.200216093446,[ 0.26731992  1.44229484]
5,[-0.82408994 -0.66426182],"[[  0.80820669   0.88692199  -0.06521674   0.16562728]
 [ 12.64442555  18.74381037   0.           0.        ]]",[ 1.36925797  1.68678916],"[ 0.90170484  1.58371682  1.53462276  1.08840898 -0.55866696  1.44062987
 -0.38970098  2.58445398  0.52740129  0.32188698  0.        ]",-4.24279,-0.12169048422,[ 0.75011343  1.36016917]
6,[-0.82408994 -0.66426182],"[[  1.09830913   1.29778497  -0.06521674   0.16562728]
 [ 16.35401166  22.33048843   0.           0.        ]]",[ 1.85394843  1.01098757],"[ 0.5568539   1.06802299  1.78691053  1.60238374 -0.55866678  1.44062879
 -0.29352217  3.1562579  -0.16313981  0.138782    0.        ]",-4.14545,-0.0299724920897,[ 1.44176412  1.23034859]
7,[-0.82408994 -0.66426182],"[[  1.46190065   1.77966636  -0.06521674   0.16562728]
 [ 19.99356368  25.84590176   0.           0.        ]]",[ 1.58576419  0.75989906],"[ 0.04999355  0.38883873  1.94311079  1.64425538 -0.5586666   1.44062771
 -0.19915914  3.71669411 -0.6446074  -0.63540237  0.        ]",-4.542,-0.084097232789,[ 1.83864975  1.05855215]
8,[-0.82408994 -0.66426182],"[[  1.89758713   2.32161839  -0.06521674   0.16562728]
 [ 23.56329025  28.34103567   0.           0.        ]]",[ 1.77587074  1.27026328],"[-0.57869301 -0.28735284  1.87227142  0.96799993 -0.55866642  1.44062663
 -0.10660649  4.11446506 -0.53501358 -1.56788491  0.        ]",-4.81787,-0.168877039909,[ 1.82755327  0.9717167 ]
9,[-0.82408994 -0.66426182],"[[  2.40395277   2.92252216  -0.06521674   0.16562728]
 [ 27.06102379  31.73823673   0.           0.        ]]",[ 1.8226724   0.42597442],"[-1.19182119 -0.70578116  1.45849307 -0.43795284 -0.55866624  1.44062555
 -0.01592041  4.656039    0.02469534 -1.77851102  0.        ]",-4.15492,-0.196031842278,[ 1.61495507  0.69559538]
10,[-0.82408994 -0.66426182],"[[  2.97951459   3.21532051  -0.06521674   0.16562728]
 [ 30.48361584   1.35896368   0.           0.        ]]",[ 3.08989842  1.6831542 ],"[-1.55297357 -0.73594413  0.6880533  -1.23418511 -0.55866607  1.44062447
  0.07281747 -0.1871602   0.18932724 -1.46283878  0.        ]",-2.59434,-0.175068406947,[ 2.42610073  0.70138139]
11,[-0.82408994 -0.66426182],"[[  3.622854     3.169243    -0.06521674   0.16562728]
 [ 33.83924754  -3.87000585   0.           0.        ]]",[ 2.9681981   0.78760307],"[-1.40595379 -0.73926784 -0.25284004 -1.10827336 -0.55866589  1.44062339
  0.15981926 -1.02078554  0.16059368 -1.46687301  0.        ]",-2.99824,-0.173813920242,[ 2.48104286  1.35677981]
12,[-0.82408994 -0.66426182],"[[  4.33264289   3.09683429  -0.06521674   0.16562728]
 [ 37.12868085  -3.04926749   0.           0.        ]]",[ 3.00627083  1.26585655],"[-0.6513777  -0.73838582 -0.95498434 -0.91018787 -0.55866571  1.44062231
  0.24510472 -0.88993935  0.16777621 -1.4694098   0.        ]",-3.3725,-0.174433184459,[ 2.21795893  1.50368035]
13,[-0.82408994 -0.66426182],"[[  5.10756692   3.0498674   -0.06521674   0.16562728]
 [ 40.35297214  -1.70569678   0.           0.        ]]",[ 2.34893187  1.49829085],"[ 0.45424701 -0.73382574 -0.94619588 -0.78198059 -0.55866553  1.44062123
  0.32870122 -0.67574102  0.14840393 -1.41490833  0.        ]",-3.65468,-0.168557581054,[ 1.9851861   1.44065261]
14,[-0.82408994 -0.66426182],"[[  5.94633612   3.02520244  -0.06521674   0.16562728]
 [ 43.51341396  -0.84306768   0.           0.        ]]",[ 2.50527978  1.36627241],"[ 1.27188505 -0.73017758 -0.05331236 -0.71485513 -0.55866535  1.44062015
  0.41064228 -0.53821661  0.07123492 -1.38976297  0.        ]",-3.15108,-0.162283852916,[ 2.0742135   1.31441021]
