timestep,logstd_action_dist,human_obs,actions,obs,rewards,original_rewards,avg_action_dist
0,[-0.85610223 -0.66815507],"[[ -8.64784617e-02  -3.03691154e-02   1.05958846e-01  -1.96278331e-01]
 [ -8.93785732e-04  -4.63060832e-05   0.00000000e+00   0.00000000e+00]]",[-1.86044874  0.61850148],"[ 1.35743638  2.10645366  0.32386875 -1.12302386  0.92429276 -1.6956229
 -0.71447987 -0.40375029  0.38973273  1.98173465  0.        ]",-5.40978,-0.202862169265,[-2.03320432  0.72530353]
1,[-0.85610223 -0.66815507],"[[-0.12619622 -0.00578286  0.10595885 -0.19627833]
 [-3.95770361  2.45050001  0.          0.        ]]",[-1.45699119  1.14396649],"[ 1.35125828  2.10708421  0.26425896 -1.0557803   0.92429237 -1.69562139
 -0.81654598 -0.0127922   0.38495496  1.92365666  0.        ]",-5.54095,-0.197732663758,[-1.69620442  0.58240354]
2,[-0.85610223 -0.66815507],"[[-0.24427066  0.08248333  0.10595885 -0.19627833]
 [-7.83682351  6.36306982  0.          0.        ]]",[-1.27733034  0.20694814],"[ 1.31940766  2.10226117  0.08918113 -0.81458364  0.92429197 -1.69561988
 -0.91660801  0.61141583  0.36476288  1.76967736  0.        ]",-5.25479,-0.183737189137,[-1.14830291  0.24896006]
3,[-0.85610223 -0.66815507],"[[ -0.43914566   0.21671666   0.10595885  -0.19627833]
 [-11.63803856   7.05792271   0.           0.        ]]",[-0.45113075  0.85415119],"[ 1.22386169  2.07377371 -0.18752925 -0.45176195  0.92429158 -1.69561837
 -1.01466039  0.72227186  0.3054563   1.51160418  0.        ]",-4.89294,-0.158761328293,[-0.60896587  0.10693441]
4,[-0.85610223 -0.66815507],"[[ -0.68751662   0.39041094   0.10595885  -0.19627833]
 [-13.19390014  10.30066592   0.           0.        ]]",[ 0.27223104 -0.82948853],"[  1.02999610e+00   1.99988428e+00  -5.03690715e-01   1.08446276e-03
   9.24291188e-01  -1.69561687e+00  -1.05479354e+00   1.23961589e+00
   1.88715778e-01   1.21195284e+00   0.00000000e+00]",-3.87815,-0.126395949915,[ 0.1485417  -0.50549316]
5,[-0.85610223 -0.66815507],"[[ -0.93796066   0.56141635   0.10595885  -0.19627833]
 [-11.85496752   6.81150278   0.           0.        ]]",[ 0.75138313 -1.29498827],"[ 0.76417748  1.88838641 -0.76291551  0.41638062  0.92429079 -1.69561536
 -1.02025511  0.68295733  0.02869277  0.9482762   0.        ]",-3.10345,-0.0934460942971,[ 0.34476271 -0.41203085]
6,[-0.85610223 -0.66815507],"[[-1.14286988  0.65655138  0.10595885 -0.19627833]
 [-8.6466107   2.7156826   0.          0.        ]]",[ 0.31896482  0.00176278],"[ 0.50560142  1.81087274 -0.91910577  0.62975825  0.9242904  -1.69561385
 -0.93749472  0.02951332 -0.14401121  0.72719634  0.        ]",-3.09962,-0.0630743157876,[ 0.3082639   0.06785075]
7,[-0.85610223 -0.66815507],"[[-1.30142575  0.7103889   0.10595885 -0.19627833]
 [-7.21374139  2.66823959  0.          0.        ]]",[ 0.11434049  0.8370252 ],"[ 0.28745445  1.76243525 -1.00078276  0.74393738  0.92429001 -1.69561234
 -0.90053329  0.02194429 -0.30225343  0.5685314   0.        ]",-3.17753,-0.0404099111705,[ 0.58886623 -0.03281802]
8,[-0.85610223 -0.66815507],"[[-1.43974209  0.79647346  0.10595885 -0.19627833]
 [-6.61986483  5.92935157  0.          0.        ]]",[ 1.23483426 -0.44038141],"[ 0.08896645  1.67854407 -1.0422714   0.91563364  0.92428961 -1.69561083
 -0.8852138   0.54221967 -0.43063969  0.49140787  0.        ]",-2.84715,-0.0315342663761,[ 1.00122774 -0.75606275]
9,[-0.85610223 -0.66815507],"[[-1.53112429  0.89637334  0.10595885 -0.19627833]
 [-2.5319331   4.06687822  0.          0.        ]]",[ 0.92408438  0.66772646],"[-0.04441531  1.57198484 -1.0540273   1.09664878  0.92428922 -1.69560933
 -0.77976476  0.24508186 -0.49566389  0.49113583  0.        ]",-2.97834,-0.0338985677454,[ 0.80122352 -0.70157981]
10,[-0.85610223 -0.66815507],"[[-1.54458395  1.00341907  0.10595885 -0.19627833]
 [ 1.17369963  6.62917417  0.          0.        ]]",[ 1.15901326 -1.02151021],"[-0.06412887  1.44798685 -1.05469594  1.26692216  0.92428883 -1.69560782
 -0.68417722  0.65386871 -0.46246704  0.5794859   0.        ]",-2.73102,-0.0406671649304,[ 0.63062119 -1.29843998]
11,[-0.85610223 -0.66815507],"[[-1.48163037  1.09494652  0.10595885 -0.19627833]
 [ 5.10854526  2.53720687  0.          0.        ]]",[-0.15674535 -0.39440135],"[  2.79576375e-02   1.33495547e+00  -1.04921742e+00   1.39163376e+00
   9.24288435e-01  -1.69560631e+00  -5.82677141e-01   1.03876482e-03
  -3.56822190e-01   7.40767195e-01   0.00000000e+00]",-2.89122,-0.0554026857634,[-0.03760397 -0.97346532]
12,[-0.85610223 -0.66815507],"[[-1.38669105  1.12951898  0.10595885 -0.19627833]
 [ 4.38776721  0.92541321  0.          0.        ]]",[ 0.04319915 -0.0542012 ],"[ 0.16573781  1.29078551 -1.02970428  1.43349442  0.92428804 -1.6956048
 -0.60126953 -0.2561058  -0.25097145  0.89428667  0.        ]",-2.97584,-0.0724542607841,[-0.31170949 -0.78746593]
13,[-0.85610223 -0.66815507],"[[-1.29809073  1.14568913  0.10595885 -0.19627833]
 [ 4.47198329  0.69237829  0.          0.        ]]",[-0.42283538 -0.76005745],"[ 0.2921635   1.26987316 -0.99943201  1.45206108  0.92428765 -1.69560329
 -0.59909697 -0.29328399 -0.16749055  1.03208327  0.        ]",-2.95898,-0.0884122383119,[-0.53423613 -0.83271718]
14,[-0.85610223 -0.66815507],"[[-1.22631771  1.12920774  0.10595885 -0.19627833]
 [ 2.71117396 -2.33043508  0.          0.        ]]",[-0.27821414 -0.48681329],"[ 0.39235311  1.29118491 -0.96653436  1.43312864  0.92428725 -1.69560179
 -0.64451711 -0.77554181 -0.10969269  1.11731184  0.        ]",-3.09495,-0.0987995199237,[-0.70012975 -0.17433384]
