timestep,logstd_action_dist,human_obs,actions,obs,rewards,original_rewards,avg_action_dist
0,[-0.64479786 -0.4219569 ],"[[ 0.07999657 -0.08686692  0.03203585  0.06808754]
 [-0.00249792  0.00328109  0.          0.        ]]",[-0.47589926  1.33070656],"[ 1.26360091  2.12307572  0.42700252 -1.17551347  0.28679168  0.59459842
 -0.77087568 -0.39752244  0.98251325 -0.51011139  0.        ]",-3.78871,-0.187775335553,[-0.62037545  1.89987004]
1,[-0.64479786 -0.4219569 ],"[[ 0.06104298 -0.04706677  0.03203585  0.06808754]
 [-1.88658237  3.9635334   0.          0.        ]]",[-0.22007991  2.0273027 ],"[ 1.26550574  2.12682662  0.39893136 -1.06425615  0.28679154  0.59459806
 -0.82259196  0.21682283  0.98344467 -0.50633702  0.        ]",-3.72101,-0.187764042421,[-0.49385163  1.66517532]
2,[-0.64479786 -0.4219569 ],"[[ 0.01493551  0.07114768  0.03203585  0.06808754]
 [-2.72137889  7.84497431  0.          0.        ]]",[ 0.5536182   1.09337027],"[ 1.26800371  2.12481517  0.33052861 -0.73325466  0.2867914   0.59459771
 -0.84550594  0.81894201  0.98179798 -0.47526196  0.        ]",-3.35273,-0.186513322931,[-0.34462106  1.49214089]
3,[-0.64479786 -0.4219569 ],"[[ -0.01699297   0.26620796   0.03203585   0.06808754]
 [ -0.4788989   11.64838317   0.           0.        ]]",[-0.50979631  0.69671936],"[ 1.26795537  2.07869787  0.28312469 -0.19533732  0.28679126  0.59459735
 -0.78395076  1.40895508  0.95953456 -0.33943169  0.        ]",-3.02765,-0.179689376824,[-0.18946597  1.33647919]
4,[-0.64479786 -0.4219569 ],"[[ -0.04671815   0.52454849   0.03203585   0.06808754]
 [ -2.48691191  14.17723047   0.           0.        ]]",[ 0.31177331  0.39336443],"[ 1.26660255  1.93874702  0.2390141   0.47079266  0.28679113  0.594597
 -0.8390688   1.80124637  0.89247599 -0.147231    0.        ]",-2.44987,-0.167013041786,[ 0.31441972  1.14596736]
5,[-0.64479786 -0.4219569 ],"[[ -0.08358791   0.82089988   0.03203585   0.06808754]
 [ -1.20424761  15.4536658    0.           0.        ]]",[ 0.6524188   1.42942524],"[ 1.26317482  1.67925001  0.18439084  1.11784095  0.28679099  0.59459664
 -0.8038599   1.99925245  0.7698616   0.03748023  0.        ]",-2.06965,-0.149067084402,[ 0.64921486  0.85359794]
6,[-0.64479786 -0.4219569 ],"[[ -0.08153606   1.16662344   0.03203585   0.06808754]
 [  1.40102605  19.10654506   0.           0.        ]]",[ 0.95992422 -1.1566432 ],"[ 1.26341491  1.27262618  0.18742686  1.64365565  0.28679085  0.59459629
 -0.73234629  2.56590589  0.54632095  0.25821871  0.        ]",-1.19699,-0.120832743424,[ 1.16373956  0.29489595]
7,[-0.64479786 -0.4219569 ],"[[ -0.01565493   1.50522206   0.03203585   0.06808754]
 [  5.17454217  14.7678065    0.           0.        ]]",[ 0.65513224 -0.79882374],"[ 1.26798074  0.81039643  0.28511076  1.86338003  0.28679072  0.59459593
 -0.62876526  1.89284606  0.23317767  0.43590487  0.        ]",-1.11938,-0.0866527263131,[ 1.22183573  0.33579212]
8,[-0.64479786 -0.4219569 ],"[[  0.11284353   1.76590345   0.03203585   0.06808754]
 [  7.66696008  11.31185313   0.           0.        ]]",[ 1.26851984  1.38110053],"[ 1.25907574  0.44454217  0.47554272  1.81623886  0.28679058  0.59459558
 -0.56034961  1.35673289 -0.08577786  0.51109224  0.        ]",-1.44664,-0.0588112667384,[ 1.53128195  0.48052913]
9,[-0.64479786 -0.4219569 ],"[[  0.30438462   2.02961371   0.03203585   0.06808754]
 [ 11.47472658  15.04671729   0.           0.        ]]",[ 1.37671272 -0.34571496],"[ 1.20253691  0.09333126  0.75334251  1.57962158  0.28679044  0.59459522
 -0.45582851  1.93610667 -0.43270413  0.44894589  0.        ]",-1.4503,-0.0432682507383,[ 1.87588811  0.30321738]
10,[-0.64479786 -0.4219569 ],"[[  0.57133952   2.31381658   0.03203585   0.06808754]
 [ 15.2083134   13.37912109   0.           0.        ]]",[ 1.63676429  0.80907386],"[ 1.04144629 -0.23617455  1.11124609  1.13091217  0.28679031  0.59459487
 -0.35334363  1.67741516 -0.74246171  0.1910859   0.        ]",-1.63945,-0.0560672541378,[ 1.90936863  0.53440106]
