timestep,logstd_action_dist,human_obs,actions,obs,rewards,original_rewards,avg_action_dist
0,[-0.47336248 -0.3548826 ],"[[-0.01042809 -0.06774262 -0.18648271  0.08244659]
 [ 0.00398253  0.00145233  0.          0.        ]]",[ 0.20810411  2.76266346],"[ 1.18811313  2.13419782  0.12030022 -0.98887911 -1.6043341   0.72959505
 -0.8372585  -0.3782196   2.59242883 -0.82532957  0.        ]",-4.37551,-0.406702088071,[-0.41871142  2.49794388]
1,[-0.47336248 -0.3548826 ],"[[ -2.10490451e-03  -2.79892334e-02  -1.86482705e-01   8.24465918e-02]
 [  8.25604546e-01   3.96069257e+00   0.00000000e+00   0.00000000e+00]]",[ 0.95028292  2.55399727],"[ 1.18818327  2.13682735  0.13268184 -0.87227345 -1.6043296   0.72959417
 -0.81228608  0.2026889   2.59451131 -0.77291176  0.        ]",-4.22185,-0.405647094665,[-0.29015782  2.3226378 ]
2,[-0.47336248 -0.3548826 ],"[[ 0.05194545  0.09015109 -0.18648271  0.08244659]
 [ 4.56698903  7.8404142   0.          0.        ]]",[ 0.10146193  2.76608295],"[ 1.18631191  2.13172734  0.21305511 -0.52569319 -1.60432509  0.72959329
 -0.69857424  0.77192989  2.58590225 -0.56454399  0.        ]",-4.09426,-0.400023794549,[-0.17191267  2.10678291]
3,[-0.47336248 -0.3548826 ],"[[  0.14639239   0.28512846  -0.18648271   0.08244659]
 [  4.87672624  11.64464095   0.           0.        ]]",[ 0.38963512  2.69087115],"[ 1.17333575  2.08133621  0.35281692  0.03596603 -1.60432059  0.72959242
 -0.68915967  1.33009233  2.5145004  -0.22286289  0.        ]",-3.73801,-0.385949470864,[ 0.08504814  1.75380599]
4,[-0.47336248 -0.3548826 ],"[[  0.25841527   0.55543015  -0.18648271   0.08244659]
 [  6.32089777  15.37309924   0.           0.        ]]",[-0.2649209   1.76567386],"[ 1.14209363  1.92877953  0.51598051  0.75848979 -1.60431609  0.72959154
 -0.64526654  1.87713375  2.32266128  0.16252508  0.        ]",-3.10358,-0.359443115284,[ 0.52986574  1.20476508]
5,[-0.47336248 -0.3548826 ],"[[  0.37306303   0.89956937  -0.18648271   0.08244659]
 [  5.14795273  19.02862896   0.           0.        ]]",[-0.21331393 -0.23752144],"[ 1.09270632  1.61282306  0.67801632  1.50956261 -1.60431159  0.72959066
 -0.68091485  2.41346758  1.9856353   0.47203962  0.        ]",-2.18926,-0.317477634371,[ 1.2302556   0.56508732]
6,[-0.47336248 -0.3548826 ],"[[  0.46655508   1.26692774  -0.18648271   0.08244659]
 [  4.20435794  17.71158789   0.           0.        ]]",[ 0.76230293  0.80148727],"[ 1.03983351  1.16505511  0.804976    2.0121125  -1.60430709  0.72958978
 -0.70959252  2.22021903  1.59703745  0.57443197  0.        ]",-1.88605,-0.267590933591,[ 1.61512148  0.54777718]
7,[-0.47336248 -0.3548826 ],"[[  0.58009173   1.64947525  -0.18648271   0.08244659]
 [  7.13985075  20.53377565   0.           0.        ]]",[ 1.86681147  0.06836912],"[ 0.96111874  0.64087244  0.9511941   2.13756193 -1.60430259  0.72958891
 -0.62037391  2.63427691  1.19947865  0.47374607  0.        ]",-1.55695,-0.211296037345,[ 1.77802706  0.3580882 ]
8,[-0.47336248 -0.3548826 ],"[[  0.76121494   2.05878028  -0.18648271   0.08244659]
 [ 10.95988735  20.39719736   0.           0.        ]]",[ 0.22016339  0.75947375],"[ 0.80508966  0.09943518  1.16199436  1.80386436 -1.60429809  0.72958803
 -0.50427163  2.61422201  0.85176816  0.1473752   0.        ]",-1.92561,-0.155985227737,[ 1.71124828  0.39904791]
9,[-0.47336248 -0.3548826 ],"[[  0.98701177   2.49284013  -0.18648271   0.08244659]
 [ 11.6175661   23.0001388    0.           0.        ]]",[ 0.68704225  1.11514533],"[ 0.56522855 -0.35562659  1.37707828  0.98425839 -1.60429359  0.72958715
 -0.48428242  2.99610127  0.73153896 -0.34002495  0.        ]",-2.20027,-0.142335016995,[ 1.68659186  0.42238942]
