timestep,obs,logstd_action_dist,actions,rewards,original_rewards,human_obs,avg_action_dist
17,"[-1.59978941 -0.65619817 -0.24557577 -0.27310007 -1.25978595  0.4455504
  0.4891714  -0.36295515  0.87448153 -0.58032152  0.        ]",[-0.28918642 -0.29644376],[ 0.50449656  2.06170311],-0.300388,-0.170214954167,"[[  3.31629499   3.00544704  -0.14513232   0.05362776]
 [ 34.80221565  -0.18095204   0.           0.        ]]",[ 1.00936127  0.89228612]
18,"[-1.11680103 -0.65588657 -1.14745081 -0.26842564 -1.25978139  0.44554965
  0.53853655 -0.34142225  0.91617332 -0.49532384  0.        ]",[-0.28918642 -0.29644376],[ 0.72584015 -0.23277884],-0.305033,-0.171978477535,"[[  4.02546783e+00   3.00373670e+00  -1.45132324e-01   5.36277597e-02]
 [  3.61107065e+01  -2.68161480e-02   0.00000000e+00   0.00000000e+00]]",[ 0.84962845  0.84715885]
19,"[-0.16481973 -0.65403589 -1.48625976 -0.24170353 -1.25977683  0.4455489
  0.61998481 -0.47021253  0.90409541 -0.39491211  0.        ]",[-0.28918642 -0.29644376],[ 1.55237364  1.61816812],-0.57365,-0.166676369712,"[[  4.76934282   2.99395063  -0.14513232   0.05362776]
 [ 38.26959121  -0.94874467   0.           0.        ]]",[ 0.63923132  0.88441354]
20,"[ 0.79572603 -0.65667779 -0.97202151 -0.28050386 -1.25977227  0.44554816
  0.74078045 -0.13122333  0.80988949 -0.34004296  0.        ]",[-0.28918642 -0.29644376],[ 0.68678224  0.29580355],-0.80439,-0.151995481036,"[[  5.56685983   3.00815585  -0.14513232   0.05362776]
 [ 41.47141826   1.47784638   0.           0.        ]]",[ 0.8299582   0.80647045]
21,"[ 1.12227505 -0.65821077  0.2142273  -0.30507673 -1.25976771  0.44554741
  0.8123907  -0.35521048  0.71766787 -0.37429937  0.        ]",[-0.28918642 -0.29644376],[ 0.70100815 -0.92413718],-1.0358,-0.140495642737,"[[  6.41533273   3.01713813  -0.14513232   0.05362776]
 [ 43.3695538   -0.12552664   0.           0.        ]]",[ 1.22017992  0.84490854]
22,"[ 0.47915394 -0.65073247  1.29713161 -0.19803682 -1.25976314  0.44554666
  0.88469979 -0.86619677  0.6553557  -0.45637076  0.        ]",[-0.28918642 -0.29644376],[ 1.60954865  1.52133689],-1.04511,-0.13556028631,"[[  7.30195471   2.97792835  -0.14513232   0.05362776]
 [ 45.28622009  -3.78333454   0.           0.        ]]",[ 1.41264677  0.93996215]
23,"[-0.75984868 -0.64230146  1.41080324 -0.10251909 -1.25975858  0.44554591
  1.00024987 -0.30281694  0.67308456 -0.59872613  0.        ]",[-0.28918642 -0.29644376],[ 1.27311627  1.01109102],-1.00276,-0.145362789323,"[[  8.23840894   2.94272538  -0.14513232   0.05362776]
 [ 48.34903688   0.24950212   0.           0.        ]]",[ 1.27535832  0.87819433]
24,"[-1.59615678 -0.65271601  0.29904094 -0.22376795 -1.25975402  0.44554517
  1.11352297  0.24938412  0.83172714 -0.62162285  0.        ]",[-0.28918642 -0.29644376],[-0.2707458  -0.01176481],-0.374131,-0.166768424507,"[[  9.23551405   2.98737491  -0.14513232   0.05362776]
 [ 51.35151876   4.20231876   0.           0.        ]]",[ 0.95339108  0.7089833 ]
25,"[-1.18621064 -0.65968437 -1.08088846 -0.33058827 -1.25974946  0.44554442
  1.03472219 -0.30705716  0.90247716 -0.48775735  0.        ]",[-0.28918642 -0.29644376],[ 0.93739539 -0.08184029],-0.255075,-0.16983407391,"[[ 10.24158915   3.02645291  -0.14513232   0.05362776]
 [ 49.2629232    0.21915388   0.           0.        ]]",[ 0.85803789  0.76346654]
26,"[ 0.10920841 -0.6588178  -1.43861656 -0.31541882 -1.2597449   0.44554367
  1.13794682 -0.41063127  0.86730016 -0.37407052  0.        ]",[-0.28918642 -0.29644376],[-1.05218763  0.9248633 ],-0.568351,-0.160955388725,"[[ 11.2543002    3.02091584  -0.14513232   0.05362776]
 [ 51.99906833  -0.52226224   0.           0.        ]]",[ 0.74811167  0.82880092]
27,"[ 1.06343007 -0.65742773 -0.46040842 -0.2924428  -1.25974034  0.44554292
  0.94973239 -0.38185747  0.76497688 -0.34139248  0.        ]",[-0.28918642 -0.29644376],[ 0.80742535  1.05656593],-0.898575,-0.145852496196,"[[ 12.24422826   3.01252202  -0.14513232   0.05362776]
 [ 47.01036503  -0.31629626   0.           0.        ]]",[ 1.05794334  0.87612325]
28,"[ 0.86101056 -0.65662977  0.91551202 -0.27992027 -1.25973578  0.44554218
  1.03522728 -0.35955723  0.68162515 -0.42208535  0.        ]",[-0.28918642 -0.29644376],[ 0.60928096  1.83973462],-1.26435,-0.137517273248,"[[ 13.20717295   3.00794343  -0.14513232   0.05362776]
 [ 49.27655285  -0.15666958   0.           0.        ]]",[ 1.33173454  0.78664792]
29,"[-0.33951819 -0.65623683  1.51694285 -0.27392065 -1.25973121  0.44554143
  1.08943161 -0.34780308  0.69399397 -0.55486995  0.        ]",[-0.28918642 -0.29644376],[ 1.84069861  1.14926347],-0.91062,-0.145545894278,"[[ 14.20712005   3.00574889  -0.14513232   0.05362776]
 [ 50.71336941  -0.0725344    0.           0.        ]]",[ 1.32713366  0.75959837]
30,"[-1.47943864 -0.65605569  0.67980069 -0.27119817 -1.25972665  0.44554068
  1.20092557 -0.34216741  0.80409853 -0.61506666  0.        ]",[-0.28918642 -0.29644376],[ 1.31823391  0.61281855],-0.61884,-0.162877679682,"[[  1.52510394e+01   3.00475292e+00  -1.45132324e-01   5.36277597e-02]
 [  5.36687133e+01  -3.21967856e-02   0.00000000e+00   0.00000000e+00]]",[ 1.09060979  0.79573798]
31,"[-1.3435765  -0.65590044 -0.88925959 -0.26888344 -1.25972209  0.44553993
  1.31021124 -0.34357302  0.9081822  -0.52779208  0.        ]",[-0.28918642 -0.29644376],[ 0.33854781  1.69751379],-0.177559,-0.172267601806,"[[  1.63534785e+01   3.00390604e+00  -1.45132324e-01   5.36277597e-02]
 [  5.65655499e+01  -4.22623653e-02   0.00000000e+00   0.00000000e+00]]",[ 0.86781996  0.79124743]
32,"[ 0.04156503 -0.65584701 -1.45618867 -0.26810282 -1.25971753  0.44553919
  1.31852937 -0.33744366  0.88508604 -0.37722018  0.        ]",[-0.28918642 -0.29644376],[ 0.35780943  0.9229997 ],-0.572597,-0.163502367559,"[[  1.74870030e+01   3.00362051e+00  -1.45132324e-01   5.36277597e-02]
 [  5.67861626e+01   1.60919837e-03   0.00000000e+00   0.00000000e+00]]",[ 0.78648311  0.82266206]
33,"[ 1.09991108 -0.65585119 -0.3181125  -0.26818458 -1.25971297  0.44553844
  1.32955978 -0.33749121  0.75626837 -0.33789063  0.        ]",[-0.28918642 -0.29644376],[ 1.21789285  0.58496653],-0.906959,-0.144546091683,"[[  1.86256611e+01   3.00365058e+00  -1.45132324e-01   5.36277597e-02]
 [  5.70786695e+01   1.26507983e-03   0.00000000e+00   0.00000000e+00]]",[ 1.11644483  0.84584022]
34,"[ 0.56245325 -0.6557879   1.23642579 -0.26725811 -1.25970841  0.44553769
  1.43629717 -0.34102835  0.67080323 -0.46064052  0.        ]",[-0.28918642 -0.29644376],[ 0.11342911  1.54832979],-1.15286,-0.137796959207,"[[  1.97956221e+01   3.00331166e+00  -1.45132324e-01   5.36277597e-02]
 [  5.99080019e+01  -2.40583239e-02   0.00000000e+00   0.00000000e+00]]",[ 1.3278296   0.76095951]
35,"[-0.98198275 -0.65578758  1.28594266 -0.26727258 -1.25970385  0.44553694
  1.40849126 -0.33591733  0.73780744 -0.60095573  0.        ]",[-0.28918642 -0.29644376],[ 1.32169978  0.35876936],-0.708483,-0.153655220916,"[[  2.09863889e+01   3.00331710e+00  -1.45132324e-01   5.36277597e-02]
 [  5.91711365e+01   1.25236052e-02   0.00000000e+00   0.00000000e+00]]",[ 1.20592034  0.75250322]
36,"[-1.59144109 -0.65571147 -0.29274816 -0.26615767 -1.25969929  0.4455362
  1.51366469 -0.34248733  0.87749001 -0.57952118  0.        ]",[-0.28918642 -0.29644376],[-0.36244412  0.47935304],-0.27608,-0.170575205073,"[[  2.21977836e+01   3.00290921e+00  -1.45132324e-01   5.36277597e-02]
 [  6.19590441e+01  -3.45094723e-02   0.00000000e+00   0.00000000e+00]]",[ 0.91551185  0.77532089]
37,"[-0.45137184 -0.65561511 -1.47141941 -0.26474572 -1.25969473  0.44553545
  1.41324413 -0.34021866  0.90957302 -0.42071963  0.        ]",[-0.28918642 -0.29644376],[ 2.41530277  0.43647321],-0.52435,-0.168295353048,"[[  2.34102599e+01   3.00239256e+00  -1.45132324e-01   5.36277597e-02]
 [  5.92974530e+01  -1.82737745e-02   0.00000000e+00   0.00000000e+00]]",[ 0.8356359   0.80028963]
38,"[ 0.95995093 -0.65555733 -0.71671685 -0.2639092  -1.25969016  0.4455347
  1.51832292 -0.3393308   0.79155041 -0.32999415  0.        ]",[-0.28918642 -0.29644376],[ 1.74630985  0.25233858],-0.880376,-0.149168849141,"[[  2.46241559e+01   3.00208651e+00  -1.45132324e-01   5.36277597e-02]
 [  6.20828625e+01  -1.19220855e-02   0.00000000e+00   0.00000000e+00]]",[ 1.03505993  0.85038126]
39,"[ 0.75480982 -0.6554869   1.05306404 -0.26288797 -1.2596856   0.44553395
  1.62131995 -0.34043109  0.6742717  -0.43344375  0.        ]",[-0.28918642 -0.29644376],[ 1.21000641  1.13487253],-0.962137,-0.137029436088,"[[  2.58932068e+01   3.00171283e+00  -1.45132324e-01   5.36277597e-02]
 [  6.48131298e+01  -1.98019739e-02   0.00000000e+00   0.00000000e+00]]",[ 1.31182826  0.76511908]
40,"[-0.91904465 -0.65557074  1.32709319 -0.26414566 -1.25968104  0.44553321
  1.72227653 -0.33182223  0.73116989 -0.59769545  0.        ]",[-0.28918642 -0.29644376],[ 1.67368167 -0.91935276],-0.6047,-0.152632590795,"[[  2.72163208e+01   3.00217335e+00  -1.45132324e-01   5.36277597e-02]
 [  6.74893538e+01   4.18178519e-02   0.00000000e+00   0.00000000e+00]]",[ 1.18527448  0.72320807]
41,"[-1.55163751 -0.64813664 -0.45462814 -0.1668134  -1.25967648  0.44553246
  1.82122022 -0.84090087  0.89168788 -0.60027701  0.        ]",[-0.28918642 -0.29644376],[ 0.78668258  1.7580821 ],-0.39732,-0.173442672209,"[[  2.85924251e+01   2.96644920e+00  -1.45132324e-01   5.36277597e-02]
 [  7.01122695e+01  -3.60225132e+00   0.00000000e+00   0.00000000e+00]]",[ 0.95943713  0.94157165]
42,"[-0.01442631 -0.64015742 -1.46779481 -0.08111017 -1.25967192  0.44553171
  1.88635148 -0.2783678   0.94164202 -0.38198193  0.        ]",[-0.28918642 -0.29644376],[-0.65898622  0.98068288],-0.565529,-0.171440726347,"[[  3.00119944e+01   2.93480671e+00  -1.45132324e-01   5.36277597e-02]
 [  7.18389782e+01   4.24432943e-01   0.00000000e+00   0.00000000e+00]]",[ 0.88000876  0.85918111]
43,"[ 1.13426001 -0.65160225  0.00453573 -0.20946086 -1.25966736  0.44553097
  1.73427161  0.2623518   0.73447228 -0.33141407  0.        ]",[-0.28918642 -0.29644376],[ 1.88308499  1.17836089],-0.946933,-0.141347098117,"[[  3.14083307e+01   2.98212737e+00  -1.45132324e-01   5.36277597e-02]
 [  6.78081448e+01   4.29497426e+00   0.00000000e+00   0.00000000e+00]]",[ 1.14824867  0.64370561]
44,"[ 0.02500745 -0.66036532  1.49181801 -0.34352353 -1.2596628   0.44553022
  1.83298985 -0.25352239  0.69954333 -0.52945572  0.        ]",[-0.28918642 -0.29644376],[ 0.63662793  0.67133115],-0.843918,-0.144925250971,"[[  3.27907511e+01   3.03117371e+00  -1.45132324e-01   5.36277597e-02]
 [  7.04251148e+01   6.02284368e-01   0.00000000e+00   0.00000000e+00]]",[ 1.295066    0.66554224]
45,"[-1.53865411 -0.6598977   0.52761097 -0.3349122  -1.25965824  0.44552947
  1.87547193 -0.41046507  0.82586125 -0.59390697  0.        ]",[-0.28918642 -0.29644376],[ 0.58449849  0.64672653],-0.332342,-0.164571628569,"[[  3.42105546e+01   3.02803277e+00  -1.45132324e-01   5.36277597e-02]
 [  7.15514834e+01  -5.21132826e-01   0.00000000e+00   0.00000000e+00]]",[ 1.02308226  0.71132344]
46,"[-0.87654616 -0.6582319  -1.32023896 -0.30596282 -1.25965368  0.44552872
  1.9093264  -0.40291643  0.90853236 -0.45846158  0.        ]",[-0.28918642 -0.29644376],[ 0.75796783  0.3001372 ],-0.316709,-0.16951745584,"[[  3.56505911e+01   3.01746472e+00  -1.45132324e-01   5.36277597e-02]
 [  7.24491813e+01  -4.67103590e-01   0.00000000e+00   0.00000000e+00]]",[ 0.8652963   0.76385176]
47,"[ 0.90613727 -0.6569186  -0.81342242 -0.28479176 -1.25964912  0.44552798
  1.9684207  -0.37940119  0.79699337 -0.33531837  0.        ]",[-0.28918642 -0.29644376],[ 1.10049619  0.56475669],-0.849019,-0.150081649864,"[[  3.71152945e+01   3.00972745e+00  -1.45132324e-01   5.36277597e-02]
 [  7.40159360e+01  -2.98783758e-01   0.00000000e+00   0.00000000e+00]]",[ 1.03541875  0.82530206]
48,"[ 0.58963891 -0.65617726  1.2144584  -0.27338684 -1.25964456  0.44552723
  2.06249535 -0.3568506   0.67229199 -0.45853158  0.        ]",[-0.28918642 -0.29644376],[ 1.70765522  0.0355398 ],-0.683923,-0.137899396353,"[[  3.86206366e+01   3.00555617e+00  -1.45132324e-01   5.36277597e-02]
 [  7.65099624e+01  -1.37368807e-01   0.00000000e+00   0.00000000e+00]]",[ 1.3048048   0.74518347]
49,"[-1.32692375 -0.65573182  0.94482541 -0.266709   -1.25964     0.44552648
  2.15470512 -0.35155657  0.77760262 -0.61539936  0.        ]",[-0.28918642 -0.29644376],[-0.01712257  0.61015128],-0.410118,-0.159517724917,"[[  4.01753638e+01   3.00311274e+00  -1.45132324e-01   5.36277597e-02]
 [  7.89546169e+01  -9.94777241e-02   0.00000000e+00   0.00000000e+00]]",[ 1.08193779  0.72633326]
