timestep,logstd_action_dist,human_obs,actions,obs,rewards,original_rewards,avg_action_dist
0,[-0.1308879  -0.25413361],"[[ 0.03854418  0.0569811   0.01854794  0.0655    ]
 [ 0.00208552  0.00420223  0.          0.        ]]",[ 0.08001972  1.49277017],"[ 1.10482005  1.81303522  0.0234999  -0.41833024  0.15088508  0.5901587
 -0.76389809 -0.30305789  1.09409697 -0.48949891  0.        ]",-1.51056,-0.197612157552,[ 0.15651922  1.54512155]
1,[-0.1308879  -0.25413361],"[[ 0.04174609  0.09679092  0.01854794  0.0655    ]
 [ 0.31706299  3.96358437  0.          0.        ]]",[ 0.44400066  2.44990934],"[ 1.10463754  1.80910702  0.02834875 -0.32000263  0.15088476  0.59015705
 -0.74865544  0.24063132  1.09017766 -0.45062994  0.        ]",-1.53421,-0.195824259262,[ 0.18743291  1.44340527]
2,[-0.1308879  -0.25413361],"[[ 0.06563227  0.21499632  0.01854794  0.0655    ]
 [ 2.0657557   7.84402585  0.          0.        ]]",[-0.56096841  0.50452362],"[ 1.10286249  1.78562262  0.0644977  -0.0308799   0.15088444  0.59015541
 -0.66404259  0.77347966  1.06677695 -0.31380336  0.        ]",-1.23659,-0.189091421545,[ 0.28064203  1.30274785]
3,[-0.1308879  -0.25413361],"[[ 0.08426599  0.39037096  0.01854794  0.0655    ]
 [-0.19484868  9.68728861  0.          0.        ]]",[-0.06363665  1.19735994],"[ 1.10093077  1.718807    0.09265931  0.3833111   0.15088412  0.59015377
 -0.77341999  1.02658697  1.01136649 -0.14591143  0.        ]",-1.10003,-0.179067085593,[ 0.37607399  1.2244122 ]
4,[-0.1308879  -0.25413361],"[[  0.07787022   0.6219212    0.01854794   0.0655    ]
 [ -0.443835    13.45517724   0.           0.        ]]",[-0.18907596  1.22591688],"[ 1.10164093  1.57548315  0.08299746  0.88390904  0.1508838   0.59015212
 -0.78546465  1.54397202  0.91685921  0.00854819  0.        ]",-0.868114,-0.165817689074,[ 0.54608107  1.05191898]
5,[-0.1308879  -0.25413361],"[[  0.06156951   0.92808233   0.01854794   0.0655    ]
 [ -1.18367543  17.14861901   0.           0.        ]]",[ 0.52686882  1.98409593],"[ 1.10320394  1.30244508  0.05835197  1.4236647   0.15088348  0.59015048
 -0.82125925  2.05112151  0.75302843  0.1594055   0.        ]",-0.630663,-0.145353267644,[ 0.79116178  0.84136313]
6,[-0.1308879  -0.25413361],"[[  5.90491902e-02   1.30737022e+00   1.85479377e-02   6.55000014e-02]
 [  9.24905024e-01   2.07681354e+01   0.00000000e+00   0.00000000e+00]]",[-0.06572035  0.2146513 ],"[ 1.10340866  0.86872127  0.05453896  1.83249848  0.15088316  0.59014884
 -0.71923253  2.54809915  0.48942912  0.27962816  0.        ]",-0.201782,-0.114231229021,[ 1.05587983  0.57021809]
7,[-0.1308879  -0.25413361],"[[  7.47735943e-02   1.72713572e+00   1.85479377e-02   6.55000014e-02]
 [  6.48467868e-01   2.12069476e+01   0.00000000e+00   0.00000000e+00]]",[ 1.35616685 -1.33369225],"[ 1.10195183  0.33633429  0.07831751  1.88772746  0.15088285  0.59014719
 -0.73260573  2.60831231  0.15943031  0.28687285  0.        ]",-0.0386751,-0.0744231583857,[ 1.16513145  0.43064851]
8,[-0.1308879  -0.25413361],"[[  0.12735103   2.10732976   0.01854794   0.0655    ]
 [  4.59609762  16.82709281   0.           0.        ]]",[ 1.34409659 -0.21884271],"[ 1.09462272 -0.11846825  0.15758924  1.56982335  0.15088253  0.59014555
 -0.54159634  2.0068819  -0.13927925  0.16901874  0.        ]",-0.212058,-0.0361977753492,[ 1.14705014  0.47216988]
9,[-0.1308879  -0.25413361],"[[  0.25809481   2.43183214   0.01854794   0.0655    ]
 [  8.46541461  15.62715857   0.           0.        ]]",[ 1.05895981  1.73574233],"[ 1.0600631  -0.43496036  0.35194054  1.05493685  0.15088221  0.59014391
 -0.35437651  1.84210004 -0.37270439 -0.03089296  0.        ]",-0.443937,-0.0223244715479,[ 1.11043179  0.44214493]
