timestep,logstd_action_dist,human_obs,actions,obs,rewards,original_rewards,avg_action_dist
0,[-0.86709863 -0.76542664],"[[-0.04281252 -0.07028009  0.10070543  0.04453474]
 [ 0.0005867  -0.00214387  0.          0.        ]]",[-0.65267576  1.79201153],"[ 1.37725638  2.10305849  0.40488152 -1.24468505  0.87874141  0.3893057
 -0.71186829 -0.40449825  0.42924302 -0.45914165  0.        ]",-5.6397,-0.124584167012,[-0.46154261  1.81848824]
1,[-0.86709863 -0.76542664],"[[-0.06872138 -0.03058462  0.10070543  0.04453474]
 [-2.58286536  3.95848739  0.          0.        ]]",[-0.99299623  1.75570784],"[ 1.37513332  2.10591147  0.36574234 -1.1363078   0.87874109  0.38930561
 -0.77776935  0.22875583  0.42936743 -0.47051256  0.        ]",-5.5386,-0.125131851473,[-0.35145867  1.55598319]
2,[-0.86709863 -0.76542664],"[[-0.15929378  0.08754178  0.10070543  0.04453474]
 [-6.46145833  7.84120484  0.          0.        ]]",[ 0.16205183  1.49875477],"[ 1.3599952   2.10111219  0.22963879 -0.81368515  0.87874078  0.38930552
 -0.87670813  0.84955237  0.42349854 -0.53351096  0.        ]",-5.28843,-0.127559653417,[ 0.06000216  1.4910624 ]
3,[-0.86709863 -0.76542664],"[[ -0.28082361   0.28253293   0.10070543   0.04453474]
 [ -5.69406487  11.64522995   0.           0.        ]]",[ 0.37700477  2.48478263],"[ 1.32103141  2.04999851  0.05030397 -0.29053637  0.87874046  0.38930543
 -0.85713238  1.45776642  0.40546484 -0.57339751  0.        ]",-5.1022,-0.127661752283,[ 0.41751307  1.33046079]
4,[-0.86709863 -0.76542664],"[[ -0.37862431   0.55284574   0.10070543   0.04453474]
 [ -4.09126924  15.37363378   0.           0.        ]]",[ 1.16055256  1.78622182],"[ 1.27451167  1.89400264 -0.08964543  0.38287376  0.87874015  0.38930534
 -0.81624636  2.0538882   0.36869112 -0.47185893  0.        ]",-4.56387,-0.118354341674,[ 1.02338684  1.17900217]
5,[-0.86709863 -0.76542664],"[[ -0.41995096   0.89697835   0.10070543   0.04453474]
 [ -0.05457387  19.02749453   0.           0.        ]]",[ 1.66948199  1.17617413],"[ 1.2509012   1.56999541 -0.14725157  1.08365436  0.87873983  0.38930525
 -0.71327399  2.63808905  0.27565121 -0.1805205   0.        ]",-3.887,-0.0949366801337,[ 1.58987677  0.91634732]
6,[-0.86709863 -0.76542664],"[[ -0.38132556   1.31346512   0.10070543   0.04453474]
 [  3.90436844  22.60929174   0.           0.        ]]",[ 2.61661992  0.58237953],"[ 1.27303794  1.04276924 -0.09344095  1.59113312  0.87873952  0.38930516
 -0.61228507  3.21076408  0.0423802   0.2557207   0.        ]",-3.35817,-0.0580592387815,[ 2.22714829  0.46782041]
7,[-0.86709863 -0.76542664],"[[ -0.26427733   1.78428777   0.10070543   0.04453474]
 [  7.78789949  24.46681845   0.           0.        ]]",[ 2.31782934  0.16276249],"[ 1.32757443  0.37726998  0.07441494  1.61908428  0.8787392   0.38930507
 -0.51321983  3.50774823 -0.3860857   0.59984871  0.        ]",-3.55707,-0.0392259144715,[ 2.65643311  0.28515244]
8,[-0.86709863 -0.76542664],"[[ -0.07031      2.27522344   0.10070543   0.04453474]
 [ 11.59622612  24.62624695   0.           0.        ]]",[ 2.62942889  0.77004257],"[ 1.37496603 -0.24449297  0.36334484  1.03044456  0.87873889  0.38930498
 -0.41607301  3.53322901 -0.9002288   0.57722392  0.        ]",-4.02771,-0.0757974567169,[ 2.78070402  0.26914331]
9,[-0.86709863 -0.76542664],"[[  0.19906798   2.79344402   0.10070543   0.04453474]
 [ 15.32898062  27.18733092   0.           0.        ]]",[ 3.59946024  0.54451196],"[ 1.34957299 -0.66174961  0.76885183 -0.12003033  0.87873857  0.38930489
 -0.32085397  3.94269688 -1.24539653  0.0977088   0.        ]",-4.29627,-0.111776998007,[ 2.81033397  0.3523151 ]
