timestep,obs,logstd_action_dist,actions,rewards,original_rewards,human_obs,avg_action_dist
10,"[ 0.63578926  1.10659827 -1.08090434  0.28167852 -0.82666045 -0.46713634
 -0.34524819 -0.05503486  1.29201289 -0.60485293  0.        ]",[ 0.01810386  0.00795287],[-0.92456031 -0.20329436],-0.77538,-0.260415935218,"[[ -8.30695357e-01   2.11344753e-01  -8.91362730e-02  -5.26635443e-02]
 [ -4.39887999e+00   1.94819381e-03   0.00000000e+00   0.00000000e+00]]",[ 0.01133872  0.03116112]
11,"[ 0.50318522  1.10859022 -1.19982906  0.26861125 -0.82660614 -0.46711413
 -0.68491891 -0.16615227  1.17484137 -0.73758157  0.        ]",[ 0.01810386  0.00795287],[ 0.52514892  1.25134243],-0.659613,-0.250002416547,"[[-0.95449346  0.20332036 -0.08913627 -0.05266354]
 [-7.9690414  -0.80171954  0.          0.        ]]",[ 0.01133931  0.03043374]
12,"[ 0.34238109  1.10205664 -1.30900705  0.30732757 -0.82655185 -0.46709192
 -0.47236529  0.3834187   1.04603272 -0.84754424  0.        ]",[ 0.01810386  0.00795287],[-0.48993468 -1.21096622],-0.698434,-0.238843647473,"[[-1.09146456  0.22716398 -0.08913627 -0.05266354]
 [-5.73550524  3.17284225  0.          0.        ]]",[ 0.01125846  0.03100344]
13,"[ 0.17483115  1.09505563 -1.39061851  0.34464121 -0.82649757 -0.46706972
 -0.64581868 -0.17270669  0.91041341 -0.93599744  0.        ]",[ 0.01810386  0.00795287],[-2.00520436  0.45302084],-0.775529,-0.227400578695,"[[-1.22446717  0.25026932 -0.08913627 -0.05266354]
 [-7.55868534 -0.84891263  0.          0.        ]]",[ 0.01165171  0.02979645]
14,"[-0.07721167  1.09458461 -1.46263894  0.34656171 -0.8264433  -0.46704752
 -1.00802279  0.07785621  0.68361126 -1.03848506  0.        ]",[ 0.01810386  0.00795287],[-0.95407322 -1.13219615],-0.716472,-0.208964540889,"[[ -1.41383875   0.251471    -0.08913627  -0.05266354]
 [-11.36579978   0.96302431   0.           0.        ]]",[ 0.01166311  0.02993336]
15,"[-0.43789341  1.10072328 -1.47270696  0.31320907 -0.82638904 -0.46702533
 -1.34549053 -0.47217405  0.33377852 -1.10036668  0.        ]",[ 0.01810386  0.00795287],[ 0.2992365  2.0442773],-0.670573,-0.181172847116,"[[ -1.67675193   0.23082426  -0.08913627  -0.05266354]
 [-14.91368732  -3.01446057   0.           0.        ]]",[ 0.01215807  0.02918988]
16,"[-0.81481149  1.10615758 -1.36635848  0.28079486 -0.82633479 -0.46700313
 -1.20480688  0.08356663 -0.04368938 -1.04559181  0.        ]",[ 0.01810386  0.00795287],[ 1.17217856  0.29471182],-0.705386,-0.151440840791,"[[ -1.96020399   0.21085403  -0.08913627  -0.05266354]
 [-13.4364534    1.00405591   0.           0.        ]]",[ 0.01253399  0.02983304]
17,"[-1.08719101  1.09709465 -1.19940262  0.33194064 -0.82628055 -0.46698094
 -0.80308587  0.24195584 -0.29508216 -0.92862819  0.        ]",[ 0.01810386  0.00795287],[ 0.0537189   0.98718709],-0.694264,-0.131679473367,"[[-2.18658032  0.24242633 -0.08913627 -0.05266354]
 [-9.21523345  2.14937676  0.          0.        ]]",[ 0.01305568  0.03042489]
18,"[-1.27571672  1.0681136  -1.02015618  0.46246105 -0.82622632 -0.46695876
 -0.76561826  0.77660678 -0.44193459 -0.81574483  0.        ]",[ 0.01810386  0.00795287],[-0.6180662   0.27634775],-0.678532,-0.119709017472,"[[-2.36693937  0.32420329 -0.08913627 -0.05266354]
 [-8.82198252  6.01543165  0.          0.        ]]",[ 0.01318965  0.03188353]
19,"[-1.44661958  1.00566156 -0.78203072  0.66246734 -0.8261721  -0.46693657
 -0.98165398  0.91150421 -0.56066733 -0.68130908  0.        ]",[ 0.01810386  0.00795287],[-0.51070347  2.26731706],-0.683354,-0.108940196334,"[[ -2.56616524   0.45430281  -0.08913627  -0.05266354]
 [-11.09306437   6.99124031   0.           0.        ]]",[ 0.01324149  0.03263935]
20,"[-1.59131563  0.88929521 -0.45239874  0.91570512 -0.8261179  -0.46691439
 -1.15308462  1.43988016 -0.66177115 -0.50517744  0.        ]",[ 0.01810386  0.00795287],[ 1.44291577 -0.91906619],-0.769295,-0.0979796479929,"[[ -2.80611265   0.63247035  -0.08913627  -0.05266354]
 [-12.89570556  10.8127373    0.           0.        ]]",[ 0.01316627  0.03437448]
21,"[-1.65792578  0.74120376 -0.13088595  1.1371042  -0.8260637  -0.46689222
 -0.752204    0.90666561 -0.71316799 -0.34140516  0.        ]",[ 0.01810386  0.00795287],[-0.41136636  0.09520355],-0.692549,-0.0895329025692,"[[-3.02176328  0.81004679 -0.08913627 -0.05266354]
 [-8.68333672  6.95780865  0.          0.        ]]",[ 0.01402847  0.03488797]
22,"[-1.66432696  0.6032584   0.15728689  1.28670151 -0.82600952 -0.46687004
 -0.89070592  0.93970242 -0.74131784 -0.18778491  0.        ]",[ 0.01810386  0.00795287],[-0.40886679  0.04757158],-0.722063,-0.0843925301064,"[[ -3.21003968   0.95160491  -0.08913627  -0.05266354]
 [-10.13948228   7.19717769   0.           0.        ]]",[ 0.01404815  0.03554515]
23,"[-1.61163806  0.44744435  0.484201    1.41133911 -0.82595534 -0.46684787
 -1.02551831  0.94597242 -0.75478352 -0.00163167  0.        ]",[ 0.01810386  0.00795287],[ 0.37897094 -0.10670506],-0.773652,-0.0826251685853,"[[ -3.42705191   1.09600872  -0.08913627  -0.05266354]
 [-11.55705134   7.24301754   0.           0.        ]]",[ 0.01404268  0.03620347]
24,"[-1.49917459  0.28585286  0.78652639  1.50231321 -0.82590118 -0.46682571
 -0.86102981  0.86752112 -0.73962748  0.17741723  0.        ]",[ 0.01810386  0.00795287],[-1.34054124 -0.26216022],-0.830286,-0.0845199767281,"[[-3.64085613  1.23518186 -0.08913627 -0.05266354]
 [-9.82909687  6.6762148   0.          0.        ]]",[ 0.01452769  0.03704848]
25,"[-1.31306283  0.13773098  1.0789801   1.55701237 -0.82584702 -0.46680354
 -1.218981    0.70566944 -0.70384584  0.37817386  0.        ]",[ 0.01810386  0.00795287],[-1.92639527  1.80491447],-0.89142,-0.0928015934241,"[[ -3.87519099   1.35696864  -0.08913627  -0.05266354]
 [-13.59192045   5.50627781   0.           0.        ]]",[ 0.01360672  0.03676205]
26,"[-0.98461236 -0.04836014  1.37647658  1.59114455 -0.82579288 -0.46678138
 -1.56989568  1.23808024 -0.61183651  0.61932051  0.        ]",[ 0.01810386  0.00795287],[ 0.24054613  0.05662309],-0.862673,-0.10788243425,"[[ -4.18405064   1.50572654  -0.08913627  -0.05266354]
 [-17.28185632   9.35657199   0.           0.        ]]",[ 0.0124171   0.03705332]
27,"[-0.55852279 -0.28499897  1.55609821  1.58199969 -0.82573875 -0.46675922
 -1.44668931  1.24315073 -0.45679927  0.80453877  0.        ]",[ 0.01810386  0.00795287],[ 0.76760609 -0.55412204],-0.86487,-0.121439926199,"[[ -4.51671508   1.69323434  -0.08913627  -0.05266354]
 [-15.98885876   9.39412495   0.           0.        ]]",[ 0.01217739  0.03739602]
28,"[-0.16672531 -0.48779358  1.57887643  1.52651086 -0.82568463 -0.46673707
 -1.12744764  0.9137321  -0.30070915  0.90582108  0.        ]",[ 0.01810386  0.00795287],[ 0.82738701 -0.80326053],-0.840767,-0.131196323103,"[[ -4.80283993   1.85722279  -0.08913627  -0.05266354]
 [-12.63471219   7.01275091   0.           0.        ]]",[ 0.0121384   0.03739734]
29,"[ 0.12581473 -0.61519436  1.5128999   1.46708265 -0.82563052 -0.46671492
 -0.79200697  0.45450442 -0.17889884  0.95980224  0.        ]",[ 0.01810386  0.00795287],[ 0.9730511  -0.55828594],-0.812577,-0.138909354754,"[[-5.02016785  1.96416396 -0.08913627 -0.05266354]
 [-9.10975761  3.69250183  0.          0.        ]]",[ 0.01224563  0.03716604]
30,"[ 0.30686943 -0.67398889  1.43246181  1.43247973 -0.82557642 -0.46669277
 -0.40834977  0.13857037 -0.09944001  0.99290982  0.        ]",[ 0.01810386  0.00795287],[ 0.65989033 -0.64571116],-0.81197,-0.14507352131,"[[-5.1619092   2.01509519 -0.08913627 -0.05266354]
 [-5.0777729   1.40828006  0.          0.        ]]",[ 0.01257115  0.03707023]
31,"[ 0.39724473 -0.67649578  1.37901433  1.43071241 -0.82552233 -0.46667063
 -0.15021955 -0.21894886 -0.0564905   1.02394164  0.        ]",[ 0.01810386  0.00795287],[ 1.10304999  0.5422667 ],-0.772845,-0.150664244182,"[[-5.23624681  2.01732554 -0.08913627 -0.05266354]
 [-2.36501381 -1.17661581  0.          0.        ]]",[ 0.01289893  0.03683127]
32,"[ 0.40568921 -0.67445062  1.37336829  1.4318025  -0.82546825 -0.46664848
  0.23086599  0.08121873 -0.05215701  1.02817891  0.        ]",[ 0.01810386  0.00795287],[ 0.06526161  1.14239515],-0.806109,-0.151406830841,"[[-5.24336394  2.01556679 -0.08913627 -0.05266354]
 [ 1.63995519  0.99351089  0.          0.        ]]",[ 0.01356375  0.03721168]
33,"[ 0.36364581 -0.74121857  1.3996077   1.38653947 -0.82541418 -0.46662634
  0.25232929  0.62616928 -0.07370717  0.96753271  0.        ]",[ 0.01810386  0.00795287],[ 1.7613768  -0.12779244],-0.760829,-0.142243308464,"[[-5.20830104  2.0749672  -0.08913627 -0.05266354]
 [ 1.86561697  4.93340027  0.          0.        ]]",[ 0.01365372  0.03776227]
34,"[ 0.26901244 -0.84094487  1.45133677  1.3059071  -0.82536012 -0.46660421
  0.62550447  0.54259707 -0.10577801  0.86159505  0.        ]",[ 0.01810386  0.00795287],[-1.20420049 -0.37165538],-0.891124,-0.126432379211,"[[-5.13164031  2.16757553 -0.08913627 -0.05266354]
 [ 5.78742406  4.3294388   0.          0.        ]]",[ 0.01437927  0.03752846]
35,"[ 0.17339177 -0.91326374  1.4939094   1.23609056 -0.82530607 -0.46658208
  0.23789324  0.32717311 -0.12431593  0.77239031  0.        ]",[ 0.01810386  0.00795287],[ 0.08616525  0.58818785],-0.77103,-0.113371615108,"[[-5.05675652  2.23854035 -0.08913627 -0.05266354]
 [ 1.71447369  2.77224299  0.          0.        ]]",[ 0.01385586  0.03693523]
36,"[ 0.12465988 -0.98842992  1.51204313  1.15152389 -0.82525204 -0.46655995
  0.26711744  0.64172593 -0.11690271  0.69817066  0.        ]",[ 0.01810386  0.00795287],[-0.14465031 -0.37394916],-0.799551,-0.10314995271,"[[-5.01938506  2.31680175 -0.08913627 -0.05266354]
 [ 2.02167006  5.04631835  0.          0.        ]]",[ 0.0139771   0.03710597]
37,"[ 0.07943608 -1.06415336  1.52686503  1.05117321 -0.82519801 -0.46653782
  0.20881323  0.42304793 -0.09826855  0.62435009  0.        ]",[ 0.01810386  0.00795287],[ 0.86087184  0.66831636],-0.70766,-0.0935058032107,"[[-4.98509719  2.40186955 -0.08913627 -0.05266354]
 [ 1.40913808  3.46572874  0.          0.        ]]",[ 0.01390531  0.0366062 ]
38,"[-0.00353809 -1.14083927  1.54943326  0.92935884 -0.825144   -0.4665157
  0.53051278  0.77959493 -0.07178782  0.53752354  0.        ]",[ 0.01810386  0.00795287],[-1.60436269  0.16994158],-0.844917,-0.082818853321,"[[-4.92299878  2.49704601 -0.08913627 -0.05266354]
 [ 4.78949132  6.04332537  0.          0.        ]]",[ 0.01448853  0.03676091]
39,"[-0.0781255  -1.22845567  1.56459811  0.75382391 -0.82508999 -0.46649358
  0.14468931  0.8560693  -0.01587434  0.44792863  0.        ]",[ 0.01810386  0.00795287],[ 1.24750891 -1.39171327],-0.695721,-0.0747281469393,"[[-4.86788008  2.62346288 -0.08913627 -0.05266354]
 [ 0.73584454  6.59651739  0.          0.        ]]",[ 0.01382489  0.03596143]
40,"[-0.15223067 -1.28063905  1.57503299  0.61932312 -0.825036   -0.46647146
  0.5201121   0.29019865  0.03258479  0.38963446  0.        ]",[ 0.01810386  0.00795287],[ 0.4871183  -1.87982762],-0.712166,-0.0719967771756,"[[-4.81358619  2.71435579 -0.08913627 -0.05266354]
 [ 4.68039558  2.50640423  0.          0.        ]]",[ 0.01442068  0.03527889]
41,"[-0.30619038 -1.28563863  1.58256712  0.60427713 -0.82498201 -0.46644935
  0.69481403 -0.26447638  0.03744565  0.35088753  0.        ]",[ 0.01810386  0.00795287],[ 0.68290929  0.4792004 ],-0.647763,-0.068194083057,"[[-4.70155867  2.72425817 -0.08913627 -0.05266354]
 [ 6.51622468 -1.50281054  0.          0.        ]]",[ 0.0145611   0.03422489]
42,"[-0.52006399 -1.27994589  1.5611331   0.62049522 -0.82492804 -0.46642724
  0.93982921  0.0021591   0.03470848  0.30454074  0.        ]",[ 0.01810386  0.00795287],[-0.28425362  0.80299574],-0.650456,-0.0630220725871,"[[-4.54540058  2.71353777 -0.08913627 -0.05266354]
 [ 9.09101107  0.42433461  0.          0.        ]]",[ 0.01513687  0.03459765]
43,"[-0.74472473 -1.30002512  1.49672178  0.55897364 -0.82487408 -0.46640513
  0.81553708  0.44088426  0.07425391  0.25014744  0.        ]",[ 0.01810386  0.00795287],[ 1.42264274  0.29203326],-0.557997,-0.0627149894471,"[[-4.3766762   2.75383978 -0.08913627 -0.05266354]
 [ 7.78579327  3.59530566  0.          0.        ]]",[ 0.01510901  0.03504451]
44,"[-0.98659963 -1.33541115  1.372201    0.4295328  -0.82482013 -0.46638303
  1.17764156  0.59100081  0.15307954  0.21163527  0.        ]",[ 0.01810386  0.00795287],[-0.65690537  1.42072799],-0.595494,-0.0706457660057,"[[ -4.18278118   2.83663351  -0.08913627  -0.05266354]
 [ 11.59104663   4.68044172   0.           0.        ]]",[ 0.015296    0.03512504]
45,"[-1.21216243 -1.3748223   1.18845309  0.21581607 -0.82476619 -0.46636092
  0.90820126  1.12594105  0.26260122  0.22617568  0.        ]",[ 0.01810386  0.00795287],[ 0.71475712 -2.69162918],-0.538186,-0.0874928634254,"[[-3.97935433  2.96903806 -0.08913627 -0.05266354]
 [ 8.76106524  8.54714423  0.          0.        ]]",[ 0.01480268  0.03554683]
46,"[ -1.39841859e+00  -1.38770783e+00   9.59711713e-01   8.85161063e-02
  -8.24712257e-01  -4.66338826e-01   1.16093055e+00   3.84796846e-05
   3.25764331e-01   2.61838388e-01   0.00000000e+00]",[ 0.01810386  0.00795287],[-0.82008207  0.12352942],-0.518502,-0.0988160352969,"[[ -3.77748286   3.04632059  -0.08913627  -0.05266354]
 [ 11.41725972   0.41022218   0.           0.        ]]",[ 0.01436842  0.03368767]
47,"[-1.53475726 -1.38639751  0.70566104  0.10364102 -0.82465834 -0.46631673
  0.83029296 -0.17282507  0.33780128  0.25796489  0.        ]",[ 0.01810386  0.00795287],[ 0.9922571   0.47589511],-0.483966,-0.100384464214,"[[-3.5839839   3.03717495 -0.08913627 -0.05266354]
 [ 7.94423047 -0.83906786  0.          0.        ]]",[ 0.0137901   0.03337036]
48,"[-1.62571308 -1.38404646  0.42235453  0.12924871 -0.82460443 -0.46629464
  1.18916658 -0.14631969  0.35089955  0.25318587  0.        ]",[ 0.01810386  0.00795287],[ 0.14590516 -1.20958583],-0.483869,-0.102078841021,"[[ -3.38725991   3.02167191  -0.08913627  -0.05266354]
 [ 11.71560259  -0.64756964   0.           0.        ]]",[ 0.01415441  0.03338755]
49,"[-1.66675183 -1.3742143   0.06180762  0.21567187 -0.82455053 -0.46627255
  1.22193918 -0.69246476  0.36635082  0.22553368  0.        ]",[ 0.01810386  0.00795287],[-0.24534972  1.11926623],-0.49511,-0.103030279663,"[[ -3.14948077   2.96912067  -0.08913627  -0.05266354]
 [ 12.06115073  -4.59440691   0.           0.        ]]",[ 0.01437258  0.03274187]
