timestep,logstd_action_dist,human_obs,actions,obs,rewards,original_rewards,avg_action_dist
0,[-0.86712617 -0.79615259],"[[-0.05397902 -0.08775072 -0.11824343 -0.02535021]
 [-0.00090726  0.00334268  0.          0.        ]]",[-1.16109272  2.14112458],"[ 1.38092679  2.09913315  0.39224024 -1.29641728 -1.01868202 -0.21727983
 -0.71223783 -0.40373858  2.09534482  0.2405083   0.        ]",-7.34859,-0.327024651662,[-1.58815789  2.28717899]
1,[-0.86712617 -0.79615259],"[[-0.09370295 -0.04794126 -0.11824343 -0.02535021]
 [-3.95830307  3.96439772  0.          0.        ]]",[-1.358903   2.4962741],"[ 1.37661402  2.10298234  0.33228298 -1.18791723 -1.01868162 -0.21727978
 -0.81276243  0.23024196  2.0931205   0.19860682  0.        ]",-7.30157,-0.326703599936,[-1.51796389  2.04142284]
2,[-0.86712617 -0.79615259],"[[-0.21178911  0.07030219 -0.11824343 -0.02535021]
 [-7.83739588  7.84699941  0.          0.        ]]",[-1.89621248  1.75586698],"[ 1.35019053  2.10109456  0.15573479 -0.86509176 -1.01868122 -0.21727974
 -0.91129794  0.85166565  2.07945242  0.07506374  0.        ]",-7.21528,-0.325102545032,[-1.26033604  1.85434461]
3,[-0.86712617 -0.79615259],"[[ -0.40668759   0.26542556  -0.11824343  -0.02535021]
 [-11.63981374  11.65262281   0.           0.        ]]",[-0.9420862   1.61999596],"[ 1.26304904  2.05464039 -0.12482056 -0.34035333 -1.01868082 -0.2172797
 -1.00788571  1.46076813  2.0343436  -0.12128969  0.        ]",-6.7865,-0.320370910096,[-0.90687793  1.64767206]
4,[-0.86712617 -0.79615259],"[[ -0.67458328   0.53590187  -0.11824343  -0.02535021]
 [-15.13817312  15.38250019   0.           0.        ]]",[-0.00459375  1.03033427],"[ 1.06076724  1.90454189 -0.47143229  0.33797742 -1.01868041 -0.21727965
 -1.09674977  2.05774586  1.92987194 -0.36121656  0.        ]",-5.92564,-0.309734493253,[-0.29996756  1.23006082]
5,[-0.86712617 -0.79615259],"[[ -0.97454304   0.88021729  -0.11824343  -0.02535021]
 [-14.85872486  19.03682605   0.           0.        ]]",[ 0.07589293  0.35787161],"[ 0.7378954   1.5865368  -0.77849552  1.04899254 -1.01868001 -0.21727961
 -1.08965083  2.64262895  1.76694931 -0.52503756  0.        ]",-4.92354,-0.291882110776,[ 0.32852438  0.45479146]
6,[-0.86712617 -0.79615259],"[[ -1.26576537   1.27138024  -0.11824343  -0.02535021]
 [-14.26545865  20.07599597   0.           0.        ]]",[ 1.27553278  0.57020705],"[ 0.3535126   1.09842138 -0.96979893  1.55339328 -1.01867961 -0.21727956
 -1.07458037  2.80894657  1.57156736 -0.5426461   0.        ]",-3.8957,-0.267439726306,[ 0.81084913 -0.40183872]
7,[-0.86712617 -0.79615259],"[[ -1.50854572   1.6915495   -0.11824343  -0.02535021]
 [-10.02638926  21.93487205   0.           0.        ]]",[ 0.57308723 -0.99597458],"[ 0.0031373   0.50555236 -1.03673683  1.65504553 -1.01867921 -0.21727952
 -0.96690014  3.10645882  1.37609218 -0.38379414  0.        ]",-3.03179,-0.238911758586,[ 0.84349972 -1.00427055]
8,[-0.86712617 -0.79615259],"[[ -1.68431726   2.08631546  -0.11824343  -0.02535021]
 [ -7.55898211  17.55638721   0.           0.        ]]",[ 1.22006041 -1.22570104],"[-0.2550877  -0.02609824 -1.02992589  1.31988756 -1.01867881 -0.21727948
 -0.90422331  2.40566733  1.18950537 -0.13480609  0.        ]",-2.98086,-0.210436176427,[ 0.620116   -1.06442523]
9,[-0.86712617 -0.79615259],"[[ -1.79427395   2.39422473  -0.11824343  -0.02535021]
 [ -3.45032866  13.24896214   0.           0.        ]]",[ 0.31289917 -1.3232289 ],"[-0.41451393 -0.36931855 -1.00202919  0.7999281  -1.01867841 -0.21727943
 -0.79985598  1.71625163  1.02734896  0.08699168  0.        ]",-3.12425,-0.187139858028,[ 0.15837152 -1.01460886]
