timestep,logstd_action_dist,human_obs,actions,obs,rewards,original_rewards,avg_action_dist
0,[-0.79447907 -0.67283106],"[[ 0.09484122  0.09350017 -0.14621023 -0.13208168]
 [ 0.00222516 -0.00214546  0.          0.        ]]",[-3.49368906  2.40702291],"[ 1.34323907  2.10321871  0.58145008 -0.77266946 -1.26055447 -1.13921009
 -0.71996675 -0.40412653  2.30184997  1.81549558  0.        ]",-6.30784,-0.389200573113,[-2.83686471  1.87250066]
1,[-0.79447907 -0.67283106],"[[ 0.05517928  0.13320092 -0.14621023 -0.13208168]
 [-3.95523927  3.95901163  0.          0.        ]]",[-2.04174749  2.57083703],"[ 1.3475823   2.09682356  0.52190501 -0.66468709 -1.26055365 -1.13920943
 -0.82279264  0.2269005   2.3040997   1.77504524  0.        ]",-6.14945,-0.387842538632,[-2.57368755  1.61362648]
2,[-0.79447907 -0.67283106],"[[-0.06284655  0.25133739 -0.14621023 -0.13208168]
 [-7.83443524  7.84167741  0.          0.        ]]",[-2.30021047  1.49430913],"[ 1.34692038  2.06470235  0.34430451 -0.34741492 -1.26055283 -1.13920877
 -0.92358482  0.84542341  2.3037363   1.65434447  0.        ]",-5.96179,-0.383143401384,[-2.29177928  1.43146932]
3,[-0.79447907 -0.67283106],"[[ -0.25768737   0.44635441  -0.14621023  -0.13208168]
 [-11.63702117  11.64729658   0.           0.        ]]",[-1.97937434  0.73218266],"[ 1.30154357  1.96995282  0.05516097  0.15352138 -1.26055201 -1.13920811
 -1.02238636  1.45167179  2.28009968  1.45783364  0.        ]",-5.52142,-0.373306845901,[-1.85544634  1.07294548]
4,[-0.79447907 -0.67283106],"[[ -0.52782444   0.70608449  -0.14621023  -0.13208168]
 [-15.36436399  14.31672278   0.           0.        ]]",[-1.06075619  0.91594615],"[ 1.1508782   1.76905261 -0.31945843  0.7480824  -1.26055118 -1.13920745
 -1.11923276  1.87691921  2.20330055  1.19145407  0.        ]",-4.84876,-0.355570619738,[-1.25801456  0.5749647 ]
5,[-0.79447907 -0.67283106],"[[ -0.8717775    1.02596673  -0.14621023  -0.13208168]
 [-19.01891661  17.66020812   0.           0.        ]]",[-0.50671457 -0.19014776],"[ 0.82867034  1.42363163 -0.71366429  1.31301271 -1.26055036 -1.13920679
 -1.21418773  2.40954444  2.03899811  0.89652244  0.        ]",-3.67205,-0.327365981744,[-0.47882125 -0.41296268]
6,[-0.79447907 -0.67283106],"[[ -1.26850936   1.3680979   -0.14621023  -0.13208168]
 [-20.64896093  16.55648727   0.           0.        ]]",[ 0.63908552 -0.35317901],"[ 0.32327922  0.97240389 -0.99850806  1.65333199 -1.26054954 -1.13920614
 -1.25654012  2.23371455  1.78183151  0.64172975  0.        ]",-2.54983,-0.289370287522,[ 0.16827504 -0.99194115]
7,[-0.79447907 -0.67283106],"[[ -1.65202631   1.68188547  -0.14621023  -0.13208168]
 [-17.71239709  14.82814286   0.           0.        ]]",[ 0.45867217 -1.35768292],"[-0.2304672   0.52798855 -1.06181159  1.69250344 -1.26054872 -1.13920548
 -1.18023911  1.95838123  1.49749233  0.52026034  0.        ]",-1.77021,-0.250601115218,[ 0.58109069 -1.44580662]
8,[-0.79447907 -0.67283106],"[[ -1.98454918   1.93575997  -0.14621023  -0.13208168]
 [-15.54703083  10.57357028   0.           0.        ]]",[ 1.04764208 -1.54086755],"[-0.69952832  0.17770188 -0.93972713  1.52906676 -1.2605479  -1.13920482
 -1.12397608  1.2806135   1.25283446  0.51474425  0.        ]",-1.72532,-0.218717729334,[ 0.8707484  -1.32692742]
9,[-0.79447907 -0.67283106],"[[ -2.2526912    2.10539179  -0.14621023  -0.13208168]
 [-11.28127795   6.40361853   0.           0.        ]]",[ 0.67545115 -1.17121315],"[-1.03310593 -0.03950981 -0.73008296  1.3274055  -1.26054708 -1.13920416
 -1.01313915  0.61632688  1.07121614  0.54694659  0.        ]",-1.91167,-0.195774145714,[ 0.96359348 -0.92137486]
10,[-0.79447907 -0.67283106],"[[-2.44925019  2.19245882 -0.14621023 -0.13208168]
 [-8.38422502  2.31675125  0.          0.        ]]",[ 0.37152411 -0.52382163],"[-1.23699004 -0.14328335 -0.52224689  1.19719289 -1.26054626 -1.1392035
 -0.93786502 -0.034724    0.94677593  0.56754404  0.        ]",-2.13558,-0.180194303925,[ 1.07365155 -0.21001117]
11,[-0.79447907 -0.67283106],"[[-2.60051337  2.21752048 -0.14621023 -0.13208168]
 [-6.74752753  0.19649787  0.          0.        ]]",[ 1.63499715  0.18185797],"[-1.36473975 -0.17202309 -0.33662987  1.15653996 -1.26054544 -1.13920284
 -0.89533855 -0.37248705  0.84713823  0.55892158  0.        ]",-2.25764,-0.16724914272,[ 1.35593772  0.24062337]
12,[-0.79447907 -0.67283106],"[[-2.69440619  2.22863354 -0.14621023 -0.13208168]
 [-2.65538624  0.91244621  0.          0.        ]]",[ 1.28647428 -0.21319926],"[-1.42980352 -0.18459572 -0.21221679  1.13807225 -1.26054462 -1.13920218
 -0.78901273 -0.25843409  0.78477116  0.55857535  0.        ]",-2.21704,-0.159282997686,[ 1.3283571  0.0756871]
13,[-0.79447907 -0.67283106],"[[-2.70726794  2.23822965 -0.14621023 -0.13208168]
 [ 1.35584962  0.05004345  0.          0.        ]]",[ 0.91641334  0.26058344],"[-1.43782272 -0.19536574 -0.19470235  1.12191    -1.26054379 -1.13920153
 -0.68478913 -0.39581756  0.77937012  0.56721213  0.        ]",-2.32929,-0.158806786938,[ 1.03116167  0.20318915]
14,[-0.79447907 -0.67283106],"[[-2.64402198  2.24957142 -0.14621023 -0.13208168]
 [ 4.95675766  1.08068674  0.          0.        ]]",[ 0.33957595 -0.832661  ],"[-1.396296   -0.20799026 -0.27976268  1.10255259 -1.26054297 -1.13920087
 -0.59122705 -0.23163261  0.82707566  0.58564641  0.        ]",-2.20791,-0.165331479696,[ 0.53614974 -0.09214185]
15,[-0.79447907 -0.67283106],"[[-2.53238257  2.23788925 -0.14621023 -0.13208168]
 [ 6.20301155 -2.23785215  0.          0.        ]]",[ 0.21768504  0.53993856],"[-1.31057641 -0.19498496 -0.42269004  1.12248545 -1.26054215 -1.13920021
 -0.55884562 -0.76028667  0.89990852  0.59439649  0.        ]",-2.49489,-0.174818456386,[ 0.06123785  0.55316538]
16,[-0.79447907 -0.67283106],"[[-2.40090956  2.21502559 -0.14621023 -0.13208168]
 [ 6.94183776 -0.05579186  0.          0.        ]]",[-0.6438608   0.27576409],"[-1.19058362 -0.16918562 -0.57712762  1.16064558 -1.26054133 -1.13919955
 -0.53964863 -0.412677    0.98393479  0.60810835  0.        ]",-2.39481,-0.185863671778,[-0.27689981  0.10758948]
17,[-0.79447907 -0.67283106],"[[-2.28902466  2.22487617 -0.14621023 -0.13208168]
 [ 4.25560791  1.03722351  0.          0.        ]]",[ 0.12321548  0.70514292],"[-1.07371369 -0.18035654 -0.69483971  1.14434284 -1.26054051 -1.13919889
 -0.60944438 -0.23855587  1.05743775  0.66404679  0.        ]",-2.38903,-0.196574875569,[-0.38282326 -0.1448866 ]
18,[-0.79447907 -0.67283106],"[[-2.19986402  2.2734276  -0.14621023 -0.13208168]
 [ 4.65913955  3.80868175  0.          0.        ]]",[-0.81720324 -0.47057737],"[-0.97189259 -0.23416736 -0.77855891  1.06094353 -1.26053969 -1.13919823
 -0.59895926  0.20294689  1.10986238  0.7621167   0.        ]",-2.26745,-0.205804182162,[-0.64205551 -0.82039136]
19,[-0.79447907 -0.67283106],"[[-2.14006353  2.33015016 -0.14621023 -0.13208168]
 [ 1.3319588   1.87004034  0.          0.        ]]",[-1.4900997  -0.51714883],"[-0.89972051 -0.29427949 -0.82932864  0.95728653 -1.26053887 -1.13919757
 -0.68540874 -0.10588539  1.13461115  0.85768393  0.        ]",-2.39138,-0.211760386992,[-0.70538199 -0.51988184]
20,[-0.79447907 -0.67283106],"[[-2.1534081   2.3466351  -0.14621023 -0.13208168]
 [-2.65314553 -0.21460348  0.          0.        ]]",[-1.13936316 -0.58179393],"[-0.91607873 -0.31116654 -0.81838569  0.9259479  -1.26053805 -1.13919692
 -0.78895291 -0.43797635  1.12560031  0.86860329  0.        ]",-2.43616,-0.210989661972,[-0.48302627 -0.09894688]
21,[-0.79447907 -0.67283106],"[[-2.24566307  2.31927252 -0.14621023 -0.13208168]
 [-6.55930897 -2.51400743  0.          0.        ]]",[-0.57157023  0.39449258],"[-1.02509908 -0.28299015 -0.73672167  0.97766925 -1.26053723 -1.13919626
 -0.8904459  -0.80427922  1.08218362  0.79066085  0.        ]",-2.55927,-0.203156197149,[-0.02141875  0.46123794]
22,[-0.79447907 -0.67283106],"[[-2.39824835  2.28516293 -0.14621023 -0.13208168]
 [-8.69212136 -0.90233981  0.          0.        ]]",[ 0.37004088 -0.138926  ],"[-1.18795187 -0.24685294 -0.58007926  1.04003677 -1.2605364  -1.1391956
 -0.94586207 -0.54753465  0.99437434  0.68719479  0.        ]",-2.35735,-0.189172574821,[ 0.67289424  0.25982153]
23,[-0.79447907 -0.67283106],"[[-2.55566615  2.26177345 -0.14621023 -0.13208168]
 [-7.05511143 -1.43482094  0.          0.        ]]",[ 1.5718161  -0.03525881],"[-1.32971924 -0.22144338 -0.39370667  1.08141654 -1.26053558 -1.13919494
 -0.90332741 -0.63236058  0.89008408  0.61474466  0.        ]",-2.32827,-0.174069060052,[ 1.10469091  0.4793843 ]
