timestep,logstd_action_dist,human_obs,actions,obs,rewards,original_rewards,avg_action_dist
0,[-0.6891247  -0.42846131],"[[ 0.06811564  0.08528509  0.09669637  0.16092001]
 [-0.00263626 -0.00160623  0.          0.        ]]",[ 1.43429629  2.03537255],"[ 1.27861246  2.12272714  0.43376693 -0.71340004  0.84845658  1.39858247
 -0.76034998 -0.40016702  0.48406584 -1.23207378  0.        ]",-3.49297,-0.177052639453,[ 0.70277005  2.34960413]
1,[-0.6891247  -0.42846131],"[[ 0.10773864  0.1249657   0.09669637  0.16092001]
 [ 3.95178021  3.95648093  0.          0.        ]]",[ 0.96049061  1.79104904],"[ 1.27362487  2.11683427  0.49247056 -0.60349319  0.84845599  1.3985808
 -0.65290585  0.21791656  0.46899015 -1.11307713  0.        ]",-3.27701,-0.166203335732,[ 0.61438113  1.98285985]
2,[-0.6891247  -0.42846131],"[[ 0.22409814  0.24302262  0.09669637  0.16092001]
 [ 7.67182441  7.83627974  0.          0.        ]]",[ 0.29022858  1.22514265],"[ 1.24609731  2.08630078  0.6630707  -0.28040275  0.8484554   1.39857913
 -0.55182981  0.82377461  0.38884509 -0.77383233  0.        ]",-2.79145,-0.133251010471,[ 0.70438629  1.69158208]
3,[-0.6891247  -0.42846131],"[[  0.38752023   0.43791484   0.09669637   0.16092001]
 [  8.66716046  11.64025507   0.           0.        ]]",[ 1.25651289  1.38928112],"[ 1.1756629   1.99440371  0.89460916  0.23046856  0.84845481  1.39857745
 -0.52478567  1.41779119  0.1759765  -0.32769568  0.        ]",-2.18918,-0.0822132262604,[ 1.20846725  1.5651406 ]
4,[-0.6891247  -0.42846131],"[[  0.59883201   0.70811971   0.09669637   0.16092001]
 [ 12.45166915  15.36778312   0.           0.        ]]",[ 1.46705216  0.74682894],"[ 1.03255607  1.7878495   1.17094465  0.86094267  0.84845422  1.39857578
 -0.42195812  1.99986742 -0.24120411  0.09056478  0.        ]",-1.66896,-0.0146863542942,[ 1.58130419  1.39638615]
5,[-0.6891247  -0.42846131],"[[  0.88510398   1.04207469   0.09669637   0.16092001]
 [ 16.16354187  18.01882728   0.           0.        ]]",[ 1.5594619   2.18060857],"[ 0.75626586  1.42699758  1.48374793  1.45434624  0.84845363  1.39857411
 -0.32110416  2.41383983 -0.88556448  0.26121729  0.        ]",-1.85721,-0.0743691487438,[ 1.8187269   1.04135823]
6,[-0.6891247  -0.42846131],"[[  1.24489957   1.43857834   0.09669637   0.16092001]
 [ 19.80443013  21.61947018   0.           0.        ]]",[ 1.83101806  0.7442847 ],"[ 0.30761861  0.90005866  1.74163586  1.81036318  0.84845304  1.39857243
 -0.2221789   2.97609242 -1.56904748 -0.09193473  0.        ]",-2.106,-0.164273670401,[ 1.94481599  0.72865182]
7,[-0.6891247  -0.42846131],"[[  1.67682257   1.89621697   0.09669637   0.16092001]
 [ 23.37636087  24.13597096   0.           0.        ]]",[ 2.01500248  0.22617404],"[-0.3028818   0.26147567  1.81157109  1.68848649  0.84845245  1.39857076
 -0.12512727  3.36904276 -1.89638421 -0.94815064  0.        ]",-2.64378,-0.233416101031,[ 1.9912008   0.58866626]
8,[-0.6891247  -0.42846131],"[[  2.17949105   2.38310203   0.09669637   0.16092001]
 [ 26.87871065  24.55121768   0.           0.        ]]",[ 1.69541992  1.19782551],"[-0.97068365 -0.31293958  1.55277691  0.9651631   0.84845186  1.39856909
 -0.02996619  3.43386807 -1.62096231 -1.71128317  0.        ]",-2.99221,-0.253399273207,[ 1.85318053  0.63507199]
9,[-0.6891247  -0.42846131],"[[  2.75149898   2.908959     0.09669637   0.16092001]
 [ 30.31019774  28.02314707   0.           0.        ]]",[ 1.14165755 -0.69805697],"[-1.47669203 -0.66251999  0.89814163 -0.30852995  0.84845127  1.39856742
  0.0632695   3.97599966 -1.0951403  -1.70560678  0.        ]",-2.69584,-0.212025725432,[ 1.63461709  0.43372634]
