timestep,logstd_action_dist,human_obs,actions,obs,rewards,original_rewards,avg_action_dist
0,[-0.30332458 -0.29909578],"[[-0.06301209  0.03891353  0.14599162  0.19844532]
 [-0.00220857  0.00071546  0.          0.        ]]",[-0.3617151   2.40958914],"[ 1.13344326  2.00283804 -0.07073592 -0.54829422  1.26640805  1.7521886
 -0.82281951 -0.34168785  0.21588584 -1.76745798  0.        ]",-2.13465,-0.216978027383,[ 1.08318841  2.30563021]
1,[-0.30332458 -0.29909578],"[[-0.07742792  0.07866112  0.14599162  0.19844532]
 [-1.43459941  3.96084355  0.          0.        ]]",[ 2.3272455   1.13955838],"[ 1.13204465  1.99971031 -0.09234001 -0.43799191  1.26640358  1.75217895
 -0.87618533  0.21273654  0.21539672 -1.75650045  0.        ]",-2.0736,-0.215669806841,[ 1.1081773   2.19925952]
2,[-0.30332458 -0.29909578],"[[-0.06615951  0.19680355  0.14599162  0.19844532]
 [ 2.54820426  7.84047641  0.          0.        ]]",[ 1.07274535  2.150392  ],"[ 1.13315607  1.97807771 -0.07545437 -0.11285069  1.26639912  1.7521693
 -0.72779277  0.75589086  0.2093521  -1.63209087  0.        ]",-1.85806,-0.200820872034,[ 1.1577642   2.04397607]
3,[-0.30332458 -0.29909578],"[[  0.02397717   0.39176834   0.14599162   0.19844532]
 [  6.45255611  11.64333131   0.           0.        ]]",[ 2.1635673  3.6583598],"[ 1.13577373  1.90276864  0.05988781  0.40503676  1.26639466  1.75215965
 -0.58232353  1.28829339  0.15116734 -1.31441417  0.        ]",-1.47728,-0.161161456079,[ 1.28160894  1.79142487]
4,[-0.30332458 -0.29909578],"[[  0.19143397   0.66203474   0.14599162   0.19844532]
 [ 10.28060472  15.37087306   0.           0.        ]]",[ 2.18701527  2.33377755],"[ 1.11096954  1.72206665  0.30971898  1.05250551  1.2663902   1.75215
 -0.43969741  1.81014563 -0.06143803 -0.86683206  0.        ]",-0.869924,-0.0995897943418,[ 1.47407079  1.43560576]
5,[-0.30332458 -0.29909578],"[[  0.43470914   1.00611035   0.14599162   0.19844532]
 [ 14.03482225  19.02447673   0.           0.        ]]",[ 2.64129129  0.55756359],"[ 1.00787483  1.38387058  0.65658429  1.69200087  1.26638574  1.75214035
 -0.29982221  2.32163523 -0.5240389  -0.46658343  0.        ]",-0.536269,-0.0625867073759,[ 1.64844072  1.03572845]
6,[-0.30332458 -0.29909578],"[[  0.75235412   1.40495273   0.14599162   0.19844532]
 [ 17.71782929  20.85361263   0.           0.        ]]",[ 2.23654434  1.04502317],"[ 0.76385286  0.89034933  1.05052191  2.08542451  1.26638128  1.7521307
 -0.16260021  2.57768866 -1.17938819 -0.39535762  0.        ]",-0.729038,-0.139285213779,[ 1.76342547  0.89014864]
7,[-0.30332458 -0.29909578],"[[  1.1429513    1.85758856   0.14599162   0.19844532]
 [ 21.33033893  24.39812489   0.           0.        ]]",[ 3.21239663  1.01022464],"[ 0.3291226   0.29294883  1.39080715  2.01000751  1.26637682  1.75212105
 -0.02800482  3.07387519 -1.74095009 -0.82996358  0.        ]",-1.31089,-0.232389308316,[ 1.87286448  0.81839466]
8,[-0.30332458 -0.29909578],"[[  1.60510467   2.38041015   0.14599162   0.19844532]
 [ 24.87331448  27.87251786   0.           0.        ]]",[ 2.2409883   0.60004813],"[-0.29049696 -0.29535981  1.52533666  1.26112791  1.26637235  1.75211141
  0.10399985  3.56021707 -1.80529267 -1.55058364  0.        ]",-1.71784,-0.286650416765,[ 1.84215438  0.75698912]
9,[-0.30332458 -0.29909578],"[[  2.13740621   2.95614725   0.14599162   0.19844532]
 [ 28.3446111   29.69535311   0.           0.        ]]",[ 0.84810252  1.24356794],"[-0.98357995 -0.64053893  1.29143477 -0.14387294  1.26636789  1.75210176
  0.23333389  3.81532586 -1.35507719 -1.83878368  0.        ]",-1.62543,-0.268206347482,[ 1.68040287  0.56530774]
10,[-0.30332458 -0.29909578],"[[  2.73234935   3.22554542   0.14599162   0.19844532]
 [ 31.14031862   0.78221938   0.           0.        ]]",[ 1.3003162   0.36825592],"[-1.50861864 -0.65870639  0.62166422 -0.88957817  1.26636343  1.75209211
  0.33749662 -0.23231394 -1.17341012 -1.64509273  0.        ]",-1.1496,-0.233852291403,[ 1.66470528  1.08590651]
11,[-0.30332458 -0.29909578],"[[  3.38869268   3.17185938   0.14599162   0.19844532]
 [ 34.48297562  -4.104533     0.           0.        ]]",[ 1.43548783  1.41821846],"[-1.58061803 -0.66279121 -0.34361748 -0.74058974  1.26635897  1.75208246
  0.46203765 -0.91642431 -1.20335538 -1.64584652  0.        ]",-1.38937,-0.23636747343,[ 1.63594854  1.29732227]
12,[-0.30332458 -0.29909578],"[[  4.1112284    3.0972632    0.14599162   0.19844532]
 [ 37.75967567  -3.08200139   0.           0.        ]]",[ 2.29806302  0.00702534],"[-1.02332484 -0.66209059 -1.21511648 -0.53326323  1.26635451  1.75207282
  0.58412107 -0.77327502 -1.1974293  -1.65056182  0.        ]",-1.7462,-0.236355929159,[ 1.52606702  1.33990824]
13,[-0.30332458 -0.29909578],"[[  4.89864627   3.03651165   0.14599162   0.19844532]
 [ 40.97139592  -2.99353161   0.           0.        ]]",[ 1.13635425 -0.36630005],"[ 0.01226145 -0.65604337 -1.45252095 -0.36486902  1.26635005  1.75206317
  0.70378318 -0.76088821 -1.19722679 -1.60235366  0.        ]",-1.53045,-0.231519340575,[ 1.55861163  1.37519586]
14,[-0.30332458 -0.29909578],"[[  5.74965895   2.96267492   0.14599162   0.19844532]
 [ 44.11935107  -4.38562743   0.           0.        ]]",[ 1.42621089  0.74212363],"[ 0.94447119 -0.64210971 -0.74020145 -0.16171304  1.26634559  1.75205352
  0.82106916 -0.95577009 -1.24481448 -1.52370853  0.        ]",-1.05859,-0.227941529085,[ 1.68990314  1.46308327]
15,[-0.30332458 -0.29909578],"[[  6.66300622   2.90529984   0.14599162   0.19844532]
 [ 47.20511431  -1.36208723   0.           0.        ]]",[ 1.47299798  0.87571429],"[ 1.03786654 -0.62633947  0.58086726 -0.00565508  1.26634113  1.75204387
  0.9360375  -0.53249315 -1.37790657 -1.52130138  0.        ]",-0.636661,-0.240010651076,[ 1.71960735  1.42003298]
16,[-0.30332458 -0.29909578],"[[  7.63745823   2.91309611   0.14599162   0.19844532]
 [ 50.23006442   2.13003793   0.           0.        ]]",[ 1.20336171  2.31998869],"[ 0.05315814 -0.62873283  1.49113852 -0.02674621  1.26633667  1.75203423
  1.04873945 -0.04361775 -1.44761137 -1.70783319  0.        ]",-0.594632,-0.263747452362,[ 1.66919255  1.35897636]
17,[-0.30332458 -0.29909578],"[[  8.6718121    2.99497934   0.14599162   0.19844532]
 [ 53.19548397   6.04535224   0.           0.        ]]",[ 1.44748775  0.99856162],"[-1.24963011 -0.64908707  1.05117675 -0.25032962  1.26633221  1.75202458
  1.15922267  0.50450127 -1.29712586 -1.83891384  0.        ]",-1.11725,-0.263453815245,[ 1.50527513  1.1888746 ]
18,[-0.30332458 -0.29909578],"[[  9.76488026   3.05170756   0.14599162   0.19844532]
 [ 56.10159851   0.13845063   0.           0.        ]]",[ 1.518617    1.24017426],"[-1.54350172 -0.65800971 -0.47731105 -0.40691336  1.26632774  1.75201493
  1.26749544 -0.32242891 -1.17869519 -1.74178985  0.        ]",-1.40243,-0.244155657812,[ 1.42909718  1.25243223]
19,[-0.30332458 -0.29909578],"[[ 10.91549317   3.04007078   0.14599162   0.19844532]
 [ 58.95020928  -0.87398173   0.           0.        ]]",[ 1.53313697  1.54874957],"[-0.35350719 -0.65652549 -1.47369073 -0.37471025  1.26632328  1.75200529
  1.37362472 -0.46416275 -1.18172052 -1.62538943  0.        ]",-1.44054,-0.232549554367,[ 1.44666588  1.28191757]
20,[-0.30332458 -0.29909578],"[[ 12.1225129    3.02409931   0.14599162   0.19844532]
 [ 61.74246229  -0.66231081   0.           0.        ]]",[ 2.23811825  0.32862329],"[ 1.00252049 -0.65419643 -0.62129611 -0.33057478  1.26631882  1.75199564
  1.47765308 -0.43452933 -1.28483352 -1.56788505  0.        ]",-0.982126,-0.235742807655,[ 1.60491705  1.27850366]
21,[-0.30332458 -0.29909578],"[[ 13.38482319   3.01320241   0.14599162   0.19844532]
 [ 64.47944698  -0.41854481   0.           0.        ]]",[ 3.22486963  0.93457629],"[ 0.69940802 -0.65241306  1.12071513 -0.30050922  1.26631436  1.75198599
  1.57962097 -0.40040282 -1.38140834 -1.67039773  0.        ]",-0.452651,-0.254180632532,[ 1.72600615  1.28654003]
22,[-0.30332458 -0.29909578],"[[ 14.70132968   3.0076243    0.14599162   0.19844532]
 [ 67.16226344  -0.17410812   0.           0.        ]]",[ 1.52045325  0.21344405],"[-0.98071588 -0.65143875  1.29340309 -0.28513463  1.2663099   1.75197635
  1.67956922 -0.36618244 -1.31860884 -1.82033301  0.        ]",-0.707088,-0.263349547018,[ 1.59163606  1.28636396]
23,[-0.30332458 -0.29909578],"[[ 16.07095963   3.00455208   0.14599162   0.19844532]
 [ 69.79196896  -0.12437615   0.           0.        ]]",[ 2.06166108  1.92555197],"[-1.53262471 -0.65088401 -0.50960095 -0.27667156  1.26630544  1.7519667
  1.7775371  -0.35921967 -1.1680901  -1.78284156  0.        ]",-1.30509,-0.247599254623,[ 1.4004662   1.28844178]
24,[-0.30332458 -0.29909578],"[[  1.74926615e+01   3.00349314e+00   1.45991624e-01   1.98445321e-01]
 [  7.23696259e+01  -1.03729049e-02   0.00000000e+00   0.00000000e+00]]",[ 1.00594596  1.93121626],"[ 0.04963608 -0.65068909 -1.44426503 -0.27375506  1.26630098  1.75195706
  1.87356403 -0.34325927 -1.17385613 -1.59741823  0.        ]",-1.18948,-0.229103230045,[ 1.42875659  1.26148927]
25,[-0.30332458 -0.29909578],"[[  1.89654045e+01   3.00355051e+00   1.45991624e-01   1.98445321e-01]
 [  7.48962550e+01   9.20007797e-03   0.00000000e+00   0.00000000e+00]]",[ 2.43223334  1.3885646 ],"[ 1.1269325  -0.65069837  0.19751462 -0.27391264  1.26629652  1.75194741
  1.96768792 -0.34051864 -1.340072   -1.58085519  0.        ]",-0.523062,-0.241979287024,[ 1.6607461   1.24947608]
26,[-0.30332458 -0.29909578],"[[  2.04881782e+01   3.00373606e+00   1.45991624e-01   1.98445321e-01]
 [  7.73728655e+01   8.17465603e-03   0.00000000e+00   0.00000000e+00]]",[ 2.57916869  0.93458539],"[-0.33664988 -0.65073114  1.52275903 -0.27442319  1.26629206  1.75193777
  2.05994621 -0.34066168 -1.36711748 -1.77549057  0.        ]",-0.408752,-0.263025301331,[ 1.65707564  1.2576282 ]
