timestep,obs,logstd_action_dist,actions,rewards,original_rewards,human_obs,avg_action_dist
10,"[ 0.23832232  1.21952495 -1.29025591  1.96708814  1.43838905 -0.85437842
 -0.91403148  0.74260124 -0.42878794 -0.01825993  0.        ]",[-0.44905984 -0.34594068],[ 0.88867159 -0.27908937],-0.118124,-0.0262918155109,"[[-1.24581053  1.21673661  0.16813302 -0.09651231]
 [-2.33264286  7.64766625  0.          0.        ]]",[ 0.9228667  -0.38238198]
11,"[ 0.22397268  1.03368179 -1.29535051  2.08196996  1.43838537 -0.85437719
 -0.80362997  0.5589664  -0.43986091  0.10021206  0.        ]",[-0.44905984 -0.34594068],[ 1.09893225 -0.25018341],-0.161001,-0.0304438705783,"[[-1.25671334  1.35707463  0.16813302 -0.09651231]
 [ 1.23054724  6.39034943  0.          0.        ]]",[ 0.77073556 -0.41171128]
12,"[ 0.30751978  0.87474825 -1.26299841  2.13472614  1.43838169 -0.85437596
 -0.6817548   0.39568039 -0.423592    0.28512612  0.        ]",[-0.44905984 -0.34594068],[ 0.6109291  -0.02101008],-0.236336,-0.0425839128173,"[[-1.19263673  1.47366443  0.16813302 -0.09651231]
 [ 5.16405905  5.27235713  0.          0.        ]]",[ 0.5249275  -0.46365613]
13,"[ 0.46599424  0.73198525 -1.18259986  2.1484441   1.43837801 -0.85437473
 -0.60999578  0.36819769 -0.41145386  0.53014456  0.        ]",[-0.44905984 -0.34594068],[ 0.98903987 -1.03664369],-0.237833,-0.0671568079748,"[[-1.06611862  1.57722374  0.16813302 -0.09651231]
 [ 7.48006846  5.08418967  0.          0.        ]]",[ 0.28159389 -0.5700928 ]
14,"[ 0.68033359  0.64792646 -1.02570909  2.14185985  1.43837433 -0.85437349
 -0.49327346 -0.22495723 -0.41653763  0.80737015  0.        ]",[-0.44905984 -0.34594068],[-0.17280852 -0.55216246],-0.490891,-0.098367751141,"[[ -0.87871915   1.6381602    0.16813302  -0.09651231]
 [ 11.24727796   1.02295098   0.           0.        ]]",[-0.12727574 -0.22769181]
15,"[ 0.88840939  0.6502457  -0.79568476  2.14217735  1.43837065 -0.85437226
 -0.52134888 -0.54728804 -0.43743488  1.06930159  0.        ]",[-0.44905984 -0.34594068],[ 0.41980586  0.33454818],-0.759755,-0.128895144722,"[[ -0.66286497   1.63647603   0.16813302  -0.09651231]
 [ 10.34112349  -1.18399911   0.           0.        ]]",[-0.26759019  0.01933993]
16,"[ 1.04909418  0.66424774 -0.51564835  2.14396749  1.43836697 -0.85437103
 -0.47621857 -0.35050307 -0.50105333  1.32337939  0.        ]",[-0.44905984 -0.34594068],[-0.73526158 -0.29581514],-0.753661,-0.159876957784,"[[ -0.44142849   1.6263147    0.16813302  -0.09651231]
 [ 11.79769172   0.16335214   0.           0.        ]]",[-0.18517163 -0.09403704]
17,"[ 1.14322456  0.67599062 -0.22923214  2.14523407  1.43836329 -0.8543698
 -0.57360695 -0.52204084 -0.60046338  1.53984661  0.        ]",[-0.44905984 -0.34594068],[ 0.5326822  2.0517182],-1.11598,-0.187872712137,"[[-0.23701158  1.61779721  0.16813302 -0.09651231]
 [ 8.654456   -1.01114098  0.          0.        ]]",[-0.09319717  0.0273104 ]
18,"[ 1.18060572  0.64883799  0.05403761  2.14194999  1.43835961 -0.85436857
 -0.51360998  0.05908896 -0.74782216  1.71897108  0.        ]",[-0.44905984 -0.34594068],[-0.61009663 -0.82186366],-0.88225,-0.214040198989,"[[ -0.04449481   1.63749617   0.16813302  -0.09651231]
 [ 10.59084292   2.96775182   0.           0.        ]]",[ 0.30127212 -0.31538755]
19,"[ 1.16821777  0.61289925  0.32941062  2.13585404  1.43835593 -0.85436733
 -0.59489675 -0.42478061 -0.91978282  1.8516034   0.        ]",[-0.44905984 -0.34594068],[ 0.88537001  0.26682009],-1.18302,-0.237254730421,"[[ 0.14099978  1.66361078  0.16813302 -0.09651231]
 [ 7.96728938 -0.34521728  0.          0.        ]]",[ 0.53186321 -0.00666346]
20,"[ 1.10540083  0.60773668  0.60806148  2.1348054   1.43835225 -0.8543661
 -0.49121633 -0.26961027 -1.0989428   1.95128951  0.        ]",[-0.44905984 -0.34594068],[ 1.63806883  0.31080797],-1.33575,-0.258553900226,"[[  0.33391955   1.6673665    0.16813302  -0.09651231]
 [ 11.31355839   0.71720323   0.           0.        ]]",[ 0.91655034 -0.02240948]
21,"[ 0.94166747  0.57132123  0.957768    2.12628676  1.43834857 -0.85436487
 -0.37552649 -0.09213107 -1.37546453  2.00400651  0.        ]",[-0.44905984 -0.34594068],[ 0.46779754  0.43894624],-1.67657,-0.283563896273,"[[  0.59765344   1.69390337   0.16813302  -0.09651231]
 [ 15.047434     1.93236852   0.           0.        ]]",[ 1.44009757  0.0227174 ]
22,"[ 0.64190936  0.49532049  1.29915263  2.10178359  1.43834489 -0.85436364
 -0.32738141  0.15594061 -1.71094116  1.92610144  0.        ]",[-0.44905984 -0.34594068],[ 2.1221939  -0.36690794],-1.82446,-0.305193421827,"[[  0.91419197   1.74959263   0.16813302  -0.09651231]
 [ 16.60130425   3.63086682   0.           0.        ]]",[ 1.91645646  0.03878921]
23,"[ 0.18963274  0.41791667  1.54726427  2.06725665  1.43834121 -0.85436241
 -0.21490743 -0.06702325 -2.03266136  1.68544761  0.        ]",[-0.44905984 -0.34594068],[ 0.37301505  0.0510109 ],-2.21597,-0.318639619172,"[[  1.28264004   1.80689404   0.16813302  -0.09651231]
 [ 20.2313881    2.10427847   0.           0.        ]]",[ 2.12425089  0.25478238]
24,"[-0.3802957   0.35961811  1.59658874  2.03466189  1.43833754 -0.85436117
 -0.18155617 -0.04388993 -2.26445122  1.29309164  0.        ]",[-0.44905984 -0.34594068],[ 1.65629171  0.84251191],-2.50767,-0.320287335069,"[[  1.69806758   1.85056904   0.16813302  -0.09651231]
 [ 21.30779178   2.26266722   0.           0.        ]]",[ 2.28398395  0.32976103]
25,"[-0.97436717  0.25705874  1.35789656  1.96290955  1.43833386 -0.85435994
 -0.07196931  0.43642777 -2.30825829  0.76579107  0.        ]",[-0.44905984 -0.34594068],[ 3.53743846  0.12461999],-2.38472,-0.301793527506,"[[  2.15970858   1.92881926   0.16813302  -0.09651231]
 [ 24.84469239   5.55130178   0.           0.        ]]",[ 2.3253603   0.20927174]
26,"[-1.4525077   0.11207184  0.76789147  1.82739509  1.43833018 -0.85435871
  0.03547898  0.49199286 -2.07653379  0.25070727  0.        ]",[-0.44905984 -0.34594068],[ 1.48864661 -0.10514468],-2.14207,-0.257437354626,"[[  2.69139615   2.04366327   0.16813302  -0.09651231]
 [ 28.31257107   5.93174719   0.           0.        ]]",[ 2.23667884  0.20359209]
27,"[-1.57503194 -0.02279222 -0.10243572  1.66016479  1.4383265  -0.85435748
  0.1408089   0.41351142 -1.62737899 -0.00549777  0.        ]",[-0.44905984 -0.34594068],[ 2.38565637 -0.10623232],-1.66173,-0.193140360352,"[[  3.29175585   2.15690767   0.16813302  -0.09651231]
 [ 31.71207955   5.39440515   0.           0.        ]]",[ 1.97411811  0.15785292]
28,"[-1.15228085 -0.13653115 -0.96580812  1.48171428  1.43832282 -0.85435625
  0.24405445  0.33589049 -1.15048613  0.13478865  0.        ]",[-0.44905984 -0.34594068],[ 1.47361884 -0.52753049],-1.06197,-0.127808077863,"[[  3.95943086   2.25946425   0.16813302  -0.09651231]
 [ 35.04431604   4.8629546    0.           0.        ]]",[ 1.43072975 -0.02610265]
29,"[-0.23108114 -0.21422701 -1.36788695  1.33548163  1.43831914 -0.85435501
  0.34524999  0.01610293 -0.88070371  0.60093454  0.        ]",[-0.44905984 -0.34594068],[ 0.7711739  -0.96022428],-0.778469,-0.114040451881,"[[  4.69308759   2.33475601   0.16813302  -0.09651231]
 [ 38.31038952   2.67344433   0.           0.        ]]",[ 0.62371546 -0.10098933]
30,"[ 0.76066354 -0.22881967 -0.94837152  1.30541823  1.43831546 -0.85435378
  0.41635341 -0.54764835 -0.93032579  1.14397535  0.        ]",[-0.44905984 -0.34594068],[ 0.13519452  0.76749381],-1.09373,-0.165451004699,"[[  5.48232203   2.34949834   0.16813302  -0.09651231]
 [ 40.60524761  -1.18642924   0.           0.        ]]",[ 0.36775258  0.27751803]
31,"[ 1.18192683 -0.23562324  0.13295327  1.29109262  1.43831178 -0.85435255
  0.40803379 -0.10110201 -1.29310037  1.48352584  0.        ]",[-0.44905984 -0.34594068],[ 0.24354772 -0.36480288],-1.13417,-0.227877925835,"[[  6.29173173   2.35644541   0.16813302  -0.09651231]
 [ 40.33674692   1.87096383   0.           0.        ]]",[ 1.2439425   0.35405651]
32,"[ 0.74452708 -0.2573387   1.20536153  1.24400955  1.4383081  -0.85435132
  0.4131778  -0.3182044  -1.74504874  1.38948135  0.        ]",[-0.44905984 -0.34594068],[ 2.92043281  0.3237048 ],-1.13853,-0.265736675707,"[[  7.10013319   2.37895055   0.16813302  -0.09651231]
 [ 40.50278158   0.38451608   0.           0.        ]]",[ 1.84378529  0.6644187 ]
33,"[-0.32600876 -0.27660681  1.60287822  1.2003983   1.43830442 -0.85435009
  0.51100514 -0.13288652 -1.9916352   0.92335779  0.        ]",[-0.44905984 -0.34594068],[ 1.52366161  1.23218528],-1.79895,-0.267049773595,"[[  7.94186705   2.39937251   0.16813302  -0.09651231]
 [ 43.66014511   1.6533395    0.           0.        ]]",[ 1.93997574  0.64164627]
34,"[-1.36494439 -0.34145203  0.93422199  1.03925947  1.43830074 -0.85434885
  0.60691865  0.43980101 -1.79878452  0.39421523  0.        ]",[-0.44905984 -0.34594068],[ 1.00512256  1.89043132],-2.27597,-0.222012790939,"[[  8.84612713   2.47178088   0.16813302  -0.09651231]
 [ 46.75574369   5.57438473   0.           0.        ]]",[ 1.88053215  0.40082699]
35,"[-1.48814876 -0.45742157 -0.44139751  0.67606014  1.43829706 -0.85434762
  0.70096684  1.00116958 -1.32979513  0.37150532  0.        ]",[-0.44905984 -0.34594068],[ 2.84480325 -0.27606584],-1.71837,-0.158020258394,"[[  9.81169561   2.6218312    0.16813302  -0.09651231]
 [ 49.79114369   9.41793783   0.           0.        ]]",[ 1.65638793  0.10843423]
36,"[-0.42272779 -0.55872697 -1.34957803  0.21054197  1.43829338 -0.85434639
  0.79315047  0.81360287 -1.18040377  0.79799117  0.        ]",[-0.44905984 -0.34594068],[ 0.24553591 -1.51295905],-1.09342,-0.161258585402,"[[ 10.83737123   2.79730284   0.16813302  -0.09651231]
 [ 52.76637138   8.13372605   0.           0.        ]]",[ 1.06238103  0.01474734]
37,"[ 0.87850159 -0.60556248 -0.80915472 -0.12987674  1.43828971 -0.85434516
  0.79092567  0.21128489 -1.37947     1.01903916  0.        ]",[-0.44905984 -0.34594068],[ 1.28011439  0.31462383],-1.22642,-0.198937763514,"[[ 11.89198017   2.91859845   0.16813302  -0.09651231]
 [ 52.69460142   4.00981704   0.           0.        ]]",[ 1.2496624   0.37468848]
38,"[ 1.06776502 -0.62789549  0.71183114 -0.39433147  1.43828603 -0.85434393
  0.88128998  0.23567588 -1.54846963  0.89998255  0.        ]",[-0.44905984 -0.34594068],[ 0.73107745 -0.18360641],-0.912969,-0.210811175339,"[[ 12.97513507   3.01047471   0.16813302  -0.09651231]
 [ 55.6111163    4.17681694   0.           0.        ]]",[ 1.71380663  0.41303295]
39,"[-0.16022957 -0.6323605   1.60786746 -0.47462435  1.43828235 -0.85434269
  0.93685963 -0.40344044 -1.5299269   0.74057618  0.        ]",[-0.44905984 -0.34594068],[ 2.08679839 -0.41604247],-0.431794,-0.199734124441,"[[ 14.10535243   3.03811504   0.16813302  -0.09651231]
 [ 57.40465239  -0.19903747   0.           0.        ]]",[ 1.8026166   0.26216444]
40,"[-1.46661796 -0.62915065  0.73554296 -0.41509267  1.43827867 -0.85434146
  1.02431841 -0.64369429 -1.42822987  0.68000443  0.        ]",[-0.44905984 -0.34594068],[ 2.35359646  0.73084543],-1.41323,-0.183897873033,"[[ 15.28176726   3.0176307    0.16813302  -0.09651231]
 [ 60.22740603  -1.84399279   0.           0.        ]]",[ 1.80109906  0.33318087]
41,"[-1.16407182 -0.62596932 -0.95380196 -0.36459681  1.43827499 -0.85434023
  1.11004993 -0.3862485  -1.32283906  0.78083559  0.        ]",[-0.44905984 -0.34594068],[ 0.53611261  1.14075664],-1.69627,-0.176681960497,"[[ 16.51407769   3.00021479   0.16813302  -0.09651231]
 [ 62.99442353  -0.08133771   0.           0.        ]]",[ 1.40111911  0.45485672]
42,"[ 0.46515872 -0.6269042  -1.18310041 -0.3787728   1.43827131 -0.854339
  1.13717711 -0.34776934 -1.38498772  0.94673328  0.        ]",[-0.44905984 -0.34594068],[ 1.82834518  0.3701271 ],-1.21739,-0.194575478724,"[[ 17.78275141   3.00510834   0.16813302  -0.09651231]
 [ 63.87001307   0.18211569   0.           0.        ]]",[ 1.11981058  0.50933546]
43,"[ 1.1430225  -0.62697327  0.47060287 -0.37985066  1.43826763 -0.85433777
  1.22067304 -0.38404351 -1.53563918  0.92371395  0.        ]",[-0.44905984 -0.34594068],[ 0.77918539  1.12524873],-0.749674,-0.210695165358,"[[  1.90871903e+01   3.00548040e+00   1.68133022e-01  -9.65123084e-02]
 [  6.65648941e+01  -6.62453094e-02   0.00000000e+00   0.00000000e+00]]",[ 1.65793788  0.58939129]
44,"[-0.22632105 -0.62680735  1.60843126 -0.3773031   1.43826395 -0.85433653
  1.27542751 -0.37835326 -1.55456974  0.73943836  0.        ]",[-0.44905984 -0.34594068],[ 1.07252246  0.62070561],-0.604767,-0.202769846408,"[[  2.04362198e+01   3.00460142e+00   1.68133022e-01  -9.65123084e-02]
 [  6.83321646e+01  -2.72883380e-02   0.00000000e+00   0.00000000e+00]]",[ 1.73194396  0.38469857]
45,"[-1.57244611 -0.62666243  0.36048732 -0.37509288  1.43826027 -0.8543353
  1.35618589 -0.38005194 -1.40172235  0.67844068  0.        ]",[-0.44905984 -0.34594068],[ 1.43883937  0.19681245],-1.58157,-0.180506347674,"[[  2.18290154e+01   3.00383876e+00   1.68133022e-01  -9.65123084e-02]
 [  7.09387164e+01  -3.89211663e-02   0.00000000e+00   0.00000000e+00]]",[ 1.72137368  0.45072263]
46,"[-0.59877246 -0.62645323 -1.30664439 -0.37191923  1.4382566  -0.85433407
  1.43534491 -0.38255072 -1.32462481  0.85423877  0.        ]",[-0.44905984 -0.34594068],[ 1.69894027  0.72393338],-1.39565,-0.181524248336,"[[  2.32734244e+01   3.00274347e+00   1.68133022e-01  -9.65123084e-02]
 [  7.34936658e+01  -5.60320561e-02   0.00000000e+00   0.00000000e+00]]",[ 1.16008067  0.5318675 ]
47,"[ 1.09099657 -0.62638146 -0.41010244 -0.37084327  1.43825292 -0.85433284
  1.51293642 -0.3739818  -1.46858903  0.96700129  0.        ]",[-0.44905984 -0.34594068],[ 0.74503097  0.14470456],-0.991059,-0.205529841227,"[[  2.47684249e+01   3.00237217e+00   1.68133022e-01  -9.65123084e-02]
 [  7.59980425e+01   2.63421982e-03   0.00000000e+00   0.00000000e+00]]",[ 1.46154106  0.69021606]
48,"[ 0.33636054 -0.626293    1.49074847 -0.3695185   1.43824924 -0.85433161
  1.55771308 -0.37917478 -1.57396823  0.79882269  0.        ]",[-0.44905984 -0.34594068],[ 1.01894051 -0.19049885],-0.137028,-0.208267586098,"[[  2.63028869e+01   3.00191497e+00   1.68133022e-01  -9.65123084e-02]
 [  7.74433408e+01  -3.29229188e-02   0.00000000e+00   0.00000000e+00]]",[ 1.68229747  0.49312735]
49,"[-1.48214198 -0.62465868  0.69741561 -0.34561623  1.43824556 -0.85433037
  1.63287865 -0.48979017 -1.43460147  0.66131728  0.        ]",[-0.44905984 -0.34594068],[ 1.47803061  0.40721098],-1.2402,-0.183759417558,"[[ 27.87609585   2.99365853   0.16813302  -0.09651231]
 [ 79.86945328  -0.79027396   0.           0.        ]]",[ 1.67743647  0.48593581]
