timestep,original_rewards,logstd_action_dist,avg_action_dist,rewards,obs,human_obs,actions
0,-0.417986320236,[-0.60235083 -0.28578249],[ 4.22864437 -6.66677952],-6.65751,"[ 1.12385435  1.52476423 -0.33195211  0.37710887 -1.48993795  1.63890698
 -0.61423351  0.21126172  2.55455829 -1.7745187   0.        ]","[[ 0.07520518  0.00447096 -0.17137378  0.18874456]
 [ 0.00425746 -0.00349541  0.          0.        ]]",[ 3.99391893 -6.4804006 ]
1,-0.416024139135,[-0.60235083 -0.28578249],[ 3.54523277 -5.71775246],-6.79715,"[ 1.11874393  1.52387397 -0.26516209  0.31818545 -1.48993647  1.63890512
 -0.41428297 -0.41323279  2.55140444 -1.74359374  0.        ]","[[ 0.11499544 -0.03534154 -0.17137378  0.18874456]
 [ 3.96158657 -3.96454784  0.          0.        ]]",[ 2.94915317 -5.21093496]
2,-0.409565700174,[-0.60235083 -0.28578249],[ 2.77566242 -4.67585135],-6.32711,"[ 1.09108448  1.50775044 -0.06905077  0.14402795 -1.48993499  1.63890325
 -0.21828793 -1.02535548  2.53434988 -1.65278241  0.        ]","[[ 0.23314674 -0.15358784 -0.17137378  0.18874456]
 [ 7.84063068 -7.84713026  0.          0.        ]]",[ 2.61055379 -5.17292028]
3,-0.396951313765,[-0.60235083 -0.28578249],[ 1.92480624 -3.44979382],-5.54798,"[ 1.00562099  1.43772541  0.24141311 -0.13530991 -1.4899335   1.63890138
 -0.02616539 -1.62533576  2.48165348 -1.50903074  0.        ]","[[  0.42810969  -0.34871339  -0.17137378   0.18874456]
 [ 11.64303225 -11.65270329   0.           0.        ]]",[ 0.97456681 -4.30280527]
4,-0.376012589045,[-0.60235083 -0.28578249],[ 0.94236457 -1.90436006],-5.46701,"[ 0.81193719  1.25626359  0.62427267 -0.4886379  -1.48993202  1.63889952
  0.15708859 -2.21337249  2.36229515 -1.33263838  0.        ]","[[  0.69735913  -0.61919095  -0.17137378   0.18874456]
 [ 15.26991111 -15.3825365    0.           0.        ]]",[ 1.29009644 -0.57257901]
5,-0.344186722362,[-0.60235083 -0.28578249],[-0.0054702  -0.50937688],-4.05097,"[ 0.46052919  0.92382566  0.99512433 -0.83061573 -1.48993054  1.63889765
  0.34180614 -2.52283765  2.14442712 -1.14814816  0.        ]","[[  1.039436    -0.94653776  -0.17137378   0.18874456]
 [ 18.9257568  -17.34545519   0.           0.        ]]",[-0.57731326  0.95155261]
6,-0.307478674527,[-0.60235083 -0.28578249],[-0.07550362 -0.32945061],-2.51288,"[ 0.0167302   0.53152649  1.20053099 -1.03529947 -1.48992906  1.63889578
  0.20747131 -1.8743765   1.86580916 -1.01349479  0.        ]","[[  1.39127612  -1.25217857  -0.17137378   0.18874456]
 [ 16.26706679 -13.23239157   0.           0.        ]]",[-0.91526705  0.38630755]
7,-0.277933224569,[-0.60235083 -0.28578249],[-0.21096295  0.25288633],-1.83076,"[-0.36819218  0.18245632  1.21811884 -1.1059716  -1.48992757  1.63889392
  0.00822693 -1.59164647  1.6227488  -0.97212337  0.        ]","[[  1.67705382  -1.49883254  -0.17137378   0.18874456]
 [ 12.32371763 -11.43909205   0.           0.        ]]",[ 0.1194524   0.30043075]
8,-0.254475581664,[-0.60235083 -0.28578249],[-0.58470637  0.32158533],-1.15536,"[-0.69488953 -0.12708683  1.1224641  -1.09477617 -1.48992609  1.63889205
  0.01981321 -1.36829365  1.41519998 -0.98761967  0.        ]","[[  1.92582876  -1.71340038  -0.17137378   0.18874456]
 [ 12.55302779 -10.02240854   0.           0.        ]]",[-0.86422953  0.60356356]
9,-0.236876581113,[-0.60235083 -0.28578249],[-0.53236473  0.28223923],-0.871616,"[-0.95375442 -0.37247549  0.96168085 -1.03601198 -1.48992461  1.63889018
 -0.16556302 -0.96008206  1.24714104 -1.02885456  0.        ]","[[ 2.14007917 -1.88786925 -0.17137378  0.18874456]
 [ 8.88415161 -7.43319063  0.          0.        ]]",[-0.60283885  0.50897281]
10,-0.227066580216,[-0.60235083 -0.28578249],[-0.57875228  0.41267541],-0.516935,"[-1.11780933 -0.54285012  0.80769887 -0.96625044 -1.48992312  1.63888831
 -0.29501096 -0.61907545  1.13996732 -1.07946328  0.        ]","[[ 2.29205754 -2.01483108 -0.17137378  0.18874456]
 [ 6.32218042 -5.27024138  0.          0.        ]]",[ 0.26992634 -1.12180243]
11,-0.222653134303,[-0.60235083 -0.28578249],[-1.13028991  1.4421649 ],-1.01411,"[-1.24718671 -0.72394372  0.64514596 -0.86108931 -1.48992164  1.63888645
 -0.24732483 -1.22686762  1.06220798 -1.16154748  0.        ]","[[ 2.42797043 -2.15891584 -0.17137378  0.18874456]
 [ 7.26595869 -9.12537619  0.          0.        ]]",[-1.68056575  2.30581634]
12,-0.223288202537,[-0.60235083 -0.28578249],[-0.95333821  1.66319692],-0.425731,"[-1.33368542 -0.88504626  0.50662129 -0.73348714 -1.48992016  1.63888458
 -0.45461245 -0.57408374  1.01723094 -1.25642224  0.        ]","[[ 2.53212798 -2.2998799  -0.17137378  0.18874456]
 [ 3.16342426 -4.98487298  0.          0.        ]]",[-2.02594014  0.35761149]
13,-0.227523644725,[-0.60235083 -0.28578249],[-0.67169774  1.98150992],-1.05131,"[-1.35113554 -0.97264336  0.47467919 -0.64631798 -1.48991868  1.63888271
 -0.65780347 -0.33526753  1.0177697  -1.32307521  0.        ]","[[ 2.55504816 -2.38437902 -0.17137378  0.18874456]
 [-0.85803375 -3.47010071  0.          0.        ]]",[-1.03121782  1.78371531]
14,-0.23377095836,[-0.60235083 -0.28578249],[-0.04343687  1.44696975],-1.30369,"[-1.30689476 -1.0009922   0.5527835  -0.61471345 -1.48991719  1.63888085
 -0.85697691  0.29983561  1.05507175 -1.35993174  0.        ]","[[ 2.49833658 -2.41336328 -0.17137378  0.18874456]
 [-4.79998048  0.55825651  0.          0.        ]]",[-0.36009331  2.2420506 ]
15,-0.239187252054,[-0.60235083 -0.28578249],[ 0.56820309  0.32299307],-0.934783,"[-1.21190372 -0.95073776  0.69399066 -0.66952531 -1.48991571  1.63887898
 -0.92420376  0.92237044  1.11664686 -1.34475141  0.        ]","[[ 2.3889872  -2.36258025 -0.17137378  0.18874456]
 [-6.13050985  4.50689654  0.          0.        ]]",[-0.40129825  1.07210126]
16,-0.244123354894,[-0.60235083 -0.28578249],[ 1.2771461  -1.12152183],-0.923756,"[-1.07605205 -0.81149799  0.8516397  -0.79636896 -1.48991423  1.63887711
 -0.99833807  1.53259294  1.20059454 -1.27886961  0.        ]","[[ 2.25165559 -2.233608   -0.17137378  0.18874456]
 [-7.59774983  8.37744807  0.          0.        ]]",[ 1.30466197 -0.10771412]
17,-0.246979510532,[-0.60235083 -0.28578249],[ 1.23708022 -1.86125886],-0.305809,"[-0.95471468 -0.61646056  0.9609061  -0.92772735 -1.48991275  1.63887525
 -0.79072166  1.43918533  1.2734096  -1.18452888  0.        ]","[[ 2.14092853 -2.07200294 -0.17137378  0.18874456]
 [-3.48872165  7.78498728  0.          0.        ]]",[ 0.46439296 -2.06610223]
18,-0.246752415122,[-0.60235083 -0.28578249],[ 1.03820586 -1.41577017],-0.65018,"[-0.89615427 -0.46709442  1.00515249 -1.00044512 -1.48991126  1.63887338
 -0.69433775  0.79060497  1.30362455 -1.10945442  0.        ]","[[ 2.09029336 -1.95757857 -0.17137378  0.18874456]
 [-1.58114801  3.67114764  0.          0.        ]]",[ 1.2484222  -1.63407672]
19,-0.244001042406,[-0.60235083 -0.28578249],[ 0.53154713 -0.80423748],-1.04008,"[-0.90600165 -0.4226541   0.99806098 -1.01810198 -1.48990978  1.63887151
 -0.4927426   0.15482696  1.29175851 -1.07759882  0.        ]","[[ 2.09870197 -1.92461638 -0.17137378  0.18874456]
 [ 2.40871357 -0.36149041  0.          0.        ]]",[ 0.87862005  0.17791126]
20,-0.234139218505,[-0.60235083 -0.28578249],[ 0.06154932 -1.23111236],-0.544235,"[-1.00005892 -0.42277976  0.92302222 -1.01805377 -1.4899083   1.63886965
 -0.31943541  0.266978    1.21758677 -1.04312767  0.        ]","[[ 2.18129057 -1.92470912 -0.17137378  0.18874456]
 [ 5.83871547  0.3498661   0.          0.        ]]",[-0.08349006 -0.74461505]
21,-0.222248089339,[-0.60235083 -0.28578249],[-0.4020769  -0.45297348],-0.582916,"[-1.11935885 -0.45338027  0.80598359 -1.0060766  -1.48990682  1.63886778
 -0.34195516 -0.1989215   1.11958555 -1.02377993  0.        ]","[[ 2.29359289 -1.94736149 -0.17137378  0.18874456]
 [ 5.39301435 -2.6052587   0.          0.        ]]",[-0.41052939 -0.30368276]
22,-0.216453996919,[-0.60235083 -0.28578249],[-0.59386021  0.18381229],-0.236278,"[-1.20735098 -0.53785267  0.70001296 -0.96866425 -1.48990533  1.63886591
 -0.42944475 -0.38033063  1.0566519  -1.05130255  0.        ]","[[ 2.38408015 -2.01101135 -0.17137378  0.18874456]
 [ 3.66146463 -3.75590772  0.          0.        ]]",[-0.35942721 -1.78748112]
23,-0.218755789973,[-0.60235083 -0.28578249],[-0.78554052  1.44496107],-1.04059,"[-1.25976613 -0.68281001  0.62674729 -0.88813848 -1.48990385  1.63886405
 -0.50498022 -0.99284679  1.04166352 -1.13043873  0.        ]","[[ 2.44231053 -2.12510979 -0.17137378  0.18874456]
 [ 2.16650394 -7.64099926  0.          0.        ]]",[-0.55032539  1.54859629]
24,-0.224801171148,[-0.60235083 -0.28578249],[-0.50656164  1.37459505],-1.04697,"[-1.2778499  -0.81499809  0.59935688 -0.793558   -1.48990237  1.63886218
 -0.61723282 -0.34471817  1.05281824 -1.21810325  0.        ]","[[ 2.46335004 -2.23668295 -0.17137378  0.18874456]
 [-0.05514294 -3.53002843  0.          0.        ]]",[-0.84917383  1.88836348]
25,-0.229990812758,[-0.60235083 -0.28578249],[ 0.03601083  0.77054572],-1.22911,"[-1.24766861 -0.84889959  0.64442925 -0.76544242 -1.48990089  1.63886031
 -0.78703676  0.2905818   1.08292872 -1.25202385  0.        ]","[[ 2.4285284  -2.26685324 -0.17137378  0.18874456]
 [-3.41581625  0.4995727   0.          0.        ]]",[ 0.15976356  1.91082236]
26,-0.232417368187,[-0.60235083 -0.28578249],[ 0.35930169 -0.46563363],-0.85197,"[-1.19155454 -0.79270861  0.72048471 -0.81112211 -1.4898994   1.63885845
 -0.75167031  0.91328506  1.11920669 -1.22669194  0.        ]","[[ 2.36723492 -2.21723309 -0.17137378  0.18874456]
 [-2.7158703   4.44927654  0.          0.        ]]",[ 1.05871557 -0.04774649]
27,-0.228244051381,[-0.60235083 -0.28578249],[ 0.08917193 -1.02000546],-0.413991,"[-1.17816163 -0.69007533  0.73731678 -0.88350198 -1.48989792  1.63885658
 -0.54894173  0.86956109  1.11523152 -1.15794321  0.        ]","[[ 2.35317446 -2.13102997 -0.17137378  0.18874456]
 [ 1.29641592  4.17194589  0.          0.        ]]",[ 0.32165145 -1.12556721]
28,-0.221299595488,[-0.60235083 -0.28578249],[-0.32777473 -0.30375934],-0.651255,"[-1.21432574 -0.63684522  0.69073829 -0.9160694  -1.48989644  1.63885471
 -0.4858949   0.23226722  1.07353527 -1.11201534  0.        ]","[[ 2.39162201 -2.08814825 -0.17137378  0.18874456]
 [ 2.54419976  0.12970049  0.          0.        ]]",[ 0.8173758 -0.6940806]
29,-0.214580346312,[-0.60235083 -0.28578249],[-0.91190708  0.20978883],-0.0448132,"[-1.28721223 -0.66805346  0.5846943  -0.89735982 -1.48989496  1.63885284
 -0.32494662 -0.20144665  1.01128088 -1.11417483  0.        ]","[[ 2.47446591 -2.11315584 -0.17137378  0.18874456]
 [ 5.72959431 -2.62127184  0.          0.        ]]",[-1.51620522 -1.32882809]
30,-0.21460627887,[-0.60235083 -0.28578249],[-0.94537389  1.53310406],-1.00367,"[-1.3459726  -0.77826948  0.4842603  -0.8221273  -1.48989347  1.63885098
 -0.53067691 -0.81748473  0.98068082 -1.17514609  0.        ]","[[ 2.54820575 -2.20478543 -0.17137378  0.18874456]
 [ 1.65789436 -6.52869624  0.          0.        ]]",[-0.62206342  1.48803049]
31,-0.220830402191,[-0.60235083 -0.28578249],[-0.64233792  1.39189124],-0.706882,"[-1.3520744  -0.87904324  0.47287849 -0.73893065 -1.48989199  1.63884911
 -0.65676945 -0.1728303   0.99919569 -1.24724996  0.        ]","[[ 2.55632487 -2.29433371 -0.17137378  0.18874456]
 [-0.83766207 -2.4397668   0.          0.        ]]",[-0.92181182  0.6210762 ]
32,-0.227015607319,[-0.60235083 -0.28578249],[-0.11245163  1.13831663],-1.26267,"[-1.31074951 -0.9043931   0.54630661 -0.71545933 -1.48989051  1.63884724
 -0.84031944  0.22251816  1.04029989 -1.27760642  0.        ]","[[ 2.50312332 -2.3179693  -0.17137378  0.18874456]
 [-4.47038552  0.06785872  0.          0.        ]]",[ 0.52458535  1.66670564]
33,-0.230040735205,[-0.60235083 -0.28578249],[ 0.12132488 -0.14107247],-0.812752,"[-1.25374963 -0.85999779  0.63558711 -0.75584788 -1.48988903  1.63884538
 -0.73092317  0.8465658   1.07964236 -1.25877925  0.        ]","[[ 2.43543883 -2.27689786 -0.17137378  0.18874456]
 [-2.30528529  4.02608374  0.          0.        ]]",[ 1.06955078 -0.24164156]
34,-0.225861894341,[-0.60235083 -0.28578249],[-0.20587464 -0.4276447 ],-0.194182,"[-1.24852714 -0.78058678  0.64317483 -0.820377   -1.48988754  1.63884351
 -0.52859842  0.68312846  1.07170757 -1.20107071  0.        ]","[[ 2.4295097  -2.20677716 -0.17137378  0.18874456]
 [ 1.69900349  2.98943211  0.          0.        ]]",[-0.44045801 -1.44876829]
35,-0.222955936322,[-0.60235083 -0.28578249],[-0.33879426  0.57024777],-0.629104,"[-1.26266378 -0.75777336  0.62241568 -0.83726688 -1.48988606  1.63884164
 -0.61838735  0.04954769  1.05518254 -1.18093765  0.        ]","[[ 2.44565987 -2.18730932 -0.17137378  0.18874456]
 [-0.07805113 -1.02925593  0.          0.        ]]",[-0.90275611  0.48411341]
36,-0.226632067893,[-0.60235083 -0.28578249],[ 0.11885561  0.34448346],-0.86505,"[-1.22951544 -0.75912498  0.67005175 -0.83628464 -1.48988458  1.63883978
 -0.79887841  0.35500244  1.083998   -1.19107225  0.        ]","[[ 2.40825799 -2.1884555  -0.17137378  0.18874456]
 [-3.65023092  0.90818842  0.          0.        ]]",[-0.02680393  0.70028126]
37,-0.230849772726,[-0.60235083 -0.28578249],[ 0.46872514 -0.51915193],-0.928914,"[-1.16047701 -0.70425744  0.75882301 -0.87427215 -1.4898831   1.63883791
 -0.80059351  0.7893351   1.13175316 -1.17311088  0.        ]","[[ 2.3349127  -2.14265098 -0.17137378  0.18874456]
 [-3.6841833   3.66308274  0.          0.        ]]",[ 0.3127812   0.77576084]
