timestep,original_rewards,logstd_action_dist,avg_action_dist,rewards,obs,human_obs,actions
0,-0.147004234599,[-0.3347882  -0.11453798],[ 0.7092126   1.39019823],-1.13651,"[ 1.17187344  1.71901011 -0.26150386  0.68467025  0.56097699 -0.21741384
 -0.94669324  0.2619503   0.6951511  -0.01416515  0.        ]","[[-0.00775818  0.03790334  0.06581827 -0.02639389]
 [ 0.00465726  0.0020813   0.          0.        ]]",[ 0.93409251 -0.13294012]
1,-0.148398217689,[-0.3347882  -0.11453798],[ 0.42593449  1.47614861],-1.29135,"[ 1.17131788  1.71926222 -0.20441686  0.67511328  0.56097656 -0.21741371
 -0.78235008  0.18908208  0.69365567  0.03858721  0.        ]","[[ 0.0294107   0.0326487   0.06581827 -0.02639389]
 [ 3.69992643 -0.5257813   0.          0.        ]]",[ 0.67512554  0.92046587]
2,-0.153560504167,[-0.3347882  -0.11453798],[ 0.0789586   0.10577795],-1.18286,"[ 1.16039191  1.71760686 -0.05128869  0.72264331  0.56097613 -0.21741358
 -0.66689028  0.69350219  0.67496155  0.2119761   0.        ]","[[ 0.12945681  0.05879547  0.06581827 -0.02639389]
 [ 6.2960476   3.128282    0.          0.        ]]",[ 0.11706555  0.45463318]
3,-0.162603722589,[-0.3347882  -0.11453798],[-0.28016186 -0.56269556],-0.836518,"[ 1.12607526  1.70670098  0.14347484  0.8674854   0.56097569 -0.21741344
 -0.65186101  0.93343211  0.60736622  0.46540267  0.        ]","[[ 0.25876815  0.13879984  0.06581827 -0.02639389]
 [ 6.6339711   4.86636004  0.          0.        ]]",[ 0.32665957 -1.62795961]
4,-0.173150482191,[-0.3347882  -0.11453798],[-0.70446914  0.87073386],-0.799737,"[ 1.06156125  1.69368264  0.35298293  0.96908625  0.56097526 -0.21741331
 -0.60015483  0.37346839  0.49459412  0.70672573  0.        ]","[[ 0.40311252  0.19542769  0.06581827 -0.02639389]
 [ 7.79658213  0.80994224  0.          0.        ]]",[-1.10448532  0.76050155]
5,-0.182103637842,[-0.3347882  -0.11453798],[-0.64373773 -0.15878527],-0.491975,"[ 0.99144416  1.67981759  0.51070809  1.0512703   0.56097483 -0.21741318
 -0.78299687  0.78715495  0.3746367   0.88230903  0.        ]","[[ 0.51779472  0.24169423  0.06581827 -0.02639389]
 [ 3.68533412  3.80672292  0.          0.        ]]",[-2.53181828 -0.18156349]
6,-0.186004880262,[-0.3347882  -0.11453798],[-0.52475786  0.19592997],-0.644195,"[ 0.96810234  1.65416367  0.55470729  1.17063163  0.5609744  -0.21741304
 -0.96215898  0.67771903  0.30222672  0.95943449  0.        ]","[[ 0.55108229  0.30987475  0.06581827 -0.02639389]
 [-0.34317673  3.01396562  0.          0.        ]]",[-0.23414489  0.10979145]
7,-0.186162873952,[-0.3347882  -0.11453798],[-0.47933432  0.07532775],-0.544634,"[ 0.97954738  1.62449251  0.53354693  1.28041535  0.56097396 -0.21741291
 -1.00305668  0.72954045  0.27817477  0.97375866  0.        ]","[[ 0.53499198  0.37392062  0.06581827 -0.02639389]
 [-1.26279408  3.38936823  0.          0.        ]]",[-2.15304494  1.03612489]
8,-0.183327196533,[-0.3347882  -0.11453798],[-0.18431896 -1.18983793],-0.482418,"[ 1.02245497  1.56331901  0.44645497  1.4572974   0.56097353 -0.21741278
 -1.17794821  1.26706997  0.2737361   0.95258799  0.        ]","[[ 0.47028026  0.48077709  0.06581827 -0.02639389]
 [-5.19529286  7.28328177  0.          0.        ]]",[ 0.45976871 -1.67399773]
9,-0.178534310961,[-0.3347882  -0.11453798],[-0.17897978 -0.00047573],-0.81126,"[ 1.07078223  1.48998398  0.32824444  1.62098155  0.5609731  -0.21741264
 -1.09241952  0.70046684  0.28646278  0.90549506  0.        ]","[[ 0.3856694   0.58526075  0.06581827 -0.02639389]
 [-3.27219879  3.17877408  0.          0.        ]]",[ 0.20994757  0.89701253]
10,-0.175197548141,[-0.3347882  -0.11453798],[-0.1616582  -1.09892774],-0.581695,"[ 1.09797788  1.40926121  0.24699099  1.76538834  0.56097267 -0.21741251
 -1.05265368  1.18203671  0.272403    0.88534625  0.        ]","[[ 0.32919606  0.68383781  0.06581827 -0.02639389]
 [-2.37808703  6.66731037  0.          0.        ]]",[-0.5126122  -0.52094079]
