timestep,original_rewards,logstd_action_dist,avg_action_dist,rewards,obs,human_obs,actions
0,-0.319583466521,[-0.56915706 -0.2509248 ],[ 3.07382393 -4.18176603],-5.3795,"[ 1.04988307  0.98182287 -0.91532024  0.35164994 -0.73640018 -1.02901643
 -0.32938355  0.10232962  1.64836208  0.18637485  0.        ]","[[ 0.02781232 -0.06020388 -0.08725519 -0.11838358]
 [ 0.00407711  0.00176831  0.          0.        ]]",[ 3.18024257 -4.77568424]
1,-0.320894480465,[-0.56915706 -0.2509248 ],[ 2.35112453 -3.45606589],-5.66416,"[ 1.04665325  0.97508299 -0.83767562  0.28982106 -0.73639949 -1.02901515
 -0.05252879 -0.54245197  1.64659758  0.21557863  0.        ]","[[ 0.06759903 -0.09991212 -0.08725519 -0.11838358]
 [ 3.96141358 -3.95938458  0.          0.        ]]",[ 2.29223747 -2.37504046]
2,-0.324153081748,[-0.56915706 -0.2509248 ],[ 1.47544336 -2.41823936],-5.59812,"[ 1.02126681  0.9354115  -0.60881414  0.10769234 -0.73639881 -1.02901387
  0.21885003 -1.17445711  1.63272229  0.30151212  0.        ]","[[ 0.18574704 -0.21805605 -0.08725519 -0.11838358]
 [ 7.84047765 -7.8420527   0.          0.        ]]",[ 0.9242619  -1.99112418]
3,-0.327250923747,[-0.56915706 -0.2509248 ],[ 0.72283703 -1.31175005],-5.34109,"[ 0.9305926   0.80716448 -0.24910214 -0.18146689 -0.73639812 -1.02901259
  0.463907   -1.79390212  1.58306014  0.43409936  0.        ]","[[  0.37770116  -0.41307958  -0.08725519  -0.11838358]
 [ 11.34330077 -11.64757759   0.           0.        ]]",[ 1.28256914 -1.7576777 ]
4,-0.32717306509,[-0.56915706 -0.2509248 ],[-0.02851452  0.21627489],-4.75569,"[ 0.71170095  0.50900899  0.20035092 -0.5408379  -0.73639743 -1.02901131
  0.72510037 -2.40103414  1.46319478  0.59797416  0.        ]","[[  0.64202546  -0.68345553  -0.08725519  -0.11838358]
 [ 15.07677864 -15.37749615   0.           0.        ]]",[-0.30195778 -0.02440405]
5,-0.320660178654,[-0.56915706 -0.2509248 ],[-0.30928051  1.6321063 ],-3.76989,"[ 0.36809342  0.02983031  0.59494354 -0.8594454  -0.73639675 -1.02901003
  0.62069524 -2.36701445  1.27440872  0.730922    0.        ]","[[  0.92858803  -0.98890904  -0.08725519  -0.11838358]
 [ 13.58443149 -15.16855686   0.           0.        ]]",[-0.21833042  0.8758302 ]
6,-0.31063611711,[-0.56915706 -0.2509248 ],[-0.21204914  2.42209435],-3.18121,"[-0.01699029 -0.47635016  0.84344939 -1.03902556 -0.73639606 -1.02900874
  0.54143032 -1.75347904  1.06361428  0.81999861  0.        ]","[[  1.18890883  -1.25446248  -0.08725519  -0.11838358]
 [ 12.4514345  -11.39936525   0.           0.        ]]",[-0.13699947  3.1119783 ]
7,-0.302326706248,[-0.56915706 -0.2509248 ],[-0.05379709  2.32889318],-2.20605,"[-0.41240526 -0.86069321  0.96487046 -1.10328388 -0.73639537 -1.02900746
  0.48624291 -1.07209205  0.84965467  0.91003234  0.        ]","[[  1.43002291  -1.44044955  -0.08725519  -0.11838358]
 [ 11.66259801  -7.21330828   0.           0.        ]]",[-0.5941398   2.79738071]
8,-0.297223674671,[-0.56915706 -0.2509248 ],[-0.08634899  1.86021113],-1.56198,"[-0.76436562 -1.0787055   0.97986979 -1.11595452 -0.73639468 -1.02900618
  0.30557223 -0.40416977  0.65285103  0.99968125  0.        ]","[[ 1.63736457 -1.54354503 -0.08725519 -0.11838358]
 [ 9.08011865 -3.10996383  0.          0.        ]]",[-0.48013905  1.3443907 ]
9,-0.296084934417,[-0.56915706 -0.2509248 ],[-0.19160357  0.96735287],-1.40917,"[-1.03463941 -1.12506048  0.93394128 -1.11651022 -0.736394   -1.0290049
  0.1600209   0.25047898  0.48206927  1.09292772  0.        ]","[[ 1.79809317 -1.56539199 -0.08725519 -0.11838358]
 [ 6.99963033  0.91183603  0.          0.        ]]",[-0.1033254   0.60188858]
10,-0.297842153061,[-0.56915706 -0.2509248 ],[-0.33001083 -0.18830582],-0.984804,"[-1.2534871  -1.03602737  0.8577108  -1.1147788  -0.73639331 -1.02900362
  0.12168394  0.63551834  0.30559659  1.19926196  0.        ]","[[ 1.932588   -1.52342169 -0.08725519 -0.11838358]
 [ 6.4516487   3.27730637  0.          0.        ]]",[-1.26736185 -0.68976003]
11,-0.298521808344,[-0.56915706 -0.2509248 ],[-0.81752801  0.37854114],-1.01236,"[-1.39110502 -0.95661978  0.78981757 -1.11090648 -0.73639262 -1.02900234
 -0.16408292  0.18052923  0.17200072  1.26397067  0.        ]","[[ 2.02063735 -1.48592046 -0.08725519 -0.11838358]
 [ 2.36694163  0.48210882  0.          0.        ]]",[-1.47112184 -1.30141477]
12,-0.296594213382,[-0.56915706 -0.2509248 ],[-1.11768246  1.58319879],-1.71632,"[-1.40207089 -1.02049489  0.78368009 -1.11419181 -0.73639194 -1.02900105
 -0.4441736  -0.46542394  0.17776345  1.24558861  0.        ]","[[ 2.0278074  -1.51609419 -0.08725519 -0.11838358]
 [-1.63663188 -3.48626535  0.          0.        ]]",[-1.0875513   1.71979314]
13,-0.296091391382,[-0.56915706 -0.2509248 ],[-0.26393467  1.26712143],-1.54749,"[-1.2900756  -1.0826164   0.84124955 -1.1160229  -0.73639125 -1.02899977
 -0.71883119  0.1904585   0.28512184  1.19391193  0.        ]","[[ 1.95568462 -1.54539164 -0.08725519 -0.11838358]
 [-5.56254854  0.54310541  0.          0.        ]]",[-0.06663266  0.08403148]
14,-0.298276510242,[-0.56915706 -0.2509248 ],[ 0.1922466   1.32484162],-1.9663,"[-1.10849345 -1.05272023  0.91230925 -1.115307   -0.73639056 -1.02899849
 -0.72958035  0.2428953   0.42001702  1.14611112  0.        ]","[[ 1.84289195 -1.53129738 -0.08725519 -0.11838358]
 [-5.71620483  0.86524816  0.          0.        ]]",[ 0.71341679  1.33230803]
15,-0.302614083941,[-0.56915706 -0.2509248 ],[ 0.38545805 -0.54209912],-1.56112,"[-0.96790554 -0.9323528   0.95004556 -1.10927764 -0.73638987 -1.02899721
 -0.52419221  0.88455526  0.5052726   1.13864826  0.        ]","[[ 1.7580236  -1.47444085 -0.08725519 -0.11838358]
 [-2.7804303   4.80724458  0.          0.        ]]",[ 0.1098379  -0.29422533]
16,-0.308369458381,[-0.56915706 -0.2509248 ],[ 0.40664715 -0.41006595],-1.56076,"[-0.88277736 -0.75688592  0.96600651 -1.09132375 -0.73638919 -1.02899593
 -0.48991459  0.67941576  0.54185982  1.16995442  0.        ]","[[ 1.70733084 -1.39094049 -0.08725519 -0.11838358]
 [-2.29047777  3.5469891   0.          0.        ]]",[-0.41313494 -0.71342221]
