timestep,original_rewards,human_obs,avg_action_dist,rewards,obs,logstd_action_dist,actions
0,-0.391992789225,"[[-0.00257448  0.03802953 -0.17833947 -0.05025394]
 [ 0.0036962   0.00496424  0.          0.        ]]",[-4.01252699 -5.68270063],-5.27965,"[ 1.02694347  1.54322081 -0.35684032  1.47295705 -1.53778896 -0.43930954
  0.43169305  0.30418402  3.61935209  0.53385835  0.        ]",[-0.86873275 -0.63564372],[-3.95819532 -6.34687333]
1,-0.390329176201,"[[ -4.21763449e-02  -1.58457838e-03  -1.78339467e-01  -5.02539427e-02]
 [ -3.95072113e+00  -3.95318831e+00   0.00000000e+00   0.00000000e+00]]",[-3.57327414 -5.41077471],-5.43623,"[ 1.02569583  1.54418952 -0.42144309  1.36955822 -1.53778803 -0.43930945
  0.27597333 -0.3069755   3.61793715  0.38258864  0.        ]",[-0.86873275 -0.63564372],[-4.00890042 -4.43076698]
2,-0.382809056767,"[[-0.16008228 -0.11957574 -0.17833947 -0.05025394]
 [-7.82698933 -7.83299855  0.          0.        ]]",[-3.41760206 -5.34356928],-5.39802,"[ 1.00894771  1.53459741 -0.61275074  1.06225726 -1.53778709 -0.43930935
  0.12333101 -0.90603842  3.55746708 -0.0626144   0.        ]",[-0.86873275 -0.63564372],[-2.43132534 -4.47138195]
3,-0.362250333961,"[[ -0.35474689  -0.31439224  -0.17833947  -0.05025394]
 [-11.62691537 -11.63596223   0.           0.        ]]",[-3.29104042 -5.38694048],-5.20343,"[ 0.93929066  1.47834136 -0.91945756  0.56635388 -1.53778616 -0.43930926
 -0.02630504 -1.49323527  3.2821338  -0.73944217  0.        ]",[-0.86873275 -0.63564372],[-3.52149354 -5.55391849]
4,-0.318393396729,"[[ -0.62466429  -0.5845112   -0.17833947  -0.05025394]
 [-15.35266333 -15.36346767   0.           0.        ]]",[-2.68390989 -5.15672827],-4.74191,"[ 0.76110036  1.32115795 -1.30696933 -0.06688905 -1.53778522 -0.43930916
 -0.17302007 -2.06877973  2.60472171 -1.43696881  0.        ]",[-0.86873275 -0.63564372],[-2.94794458 -6.07511692]
5,-0.24187222251,"[[ -0.96837571  -0.92843649  -0.17833947  -0.05025394]
 [-19.00675717 -19.01680414   0.           0.        ]]",[-1.4434998  -4.34868765],-3.95379,"[ 0.41686788  1.00559632 -1.69720475 -0.7166819  -1.53778429 -0.43930907
 -0.31691344 -2.63286999  1.49186917 -1.73839426  0.        ]",[-0.86873275 -0.63564372],[-1.14696227 -4.33529921]
6,-0.133106599027,"[[ -1.38447404  -1.34469743  -0.17833947  -0.05025394]
 [-22.59174483 -22.59725606   0.           0.        ]]",[ 0.53032333 -2.64616752],-3.26235,"[-0.12005025  0.50193859 -1.95621538 -1.17059512 -1.53778335 -0.43930897
 -0.45808548 -3.18570325  0.32157673 -1.21000154  0.        ]",[-0.86873275 -0.63564372],[ 0.56844665 -2.08412039]
7,-0.0584428187331,"[[ -1.80931486  -1.83186644  -0.17833947  -0.05025394]
 [-19.90139547 -26.10798047   0.           0.        ]]",[ 0.93712366 -1.50316525],-2.74269,"[-0.71344425 -0.1459785  -1.9382586  -1.1485756  -1.53778242 -0.43930888
 -0.35214294 -3.72776573 -0.10657062 -0.04080273  0.        ]",[-0.86873275 -0.63564372],[ 0.25490924 -1.41090932]
8,-0.131421827371,"[[ -2.19333448  -2.38855418  -0.17833947  -0.05025394]
 [-18.50500196 -29.54940815   0.           0.        ]]",[ 0.01391527 -2.17447782],-3.06901,"[-1.20171341 -0.77939715 -1.67832792 -0.41168031 -1.53778148 -0.43930878
 -0.29715471 -4.25912253  0.43019863  0.82269773  0.        ]",[-0.86873275 -0.63564372],[ 0.57257862 -2.30423197]
9,-0.190032015139,"[[ -2.53706074  -3.01339309  -0.17833947  -0.05025394]
 [-15.87532638 -27.1159138    0.           0.        ]]",[-0.5894655  -3.18858266],-3.49777,"[-1.5391149  -1.13161178 -1.28012374  1.03991646 -1.53778055 -0.43930869
 -0.19360142 -3.88337021  1.24415399  0.69033543  0.        ]",[-0.86873275 -0.63564372],[-0.24457208 -3.3818931 ]
