timestep,original_rewards,logstd_action_dist,avg_action_dist,rewards,obs,human_obs,actions
0,-0.10573145678,[-0.31784856 -0.2136226 ],[ 1.26062417 -1.74004412],-0.819829,"[ 1.09020094  1.98796198 -0.14922936  0.94100587  0.94268319  0.36254112
  0.56512855  0.32534444  0.44836612 -0.24765308  0.        ]","[[ 0.04851254 -0.00665663  0.10881197  0.04081113]
 [ 0.0018484  -0.00246284  0.          0.        ]]",[ 1.54074889 -2.07466437]
1,-0.104364270436,[-0.31784856 -0.2136226 ],[ 0.90162039 -1.44545865],-0.754102,"[ 1.08628398  1.9865002  -0.08934977  0.83635515  0.94268207  0.36254086
  0.73030353 -0.21459056  0.44598953 -0.21187398  0.        ]","[[ 0.08825509 -0.04644868  0.10881197  0.04081113]
 [ 3.95922556 -3.96353534  0.          0.        ]]",[ 0.96082467 -1.38564287]
2,-0.100304196872,[-0.31784856 -0.2136226 ],[ 0.43545285 -0.96395767],-0.703284,"[ 1.06175934  1.96934019  0.08469209  0.52721241  0.94268094  0.3625406
  0.8857424  -0.74382057  0.43115344 -0.10935839  0.        ]","[[ 0.20480477 -0.16467431  0.10881197  0.04081113]
 [ 7.68334523 -7.84607585  0.          0.        ]]",[ 0.61902356 -1.55030602]
3,-0.0939793234673,[-0.31784856 -0.2136226 ],[ 0.0198777  -0.31993663],-0.63819,"[ 0.9882125   1.89975934  0.33988492  0.03223601  0.94267981  0.36254034
  0.98167246 -1.26248481  0.38700569  0.02514678  0.        ]","[[  0.38153183  -0.35977327   0.10881197   0.04081113]
 [  9.98172275 -11.65111259   0.           0.        ]]",[ 0.91381675 -0.5528882 ]
4,-0.08461618235,[-0.31784856 -0.2136226 ],[-0.82684016  0.0617528 ],-0.585329,"[ 0.82730642  1.737528    0.64949441 -0.55400035  0.94267869  0.36254008
  1.12436204 -1.52958145  0.28944706  0.19181691  0.        ]","[[  0.61546622  -0.61245648   0.10881197   0.04081113]
 [ 13.40040161 -13.61060981   0.           0.        ]]",[-1.33416316 -0.14826937]
5,-0.0735182321221,[-0.31784856 -0.2136226 ],[-0.66611743  0.57699794],-0.477033,"[ 0.61119146  1.47966293  0.90330878 -1.08238582  0.94267756  0.36253982
  0.94818301 -1.57263322  0.15704343  0.29436294  0.        ]","[[  0.84112497  -0.88783721   0.10881197   0.04081113]
 [  9.17942833 -13.92647165   0.           0.        ]]",[-0.02532938  1.49170831]
6,-0.0624156366002,[-0.31784856 -0.2136226 ],[-1.06906247  0.31104136],-0.419421,"[ 0.40231715  1.20561336  1.06596084 -1.41407768  0.94267643  0.36253956
  0.93637977 -0.99526532  0.0261552   0.33686455  0.        ]","[[ 1.02187602 -1.12386867  0.10881197  0.04081113]
 [ 8.89666594 -9.69078876  0.          0.        ]]",[-1.54483909  1.65126831]
7,-0.0554681810351,[-0.31784856 -0.2136226 ],[-0.90809286  0.04793182],-0.553002,"[ 0.22798891  1.01041114  1.16118179 -1.5590109   0.94267531  0.3625393
  0.76383785 -0.4292147  -0.08145812  0.37837376  0.        ]","[[ 1.15833378 -1.27601879  0.10881197  0.04081113]
 [ 4.76282427 -5.53812502  0.          0.        ]]",[-0.17243336 -0.00285818]
8,-0.0501705832755,[-0.31784856 -0.2136226 ],[-0.92102337  0.24345493],-0.478016,"[ 0.11038501  0.86356332  1.20877785 -1.62759433  0.94267418  0.36253904
  0.7314256  -0.41577698 -0.15568028  0.3848626   0.        ]","[[ 1.24579917 -1.38579213  0.10881197  0.04081113]
 [ 3.98628997 -5.43954537  0.          0.        ]]",[-1.36972707  0.58713236]
9,-0.0444184607134,[-0.31784856 -0.2136226 ],[-0.45901701  0.17767531],-0.444254,"[ 0.05644668  0.74852194  1.2265863  -1.65917784  0.94267305  0.36253878
  0.56293762 -0.08408926 -0.19551437  0.35122452  0.        ]","[[ 1.28502364 -1.4701684   0.10881197  0.04081113]
 [-0.05042991 -3.00621759  0.          0.        ]]",[-0.48569036  1.22025638]
10,-0.0413879448465,[-0.31784856 -0.2136226 ],[-0.27964783 -0.3198455 ],-0.588078,"[ 0.0844331   0.7213583   1.21764746 -1.66389278  0.94267193  0.36253852
  0.48272082  0.46380648 -0.18637437  0.30683143  0.        ]","[[ 1.26473221 -1.48996406  0.10881197  0.04081113]
 [-1.97229992  1.01325643  0.          0.        ]]",[ 0.325156   -0.33648515]
11,-0.0408019057446,[-0.31784856 -0.2136226 ],[-0.32564273 -0.16114318],-0.426838,"[ 0.12022219  0.73054774  1.20525889 -1.6624081   0.9426708   0.36253826
  0.53806903  0.27942641 -0.16897493  0.28061335  0.        ]","[[ 1.23859115 -1.48327045  0.10881197  0.04081113]
 [-0.64622659 -0.33939015  0.          0.        ]]",[-0.57194196  1.02724201]
