timestep,original_rewards,logstd_action_dist,avg_action_dist,rewards,obs,human_obs,actions
0,-0.382226321781,[-0.28648406 -0.1945457 ],[-1.54997325 -3.6223352 ],-2.6643,"[ 1.11275965  2.0484265  -0.15720487  0.93002375 -1.46657515  0.44486003
  0.5853858   0.32616195  2.75760165 -0.35618358  0.        ]","[[-0.00135114  0.02724908 -0.16915016  0.05139759]
 [ 0.00211034  0.0038227   0.          0.        ]]",[-0.75532128 -4.1659826 ]
1,-0.383611079918,[-0.28648406 -0.1945457 ],[-1.49582434 -3.39585853],-2.59863,"[ 1.11206203  2.04882269 -0.20186491  0.82200149 -1.46657121  0.44485957
  0.45242846 -0.20104014  2.75662702 -0.44716817  0.        ]","[[-0.03127299 -0.0123914  -0.16915016  0.05139759]
 [-2.98435651 -3.95468217  0.          0.        ]]",[-1.62481636 -5.39271589]
2,-0.385893549802,[-0.28648406 -0.1945457 ],[-1.43418241 -3.17766547],-2.84607,"[ 1.10072394  2.03723223 -0.34877176  0.50136796 -1.46656727  0.44485912
  0.27900634 -0.71775653  2.72058988 -0.73256175  0.        ]","[[-0.13004344 -0.13041208 -0.16915016  0.05139759]
 [-6.87974206 -7.83445752  0.          0.        ]]",[-1.99505402 -2.30068244]
3,-0.382454077978,[-0.28648406 -0.1945457 ],[-1.26920629 -2.86972904],-2.87738,"[ 1.04657651  1.97674874 -0.60482388 -0.0150992  -1.46656333  0.44485867
  0.1089999  -1.22423863  2.54633864 -1.1922136   0.        ]","[[ -0.30595111  -0.32525751  -0.16915016   0.05139759]
 [-10.69840542 -11.63739968   0.           0.        ]]",[-0.75360697 -1.58273727]
4,-0.362666179992,[-0.28648406 -0.1945457 ],[-1.0523448  -2.55045557],-2.67369,"[ 0.90430058  1.81206727 -0.93253651 -0.67269332 -1.46655939  0.44485821
 -0.01429025 -1.72072233  2.11111384 -1.68089782  0.        ]","[[ -0.5477025   -0.59540901  -0.16915016   0.05139759]
 [-13.46773298 -15.36529448   0.           0.        ]]",[-0.875042   -1.89305621]
5,-0.315294751345,[-0.28648406 -0.1945457 ],[-0.77331084 -2.0657146 ],-2.22526,"[ 0.62914264  1.48501677 -1.27584834 -1.34403861 -1.46655545  0.44485776
 -0.1566128  -2.2073122   1.38505829 -1.94015426  0.        ]","[[ -0.8491278   -0.93937377  -0.16915016   0.05139759]
 [-16.66456372 -19.01894681   0.           0.        ]]",[-2.52217072 -1.41197319]
6,-0.232483106226,[-0.28648406 -0.1945457 ],[-0.64650577 -1.57427347],-1.51883,"[ 0.17895642  0.96637678 -1.55648935 -1.80668344 -1.4665515   0.4448573
 -0.31826436 -2.68418404  0.56138699 -1.68770635  0.        ]","[[ -1.21884411  -1.35568037  -0.16915016   0.05139759]
 [-20.2955607  -22.59970104   0.           0.        ]]",[-0.93653453 -2.06287825]
7,-0.126190426952,[-0.28648406 -0.1945457 ],[-0.82270312 -1.4873091 ],-1.06134,"[-0.43638213  0.30271134 -1.64232246 -1.76923051 -1.46654756  0.44485685
 -0.46568766 -3.15155799  0.12442573 -0.90069113  0.        ]","[[ -1.65797455  -1.84288712  -0.16915016   0.05139759]
 [-23.60696624 -26.10923807   0.           0.        ]]",[-0.49189957 -2.02370125]
8,-0.100142715887,[-0.28648406 -0.1945457 ],[-1.13237691 -1.72438431],-0.892611,"[-1.0863945  -0.34191144 -1.40854644 -0.98586314 -1.46654362  0.44485639
 -0.53190951 -3.60971042  0.44364877 -0.16986325  0.        ]","[[ -2.14503886  -2.39958974  -0.16915016   0.05139759]
 [-25.09444124 -29.54966447   0.           0.        ]]",[-2.19792148 -2.00779662]
9,-0.175412987164,[-0.28648406 -0.1945457 ],[-1.31300378 -1.93106258],-1.09956,"[-1.58930908 -0.6942838  -0.81773156  0.5371995  -1.46653968  0.44485594
 -0.6862515  -3.27939706  1.05979866 -0.24570441  0.        ]","[[ -2.68172209  -3.02442658  -0.16915016   0.05139759]
 [-28.56125708 -27.06968142   0.           0.        ]]",[-1.97624305 -2.38938255]
