timestep,rewards,actions,original_rewards,obs,human_obs,logstd_action_dist,avg_action_dist
0,-0.17289422079,[-2.57995886 -0.12542127],-0.17289422079,"[ 1.02393988  1.53470022  0.16007689 -1.14673715  0.8966446  -1.09588385
  0.32804442 -0.32748909  0.56491164  1.47750253  0.        ]","[[ 0.03540454  0.0044619   0.1023925  -0.127521  ]
 [ 0.00462674  0.00044301  0.          0.        ]]",[-0.47997189 -0.36791313],[-3.38474584 -0.37979859]
1,-0.16614414047,[-3.8741087  -0.12444262],-0.16614414047,"[ 1.02485951  1.53470936  0.10087312 -1.15971706  0.89664354 -1.09588227
 -0.08942876 -0.40567086  0.56628959  1.37210147  0.        ]","[[ -4.19240132e-03  -4.96595264e-04   1.02392495e-01  -1.27521001e-01]
 [ -3.95115086e+00  -4.94648022e-01   0.00000000e+00   0.00000000e+00]]",[-0.47997189 -0.36791313],[-2.92786574 -0.19244224]
2,-0.145794811605,[-2.04408331  0.20594744],-0.145794811605,"[ 1.0137704   1.53455862 -0.07502671 -1.19826059  0.89664248 -1.09588069
 -0.49864509 -0.4816974   0.54972908  1.05898606  0.        ]","[[-0.12211992 -0.01521999  0.1023925  -0.127521  ]
 [-7.82869131 -0.97609123  0.          0.        ]]",[-0.47997189 -0.36791313],[-2.2319417   0.24403077]
3,-0.113051230446,[-0.6155256   1.40519431],-0.113051230446,"[ 0.95067916  1.53426056 -0.35877574 -1.22739438  0.89664142 -1.09587911
 -0.89982088 -0.34963699  0.4602156   0.57183205  0.        ]","[[ -0.31683389  -0.02635116   0.1023925   -0.127521  ]
 [-11.63004789  -0.13981608   0.           0.        ]]",[-0.47997189 -0.36791313],[-0.77125269  0.70295668]
4,-0.0763245606618,[-0.08860479  1.43277245],-0.0763245606618,"[ 0.78794428  1.53462761 -0.70182311 -1.1306161   0.89664036 -1.09587753
 -1.13267659  0.27621405  0.26125211  0.04279005  0.        ]","[[ -5.71572796e-01   1.06168744e-02   1.02392495e-01  -1.27521001e-01]
 [ -1.38364910e+01   3.82340441e+00   0.00000000e+00   0.00000000e+00]]",[-0.47997189 -0.36791313],[ 1.09304643  0.71253443]
5,-0.05043102588,[ 2.56278516 -0.20459603],-0.05043102588,"[ 0.51906834  1.52458986 -1.0154506  -0.82926681  0.8966393  -1.09587595
 -1.14094584  0.88953406 -0.00609211 -0.37661887  0.        ]","[[ -0.84908887   0.12605327   0.1023925   -0.127521  ]
 [-13.9148627    7.70727478   0.           0.        ]]",[-0.47997189 -0.36791313],[ 2.50806975  0.55497766]
6,-0.0454503320165,[ 2.91049764  1.43090754],-0.0454503320165,"[ 0.23035303  1.48836845 -1.21522838 -0.45876983  0.89663824 -1.09587437
 -0.6943822   0.73723354 -0.25157155 -0.62159496  0.        ]","[[-1.08493113  0.27052211  0.1023925  -0.127521  ]
 [-9.68344833  6.74283295  0.          0.        ]]",[-0.47997189 -0.36791313],[ 2.67238927  0.71417922]
7,-0.0459745868907,[ 1.66445666  1.24343687],-0.0459745868907,"[ 0.02265073  1.41132444 -1.30575238 -0.03439216  0.89663718 -1.09587279
 -0.25683123  1.34117006 -0.36576285 -0.67443839  0.        ]","[[ -1.23700233   0.44375056   0.1023925   -0.127521  ]
 [ -5.53743048  10.5672895    0.           0.        ]]",[-0.47997189 -0.36791313],[ 1.74216914 -0.14166248]
8,-0.0351479674359,[-0.130257   -1.58100137],-0.0351479674359,"[-0.07700205  1.24111147 -1.33654636  0.51355857  0.89663612 -1.09587121
  0.17212002  1.93317258 -0.30952064 -0.52052051  0.        ]","[[ -1.30697167   0.69271005   0.1023925   -0.127521  ]
 [ -1.47289899  14.31619812   0.           0.        ]]",[-0.47997189 -0.36791313],[ 0.01858952 -1.22345114]
9,-0.025189821999,[-0.59636953 -2.27511154],-0.025189821999,"[-0.12660576  1.01581138 -1.34907449  0.95036451  0.89663506 -1.09586963
  0.12098506  1.26315866 -0.23599823 -0.29149226  0.        ]","[[ -1.34129029   0.93646392   0.1023925   -0.127521  ]
 [ -1.95742764  10.07332437   0.           0.        ]]",[-0.47997189 -0.36791313],[-0.24668801 -1.17857289]
10,-0.0195761527182,[ 0.59000392 -1.62798459],-0.0195761527182,"[-0.21781207  0.84300366 -1.36745831  1.17031657  0.896634   -1.09586805
 -0.12382437  0.60648654 -0.25822789 -0.18673724  0.        ]","[[-1.40371206  1.09620807  0.1023925  -0.127521  ]
 [-4.27711877  5.91492629  0.          0.        ]]",[-0.47997189 -0.36791313],[ 0.43983734 -0.8198002 ]
11,-0.0139828661636,[ 1.0947959   0.28691681],-0.0139828661636,"[-0.30826125  0.75366844 -1.37991556  1.25583931  0.89663294 -1.09586646
  0.13159494 -0.03738845 -0.30989537 -0.17650456  0.        ]","[[-1.46497166  1.17359691  0.1023925  -0.127521  ]
 [-1.85689529  1.83756457  0.          0.        ]]",[-0.47997189 -0.36791313],[ 0.26410195 -0.25868952]
12,-0.0154053058287,[-1.08960304 -0.22793917],-0.0154053058287,"[-0.30391973  0.69701138 -1.37944384  1.30144874  0.89663188 -1.09586488
  0.55304594  0.13611016 -0.29354028 -0.1121243   0.        ]","[[-1.46204232  1.22137159  0.1023925  -0.127521  ]
 [ 2.13656069  2.93625064  0.          0.        ]]",[-0.47997189 -0.36791313],[-0.97822517 -0.60321909]
13,-0.0183576334202,[ 0.40576034 -0.91865056],-0.0183576334202,"[-0.30005595  0.63775202 -1.37901289  1.34247009  0.89663082 -1.0958633
  0.13100287 -0.01544423 -0.27979497 -0.04559429  0.        ]","[[-1.45943456  1.27046748  0.1023925  -0.127521  ]
 [-1.86249823  1.9765282   0.          0.        ]]",[-0.47997189 -0.36791313],[-0.07826373 -0.51449126]
14,-0.0152596106243,[ 0.34672192  1.85997534],-0.0152596106243,"[-0.33084474  0.63454037 -1.38214012  1.34450209  0.89662976 -1.09586172
  0.30443377 -0.59609654 -0.30271053 -0.07136906  0.        ]","[[-1.4801964   1.27310549  0.1023925  -0.127521  ]
 [-0.21915661 -1.7004696   0.          0.        ]]",[-0.47997189 -0.36791313],[-0.08636476  0.10785758]
15,-0.0171068341353,[-0.0189574 -0.9587583],-0.0171068341353,"[-0.31687184  0.62716215 -1.38079738  1.34910188  0.8966287  -1.09586014
  0.44958876  0.03444658 -0.29084582 -0.05048937  0.        ]","[[-1.47077967  1.27915844  0.1023925  -0.127521  ]
 [ 1.1562579   2.29245803  0.          0.        ]]",[-0.47997189 -0.36791313],[-0.80722159 -0.60372406]
16,-0.0211467529031,[-0.78932332 -0.50351519],-0.0211467529031,"[-0.28405631  0.61824056 -1.37712224  1.35453094  0.89662764 -1.09585856
  0.43935184 -0.57220837 -0.26501746 -0.00955164  0.        ]","[[-1.44862758  1.28646301  0.1023925  -0.127521  ]
 [ 1.05926167 -1.54919779  0.          0.        ]]",[-0.47997189 -0.36791313],[-0.63316166 -0.01009816]
17,-0.0164825067931,[ 0.38848031  1.26450177],-0.0164825067931,"[-0.29939059  0.67970738 -1.37892769  1.3141044   0.89662658 -1.09585698
  0.10756172 -0.88208464 -0.28655684 -0.08939845  0.        ]","[[-1.458986    1.23579063  0.1023925  -0.127521  ]
 [-2.08460042 -3.51150008  0.          0.        ]]",[-0.47997189 -0.36791313],[ 0.50169122  0.47598484]
18,-0.0121778068878,[ 0.38447537 -0.45760065],-0.0121778068878,"[-0.33775388  0.71537346 -1.38274315  1.28734961  0.89662552 -1.0958554
  0.27404419 -0.24588984 -0.32472502 -0.16309429  0.        ]","[[-1.48485027  1.20598197  0.1023925  -0.127521  ]
 [-0.50710225  0.51721071  0.          0.        ]]",[-0.47997189 -0.36791313],[ 0.04582838 -0.09892642]
19,-0.012655765694,[-0.66890419  0.31979015],-0.012655765694,"[-0.32999221  0.72480854 -1.38204912  1.27985215  0.89662446 -1.09585382
  0.43570863 -0.53369497 -0.32063699 -0.16592806  0.        ]","[[-1.47962281  1.19804013  0.1023925  -0.127521  ]
 [ 1.02474335 -1.30532075  0.          0.        ]]",[-0.47997189 -0.36791313],[-0.21470101  0.19577911]
20,-0.0121058844278,[ 1.09848735 -0.85018225],-0.0121058844278,"[-0.33929908  0.74035011 -1.38287067  1.26711554  0.8966234  -1.09585224
  0.15419961 -0.32954985 -0.33214382 -0.19091124  0.        ]","[[-1.48589103  1.18490431  0.1023925  -0.127521  ]
 [-1.64267724 -0.01257205  0.          0.        ]]",[-0.47997189 -0.36791313],[ 0.43898201  0.05229014]
21,-0.0132525955373,[-0.37162264  0.14481876],-0.0132525955373,"[-0.32863485  0.78022825 -1.38191876  1.23217698  0.89662234 -1.09585066
  0.57531839 -0.86127316 -0.33401659 -0.22360226  0.        ]","[[-1.47870869  1.15086922  0.1023925  -0.127521  ]
 [ 2.34761028 -3.37971746  0.          0.        ]]",[-0.47997189 -0.36791313],[-0.2638357   0.63030273]
22,-0.0165228234113,[ 0.01014221  1.13954031],-0.0165228234113,"[-0.28161424  0.85035313 -1.3768038   1.16245887  0.89662127 -1.09584908
  0.41521236 -0.76009174 -0.31474122 -0.25582067  0.        ]","[[-1.44697781  1.08970344  0.1023925  -0.127521  ]
 [ 0.83054002 -2.73899094  0.          0.        ]]",[-0.47997189 -0.36791313],[ 0.09567847  0.64119732]
23,-0.0176821648155,[-1.262457   -0.01361195],-0.0176821648155,"[-0.25673558  0.86667155 -1.37348129  1.14463699  0.89662021 -1.09584749
  0.41759739 -0.12624957 -0.29837677 -0.2503456   0.        ]","[[-1.43014026  1.07519544  0.1023925  -0.127521  ]
 [ 0.85314221  1.27481386  0.          0.        ]]",[-0.47997189 -0.36791313],[-0.2530126  -0.01776326]
24,-0.0159592021231,[ 0.29971108 -0.51676185],-0.0159592021231,"[-0.29044541  0.83879735 -1.37787444  1.17469781  0.89661915 -1.09584591
 -0.00176744 -0.13857736 -0.31873564 -0.25145805  0.        ]","[[-1.4529462   1.09990858  0.1023925  -0.127521  ]
 [-3.12051509  1.19674755  0.          0.        ]]",[-0.47997189 -0.36791313],[ 0.79442316  0.01639235]
