timestep,rewards,actions,original_rewards,obs,human_obs,logstd_action_dist,avg_action_dist
0,-0.205270236848,[ 1.52863228  0.84691292],-0.205270236848,"[ 1.01257095  2.10095124  0.04971665 -0.93424808  0.12267665  0.35859642
  0.43761702 -0.36746809  1.20721944 -0.55666243  0.        ]","[[-0.04024804 -0.02635891  0.0112361   0.04117002]
 [-0.00362516  0.00205989  0.          0.        ]]",[-0.19313796 -0.13652596],[ 1.08729434  1.82301664]
1,-0.20284678092,[-0.0440129   0.34295434],-0.20284678092,"[ 1.01372612  2.1013714   0.11072575 -0.82710273  0.12267646  0.35859581
  0.76930869  0.10187064  1.20966532 -0.44839699  0.        ]","[[ -6.42400979e-04   7.31245894e-03   1.12361021e-02   4.11700236e-02]
 [  3.95102575e+00   3.35391126e+00   0.00000000e+00   0.00000000e+00]]",[-0.19313796 -0.13652596],[ 0.35305184  1.51607275]
2,-0.197641312662,[ 0.4955476   2.65332577],-0.197641312662,"[ 1.00961087  2.09619052  0.22846416 -0.57274848  0.12267627  0.3585952
  0.74810776  0.28273248  1.19638941 -0.22497335  0.        ]","[[ 0.07584216  0.08735027  0.0112361   0.04117002]
 [ 3.69827664  4.64556354  0.          0.        ]]",[-0.19313796 -0.13652596],[-0.0348532   1.39654088]
3,-0.189958913682,[-1.82915986  0.36381449],-0.189958913682,"[ 0.99340465  2.06877884  0.37046625 -0.15881615  0.12267609  0.35859459
  0.90627308  0.82418616  1.1368252   0.07195055  0.        ]","[[ 0.16872785  0.21905915  0.0112361   0.04117002]
 [ 5.58404659  8.51243688  0.          0.        ]]",[-0.19313796 -0.13652596],[-0.87085962  1.02902699]
4,-0.180631731535,[-1.53147479  0.25289618],-0.180631731535,"[ 0.97284729  1.99257946  0.47738772  0.394996    0.1226759   0.35859398
  0.56517978  1.00251025  1.02167882  0.35312902  0.        ]","[[ 0.23960639  0.40208586  0.0112361   0.04117002]
 [ 1.51734562  9.78598149  0.          0.        ]]",[-0.19313796 -0.13652596],[-0.89521426  0.93581569]
5,-0.171937746696,[-0.51596868  2.11090339],-0.171937746696,"[ 0.97605513  1.85853185  0.46292936  0.9620298   0.12267571  0.35859337
  0.23083827  1.11579402  0.91424336  0.48680754  0.        ]","[[  0.22995885   0.60592323   0.0112361    0.04117002]
 [ -2.46886166  10.59503818   0.           0.        ]]",[-0.19313796 -0.13652596],[-0.65138757  0.87475979]
6,-0.160669732847,[-1.72509162  0.0675498 ],-0.160669732847,"[ 0.99530662  1.63197134  0.35807826  1.55185967  0.12267552  0.35859275
  0.06363044  1.64093929  0.80429637  0.53267621  0.        ]","[[  1.60579592e-01   8.55453763e-01   1.12361021e-02   4.11700236e-02]
 [ -4.46240551e+00   1.43454931e+01   0.00000000e+00   0.00000000e+00]]",[-0.19313796 -0.13652596],[-0.48807773  0.64800501]
7,-0.14574066342,[-0.55605164  1.29361656],-0.14574066342,"[ 1.01295209  1.30422699  0.16181145  2.04410148  0.12267533  0.35859214
 -0.26082252  1.63874804  0.69583268  0.4898177   0.        ]","[[  3.25209062e-02   1.14220799e+00   1.12361021e-02   4.11700236e-02]
 [ -8.33071373e+00   1.43299091e+01   0.00000000e+00   0.00000000e+00]]",[-0.19313796 -0.13652596],[-0.01036431  0.60338354]
8,-0.126047650487,[ 0.48033838 -1.53477228],-0.126047650487,"[ 0.9966592   0.8804858  -0.12544633  2.31434686  0.12267515  0.35859153
 -0.43163746  2.15345399  0.57931025  0.36527033  0.        ]","[[ -1.54526590e-01   1.46568911e+00   1.12361021e-02   4.11700236e-02]
 [ -1.03672680e+01   1.80058946e+01   0.00000000e+00   0.00000000e+00]]",[-0.19313796 -0.13652596],[ 0.35652092  0.41351542]
9,-0.103110048422,[-0.52526522  0.90576908],-0.103110048422,"[ 0.93145657  0.45079766 -0.4032125   2.26084473  0.12267496  0.35859092
 -0.25493951  1.5489995   0.43762327  0.22773848  0.        ]","[[ -3.40735040e-01   1.78249483e+00   1.12361021e-02   4.11700236e-02]
 [ -8.26059013e+00   1.36891196e+01   0.00000000e+00   0.00000000e+00]]",[-0.19313796 -0.13652596],[ 0.44318545  0.41383278]
