timestep,obs,actions,rewards,original_rewards,avg_action_dist,human_obs,logstd_action_dist
0,"[ 1.05766995  2.12040178  0.10875496 -0.91370146  0.05928037  1.11877203
  0.41072452 -0.3675152   1.22845799 -1.14183031  0.        ]",[ 0.36188293  0.27420626],-0.24068975841,-0.24068975841,[ 1.46544611  1.47377825],"[[ 0.02621678 -0.04616086  0.00556525  0.12755354]
 [ 0.00386566  0.00305477  0.          0.        ]]",[-0.10610671 -0.14345855]
1,"[ 1.05698876  2.12098289  0.13079293 -0.8787637   0.05928023  1.11876626
  0.52342857 -0.21643654  1.2282486  -1.10594943  0.        ]",[ 1.09186463  1.83325133],-0.238457065078,-0.238457065078,[ 1.29964018  1.42642975],"[[ 0.04065241 -0.03521233  0.00556525  0.12755354]
 [ 1.43493397  1.08818329  0.          0.        ]]",[-0.10610671 -0.14345855]
2,"[ 1.04986614  2.12133923  0.23449029 -0.68316461  0.0592801   1.11876048
  0.83262063  0.33163006  1.21736794 -0.92823716  0.        ]",[ 0.95388444  1.99815414],-0.227014168479,-0.227014168479,[ 0.71546823  1.25920773],"[[ 0.10874146  0.02604769  0.00556525  0.12755354]
 [ 5.36090508  5.02470436  0.          0.        ]]",[-0.10610671 -0.14345855]
3,"[ 1.01362747  2.10318088  0.45068338 -0.24099783  0.05927996  1.11875471
  1.12133582  0.8688558   1.13738739 -0.55513216  0.        ]",[ 1.0159045  -0.74684634],-0.200338180993,-0.200338180993,[-0.12688377  1.01735437],"[[  2.52741241e-01   1.65257079e-01   5.56525328e-03   1.27553541e-01]
 [  9.02690350e+00   8.88337170e+00   0.00000000e+00   0.00000000e+00]]",[-0.10610671 -0.14345855]
4,"[ 0.90546185  2.05607706  0.76213049  0.21232901  0.05927983  1.11874893
  1.41893015  0.43242808  0.9185605  -0.10334446  0.        ]",[ 0.6847596  -0.24972564],-0.161597560696,-0.161597560696,[-0.97691691  0.78112537],"[[  4.71192932e-01   3.11473748e-01   5.56525328e-03   1.27553541e-01]
 [  1.28056968e+01   5.74872493e+00   0.00000000e+00   0.00000000e+00]]",[-0.10610671 -0.14345855]
5,"[ 0.68036039  2.00566663  1.11210741  0.52231404  0.05927969  1.11874316
  1.61236455  0.27874183  0.55063282  0.29083066  0.        ]",[-1.53129878  0.97960087],-0.118333026479,-0.118333026479,[-1.46541655  0.62750572],"[[  7.51951389e-01   4.15373223e-01   5.56525328e-03   1.27553541e-01]
 [  1.52619818e+01   4.64487584e+00   0.00000000e+00   0.00000000e+00]]",[-0.10610671 -0.14345855]
6,"[ 0.39696625  1.9230695   1.36586808  0.89268261  0.05927955  1.11873738
  1.27694274  0.80614092  0.09997757  0.50644987  0.        ]",[-1.14714844  0.58640212],-0.0829157561346,-0.0829157561346,[-1.39333296  0.5661611 ],"[[  1.01445972e+00   5.46277572e-01   5.56525328e-03   1.27553541e-01]
 [  1.10030753e+01   8.43294246e+00   0.00000000e+00   0.00000000e+00]]",[-0.10610671 -0.14345855]
7,"[ 0.17438271  1.76788573  1.48829275  1.37884771  0.05927942  1.11873161
  0.94821613  1.10633618 -0.3020032   0.51517824  0.        ]",[-2.1407434   0.79068773],-0.0687730030953,-0.0687730030953,[-1.20261919  0.5232355 ],"[[  1.19264272e+00   7.36570188e-01   5.56525328e-03   1.27553541e-01]
 [  6.82912946e+00   1.05891341e+01   0.00000000e+00   0.00000000e+00]]",[-0.10610671 -0.14345855]
8,"[ 0.04783069  1.51971145  1.53560249  1.8816308   0.05927928  1.11872584
  0.62597409  1.51319711 -0.5977438   0.38440949  0.        ]",[ 0.15771798  0.26802932],-0.0715617433692,-0.0715617433692,[-0.96491325  0.48323607],"[[  1.28817273e+00   9.77673997e-01   5.56525328e-03   1.27553541e-01]
 [  2.73749515e+00   1.35114945e+01   0.00000000e+00   0.00000000e+00]]",[-0.10610671 -0.14345855]
9,"[-0.03420011  1.17958137  1.55865497  2.26997874  0.05927914  1.11872006
  0.67092366  1.62367378 -0.81412127  0.1581845   0.        ]",[-0.63666782 -0.57715843],-0.0823472314384,-0.0823472314384,[-0.85730952  0.45870578],"[[  1.34864867e+00   1.25586629e+00   5.56525328e-03   1.27553541e-01]
 [  3.30826865e+00   1.43050926e+01   0.00000000e+00   0.00000000e+00]]",[-0.10610671 -0.14345855]
10,"[-0.08943546  0.83129214  1.57097726  2.42224035  0.05927901  1.11871429
  0.46746011  1.26613328 -0.93251007 -0.09353683  0.        ]",[ 0.03889414  1.2592945 ],-0.0944774405128,-0.0944774405128,[-0.75770998  0.49324697],"[[  1.38889519e+00   1.51620277e+00   5.56525328e-03   1.27553541e-01]
 [  7.24819128e-01   1.17370952e+01   0.00000000e+00   0.00000000e+00]]",[-0.10610671 -0.14345855]
11,"[-0.11137353  0.4622377   1.57516793  2.35169649  0.05927887  1.11870852
  0.47847732  1.78503892 -0.9649071  -0.3576253   0.        ]",[-0.39236589 -1.25059545],-0.104771012802,-0.104771012802,[-0.75130683  0.46945027],"[[  1.40479412e+00   1.78834081e+00   5.56525328e-03   1.27553541e-01]
 [  8.64726325e-01   1.54642879e+01   0.00000000e+00   0.00000000e+00]]",[-0.10610671 -0.14345855]
