timestep,rewards,actions,original_rewards,obs,human_obs,logstd_action_dist,avg_action_dist
0,-0.190553776946,[ 4.25413058  2.20674791],-0.190553776946,"[ 1.03198464  1.47694236 -0.04164447 -1.0307811   0.76444511  1.17951244
  0.30543766 -0.32216629  0.7437089  -1.96444858  0.        ]","[[-0.09099532  0.07151475  0.08719643  0.13484074]
 [ 0.00320739  0.0032873   0.          0.        ]]",[-0.57883066 -0.47561905],[ 3.57950544  2.54365396]
1,-0.181072776108,[ 2.03405889  0.95615326],-0.181072776108,"[ 1.03614929  1.4722785   0.01752474 -0.92827081  0.76444442  1.17951082
  0.7423022   0.32003642  0.74471895 -1.80526857  0.        ]","[[-0.05125665  0.11129226  0.08719643  0.13484074]
 [ 3.95750418  3.96127685  0.          0.        ]]",[-0.57883066 -0.47561905],[ 1.895118    1.36118913]
2,-0.152154004934,[-0.32858892  1.29100662],-0.152154004934,"[ 1.03479682  1.44707874  0.19363318 -0.63148315  0.76444373  1.1795092
  1.17054671  0.92135669  0.70026409 -1.33999946  0.        ]","[[ 0.06678492  0.2277016   0.08719643  0.13484074]
 [ 7.83378387  7.66730491  0.          0.        ]]",[-0.57883066 -0.47561905],[-0.52379829 -0.0773446 ]
3,-0.111241421812,[-1.51492943 -2.24714218],-0.111241421812,"[ 1.00602703  1.36902051  0.40352758 -0.16215922  0.76444303  1.17950759
  1.0096935   1.53926461  0.52533974 -0.75378538  0.        ]","[[  0.20885196   0.41925741   0.08719643   0.13484074]
 [  6.37782752  11.47557695   0.           0.        ]]",[-0.57883066 -0.47561905],[-1.2826308  -0.90564394]
4,-0.0790666875714,[-1.20836357 -0.32597504],-0.0790666875714,"[ 0.97415498  1.25102791  0.52870446  0.260053    0.76444234  1.17950597
  0.55889598  0.86016957  0.3045341  -0.37691904  0.        ]","[[ 0.29546957  0.60677598  0.08719643  0.13484074]
 [ 2.2974259   7.29022037  0.          0.        ]]",[-0.57883066 -0.47561905],[-0.43555567 -0.06087226]
5,-0.0648590720383,[ 0.45878371 -0.69491391],-0.0648590720383,"[ 0.97163646  1.14599534  0.53698708  0.52592892  0.76444164  1.17950435
  0.11686133  0.62754427  0.18331855 -0.263256    0.        ]","[[ 0.30127458  0.73819576  0.08719643  0.13484074]
 [-1.70365995  5.85651999  0.          0.        ]]",[-0.57883066 -0.47561905],[ 0.71168107  0.41689312]
6,-0.0579894069398,[ 0.06390938  0.67341803],-0.0579894069398,"[ 0.97825676  1.06605147  0.5148181   0.68805317  0.76444095  1.17950274
  0.32122378  0.16217748  0.11993674 -0.23422738  0.        ]","[[ 0.28576093  0.82654928  0.08719643  0.13484074]
 [ 0.14613218  2.98839853  0.          0.        ]]",[-0.57883066 -0.47561905],[ 0.33014527  0.67128861]
7,-0.0482036888794,[ 0.10397365  0.1391582 ],-0.0482036888794,"[ 0.97597975  0.98178944  0.52257875  0.83148953  0.76444026  1.17950112
  0.34875762  0.58521069  0.03008252 -0.17720702  0.        ]","[[ 0.29118387  0.91247629  0.08719643  0.13484074]
 [ 0.39535703  5.59561398  0.          0.        ]]",[-0.57883066 -0.47561905],[-0.0619099  -0.18514317]
8,-0.034320948413,[-0.90772543 -0.17594595],-0.034320948413,"[ 0.97081409  0.85860522  0.53964468  1.00142386  0.76443956  1.1794995
  0.39334441  0.65661982 -0.10257718 -0.11014318  0.        ]","[[ 0.30314012  1.0288043   0.08719643  0.13484074]
 [ 0.79893708  6.03572156  0.          0.        ]]",[-0.57883066 -0.47561905],[-0.35406223 -0.6587497 ]
9,-0.0249583107615,[ 1.39159461 -0.0020539 ],-0.0249583107615,"[ 0.97942611  0.7308999   0.51075686  1.13731908  0.76443887  1.17949789
 -0.00517371  0.52434987 -0.19271007 -0.11000514  0.        ]","[[ 0.28292745  1.14133982  0.08719643  0.13484074]
 [-2.80825106  5.22052637  0.          0.        ]]",[-0.57883066 -0.47561905],[ 0.76950145 -0.37350512]
10,-0.0158227512833,[-0.8930858  -1.70038162],-0.0158227512833,"[ 0.98579608  0.60770393  0.48790418  1.2358771   0.76443817  1.17949627
  0.43813638  0.50609525 -0.28032604 -0.11687129  0.        ]","[[ 0.26702175  1.24462135  0.08719643  0.13484074]
 [ 1.20437217  5.10802295  0.          0.        ]]",[-0.57883066 -0.47561905],[-0.46499932 -1.03443038]
11,-0.0105896086348,[ 0.85316815  1.01972403],-0.0105896086348,"[ 0.99021418  0.53226793  0.47117561  1.28215825  0.76443748  1.17949466
  0.04517609 -0.15264351 -0.33012069 -0.12852368  0.        ]","[[ 0.25542251  1.3060477   0.08719643  0.13484074]
 [-2.35250539  1.04812978  0.          0.        ]]",[-0.57883066 -0.47561905],[ 0.83548355  0.08679241]
12,-0.00571990320257,[ 0.25368773 -0.22316208],-0.00571990320257,"[ 0.99483785  0.45676168  0.45277506  1.31851862  0.76443678  1.17949304
  0.4232184   0.48632858 -0.37748793 -0.14496288  0.        ]","[[ 0.24270432  1.36652209  0.08719643  0.13484074]
 [ 1.06934304  4.98619776  0.          0.        ]]",[-0.57883066 -0.47561905],[-0.44616434 -1.29259336]
13,-0.00844074631902,[-0.36348289 -0.23833786],-0.00844074631902,"[ 0.98305972  0.34288349  0.49787715  1.35540639  0.76443609  1.17949142
  0.53183145  0.32690293 -0.51246519 -0.1235788   0.        ]","[[ 0.27395505  1.4563877   0.08719643  0.13484074]
 [ 2.05245591  4.00363902  0.          0.        ]]",[-0.57883066 -0.47561905],[-0.87736046 -1.55097318]
14,-0.0195108922761,[-0.79801618 -0.6144573 ],-0.0195108922761,"[ 0.97211042  0.25355388  0.53540501  1.36975029  0.7644354   1.17948981
  0.36845516  0.16096199 -0.61885566 -0.11933313  0.        ]","[[ 0.30016721  1.52619928  0.08719643  0.13484074]
 [ 0.57366069  2.98092557  0.          0.        ]]",[-0.57883066 -0.47561905],[-0.54298228 -1.48479843]
15,-0.020451205735,[ 0.21585494 -0.03806919],-0.020451205735,"[ 0.98068254  0.20912284  0.50633292  1.37219249  0.7644347   1.17948819
  0.01833578 -0.24329161 -0.62787732 -0.14885472  0.        ]","[[ 0.27984412  1.56082023  0.08719643  0.13484074]
 [-2.5954365   0.48946234  0.          0.        ]]",[-0.57883066 -0.47561905],[ 0.58232623 -0.6615442 ]
