timestep,obs,actions,rewards,original_rewards,avg_action_dist,human_obs,logstd_action_dist
0,"[ 1.02695532  1.48834142  0.1394766  -1.3752201   0.68651731  0.08091151
  0.3051073  -0.32033573  0.81722068 -0.24938494  0.        ]",[ 0.77488911  3.86131439],-0.131159638844,-0.131159638844,[ 0.09537686  3.35360289],"[[ 0.0395991  -0.07358226  0.07900793  0.00922614]
 [ 0.00034596 -0.00135258  0.          0.        ]]",[-0.55109918 -0.42677191]
1,"[ 1.02445719  1.49106552  0.18540991 -1.27297426  0.6865167   0.08091146
  0.63717985  0.31391346  0.81552831 -0.11630944  0.        ]",[-1.44102126  2.39355314],-0.130684370822,-0.130684370822,[-1.07054198  2.27381039],"[[ 0.07034628 -0.03389315  0.07900793  0.00922614]
 [ 3.06417324  3.95707517  0.          0.        ]]",[-0.55109918 -0.42677191]
2,"[ 1.02195347  1.48726451  0.21668225 -0.96854987  0.68651609  0.08091141
  0.20168986  0.93604501  0.79857627  0.09657278  0.        ]",[-0.82372702  2.79175128],-0.13029317423,-0.13029317423,[-0.79945654  1.88741219],"[[ 0.09131601  0.08420585  0.07900793  0.00922614]
 [-0.95381337  7.83987843  0.          0.        ]]",[-0.55109918 -0.42677191]
3,"[ 1.02694441  1.44226004  0.13965732 -0.47456174  0.68651548  0.08091136
 -0.14960255  1.54580636  0.76519584  0.22127042  0.        ]",[ 0.38389002  0.75043157],-0.128730298178,-0.128730298178,[-0.6408658   1.39444792],"[[  3.97202624e-02   2.79186483e-01   7.90079269e-02   9.22613507e-03]
 [ -4.19496293e+00   1.16454907e+01   0.00000000e+00   0.00000000e+00]]",[-0.55109918 -0.42677191]
4,"[ 1.02752465  1.31002877  0.03817618  0.14002389  0.68651486  0.08091131
  0.02389944  1.98486111  0.68464069  0.37594403  0.        ]",[-1.24146211  0.77711076],-0.124126394396,-0.124126394396,[-1.20109844  0.8149606 ],"[[ -2.81184652e-02   5.39589849e-01   7.90079269e-02   9.22613507e-03]
 [ -2.59417267e+00   1.43857224e+01   0.00000000e+00   0.00000000e+00]]",[-0.55109918 -0.42677191]
5,"[ 1.01762199  1.05167005 -0.09766799  0.76181947  0.68651425  0.08091126
 -0.39941217  2.4324432   0.54159818  0.51062842  0.        ]",[-0.83831056  0.15981619],-0.11465146691,-0.11465146691,[-0.91507304  0.22448587],"[[ -1.19187751e-01   8.55332767e-01   7.90079269e-02   9.22613507e-03]
 [ -6.49979395e+00   1.71792058e+01   0.00000000e+00   0.00000000e+00]]",[-0.55109918 -0.42677191]
6,"[ 0.97006628  0.67383497 -0.33493469  1.22086026  0.68651364  0.08091121
 -0.74498533  2.47943424  0.3693532   0.48412201  0.        ]",[-0.99746704 -0.43245538],-0.0977533221487,-0.0977533221487,[-0.28879952 -0.28502691],"[[ -2.81172354e-01   1.20186089e+00   7.90079269e-02   9.22613507e-03]
 [ -9.68817586e+00   1.74725509e+01   0.00000000e+00   0.00000000e+00]]",[-0.55109918 -0.42677191]
7,"[ 0.83813018  0.26381733 -0.65359419  1.39238488  0.68651303  0.08091116
 -1.1520311   2.1496757   0.20090863  0.29654926  0.        ]",[ 2.18429013 -1.0044688 ],-0.0747739513904,-0.0747739513904,[ 0.77331793 -0.48947871],"[[ -5.12614322e-01   1.53066412e+00   7.90079269e-02   9.22613507e-03]
 [ -1.34437324e+01   1.54145166e+01   0.00000000e+00   0.00000000e+00]]",[-0.55109918 -0.42677191]
8,"[ 0.64244539 -0.07337333 -0.92766327  1.32922389  0.68651242  0.08091111
 -0.69422228  1.46615647  0.04025879  0.09787732  0.        ]",[ 0.14651617 -0.24662334],-0.0525909118699,-0.0525909118699,[ 0.73060447 -0.45777392],"[[ -7.39110420e-01   1.79615161e+00   7.90079269e-02   9.22613507e-03]
 [ -9.21983867e+00   1.11485635e+01   0.00000000e+00   0.00000000e+00]]",[-0.55109918 -0.42677191]
9,"[ 0.4503641  -0.32814023 -1.10639555  1.1527558   0.68651181  0.08091106
 -0.61160898  1.27426132 -0.11441566 -0.02707338  0.        ]",[ 1.98851338  0.61860272],-0.0338871699731,-0.0338871699731,[ 1.07557499 -0.62105334],"[[ -9.15859806e-01   2.00710636e+00   7.90079269e-02   9.22613507e-03]
 [ -8.45762528e+00   9.95092198e+00   0.00000000e+00   0.00000000e+00]]",[-0.55109918 -0.42677191]
10,"[ 0.29367487 -0.56977006 -1.21284211  0.85591662  0.6865112   0.08091102
 -0.16444615  1.63508625 -0.30387112 -0.06140835  0.        ]",[ 0.42922062 -0.22946985],-0.0141493495237,-0.0141493495237,[ 0.22576669 -1.07991624],"[[ -1.04361957e+00   2.22871920e+00   7.90079269e-02   9.22613507e-03]
 [ -4.33195310e+00   1.22029225e+01   0.00000000e+00   0.00000000e+00]]",[-0.55109918 -0.42677191]
11,"[ 0.20419853 -0.78197252 -1.26148176  0.43745395  0.68651059  0.08091097
  0.02903621  1.45078051 -0.52424603 -0.03513828  0.        ]",[-1.16805438 -0.43534117],-0.0134811765656,-0.0134811765656,[-0.18463528 -1.40026355],"[[ -1.11234803e+00   2.46123641e+00   7.90079269e-02   9.22613507e-03]
 [ -2.54682139e+00   1.10526507e+01   0.00000000e+00   0.00000000e+00]]",[-0.55109918 -0.42677191]
12,"[ 0.08221738 -0.92295366 -1.31564574  0.00308211  0.68650998  0.08091092
 -0.39459893  1.13951208 -0.7171625  -0.0547391   0.        ]",[ 1.19106301 -1.90290406],-0.0316183552903,-0.0316183552903,[ 1.19653881 -1.0879066 ],"[[-1.20249987  2.66279815  0.07900793  0.00922614]
 [-6.45541802  9.1099711   0.          0.        ]]",[-0.55109918 -0.42677191]
13,"[-0.04117634 -0.99436966 -1.35762805 -0.32969857  0.68650937  0.08091087
  0.04835323  0.47619932 -0.85102503 -0.08330815  0.        ]",[ 0.30621988 -0.88639987],-0.0452091337015,-0.0452091337015,[ 0.5267241  -1.20142972],"[[-1.29060407  2.80346072  0.07900793  0.00922614]
 [-2.36860073  4.97010298  0.          0.        ]]",[-0.55109918 -0.42677191]
14,"[-0.09075465 -1.01876191 -1.37112895 -0.4851296   0.68650876  0.08091082
  0.18482737 -0.10191604 -0.91252244 -0.09272794  0.        ]",[ 0.1286638  -0.93031926],-0.0516022857245,-0.0516022857245,[ 0.47591767 -0.76346433],"[[-1.32534257  2.86666116  0.07900793  0.00922614]
 [-1.10944667  1.36196832  0.          0.        ]]",[-0.55109918 -0.42677191]
15,"[-0.11497529 -1.01522949 -1.37704952 -0.46035688  0.68650815  0.08091077
  0.2424058  -0.69645284 -0.9000756  -0.09915779  0.        ]",[ 0.35687568 -0.8324193 ],-0.0502580078516,-0.0502580078516,[ 0.61306834 -0.08151656],"[[-1.34220145  2.85667061  0.07900793  0.00922614]
 [-0.5782091  -2.34865719  0.          0.        ]]",[-0.55109918 -0.42677191]
16,"[-0.11105182 -0.98275849 -1.37611734 -0.26582853  0.68650754  0.08091072
  0.39677983 -1.2171028  -0.81773033 -0.10823529  0.        ]",[-0.25480238  0.40041409],-0.0415498305054,-0.0415498305054,[ 0.47957996  0.54093039],"[[-1.33947518  2.77709429  0.07900793  0.00922614]
 [ 0.84609473 -5.59814676  0.          0.        ]]",[-0.55109918 -0.42677191]
17,"[-0.10151674 -0.93414054 -1.3738076  -0.04145106  0.68650693  0.08091067
  0.28563287 -0.9453144  -0.72090014 -0.12742158  0.        ]",[ 1.21330045  0.42045924],-0.0312838455902,-0.0312838455902,[ 0.63459039  0.38610953],"[[-1.33284219  2.68215065  0.07900793  0.00922614]
 [-0.17937834 -3.90186846  0.          0.        ]]",[-0.55109918 -0.42677191]
18,"[-0.04980022 -0.8977041  -1.36009982  0.09640385  0.68650632  0.08091062
  0.71513149 -0.66617469 -0.66294238 -0.12380602  0.        ]",[-0.63098591  0.43696444],-0.0251905092569,-0.0251905092569,[-0.61683917 -0.17027509],"[[-1.29667065  2.62159306  0.07900793  0.00922614]
 [ 3.78330695 -2.15970624  0.          0.        ]]",[-0.55109918 -0.42677191]
19,"[ 0.02060217 -0.88119698 -1.33812537  0.15286793  0.68650571  0.08091057
  0.43625511 -0.38210976 -0.64256969 -0.0980497   0.        ]",[ 0.33994629  0.18496678],-0.0232488276322,-0.0232488276322,[-0.07724823 -0.32944405],"[[-1.24682022  2.59618699  0.07900793  0.00922614]
 [ 1.21031597 -0.3868033   0.          0.        ]]",[-0.55109918 -0.42677191]
20,"[ 0.07275923 -0.88098973 -1.31928483  0.15355326  0.6865051   0.08091052
  0.57953208 -0.26353286 -0.64707399 -0.07242733  0.        ]",[-0.19980431 -1.30813141],-0.0240961323196,-0.0240961323196,[-0.55901009 -0.59009063],"[[-1.20935068  2.59587621  0.07900793  0.00922614]
 [ 2.53223431  0.35325681  0.          0.        ]]",[-0.55109918 -0.42677191]
21,"[ 0.13062491 -0.85867223 -1.2957125   0.22500889  0.68650449  0.08091047
  0.48835549 -0.89908429 -0.61967616 -0.0507367   0.        ]",[-0.4684726   2.06939862],-0.0218023236385,-0.0218023236385,[-0.0398051   0.24849936],"[[-1.16714623  2.56314311  0.07900793  0.00922614]
 [ 1.69101692 -3.61334537  0.          0.        ]]",[-0.55109918 -0.42677191]
22,"[ 0.15078005 -0.83587593 -1.28681605  0.2930265   0.68650388  0.08091042
  0.28370844 -0.25319614 -0.5893159  -0.04760587  0.        ]",[-0.30953108 -0.32170022],-0.0189056917348,-0.0189056917348,[ 0.1206296  -0.36378908],"[[-1.15227009  2.5313216   0.07900793  0.00922614]
 [-0.19711151  0.41776262  0.          0.        ]]",[-0.55109918 -0.42677191]
23,"[ 0.12882707 -0.83255917 -1.29648415  0.30254315  0.68650327  0.08091038
  0.1513107  -0.45861847 -0.58225961 -0.06118437  0.        ]",[ 0.30045006 -0.13093893],-0.0178047400513,-0.0178047400513,[ 0.59047008 -0.02003092],"[[-1.1684684   2.52681333  0.07900793  0.00922614]
 [-1.41864806 -0.864318    0.          0.        ]]",[-0.55109918 -0.42677191]
24,"[ 0.10677917 -0.81583265 -1.30576756  0.34920347  0.68650266  0.08091033
  0.28327761 -0.53894722 -0.55733042 -0.08079205  0.        ]",[ 0.76005272 -0.28932691],-0.0147947095222,-0.0147947095222,[ 0.33022973  0.04891062],"[[-1.18462515  2.50449677  0.07900793  0.00922614]
 [-0.2010846  -1.3656669   0.          0.        ]]",[-0.55109918 -0.42677191]
25,"[ 0.14246813 -0.78574901 -1.29052144  0.42796441  0.68650205  0.08091028
  0.60984349 -0.71817273 -0.52197975 -0.07250125  0.        ]",[-0.21188987 -1.70434117],-0.0116183752844,-0.0116183752844,[-0.44783494  0.10370332],"[[-1.15841649  2.46596039  0.07900793  0.00922614]
 [ 2.81190184 -2.48424935  0.          0.        ]]",[-0.55109918 -0.42677191]
26,"[ 0.20578281 -0.71075678 -1.26065683  0.60036875  0.68650144  0.08091023
  0.5128941  -1.34472117 -0.4396227  -0.06372209  0.        ]",[ 0.09914665  0.69597243],-0.00629300335949,-0.00629300335949,[ 0.09513435  1.03830481],"[[-1.11115326  2.37704091  0.07900793  0.00922614]
 [ 1.91742544 -6.3946629   0.          0.        ]]",[-0.55109918 -0.42677191]
27,"[ 0.26069963 -0.61873442 -1.2316705   0.77561529  0.68650083  0.08091018
  0.55131573 -0.88289364 -0.34807164 -0.0651818   0.        ]",[-0.75842697  0.43468603],-0.00999709987248,-0.00999709987248,[-0.24510472  0.65301311],"[[-1.06924782  2.27806715  0.07900793  0.00922614]
 [ 2.27191716 -3.51232038  0.          0.        ]]",[-0.55109918 -0.42677191]
28,"[ 0.27988238 -0.56678315 -1.22083243  0.8605353   0.68650022  0.08091013
  0.22102062 -0.59595742 -0.29951355 -0.07507091  0.        ]",[ 0.21626486  1.00808996],-0.0141191846565,-0.0141191846565,[ 0.44373396  0.60308957],"[[-1.05438497  2.22578853  0.07900793  0.00922614]
 [-0.77546639 -1.72150319  0.          0.        ]]",[-0.55109918 -0.42677191]
29,"[ 0.27116773 -0.57249174 -1.22580022  0.85163889  0.68649961  0.08091008
  0.31545846  0.04392742 -0.30401198 -0.07977717  0.        ]",[ 0.75043681 -0.30838942],-0.0135393501146,-0.0135393501146,[-0.11721026 -0.19126886],"[[-1.0611522   2.2314279   0.07900793  0.00922614]
 [ 0.09584205  2.27213098  0.          0.        ]]",[-0.55109918 -0.42677191]
30,"[ 0.31170366 -0.6051354  -1.2020029   0.79872576  0.686499    0.08091003
  0.63724696 -0.15895    -0.34074515 -0.02879219  0.        ]",[-0.19639828 -0.21082038],-0.012526785468,-0.012526785468,[-0.89807022 -0.22701818],"[[-1.02944746  2.26416641  0.07900793  0.00922614]
 [ 3.06474446  1.0059374   0.          0.        ]]",[-0.55109918 -0.42677191]
