timestep,rewards,actions,original_rewards,obs,human_obs,logstd_action_dist,avg_action_dist
0,-0.116799953054,[-2.62457013 -0.41570192],-0.116799953054,"[ 0.99956159  1.66217141  0.09163471 -1.0749238   1.59430389 -1.0149976
  0.3723065  -0.33949575 -0.18501285  1.09048531  0.        ]","[[-0.01585997 -0.01168775  0.18239956 -0.11812104]
 [-0.00135533 -0.00117383  0.          0.        ]]",[-0.32697111 -0.25320071],[-2.53104997 -0.24754727]
1,-0.106849299091,[-1.36787424 -0.82477196],-0.106849299091,"[ 0.99742671  1.66174883  0.0317942  -1.12016012  1.59429913 -1.01499586
 -0.01081554 -0.58711321 -0.18926207  0.98118836  0.        ]","[[-0.05557089 -0.02821048  0.18239956 -0.11812104]
 [-3.95657009 -1.64562428  0.          0.        ]]",[-0.32697111 -0.25320071],[-1.85161161  0.05376184]
2,-0.075167999291,[-0.23513653  0.48285583],-0.075167999291,"[ 0.97713545  1.65671126 -0.14491233 -1.29872058  1.59429437 -1.01499413
 -0.38630177 -1.07372929 -0.23182479  0.64110221  0.        ]","[[-0.1735951  -0.0935473   0.18239956 -0.11812104]
 [-7.83295596 -4.87728913  0.          0.        ]]",[-0.32697111 -0.25320071],[-0.43437377  0.77822667]
3,-0.0323593538098,[ 1.22316809  0.49153052],-0.0323593538098,"[ 0.914602    1.64378867 -0.38455004 -1.5087501   1.59428962 -1.01499239
 -0.46147476 -0.77124553 -0.35608313  0.2049671   0.        ]","[[-0.33804071 -0.17093808  0.18239956 -0.11812104]
 [-8.6090186  -2.8684796   0.          0.        ]]",[-0.32697111 -0.25320071],[ 0.67057061  0.90002286]
4,-0.00846975290313,[ 0.52169329  0.66690782],-0.00846975290313,"[ 0.83740804  1.63488698 -0.5658121  -1.60902357  1.59428486 -1.01499065
 -0.06186667 -0.46986279 -0.49131895 -0.08971246  0.        ]","[[-0.46882983 -0.20822596  0.18239956 -0.11812104]
 [-4.48361761 -0.8669791   0.          0.        ]]",[-0.32697111 -0.25320071],[ 0.66868842  0.86590695]
5,-0.0164330730407,[ 0.54577424  0.13940694],-0.0164330730407,"[ 0.78804871  1.63726737 -0.6557553  -1.58402494  1.5942801  -1.01498892
  0.14653339 -0.06977172 -0.55673951 -0.20698966  0.        ]","[[-0.53691617 -0.19890669  0.18239956 -0.11812104]
 [-2.33217526  1.7900514   0.          0.        ]]",[-0.32697111 -0.25320071],[ 0.42597914  0.5370903 ]
6,-0.0168224414572,[ 0.2599155  -0.79906026],-0.0168224414572,"[ 0.76879188  1.64646917 -0.68729255 -1.47359858  1.59427535 -1.01498718
  0.36011774  0.00788285 -0.55739936 -0.21495609  0.        ]","[[-0.56143661 -0.1579314   0.18239956 -0.11812104]
 [-0.12721205  2.30576007  0.          0.        ]]",[-0.32697111 -0.25320071],[-0.03534241  0.36360073]
7,-0.0140079816849,[ 0.02458026  0.40032941],-0.0140079816849,"[ 0.77500739  1.64911261 -0.67729845 -1.43594054  1.59427059 -1.01498545
  0.46007766 -0.47547305 -0.54016422 -0.18823605  0.        ]","[[-0.55362695 -0.14402315  0.18239956 -0.11812104]
 [ 0.90473846 -0.90423582  0.          0.        ]]",[-0.32697111 -0.25320071],[-0.11916999  0.71644729]
8,-0.0110760912106,[ 0.6672575  0.3547655],-0.0110760912106,"[ 0.78971534  1.64874127 -0.65293417 -1.44135952  1.59426584 -1.01498371
  0.46770286 -0.23409361 -0.52128073 -0.15538183  0.        ]","[[-0.53474233 -0.14602433  0.18239956 -0.11812104]
 [ 0.98346277  0.69877565  0.          0.        ]]",[-0.32697111 -0.25320071],[-0.32488078  0.50047398]
9,-0.00922616294449,[-1.72110534 -0.4415347 ],-0.00922616294449,"[ 0.82356772  1.65339107 -0.59252174 -1.36556365  1.59426108 -1.01498198
  0.72145171 -0.02480677 -0.45892175 -0.04217645  0.        ]","[[-0.48878979 -0.11810371  0.18239956 -0.11812104]
 [ 3.60306899  2.08865871  0.          0.        ]]",[-0.32697111 -0.25320071],[-1.25136089  0.17568016]
10,-0.0163935057509,[-0.67663155  1.53886023],-0.0163935057509,"[ 0.84526478  1.65658406 -0.55001792 -1.30066369  1.59425632 -1.01498024
  0.33142511 -0.29405466 -0.41703344  0.04333853  0.        ]","[[-0.45712714 -0.09427094  0.18239956 -0.11812104]
 [-0.42339711  0.3005712   0.          0.        ]]",[-0.32697111 -0.25320071],[-0.50762117  0.48101437]
11,-0.0142030484264,[ 0.47297991 -0.66606209],-0.0142030484264,"[ 0.82101885  1.66070696 -0.59729897 -1.17586907  1.59425157 -1.0149785
  0.07281006  0.3014354  -0.4259348   0.02007735  0.        ]","[[-0.49238233 -0.04858098  0.18239956 -0.11812104]
 [-3.09322672  4.2552426   0.          0.        ]]",[-0.32697111 -0.25320071],[-0.14059895  0.00738215]
12,-0.0120167575851,[-0.85078552 -0.75532506],-0.0120167575851,"[ 0.78962846  1.66214182 -0.65307067 -1.01765958  1.59424681 -1.01497677
  0.26007936 -0.10848975 -0.4366976  -0.00415311  0.        ]","[[-0.53484957  0.00920987  0.18239956 -0.11812104]
 [-1.15993844  1.53291734  0.          0.        ]]",[-0.32697111 -0.25320071],[-0.27070373  0.26856464]
13,-0.00773560538951,[ 1.61360103  1.12231394],-0.00773560538951,"[ 0.74406927  1.66213228 -0.72538764 -1.0166735   1.59424206 -1.01497503
 -0.06359705 -0.56321255 -0.49170729 -0.11264108  0.        ]","[[-0.59157446  0.00956933  0.18239956 -0.11812104]
 [-4.50142918 -1.48691142  0.          0.        ]]",[-0.32697111 -0.25320071],[ 0.82667178  0.75179732]
14,-0.0140189844021,[ 0.78474074  0.2922484 ],-0.0140189844021,"[ 0.70106073  1.66193584 -0.78624314 -0.98855285  1.5942373  -1.0149733
  0.32806745  0.03721584 -0.53812198 -0.19453761  0.        ]","[[-0.64103479  0.01983851  0.18239956 -0.11812104]
 [-0.45806062  2.50054531  0.          0.        ]]",[-0.32697111 -0.25320071],[ 0.03155117  0.17370087]
15,-0.00748912999361,[-0.75684803  0.00399543],-0.00748912999361,"[ 0.72062324  1.65803345 -0.75934805 -0.82143355  1.59423254 -1.01497156
  0.6296084   0.20382734 -0.48288539 -0.09279344  0.        ]","[[-0.61896263  0.08095096  0.18239956 -0.11812104]
 [ 2.65491567  3.6070157   0.          0.        ]]",[-0.32697111 -0.25320071],[-0.9364717  -0.16453141]
16,-0.0147179875728,[-0.36698372 -0.77996786],-0.0147179875728,"[ 0.73997749  1.6474715  -0.73145316 -0.62674754  1.59422779 -1.01496983
  0.33450658  0.19563336 -0.42889682  0.02559051  0.        ]","[[-0.59643062  0.15254535  0.18239956 -0.11812104]
 [-0.39157366  3.55260058  0.          0.        ]]",[-0.32697111 -0.25320071],[-0.56410915 -0.17822337]
17,-0.0146066326155,[-0.11103766  0.66350531],-0.0146066326155,"[ 0.72081739  1.63892511 -0.75907019 -0.5205462   1.59422303 -1.01496809
  0.19474849 -0.27991677 -0.4331166   0.02418864  0.        ]","[[-0.618738    0.19191082  0.18239956 -0.11812104]
 [-1.83436766  0.39446909  0.          0.        ]]",[-0.32697111 -0.25320071],[-0.06304853  0.22970223]
18,-0.0112270131931,[ 1.01021161  0.7217991 ],-0.0112270131931,"[ 0.6842586   1.62994359 -0.80837583 -0.42900583  1.59421828 -1.01496635
  0.15561644  0.11453421 -0.45703093 -0.0181708   0.        ]","[[-0.65947862  0.226083    0.18239956 -0.11812104]
 [-2.23834649  3.0140178   0.          0.        ]]",[-0.32697111 -0.25320071],[-0.01905437 -0.13431919]
19,-0.0187953345857,[-1.8139168  -0.23751211],-0.0187953345857,"[ 0.67996568  1.60008644 -0.81389726 -0.19593775  1.59421352 -1.01496462
  0.54300119  0.53568053 -0.42880402  0.0695522   0.        ]","[[-0.6641209   0.31442481  0.18239956 -0.11812104]
 [ 1.76082815  5.81085108  0.          0.        ]]",[-0.32697111 -0.25320071],[-1.18229103 -0.74640012]
20,-0.029136379399,[-1.34167112  0.48557011],-0.029136379399,"[ 0.67548148  1.55207932 -0.81960884  0.07394757  1.59420877 -1.01496288
  0.1564663   0.37696795 -0.40277598  0.1797384   0.        ]","[[-0.66894086  0.42006676  0.18239956 -0.11812104]
 [-2.22956315  4.75684514  0.          0.        ]]",[-0.32697111 -0.25320071],[-0.56567538 -0.69725537]
21,-0.0259148121492,[-0.14900095 -1.55708872],-0.0259148121492,"[ 0.5931945   1.48615828 -0.91539598  0.34994386  1.59420401 -1.01496115
 -0.2225395   0.65250869 -0.44402271  0.14544653  0.        ]","[[-0.75278882  0.53356356  0.18239956 -0.11812104]
 [-6.142228    6.58671185  0.          0.        ]]",[-0.32697111 -0.25320071],[ 0.15292628 -1.05068052]
22,-0.0180168054087,[ 0.46581885 -1.04335832],-0.0180168054087,"[ 0.45346199  1.42334736 -1.04698467  0.55778034  1.59419925 -1.01495941
 -0.26773927  0.03664715 -0.53365108  0.008944    0.        ]","[[-0.88031502  0.62426231  0.18239956 -0.11812104]
 [-6.60884959  2.49678771  0.          0.        ]]",[-0.32697111 -0.25320071],[ 0.93901169 -0.5328064 ]
23,-0.0251176668646,[ 1.09313855  0.81561306],-0.0251176668646,"[ 0.31736836  1.41611392 -1.14734144  0.57926682  1.5941945  -1.01495768
 -0.07642962 -0.56714655 -0.64270776 -0.17878275  0.        ]","[[-0.99267659  0.63396648  0.18239956 -0.11812104]
 [-4.63386994 -1.51299514  0.          0.        ]]",[-0.32697111 -0.25320071],[ 1.42034888  0.08999825]
24,-0.0334770689401,[ 0.86066976  1.3653996 ],-0.0334770689401,"[ 0.25066869  1.41428579 -1.18851934  0.58462017  1.59418974 -1.01495594
  0.3155652  -0.07655206 -0.69940703 -0.26285185  0.        ]","[[-1.04475174  0.63639525  0.18239956 -0.11812104]
 [-0.58712177  1.74502815  0.          0.        ]]",[-0.32697111 -0.25320071],[ 0.72337282 -0.37869644]
25,-0.0255679075921,[-0.28681652 -3.2035723 ],-0.0255679075921,"[ 0.27978053  1.35564151 -1.17113258  0.74355707  1.59418499 -1.01495421
  0.64639996  0.51430536 -0.64966008 -0.1430493   0.        ]","[[-1.0222273   0.7106652   0.18239956 -0.11812104]
 [ 2.82824491  5.66889539  0.          0.        ]]",[-0.32697111 -0.25320071],[-0.54356354 -1.17476892]
26,-0.0232301555362,[-2.2367633  -1.69631983],-0.0232301555362,"[ 0.33627726  1.2932643  -1.13476293  0.88926608  1.59418023 -1.01495247
  0.53119948 -0.09877499 -0.58855684  0.01744249  0.        ]","[[-0.97759418  0.78319299  0.18239956 -0.11812104]
 [ 1.63898409  1.59745206  0.          0.        ]]",[-0.32697111 -0.25320071],[-0.38175663 -0.69522452]
27,-0.0228540667724,[ 0.47690032 -1.2263729 ],-0.0228540667724,"[ 0.32723832  1.30045272 -1.14082119  0.87351496  1.59417548 -1.01495073
  0.14494311 -0.69957992 -0.59676036 -0.00465526  0.        ]","[[-0.98482227  0.77510986  0.18239956 -0.11812104]
 [-2.34851162 -2.39247272  0.          0.        ]]",[-0.32697111 -0.25320071],[ 0.68287402 -0.05159628]
28,-0.0252130723932,[ 0.69720539 -1.35011539],-0.0252130723932,"[ 0.29238017  1.37410328 -1.16332169  0.69605751  1.59417072 -1.014949
  0.33234306 -1.28877999 -0.64617024 -0.15186104  0.        ]","[[-1.01238201  0.68800131  0.18239956 -0.11812104]
 [-0.4138966  -6.30534173  0.          0.        ]]",[-0.32697111 -0.25320071],[ 0.94366771  0.64511174]
