timestep,obs,actions,rewards,original_rewards,avg_action_dist,human_obs,logstd_action_dist
0,"[ 1.0438965   1.420895   -0.05903335 -1.16726534  0.44517107 -1.32677135
  0.27516878 -0.31467756  1.15677559  1.72066192  0.        ]",[-3.32876312  0.58572833],-0.211823202937,-0.211823202937,[-3.81868529 -0.29797399],"[[-0.08303498  0.03600107  0.05080124 -0.1537264 ]
 [-0.00091369  0.00100699  0.          0.        ]]",[-0.70890999 -0.57872933]
1,"[ 1.03796201  1.41945293 -0.11807654 -1.10781191  0.4451708  -1.32676953
 -0.18269439  0.07271998  1.15175078  1.64448294  0.        ]",[-2.86757361 -0.72930326],-0.207673142254,-0.207673142254,[-3.56323075 -0.48241234],"[[-0.12275264  0.05930617  0.05080124 -0.1537264 ]
 [-3.95767494  2.32176215  0.          0.        ]]",[-0.70890999 -0.57872933]
2,"[ 1.00693871  1.41795529 -0.29149955 -1.06445384  0.44517054 -1.32676771
 -0.63126634 -0.41674722  1.11813055  1.34461146  0.        ]",[-2.66014871  0.92058199],-0.191017324496,-0.191017324496,[-3.14654636  0.09031528],"[[-0.24079987  0.0763216   0.05080124 -0.1537264 ]
 [-7.83414442 -0.61045431  0.          0.        ]]",[-0.70890999 -0.57872933]
3,"[ 0.91305514  1.41514231 -0.56576141 -1.00212822  0.44517027 -1.32676588
 -1.0712612   0.19398164  1.00844045  0.8612845   0.        ]",[-2.29588459  1.09450689],-0.162318703866,-0.162318703866,[-2.52957845  0.23058048],"[[ -0.43563289   0.10082104   0.05080124  -0.1537264 ]
 [-11.63649745   3.04819308   0.           0.        ]]",[-0.70890999 -0.57872933]
4,"[ 0.70144113  1.39563383 -0.90447414 -0.74948293  0.44517001 -1.32676406
 -1.50257077  0.84509175  0.78900172  0.33512063  0.        ]",[-0.10709561 -0.20916627],-0.126711565977,-0.126711565977,[-0.69355989  0.0433253 ],"[[ -0.70575986   0.20092079   0.05080124  -0.1537264 ]
 [-15.3638055    6.94875113   0.           0.        ]]",[-0.70890999 -0.57872933]
5,"[ 0.36275007  1.35165168 -1.20408292 -0.43109108  0.44516974 -1.32676224
 -1.51640625  0.68383749  0.44928509 -0.14645479  0.        ]",[ 0.93638263  0.30784496],-0.0872821901273,-0.0872821901273,[ 1.72285974  0.56341678],"[[ -1.01423566   0.33020374   0.05080124  -0.1537264 ]
 [-15.4833904    5.98274118   0.           0.        ]]",[-0.70890999 -0.57872933]
6,"[ 0.00628131  1.28638615 -1.36846178 -0.12332808  0.44516948 -1.32676042
 -1.05238435  0.86724118  0.10328508 -0.43952192  0.        ]",[ 1.30934746  0.82937761],-0.0570924743888,-0.0570924743888,[ 2.42319512  0.55653244],"[[ -1.28367036   0.46088198   0.05080124  -0.1537264 ]
 [-11.47341476   7.08144717   0.           0.        ]]",[-0.70890999 -0.57872933]
7,"[-0.2609882   1.1696241  -1.42223585  0.25380334  0.44516921 -1.3267586
 -0.5684834   1.39174414 -0.09019888 -0.5013068   0.        ]",[ 2.21687217 -0.720589  ],-0.0427860990967,-0.0427860990967,[ 1.55504155 -0.34199893],"[[ -1.47118226   0.63403635   0.05080124  -0.1537264 ]
 [ -7.29164177  10.22355606   0.           0.        ]]",[-0.70890999 -0.57872933]
8,"[-0.4130126   1.02100611 -1.42962369  0.58682102  0.44516894 -1.32675678
 -0.09386885  0.88143115 -0.13953712 -0.43786455  0.        ]",[ 0.53188383 -0.95611732],-0.0358937576379,-0.0358937576379,[ 0.40259251 -0.30659568],"[[-1.57586369  0.80783432  0.05080124 -0.1537264 ]
 [-3.19011863  7.16646931  0.          0.        ]]",[-0.70890999 -0.57872933]
9,"[-0.47414024  0.91892313 -1.42798252  0.75993951  0.44516868 -1.32675495
  0.15709005  0.22567211 -0.135845   -0.36965769  0.        ]",[-0.99322816  0.84288754],-0.0331974505948,-0.0331974505948,[-0.19146475  0.17289063],"[[-1.61790645  0.91174862  0.05080124 -0.1537264 ]
 [-1.02138262  3.23806694  0.          0.        ]]",[-0.70890999 -0.57872933]
