timestep,rewards,actions,original_rewards,obs,human_obs,logstd_action_dist,avg_action_dist
0,-0.139080063663,[ 0.84742722  2.82494008],-0.139080063663,"[ 1.07037739  1.85177668 -0.10176031 -0.83550061  1.14808174  0.7844221
  0.31869106 -0.33594795  0.27212627 -0.95323389  0.        ]","[[-0.09326797 -0.05920767  0.12875843  0.08807632]
 [ 0.00333164 -0.00219071  0.          0.        ]]",[ 0.01685749 -0.17516182],[ 0.11762407  1.12493134]
1,-0.130648679183,[-0.86559313  0.81431245],-0.130648679183,"[ 1.07392341  1.85374481 -0.05037481 -0.72777205  1.14806966  0.78441635
  0.60242576  0.21218306  0.28037629 -0.86405718  0.        ]","[[-0.05958261 -0.01953629  0.12875843  0.08807632]
 [ 3.35405102  3.95614182  0.          0.        ]]",[ 0.01685749 -0.17516182],[ 0.03090353  1.0951705 ]
2,-0.116558830067,[ 0.68302833  3.11790709],-0.116558830067,"[  1.07584264e+00   1.84861929e+00  -1.39121428e-03  -4.27264325e-01
   1.14805757e+00   7.84410593e-01   3.06743715e-01   6.48014534e-01
   2.82189262e-01  -7.15818723e-01   0.00000000e+00]","[[-0.02753528  0.09116521  0.12875843  0.08807632]
 [-0.13768467  7.1035131   0.          0.        ]]",[ 0.01685749 -0.17516182],[-0.00556087  1.08411515]
3,-0.0973857025584,[ 0.73173991  0.45772917],-0.0973857025584,"[ 1.07634937  1.80685737  0.03588831  0.05425146  1.14804549  0.78440484
  0.53566081  1.17669264  0.25666935 -0.52280447  0.        ]","[[ -3.16600427e-03   2.71541775e-01   1.28758427e-01   8.80763186e-02]
 [  2.56565754e+00   1.09214248e+01   0.00000000e+00   0.00000000e+00]]",[ 0.01685749 -0.17516182],[-0.1302166  1.0431968]
4,-0.0658747528917,[ 0.61087737  1.26617991],-0.0658747528917,"[ 1.07228233  1.69296382  0.15793614  0.64247631  1.1480334   0.78439909
  0.77647146  1.39755893  0.1560025  -0.21422675  0.        ]","[[  0.07667904   0.50597451   0.12875843   0.08807632]
 [  5.40947253  12.51653649   0.           0.        ]]",[ 0.01685749 -0.17516182],[-0.30155298  0.98011053]
5,-0.0379702647398,[-1.78048603 -0.10014491],-0.0379702647398,"[ 1.04651773  1.47027358  0.35674012  1.26258627  1.14802132  0.78439333
  0.97203663  1.91138433 -0.08291297  0.13974338  0.        ]","[[  0.20803858   0.79353771   0.12875843   0.08807632]
 [  7.71901119  16.22741231   0.           0.        ]]",[ 0.01685749 -0.17516182],[-0.509821    0.87016737]
6,-0.0556642954365,[-1.14011512  0.88105802],-0.0556642954365,"[ 1.00559837  1.13959073  0.52377123  1.76059411  1.14800924  0.78438758
  0.62419836  1.81210483 -0.40940744  0.35319166  0.        ]","[[  0.32120734   1.11089527   0.12875843   0.08807632]
 [  3.61142196  15.51071247   0.           0.        ]]",[ 0.01685749 -0.17516182],[-0.5406211   0.80449015]
7,-0.0807917915242,[ 0.07705627  0.55526093],-0.0807917915242,"[ 0.99103692  0.72041653  0.56970518  2.02410371  1.14799715  0.78438183
  0.28311255  2.25272755 -0.70019952  0.36125379  0.        ]","[[  0.35302339   1.45304073   0.12875843   0.08807632]
 [ -0.41644619  18.69318441   0.           0.        ]]",[ 0.01685749 -0.17516182],[-0.43898988  0.76518178]
8,-0.105010208239,[ 0.50942844  1.55964076],-0.105010208239,"[ 0.99348435  0.22145205  0.5622666   1.94116972  1.14798507  0.78437607
  0.30974609  2.50583266 -0.96600131  0.21944063  0.        ]","[[  0.34784939   1.84524999   0.12875843   0.08807632]
 [ -0.10191359  20.52165299   0.           0.        ]]",[ 0.01685749 -0.17516182],[-0.35584566  0.73327142]
9,-0.132743784059,[ 0.54005357  0.96035272],-0.132743784059,"[ 0.98466627 -0.27784871  0.58839734  1.36740609  1.14797299  0.78437032
  0.48082741  2.99769021 -1.20107773 -0.06663168  0.        ]","[[  0.36607972   2.29133276   0.12875843   0.08807632]
 [  1.91840176  24.07480878   0.           0.        ]]",[ 0.01685749 -0.17516182],[-0.2788094   0.68572944]
10,-0.157769178205,[ 0.16515715  0.96538242],-0.157769178205,"[ 0.95296017 -0.64322704  0.67232145  0.2197327   1.14796091  0.78436457
  0.65882829  3.45800461 -1.30163173 -0.50295401  0.        ]","[[  0.42553873   2.80619919   0.12875843   0.08807632]
 [  4.02044126  27.40076964   0.           0.        ]]",[ 0.01685749 -0.17516182],[-0.19873318  0.60825956]
11,-0.166708115651,[-0.73291666  0.89766408],-0.166708115651,"[ 0.89914651 -0.71051205  0.7899117  -0.8962073   1.14794882  0.78435881
  0.70741077  0.48154747 -1.1916639  -0.86313911  0.        ]","[[ 0.51171072  3.22317788  0.12875843  0.08807632]
 [ 4.59420068  5.90309436  0.          0.        ]]",[ 0.01685749 -0.17516182],[-0.13778372  0.60890913]
12,-0.166097225918,[-2.6245508  -0.15565437],-0.166097225918,"[ 0.85497809 -0.71193008  0.87093167 -0.85564473  1.14793674  0.78435306
  0.4539341  -0.89159505 -1.20019528 -0.84267636  0.        ]","[[ 0.57356114  3.20821334  0.12875843  0.08807632]
 [ 1.60097223 -4.01455286  0.          0.        ]]",[ 0.01685749 -0.17516182],[-0.13450783  0.64804566]
13,-0.165902329709,[-0.26237697  0.16829004],-0.165902329709,"[ 0.86095501 -0.71442703  0.86058582 -0.61153505  1.14792466  0.78434731
  0.11596148 -0.99726317 -1.24132612 -0.77408078  0.        ]","[[ 0.56553715  3.11833845  0.12875843  0.08807632]
 [-2.39006169 -4.77781102  0.          0.        ]]",[ 0.01685749 -0.17516182],[-0.13471629  0.6688934 ]
