timestep,obs,actions,rewards,original_rewards,avg_action_dist,human_obs,logstd_action_dist
0,"[ 1.03661344  1.43154808  0.21490838 -1.45521837 -0.28923889  0.44962966
  0.28183893 -0.31559802  1.97481232 -0.66423005  0.        ]",[ 1.81155183  3.67625011],-0.247076142623,-0.247076142623,[ 1.95908093  3.90186143],"[[ 0.09815919 -0.08362611 -0.03424947  0.05176454]
 [ 0.00228195  0.00038785  0.          0.        ]]",[-0.66405582 -0.53683484]
1,"[ 1.02978317  1.43481722  0.27386504 -1.3539131  -0.28923872  0.44962937
  0.73301202  0.33900423  1.96557504 -0.49917302  0.        ]",[ 0.87646772  3.37930695],-0.24439094939,-0.24439094939,[ 1.23459411  2.94274592],"[[ 0.13787948 -0.043906   -0.03424947  0.05176454]
 [ 3.95658352  3.95843738  0.          0.        ]]",[-0.66405582 -0.53683484]
2,"[ 0.99788248  1.43250487  0.43967954 -1.05229074 -0.28923856  0.44962909
  1.11950824  0.98068156  1.89233256 -0.03100107  0.        ]",[ 0.28265672  0.98224118],-0.235495531866,-0.235495531866,[ 0.69584811  2.30896187],"[[ 0.25099826  0.07419106 -0.03424947  0.05176454]
 [ 7.34403167  7.83833955  0.          0.        ]]",[-0.66405582 -0.53683484]
3,"[ 0.92398951  1.38977293  0.66100003 -0.56391898 -0.2892384   0.44962881
  1.23036939  1.59817203  1.66183027  0.60113087  0.        ]",[-0.41870049  1.63488536],-0.219320503318,-0.219320503318,[ 0.46221268  1.91235423],"[[  0.40762714   0.26841905  -0.03424947   0.05176454]
 [  8.31568573  11.57200784   0.           0.        ]]",[-0.66405582 -0.53683484]
4,"[ 0.82393944  1.2539277   0.85692938  0.06635416 -0.28923824  0.44962853
  1.02252849  2.21522857  1.24896078  1.14809981  0.        ]",[ 0.46749654  1.87914853],-0.196375613656,-0.196375613656,[ 0.36217666  1.50583422],"[[  0.55566309   0.53729438  -0.03424947   0.05176454]
 [  6.494078    15.30307856   0.           0.        ]]",[-0.66405582 -0.53683484]
5,"[ 0.69758843  0.96700767  1.03460008  0.72817256 -0.28923807  0.44962825
  1.21893485  2.81984312  0.65468014  1.46353253  0.        ]",[-0.16391212 -0.57016384],-0.164397343846,-0.164397343846,[-0.67650104  0.00305909],"[[  0.70281334   0.88003672  -0.03424947   0.05176454]
 [  8.21549129  18.95896447   0.           0.        ]]",[-0.66405582 -0.53683484]
6,"[ 0.53718454  0.57209256  1.20027122  1.16944965 -0.28923791  0.44962797
  1.126724    2.38438384  0.02255702  1.41784948  0.        ]",[-1.20590683 -0.63972893],-0.127494241198,-0.127494241198,[-1.12753248 -0.83414471],"[[  0.85901534   1.23279868  -0.03424947   0.05176454]
 [  7.40732264  16.32599708   0.           0.        ]]",[-0.66405582 -0.53683484]
7,"[ 0.4136457   0.19532911  1.29806622  1.31199561 -0.28923775  0.44962769
  0.6587416   1.91211851 -0.38580447  1.12143841  0.        ]",[-0.10859065 -1.30255068],-0.0966734118882,-0.0966734118882,[-0.72973609 -0.75790155],"[[  0.96601172   1.53066816  -0.03424947   0.05176454]
 [  3.30570329  13.47045167   0.           0.        ]]",[-0.66405582 -0.53683484]
8,"[ 0.33866611 -0.09667705  1.34771557  1.26955285 -0.28923758  0.44962741
  0.60241426  1.21316681 -0.58500506  0.80352902  0.        ]",[-0.49128813 -1.00939636],-0.0742293330978,-0.0742293330978,[-0.85700142 -0.65437949],"[[ 1.02717402  1.75767398 -0.03424947  0.05176454]
 [ 2.81202718  9.24421274  0.          0.        ]]",[-0.66405582 -0.53683484]
9,"[ 0.29296281 -0.2756226   1.37484434  1.17597981 -0.28923742  0.44962713
  0.37429091  0.52808371 -0.6667715   0.57924554  0.        ]",[ 0.53299276 -0.73266807],-0.0606205062901,-0.0606205062901,[-0.5134483  -0.17618173],"[[ 1.06335533  1.90099633 -0.03424947  0.05176454]
 [ 0.81264721  5.10182272  0.          0.        ]]",[-0.66405582 -0.53683484]
10,"[ 0.24492313 -0.36239611  1.40099612  1.11018829 -0.28923726  0.44962685
  0.61320942  0.03155637 -0.71344473  0.44677868  0.        ]",[-1.46530215  0.21982157],-0.0540769159615,-0.0540769159615,[-1.05408609 -0.13101703],"[[ 1.10061813  1.97290994 -0.03424947  0.05176454]
 [ 2.90664592  2.09954448  0.          0.        ]]",[-0.66405582 -0.53683484]
11,"[ 0.22159315 -0.42157351  1.41286317  1.05691009 -0.2892371   0.44962657
  0.15501244  0.16868504 -0.73164318  0.35948412  0.        ]",[ 0.33586254  0.93648452],-0.0498366188839,-0.0498366188839,[-0.22827381  0.17649561],"[[ 1.11845894  2.02322005 -0.03424947  0.05176454]
 [-1.10920721  2.92870021  0.          0.        ]]",[-0.66405582 -0.53683484]
12,"[ 0.2329001  -0.5295164   1.40717478  0.94030427 -0.28923693  0.44962629
  0.30918715  0.7723375  -0.71997636  0.23058605  0.        ]",[-0.60667444 -0.15557107],-0.0418551585462,-0.0418551585462,[-0.75529933 -0.94255519],"[[ 1.10983194  2.11841581 -0.03424947  0.05176454]
 [ 0.24205328  6.57871634  0.          0.        ]]",[-0.66405582 -0.53683484]
13,"[ 0.25802064 -0.66092957  1.39409087  0.75882651 -0.28923677  0.44962601
  0.03464369  0.6489386  -0.6874339   0.07040282  0.        ]",[-0.42073439 -0.78440869],-0.0318462429751,-0.0318462429751,[-0.27627271 -0.74653149],"[[ 1.09053103  2.24250405 -0.03424947  0.05176454]
 [-2.16417217  5.8325823   0.          0.        ]]",[-0.66405582 -0.53683484]
14,"[ 0.33391938 -0.74329349  1.35062653  0.6177456  -0.28923661  0.44962573
 -0.15049707  0.11617276 -0.63101399 -0.00228707  0.        ]",[-0.38942278 -0.21812935],-0.0241517523632,-0.0241517523632,[ 0.29302877  0.00131649],"[[ 1.03096719  2.32683451 -0.03424947  0.05176454]
 [-3.78683123  2.61119126  0.          0.        ]]",[-0.66405582 -0.53683484]
15,"[  4.44000760e-01  -7.82934515e-01   1.27598234e+00   5.40582526e-01
  -2.89236446e-01   4.49625445e-01  -3.17845179e-01  -3.52252316e-02
  -5.66832684e-01  -6.40961949e-04   0.00000000e+00]",[-0.53604135  0.10239098],-0.0185389356234,-0.0185389356234,[ 0.77794993  0.33478096],"[[ 0.94051459  2.36987357 -0.03424947  0.05176454]
 [-5.25354742  1.69575717  0.          0.        ]]",[-0.66405582 -0.53683484]
16,"[ 0.5847065  -0.81620323  1.15639414  0.47037827 -0.28923628  0.44962516
 -0.54811343  0.02625837 -0.48407331  0.01977583  0.        ]",[ 0.86372952  0.85801784],-0.0138947077153,-0.0138947077153,[ 1.25449574  0.50346541],"[[ 0.8151947   2.40751887 -0.03424947  0.05176454]
 [-7.27172491  2.06752012  0.          0.        ]]",[-0.66405582 -0.53683484]
17,"[ 0.69503656 -0.87840668  1.03765299  0.32333037 -0.28923612  0.44962488
 -0.14155354  0.58134552 -0.41230357 -0.03415143  0.        ]",[ 1.10270137  0.08676808],-0.00798619269772,-0.00798619269772,[ 0.5714165  -0.28165382],"[[ 0.70551138  2.48254442 -0.03424947  0.05176454]
 [-3.70845361  5.42387552  0.          0.        ]]",[-0.66405582 -0.53683484]
18,"[ 0.72631871 -0.95969395  0.99874734  0.09021131 -0.28923596  0.4496246
  0.3185373   0.6204091  -0.38421206 -0.17827637  0.        ]",[ 0.73542731 -1.80636598],-0.00456164128796,-0.00456164128796,[-0.361772   -1.19681084],"[[ 0.67180072  2.59339167 -0.03424947  0.05176454]
 [ 0.32398713  5.66007734  0.          0.        ]]",[-0.66405582 -0.53683484]
19,"[ 0.6932174  -1.00550175  1.03983146 -0.07095063 -0.28923579  0.44962432
  0.65001153 -0.05296888 -0.38587374 -0.29479579  0.        ]",[-0.35679267 -1.47363351],-0.0124403331225,-0.0124403331225,[-0.9423036  -1.45466089],"[[ 0.70742923  2.66574152 -0.03424947  0.05176454]
 [ 3.2291764   1.58847749  0.          0.        ]]",[-0.66405582 -0.53683484]
20,"[ 0.64463077 -1.000562    1.09514562 -0.0521929  -0.28923563  0.44962404
  0.48153567 -0.71303002 -0.40734793 -0.30417449  0.        ]",[-0.56099003  0.12951543],-0.0127831183774,-0.0127831183774,[-0.6475454  -0.50030887],"[[ 0.75719766  2.65746723 -0.03424947  0.05176454]
 [ 1.75258344 -2.4026029   0.          0.        ]]",[-0.66405582 -0.53683484]
21,"[ 0.63209119 -0.97401258  1.1085569   0.04268794 -0.28923547  0.44962376
  0.22416692 -0.62035628 -0.42404801 -0.25084765  0.        ]",[ 0.13237697 -1.10041855],-0.00868116743963,-0.00868116743963,[-0.20042703 -0.19035435],"[[ 0.76961721  2.61503733 -0.03424947  0.05176454]
 [-0.50310614 -1.8422515   0.          0.        ]]",[-0.66405582 -0.53683484]
22,"[ 0.63685927 -0.92131228  1.10349415  0.20718356 -0.28923531  0.44962348
  0.28509906 -1.26917508 -0.43840443 -0.14166809  0.        ]",[-0.22143266  0.08366786],-0.00218063282774,-0.00218063282774,[-0.13171998  0.71350688],"[[ 0.76491309  2.53883048 -0.03424947  0.05176454]
 [ 0.03093056 -5.76535954  0.          0.        ]]",[-0.66405582 -0.53683484]
23,"[ 0.64509754 -0.83372251  1.09463454  0.43117299 -0.28923514  0.4496232
  0.18501722 -1.19550616 -0.44603004  0.0202955   0.        ]",[ 0.78015149  0.82223838],-0.0124981673968,-0.0124981673968,[ 0.18095312  1.12763786],"[[ 0.75673081  2.42799244 -0.03424947  0.05176454]
 [-0.84622813 -5.31992774  0.          0.        ]]",[-0.66405582 -0.53683484]
24,"[ 0.63072191 -0.76970664  1.10999624  0.56705913 -0.28923498  0.44962292
  0.53931644 -0.63964896 -0.45655522  0.11750319  0.        ]",[-0.80423356  0.60629704],-0.0200110263968,-0.0200110263968,[-0.45080185  0.21044829],"[[ 0.77096239  2.355316   -0.03424947  0.05176454]
 [ 2.25900155 -1.95892552  0.          0.        ]]",[-0.66405582 -0.53683484]
25,"[ 0.6176246  -0.75615848  1.12361846  0.59340864 -0.28923482  0.44962264
  0.17094523 -0.23618907 -0.46534103  0.13211048  0.        ]",[ 0.14325146  0.6265213 ],-0.0212983803074,-0.0212983803074,[ 0.15647037  0.23581004],"[[ 0.78374923  2.34061405 -0.03424947  0.05176454]
 [-0.96955576  0.48060361  0.          0.        ]]",[-0.66405582 -0.53683484]
26,"[ 0.6314557  -0.78755292  1.109219    0.53112968 -0.28923466  0.44962236
  0.2378354   0.17251502 -0.456188    0.08959846  0.        ]",[ 0.03003868 -1.13834197],-0.0179106595016,-0.0179106595016,[-0.04100405 -0.4119091 ],"[[ 0.77024012  2.37502086 -0.03424947  0.05176454]
 [-0.38330167  2.95184216  0.          0.        ]]",[-0.66405582 -0.53683484]
