timestep,rewards,actions,original_rewards,obs,human_obs,logstd_action_dist,avg_action_dist
19,-0.0429208919773,[ 1.38169498  1.0156164 ],-0.0429208919773,"[ 0.89898707  0.87876427 -0.51167711  2.36963817  0.91054433  0.55453299
  0.18165252 -0.90175281  0.03017292 -0.14974182  0.        ]","[[-0.41800158  1.48288752  0.10253529  0.06366127]
 [-3.08507351 -3.80773744  0.          0.        ]]",[-0.1865477  -0.12849657],[ 0.60483527  0.35023209]
20,-0.0485012418365,[-0.14607713 -1.8002187 ],-0.0485012418365,"[ 0.8863008   0.92746233 -0.5415984   2.35748594  0.91054167  0.55453184
  0.51558202 -0.33817012  0.06416506 -0.19565001  0.        ]","[[-0.4393918   1.44720894  0.10253529  0.06366127]
 [ 0.93262865  0.22643904  0.          0.        ]]",[-0.1865477  -0.12849657],[ 0.12792078  0.08719736]
21,-0.051070123799,[-0.01504564  1.24710537],-0.051070123799,"[ 0.893886    0.97535418 -0.52390129  2.34148859  0.91053902  0.55453068
  0.46606714 -0.89194007  0.0838336  -0.19737268  0.        ]","[[-0.42671648  1.41196608  0.10253529  0.06366127]
 [ 0.33689949 -3.73751385  0.          0.        ]]",[-0.1865477  -0.12849657],[ 0.34980017  0.2721414 ]
22,-0.0541025862221,[-0.42344602  0.85243669],-0.0541025862221,"[ 0.89744062  1.02167887 -0.51539591  2.32213925  0.91053637  0.55452953
  0.46049414 -0.32843751  0.10502708 -0.20809106  0.        ]","[[-0.42065103  1.37768619  0.10253529  0.06366127]
 [ 0.26985845  0.29608226  0.          0.        ]]",[-0.1865477  -0.12849657],[ 0.21842015  0.14713085]
23,-0.0509828265119,[-0.54938005 -0.95430492],-0.0509828265119,"[ 0.89066728  0.9679548  -0.53146591  2.3441703   0.91053371  0.55452837
  0.32071591  0.14232923  0.08212801 -0.20175087  0.        ]","[[-0.43212728  1.41741805  0.10253529  0.06366127]
 [-1.41187744  3.66586828  0.          0.        ]]",[-0.1865477  -0.12849657],[ 0.24631     0.06620431]
24,-0.0519394831795,[ 0.91079848  1.28191704],-0.0519394831795,"[ 0.85934376  0.92078691 -0.60014311  2.35929178  0.91053106  0.55452722
  0.14239946 -0.39564099  0.07593276 -0.24985828  0.        ]","[[-0.48189025  1.45209889  0.10253529  0.06366127]
 [-3.55728701 -0.184963    0.          0.        ]]",[-0.1865477  -0.12849657],[ 0.69552612  0.27853638]
25,-0.051457058394,[ 0.39186479 -0.18016443],-0.051457058394,"[ 0.83593752  0.87154012 -0.64643998  2.37093616  0.91052841  0.55452606
  0.44776633  0.15793331  0.06239532 -0.27579038  0.        ]","[[-0.51617366  1.4881567   0.10253529  0.06366127]
 [ 0.11673574  3.7775546   0.          0.        ]]",[-0.1865477  -0.12849657],[ 0.22298133  0.00300509]
26,-0.0423133350634,[-0.17841181 -0.04543294],-0.0423133350634,"[ 0.84832039  0.7788146  -0.62240921  2.38153887  0.91052575  0.55452491
  0.57648743  0.04778444  0.00877453 -0.21752305  0.        ]","[[-0.49830027  1.55579699  0.10253529  0.06366127]
 [ 1.66545256  2.9891046   0.          0.        ]]",[-0.1865477  -0.12849657],[-0.0193975  -0.07994539]
27,-0.0336459718131,[ 0.89289108 -1.49612534],-0.0336459718131,"[ 0.86555071  0.70005759 -0.58717931  2.37898361  0.9105231   0.55452375
  0.51506954  0.01440136 -0.04356297 -0.15993176  0.        ]","[[-0.47240508  1.61318155  0.10253529  0.06366127]
 [ 0.92651925  2.75014759  0.          0.        ]]",[-0.1865477  -0.12849657],[-0.0504153 -0.0943988]
28,-0.0277695729097,[ 0.75929908 -0.32241907],-0.0277695729097,"[ 0.89862033  0.67987052 -0.51250189  2.3766008   0.91052045  0.5545226
  0.80731058 -0.5464549  -0.07847703 -0.09068277  0.        ]","[[-0.41859637  1.62790451  0.10253529  0.06366127]
 [ 4.44262192 -1.26448189  0.          0.        ]]",[-0.1865477  -0.12849657],[-0.38804772 -0.11797911]
29,-0.0265909702096,[-1.93572213 -1.58182082],-0.0265909702096,"[ 0.95786909  0.7317905  -0.34253193  2.38122842  0.9105178   0.55452144
  1.04977681 -0.72139563 -0.11025817  0.0328272   0.        ]","[[-0.30047398  1.59005101  0.10253529  0.06366127]
 [ 7.35987757 -2.51672259  0.          0.        ]]",[-0.1865477  -0.12849657],[-0.84637386 -0.21867073]
30,-0.0336310317893,[-0.25053576  0.12013388],-0.0336310317893,"[ 0.99489796  0.85464477 -0.18448142  2.37384554  0.91051514  0.55452029
  0.70878381 -1.26751569 -0.1038801   0.12893526  0.        ]","[[-0.19443979  1.50049415  0.10253529  0.06366127]
 [ 3.25726682 -6.42589227  0.          0.        ]]",[-0.1865477  -0.12849657],[-0.46924713  0.09152234]
31,-0.0417789007192,[ 1.05918348 -0.55168243],-0.0417789007192,"[ 1.00784077  1.0211998  -0.10175722  2.32212894  0.91051249  0.55451913
  0.62101091 -1.18325895 -0.04326721  0.1572993   0.        ]","[[-0.13988991  1.37802711  0.10253529  0.06366127]
 [ 2.20125127 -5.8228136   0.          0.        ]]",[-0.1865477  -0.12849657],[-0.42894584  0.16668662]
32,-0.050637011236,[-1.09016405 -0.34703508],-0.050637011236,"[ 1.01948875  1.2030289   0.0257073   2.2080031   0.91050984  0.55451798
  0.94632536 -1.47245427  0.00469796  0.21260922  0.        ]","[[-0.0565937   1.24080104  0.10253529  0.06366127]
 [ 6.11527451 -7.89293266  0.          0.        ]]",[-0.1865477  -0.12849657],[-0.80746073  0.17220974]
33,-0.060193403337,[-0.02189926  1.40469266],-0.060193403337,"[ 1.02133064  1.41640366  0.15084871  1.98742782  0.91050718  0.55451682
  0.60741388 -1.64244541  0.07236457  0.24891343  0.        ]","[[ 0.0247993   1.07073269  0.10253529  0.06366127]
 [ 2.03771094 -9.1098041   0.          0.        ]]",[-0.1865477  -0.12849657],[-0.43327335  0.47356984]
34,-0.0670637293027,[-1.521048   -0.72811303],-0.0670637293027,"[ 1.01882087  1.57877949  0.21149324  1.74304157  0.91050453  0.55451567
  0.59676769 -1.064077    0.14353149  0.23422413  0.        ]","[[ 0.06426891  0.93007423  0.10253529  0.06366127]
 [ 1.9096379  -4.96983853  0.          0.        ]]",[-0.1865477  -0.12849657],[-0.59251088  0.39531001]
35,-0.0734772924397,[-1.31244824  0.43007021],-0.0734772924397,"[ 1.01898672  1.71186356  0.20861683  1.47770648  0.91050188  0.55451451
  0.26486358 -1.4529183   0.22930104  0.15679305  0.        ]","[[ 0.0623953   0.80275061  0.10253529  0.06366127]
 [-2.08361961 -7.75323708  0.          0.        ]]",[-0.1865477  -0.12849657],[ 0.09886225  0.78349179]
36,-0.0851692362326,[ 1.72490485  1.36480103],-0.0851692362326,"[ 1.02151359  1.83727377  0.08415825  1.15191763  0.91049923  0.55451336
 -0.06057138 -1.19339533  0.35399398 -0.07034739  0.        ]","[[-0.01856194  0.66632433  0.10253529  0.06366127]
 [-5.99904524 -5.89558738  0.          0.        ]]",[-0.1865477  -0.12849657],[ 0.81792605  1.01028526]
37,-0.0963884736656,[ 0.31762138  0.8353509 ],-0.0963884736656,"[ 1.01495727  1.89935177 -0.03728417  0.95121838  0.91049657  0.5545122
  0.27800869 -0.6241276   0.42023767 -0.26983146  0.        ]","[[-0.09767084  0.58929675  0.10253529  0.06366127]
 [-1.92546803 -1.82073807  0.          0.        ]]",[-0.1865477  -0.12849657],[ 0.56852502  0.78828752]
38,-0.0988192764549,[ 0.80717043  1.85952276],-0.0988192764549,"[ 1.01094007  1.90152346 -0.07631454  0.94352223  0.91049392  0.55451105
  0.38551712 -0.15706926  0.42892253 -0.31722199  0.        ]","[[-0.12320236  0.58642571  0.10253529  0.06366127]
 [-0.63199114  1.52249392  0.          0.        ]]",[-0.1865477  -0.12849657],[ 0.3820658   0.61702353]
39,-0.092008310474,[-0.33969006  0.00309287],-0.092008310474,"[ 1.01408759  1.84569305 -0.04649649  1.12640648  0.91049127  0.55450989
  0.65186359  0.39172793  0.39459642 -0.22328996  0.        ]","[[-0.1036908   0.6562897   0.10253529  0.06366127]
 [ 2.57252227  5.45081872  0.          0.        ]]",[-0.1865477  -0.12849657],[-0.28636026  0.29865056]
40,-0.0815120364601,[-1.65684867  0.87959559],-0.0815120364601,"[ 1.01861843  1.74900256  0.01090749  1.39009249  0.91048861  0.55450874
  0.53594556  0.37842599  0.32647539 -0.07420592  0.        ]","[[-0.06623297  0.76435082  0.10253529  0.06366127]
 [ 1.17789157  5.35560776  0.          0.        ]]",[-0.1865477  -0.12849657],[-0.40226319  0.23271149]
41,-0.0724736209212,[ 1.2499585   0.73450831],-0.0724736209212,"[  1.01687760e+00   1.60564738e+00  -1.42193602e-02   1.69463744e+00
   9.10485962e-01   5.54507585e-01   2.05083472e-01   8.50349667e-01
   2.54456845e-01  -1.87088961e-04   0.00000000e+00]","[[-0.08261442  0.90535641  0.10253529  0.06366127]
 [-2.80279875  8.73367025  0.          0.        ]]",[-0.1865477  -0.12849657],[-0.23392048  0.13475877]
42,-0.0589334790194,[-0.03513337 -0.66502903],-0.0589334790194,"[ 1.01483599  1.37163364 -0.03843341  2.04215144  0.91048331  0.55450643
  0.53851878  1.23233246  0.13118595  0.09695993  0.        ]","[[ -0.09842176   1.10746342   0.10253529   0.06366127]
 [  1.20886206  11.46795028   0.           0.        ]]",[-0.1865477  -0.12849657],[-0.79906213 -0.19765323]
43,-0.046835092407,[-0.45970078 -0.716328  ],-0.046835092407,"[ 1.01763298  1.11456486 -0.00387275  2.27118556  0.91048066  0.55450528
  0.52507493  0.83274475 -0.03349717  0.21220153  0.        ]","[[-0.07586661  1.30812463  0.10253529  0.06366127]
 [ 1.04712858  8.6077028   0.          0.        ]]",[-0.1865477  -0.12849657],[-0.82087564 -0.23044759]
44,-0.0412754771404,[ 1.18743953  0.42803997],-0.0412754771404,"[  1.01789469e+00   9.23383818e-01  -5.03791361e-05   2.35819221e+00
   9.10478004e-01   5.54504120e-01   3.72220641e-01   4.12741664e-01
  -1.48723757e-01   2.51721967e-01   0.00000000e+00]","[[-0.07337462  1.45011469  0.10253529  0.06366127]
 [-0.79188907  5.60131222  0.          0.        ]]",[-0.1865477  -0.12849657],[-0.6890437  -0.20108294]
45,-0.0413537261687,[ 0.16744794  0.82035627],-0.0413537261687,"[ 1.019993    0.74820135  0.03683269  2.38150334  0.91047535  0.55450297
  0.70245296  0.63392196 -0.27243659  0.2906544   0.        ]","[[-0.04934989  1.5780258   0.10253529  0.06366127]
 [ 3.18122793  7.1845362   0.          0.        ]]",[-0.1865477  -0.12849657],[-0.94838023 -0.31339961]
46,-0.052303372589,[-0.87627154 -0.03714295],-0.052303372589,"[ 1.02143269  0.50955946  0.14392013  2.32833128  0.9104727   0.55450181
  0.75231213  1.06782198 -0.47305239  0.33364391  0.        ]","[[  0.02029265   1.75287892   0.10253529   0.06366127]
 [  3.78111665  10.29042598   0.           0.        ]]",[-0.1865477  -0.12849657],[-0.97475111 -0.39603269]
47,-0.0651231168644,[ 0.89881771 -0.38085975],-0.0651231168644,"[ 1.01912415  0.24339093  0.20551474  2.1465843   0.91047005  0.55450066
  0.45786511  1.01886249 -0.66417599  0.29391734  0.        ]","[[ 0.0603727   1.95517163  0.10253529  0.06366127]
 [ 0.23857632  9.93999676  0.          0.        ]]",[-0.1865477  -0.12849657],[-0.74481124 -0.38100815]
48,-0.0782974127059,[-1.77934523 -1.15540481],-0.0782974127059,"[ 1.01447888  0.02192457  0.26749071  1.87925398  0.91046739  0.5544995
  0.7532386   0.78065032 -0.82257858  0.21503934  0.        ]","[[ 0.10079937  2.13686348  0.10253529  0.06366127]
 [ 3.79229187  8.23488382  0.          0.        ]]",[-0.1865477  -0.12849657],[-0.95320809 -0.41535246]
49,-0.0877974562718,[-0.14407582 -0.53427297],-0.0877974562718,"[ 1.00850977 -0.11501526  0.32152566  1.64614266  0.91046474  0.55449835
  0.41800329  0.20472714 -0.92218385  0.14071829  0.        ]","[[ 0.13617933  2.26019919  0.10253529  0.06366127]
 [-0.24097378  4.11241964  0.          0.        ]]",[-0.1865477  -0.12849657],[-0.78723884 -0.32413095]
