timestep,obs,actions,rewards,original_rewards,avg_action_dist,human_obs,logstd_action_dist
0,"[ 0.99504304  1.63190139  0.10593549 -0.81240589  1.19114249 -1.24133961
  0.35879195 -0.33466566  0.21227672  1.54146967  0.        ]",[-2.85375917 -0.20348127],-0.169886587978,-0.169886587978,[-3.30185461 -0.556701  ],"[[ 0.00373984  0.08751557  0.13786214 -0.14362622]
 [ 0.00055417  0.00020468  0.          0.        ]]",[-0.3442314  -0.26557118]
1,"[ 0.99407981  1.6327466   0.04609529 -0.83412276  1.19114012 -1.24133701
 -0.02687582 -0.45631591  0.21483251  1.44105412  0.        ]",[-2.65139123 -0.88698881],-0.161719027873,-0.161719027873,[-2.89988136 -0.38234204],"[[-0.03593661  0.07945116  0.13786214 -0.14362622]
 [-3.95502906 -0.80397203  0.          0.        ]]",[-0.3442314  -0.26557118]
2,"[ 0.97724778  1.63622322 -0.13099205 -0.97211862  1.19113775 -1.24133442
 -0.40481261 -0.98497042  0.19824573  1.11036642  0.        ]",[-2.46213179 -0.62142992],-0.134263416913,-0.134263416913,[-1.98925447  0.30151832],"[[-0.15392915  0.0283083   0.13786214 -0.14362622]
 [-7.83132055 -4.29867135  0.          0.        ]]",[-0.3442314  -0.26557118]
3,"[ 0.90444334  1.63253011 -0.41509973 -1.26857584  1.19113538 -1.24133182
 -0.77531836 -1.34409345  0.07481102  0.55467876  0.        ]",[ 0.08763428  1.70166039],-0.0848008413151,-0.0848008413151,[-0.17733577  1.11383724],"[[ -0.34868271  -0.08148444   0.13786214  -0.14362622]
 [-11.63139976  -6.67268692   0.           0.        ]]",[-0.3442314  -0.26557118]
4,"[ 0.75248204  1.61765535 -0.72076416 -1.51616612  1.191133   -1.24132922
 -0.7192465  -0.72514973 -0.18589415  0.01639445  0.        ]",[ 0.43249857  1.0800313 ],-0.0301420866271,-0.0301420866271,[ 1.06255662  1.02058887],"[[ -0.57554079  -0.17388645   0.13786214  -0.14362622]
 [-11.05631169  -2.58114164   0.           0.        ]]",[-0.3442314  -0.26557118]
5,"[ 0.56261065  1.61507883 -0.9577254  -1.54644495  1.19113063 -1.24132663
 -0.53126012 -0.11853773 -0.45314372 -0.32241065  0.        ]",[ 1.91008982  0.76912935],-0.0171978492716,-0.0171978492716,[ 1.75835812  0.78808135],"[[-0.77732237 -0.18527532  0.13786214 -0.14362622]
 [-9.12824846  1.42888813  0.          0.        ]]",[-0.3442314  -0.26557118]
6,"[ 0.40346253  1.62661799 -1.09840003 -1.38939308  1.19112826 -1.24132403
 -0.12806747  0.33764173 -0.61373235 -0.47718637  0.        ]",[ 0.33318442  0.47662467],-0.0379512033089,-0.0379512033089,[ 1.45828938  0.38982064],"[[-0.91839651 -0.1264411   0.13786214 -0.14362622]
 [-4.99293512  4.4444784   0.          0.        ]]",[-0.3442314  -0.26557118]
7,"[ 0.29776022  1.63646482 -1.17234678 -1.10130353  1.19112589 -1.24132143
  0.01000285  0.60973798 -0.65789885 -0.5175985   0.        ]",[ 0.46146783  0.15986903],-0.0439094593714,-0.0439094593714,[ 1.29244971  0.04923135],"[[-1.00404698 -0.01950454  0.13786214 -0.14362622]
 [-3.57682848  6.24318225  0.          0.        ]]",[-0.3442314  -0.26557118]
8,"[ 0.22997135  1.62899525 -1.21310074 -0.75067848  1.19112351 -1.24131883
  0.19486912  0.68668684 -0.63500182 -0.49567899  0.        ]",[ 0.91052716  0.95851214],-0.0407394545519,-0.0407394545519,[ 0.87702417 -0.17265391],"[[-1.0565598   0.11046281  0.13786214 -0.14362622]
 [-1.68076318  6.7518599   0.          0.        ]]",[-0.3442314  -0.26557118]
9,"[ 0.23369655  1.58668159 -1.21098271 -0.29597394  1.19112114 -1.24131624
  0.54917215  1.24038422 -0.50469676 -0.35741598  0.        ]",[-1.27742104 -1.41806078],-0.0221705552615,-0.0221705552615,[-0.45698622 -0.93618506],"[[ -1.05371573   0.28222435   0.13786214  -0.14362622]
 [  1.95311584  10.4121043    0.           0.        ]]",[-0.3442314  -0.26557118]
10,"[ 0.23238744  1.51155802 -1.21172514  0.12369115  1.19111877 -1.24131364
  0.15985652  0.61044251 -0.4034417  -0.20472333  0.        ]",[ 0.81412676 -0.87914287],-0.00629628676309,-0.00629628676309,[ 0.10520784 -0.59459418],"[[-1.05471551  0.4486854   0.13786214 -0.14362622]
 [-2.03985665  6.24786512  0.          0.        ]]",[-0.3442314  -0.26557118]
11,"[ 0.22180263  1.45844753 -1.21768292  0.33496332  1.1911164  -1.24131104
  0.47794468  0.0649605  -0.3677068  -0.12731522  0.        ]",[ 0.8193868  -0.93089876],-0.00604868827876,-0.00604868827876,[-0.45971531 -0.25177914],"[[-1.06277962  0.53746324  0.13786214 -0.14362622]
 [ 1.22258263  2.6419463   0.          0.        ]]",[-0.3442314  -0.26557118]
12,"[ 0.29523487  1.44840146 -1.17394072  0.37036374  1.19111403 -1.24130845
  0.79177341 -0.50072052 -0.29180307 -0.01933919  0.        ]",[-0.73033882  1.14321073],-0.018233134868,-0.018233134868,[-1.17143416  0.18322662],"[[-1.00603311  0.55278311  0.13786214 -0.14362622]
 [ 4.44133948 -1.09749913  0.          0.        ]]",[-0.3442314  -0.26557118]
13,"[ 0.36875786  1.43627188 -1.12416542  0.41154541  1.19111165 -1.24130585
  0.50136103  0.10170687 -0.21860836  0.10118243  0.        ]",[-0.23885118 -1.02088077],-0.031738736085,-0.031738736085,[-1.22980654 -0.43179923],"[[-0.94709136  0.57078935  0.13786214 -0.14362622]
 [ 1.46276668  2.88485336  0.          0.        ]]",[-0.3442314  -0.26557118]
14,"[ 0.39241981  1.42422321 -1.1067528   0.45088999  1.19110928 -1.24130325
  0.40654663 -0.50586533 -0.19219528  0.15528073  0.        ]",[-1.39327473 -0.20399885],-0.0373646088848,-0.0373646088848,[-0.95351893  0.09202439],"[[-0.92759275  0.58818895  0.13786214 -0.14362622]
 [ 0.49031926 -1.13150858  0.          0.        ]]",[-0.3442314  -0.26557118]
