timestep,obs,actions,rewards,original_rewards,avg_action_dist,human_obs,logstd_action_dist
0,"[ 1.03951607  1.17290095 -0.12053471 -0.10279877 -0.79175659 -1.49589052
  0.13028867 -0.09165607  1.60581101  1.06449082  0.        ]",[ 0.2291409   1.92838144],-0.337223327314,-0.337223327314,[-0.02009794  0.20976689],"[[-0.09393612  0.04191135 -0.08715725 -0.1756218 ]
 [-0.001886   -0.00388557  0.          0.        ]]",[ 0.00051038 -0.00388601]
1,"[ 1.04056916  1.16975853 -0.10658151 -0.0356218  -0.79171901 -1.49574924
  0.2150388   0.43839687  1.60706415  1.10725905  0.        ]",[ 0.98527458  1.77811291],-0.340442936208,-0.340442936208,[-0.01950802  0.2112468 ],"[[-0.08489417  0.08155871 -0.08715725 -0.1756218 ]
 [ 0.90307474  3.95542794  0.          0.        ]]",[ 0.00051038 -0.00388601]
2,"[ 1.04494573  1.14899156 -0.01847806  0.16267389 -0.79168144 -1.49560799
  0.57826264  0.95777527  1.59886163  1.27741415  0.        ]",[-0.96729883  0.70768491],-0.352190601708,-0.352190601708,[-0.01909743  0.21304861],"[[-0.02792053  0.19959429 -0.08715725 -0.1756218 ]
 [ 4.78140596  7.83520339  0.          0.        ]]",[ 0.00051038 -0.00388601]
3,"[ 1.04486499  1.08314469  0.06868772  0.46030199 -0.79164387 -1.49546678
  0.21091278  1.31225761  1.55180495  1.48843893  0.        ]",[-0.05124352 -1.05049896],-0.363851846066,-0.363851846066,[-0.01918608  0.2145039 ],"[[  0.02835692   0.38287166  -0.08715725  -0.1756218 ]
 [  0.85940686  10.48369818   0.           0.        ]]",[ 0.00051038 -0.00388601]
4,"[ 1.04405783  0.98864036  0.0919082   0.71448278 -0.7916063  -1.49532562
  0.19048383  0.75433866  1.49125694  1.61916183  0.        ]",[-1.06688307 -0.04906756],-0.368429903651,-0.368429903651,[-0.01961705  0.21465462],"[[ 0.0433577   0.55073611 -0.08715725 -0.1756218 ]
 [ 0.64136158  6.31663347  0.          0.        ]]",[ 0.00051038 -0.00388601]
5,"[ 1.04510824  0.90005812  0.0501115   0.88542099 -0.79156874 -1.49518449
 -0.18125049  0.71173726  1.45232008  1.65851845  0.        ]",[ 1.10978182  0.21997154],-0.367588844747,-0.367588844747,[-0.01973542  0.21481206],"[[ 0.01636604  0.67387869 -0.08715725 -0.1756218 ]
 [-3.32735354  5.99866399  0.          0.        ]]",[ 0.00051038 -0.00388601]
6,"[ 1.04516283  0.79275643  0.00953191  1.04546347 -0.79153119 -1.4950434
  0.19548203  0.81222983  1.4056011   1.6966554   0.        ]",[-1.1088409  -0.55915224],-0.3659132172,-0.3659132172,[-0.01964756  0.215055  ],"[[-0.00982801  0.8013857  -0.08715725 -0.1756218 ]
 [ 0.6946141   6.74955714  0.          0.        ]]",[ 0.00051038 -0.00388601]
7,"[ 1.04428195  0.68732475 -0.03063379  1.16918904 -0.79149364 -1.49490236
 -0.17633986  0.498064    1.36185784  1.72201649  0.        ]",[ 1.57445667  0.17609207],-0.363489602815,-0.363489602815,[-0.02008527  0.21489759],"[[-0.03576148  0.91283477 -0.08715725 -0.1756218 ]
 [-3.27481085  4.40314725  0.          0.        ]]",[ 0.00051038 -0.00388601]
8,"[ 1.04253843  0.59077846 -0.06955113  1.26076911 -0.7914561  -1.49476135
  0.20034671  0.57956273  1.32377947  1.7364126   0.        ]",[ 0.7261442  -0.90903925],-0.360708248917,-0.360708248917,[-0.01991037  0.21496886],"[[-0.06091176  1.00700659 -0.08715725 -0.1756218 ]
 [ 0.74644144  5.01202715  0.          0.        ]]",[ 0.00051038 -0.00388601]
9,"[ 1.04483203  0.52268603 -0.00202574  1.31503907 -0.79141856 -1.49462038
  0.46820355  0.08423854  1.26345968  1.80953507  0.        ]",[-0.28392789  1.5753836 ],-0.361915419762,-0.361915419762,[-0.0199698   0.21460687],"[[-0.01729247  1.07012915 -0.08715725 -0.1756218 ]
 [ 3.60595235  1.31255788  0.          0.        ]]",[ 0.00051038 -0.00388601]
10,"[ 1.04370729  0.44925427  0.09110314  1.36523028 -0.79138103 -1.49447945
  0.35617559  0.61093752  1.18579099  1.89211443  0.        ]",[ 1.38536498 -1.87637724],-0.362989077938,-0.362989077938,[-0.01960642  0.21513432],"[[ 0.04282911  1.1358503  -0.08715725 -0.1756218 ]
 [ 2.41022213  5.24644713  0.          0.        ]]",[ 0.00051038 -0.00388601]
