timestep,obs,actions,rewards,original_rewards,avg_action_dist,human_obs,logstd_action_dist
0,"[ 1.03832915  1.43869583  0.17052678 -1.27557989 -0.47481399 -1.10588346
  0.28233691 -0.31500735  2.181448    1.68842735  0.        ]",[-1.5163729   1.12187097],-0.300316584377,-0.300316584377,[-2.40166664  0.6968962 ],"[[ 0.06825948 -0.01460107 -0.05577277 -0.12785954]
 [-0.00333154  0.00488042  0.          0.        ]]",[-0.66062069 -0.52912545]
1,"[ 1.04113811  1.43841987  0.11112305 -1.17370956 -0.47481369 -1.10588217
 -0.1678557   0.3387449   2.18332033  1.63693099  0.        ]",[-2.79134142 -0.31179479],-0.298652548397,-0.298652548397,[-2.27953577  0.35337898],"[[ 0.02848757  0.02523885 -0.05577277 -0.12785954]
 [-3.96067869  3.9659057   0.          0.        ]]",[-0.66062069 -0.52912545]
2,"[ 1.03586478  1.43343855 -0.06532477 -1.00484921 -0.47481339 -1.10588089
 -0.6089125   0.12226938  2.18133491  1.40943831  0.        ]",[-2.00730294  0.42278566],-0.290875662065,-0.290875662065,[-2.37003803  0.29775465],"[[-0.08962546  0.09139731 -0.05577277 -0.12785954]
 [-7.83772011  2.65430166  0.          0.        ]]",[-0.66062069 -0.52912545]
3,"[ 0.98297958  1.42217304 -0.35124536 -0.82890295 -0.47481308 -1.1058796
 -1.04137765  0.3901266   2.13765296  0.98204712  0.        ]",[-1.97131044  1.02236344],-0.274786720703,-0.274786720703,[-2.37613702  0.21569017],"[[ -0.2845216    0.16076682  -0.05577277  -0.12785954]
 [-11.63924295   4.27722347   0.           0.        ]]",[-0.66062069 -0.52912545]
4,"[ 0.82261878  1.38665566 -0.71911694 -0.51877913 -0.47481278 -1.10587831
 -1.46539867  1.0298718   1.99953099  0.4583031   0.        ]",[-2.44106942 -0.28543008],-0.251041240977,-0.251041240977,[-2.27192831  0.0871554 ],"[[ -0.55470337   0.28520246  -0.05577277  -0.12785954]
 [-15.36655041   8.15338127   0.           0.        ]]",[-0.66062069 -0.52912545]
5,"[ 0.49031016  1.31837454 -1.10167042 -0.15988274 -0.47481247 -1.10587702
 -1.88083542  0.81684493  1.7021268  -0.13231016  0.        ]",[-0.83652749 -0.08268011],-0.216441681393,-0.216441681393,[-0.87953854  0.27331221],"[[ -0.89867421   0.43532078  -0.05577277  -0.12785954]
 [-19.01841956   6.86267743   0.           0.        ]]",[-0.66062069 -0.52912545]
6,"[-0.04060964  1.23608368 -1.37576868  0.13722384 -0.47481217 -1.10587573
 -2.21454609  0.74041626  1.1777591  -0.69596823  0.        ]",[ 2.95404599  0.84313679],-0.168461313972,-0.168461313972,[ 2.14778805  0.62705886],"[[ -1.30847478   0.56792908  -0.05577277  -0.12785954]
 [-21.9519135    6.39960762   0.           0.        ]]",[-0.66062069 -0.52912545]
7,"[-0.61287424  1.11134055 -1.41378081  0.46346706 -0.47481186 -1.10587445
 -1.71527977  1.27009112  0.6032382  -0.94801275  0.        ]",[ 2.48486059  0.34320246],-0.12145018005,-0.12145018005,[ 3.12462091  0.42923766],"[[ -1.70348008   0.72812014  -0.05577277  -0.12785954]
 [-17.56320969   9.60886299   0.           0.        ]]",[-0.66062069 -0.52912545]
8,"[-1.04299837  0.91736511 -1.28398831  0.81468566 -0.47481156 -1.10587316
 -1.22578376  1.46262941  0.21892618 -0.91219594  0.        ]",[ 2.16264964 -0.98852838],-0.0881664079235,-0.0881664079235,[ 2.63986564 -0.18285906],"[[ -2.01157332   0.93200137  -0.05577277  -0.12785954]
 [-13.26036905  10.77544745   0.           0.        ]]",[-0.66062069 -0.52912545]
9,"[-1.3196926   0.72615197 -1.10951297  1.04772938 -0.47481125 -1.10587187
 -0.74573895  0.7811268  -0.01342196 -0.7919684   0.        ]",[ 1.31140972  1.17052091],-0.0650798577141,-0.0650798577141,[ 2.09899592  0.12252319],"[[-2.23444316  1.10608041 -0.05577277 -0.12785954]
 [-9.04059816  6.64629423  0.          0.        ]]",[-0.66062069 -0.52912545]
10,"[-1.47083397  0.5208557  -0.97016241  1.20964359 -0.47481095 -1.10587058
 -0.27537433  1.412718   -0.0838429  -0.6506827   0.        ]",[ 0.23585334 -2.0219452 ],-0.0521290678085,-0.0521290678085,[ 0.47335625 -1.0647881 ],"[[ -2.37377188   1.27740081  -0.05577277  -0.12785954]
 [ -4.90591679  10.47305579   0.           0.        ]]",[-0.66062069 -0.52912545]
11,"[-1.55575411  0.30932811 -0.87185434  1.29872572 -0.47481064 -1.1058693
 -0.1580547   0.72493034 -0.06580792 -0.5090979   0.        ]",[ 0.23945547 -0.77764158],-0.0458839191937,-0.0458839191937,[ 0.24347487 -0.65031797],"[[-2.46154276  1.44505055 -0.05577277 -0.12785954]
 [-3.87463418  6.30582024  0.          0.        ]]",[-0.66062069 -0.52912545]
12,"[-1.61489845  0.18839389 -0.7916391   1.31762304 -0.47481034 -1.10586801
 -0.04146516  0.19608477 -0.08114845 -0.41884565  0.        ]",[ 0.40899938 -1.03843606],-0.040581481752,-0.040581481752,[ 0.0467325  -0.20487839],"[[-2.52875261  1.53901785 -0.05577277 -0.12785954]
 [-2.8497693   3.10159742  0.          0.        ]]",[-0.66062069 -0.52912545]
13,"[-1.6476953   0.16039542 -0.74180182  1.31878198 -0.47481003 -1.10586672
  0.14916632 -0.46761688 -0.11988818 -0.38984887  0.        ]",[ 1.53893793 -0.41370563],-0.0360455073156,-0.0360455073156,[-0.2032399   0.54860026],"[[-2.56893502  1.56070268 -0.05577277 -0.12785954]
 [-1.17404841 -0.91970565  0.          0.        ]]",[-0.66062069 -0.52912545]
14,"[-1.63449104  0.20513064 -0.76238174  1.3163506  -0.47480973 -1.10586543
  0.60205558 -0.73509188 -0.12773571 -0.42140062  0.        ]",[-1.98769449  0.85442205],-0.0367586607732,-0.0367586607732,[-1.27094126  0.75720727],"[[-2.55247258  1.52604856 -0.05577277 -0.12785954]
 [ 2.80701496 -2.54031255  0.          0.        ]]",[-0.66062069 -0.52912545]
15,"[-1.62145038  0.22621613 -0.78200759  1.3141371  -0.47480942 -1.10586414
  0.14545585 -0.16829185 -0.11941074 -0.43883466  0.        ]",[-0.58940864  0.23022793],-0.0382432508115,-0.0382432508115,[-0.25754201  0.29084083],"[[-2.53660281  1.50969853 -0.05577277 -0.12785954]
 [-1.20665895  0.89386876  0.          0.        ]]",[-0.66062069 -0.52912545]
16,"[-1.65939872  0.1915803  -0.72289851  1.3174071  -0.47480912 -1.10586286
 -0.11720652 -0.02068985 -0.16381217 -0.40233609  0.        ]",[-0.08877764  0.36880596],-0.0329378601427,-0.0329378601427,[ 0.54949141  0.13175195],"[[-2.58390176  1.53654887 -0.05577277 -0.12785954]
 [-3.51555439  1.78817326  0.          0.        ]]",[-0.66062069 -0.52912545]
17,"[-1.71259348  0.12693909 -0.62805833  1.31858501 -0.47480881 -1.10586157
 -0.14929592  0.21448654 -0.22115703 -0.3360929   0.        ]",[ 0.73459976 -0.77367722],-0.0251870735321,-0.0251870735321,[ 0.64369094 -0.26678365],"[[-2.65704301  1.58660893 -0.05577277 -0.12785954]
 [-3.79763206  3.21308155  0.          0.        ]]",[-0.66062069 -0.52912545]
18,"[-1.74253698  0.08449774 -0.56643765  1.31587174 -0.47480851 -1.10586028
  0.19004531 -0.30170844 -0.25369487 -0.29143815  0.        ]",[ 0.61707594  0.52211094],-0.0204753561376,-0.0204753561376,[-0.10610582  0.20499483],"[[-2.70306713  1.6194905  -0.05577277 -0.12785954]
 [-0.81470515  0.08551411  0.          0.        ]]",[-0.66062069 -0.52912545]
19,"[-1.73729525  0.05558062 -0.57774432  1.31243549 -0.4748082  -1.10585899
  0.46967044  0.03915588 -0.22112685 -0.28007409  0.        ]",[ 0.54089999 -1.33016497],-0.0228410811473,-0.0228410811473,[-1.00752962 -0.4570685 ],"[[-2.69469949  1.64192216 -0.05577277 -0.12785954]
 [ 1.64329714  2.15077124  0.          0.        ]]",[-0.66062069 -0.52912545]
20,"[-1.70126857  0.0519008  -0.64962307  1.31190404 -0.4748079  -1.10585771
  0.7095737  -0.62144868 -0.14461245 -0.30026571  0.        ]",[-0.74087803  0.40845243],-0.0305377835415,-0.0305377835415,[-1.54091275  0.23359424],"[[-2.64067477  1.644779   -0.05577277 -0.12785954]
 [ 3.75213218 -1.851755    0.          0.        ]]",[-0.66062069 -0.52912545]
21,"[-1.66849432  0.07823894 -0.70774422  1.31523205 -0.47480759 -1.10585642
  0.36752754 -0.34839228 -0.10072205 -0.33143977  0.        ]",[-0.11486188  0.99298232],-0.0356103771652,-0.0356103771652,[-0.87119257  0.12667733],"[[-2.59579937  1.62434307 -0.05577277 -0.12785954]
 [ 0.74543439 -0.19734091  0.          0.        ]]",[-0.66062069 -0.52912545]
22,"[-1.66069412  0.03245657 -0.7207324   1.30875418 -0.47480729 -1.10585513
  0.31406717  0.30119677 -0.05548623 -0.30463527  0.        ]",[-1.2667075  -0.66135016],-0.0391302623596,-0.0391302623596,[-1.04561377 -0.82139081],"[[-2.58560584  1.65988523 -0.05577277 -0.12785954]
 [ 0.27550173  3.73843891  0.          0.        ]]",[-0.66062069 -0.52912545]
23,"[-1.68637235 -0.02882223 -0.67677246  1.29498687 -0.47480698 -1.10585384
 -0.13675249 -0.14313133 -0.06108677 -0.25470975  0.        ]",[-0.06070927  0.43621913],-0.0374899276716,-0.0374899276716,[ 0.29291672 -0.13393283],"[[-2.61985598  1.7076432  -0.05577277 -0.12785954]
 [-3.68735026  1.04631133  0.          0.        ]]",[-0.66062069 -0.52912545]
