timestep,rewards,actions,original_rewards,obs,human_obs,logstd_action_dist,avg_action_dist
0,-0.139686286745,[ 1.46987705  1.29740389],-0.139686286745,"[ 1.02485368  1.50745075 -0.03747316 -1.24649449  1.32327729  0.92675713
  0.31677439 -0.32488181  0.10618099 -1.68937508  0.        ]","[[-0.09308218 -0.02306054  0.15164892  0.10540639]
 [ 0.00209271  0.00066884  0.          0.        ]]",[-0.52660531 -0.40149373],[ 3.20082998  2.09778643]
1,-0.128664255686,[ 0.88069946  0.3398646 ],-0.128664255686,"[ 1.02916194  1.50761011  0.02170155 -1.1431834   1.32327505  0.92675607
  0.74339877  0.30806854  0.11523211 -1.53479149  0.        ]","[[-0.05336569  0.0166651   0.15164892  0.10540639]
 [ 3.95639594  3.95870934  0.          0.        ]]",[-0.52660531 -0.40149373],[ 1.25532436  0.68625468]
2,-0.0988050725482,[-1.54129574 -0.82565135],-0.0988050725482,"[ 1.02860958  1.50026112  0.19087379 -0.90478566  1.32327281  0.92675502
  1.11078238  0.51052404  0.10086334 -1.12222877  0.        ]","[[ 0.05992769  0.10854167  0.15164892  0.10540639]
 [ 7.361615    5.22472957  0.          0.        ]]",[-0.52660531 -0.40149373],[-0.78226399 -0.23518425]
3,-0.0722241496239,[ 0.01177624  1.25302833],-0.0722241496239,"[ 1.01087579  1.48730645  0.34829726 -0.72292344  1.32327058  0.92675396
  0.66841857 -0.02856881  0.04290076 -0.76431784  0.        ]","[[ 0.16602186  0.1792128   0.15164892  0.10540639]
 [ 3.26143858  1.85361431  0.          0.        ]]",[-0.52660531 -0.40149373],[ 0.08561389  0.73490906]
4,-0.052980239594,[-0.00524481 -0.2932175 ],-0.052980239594,"[ 0.99185158  1.46622984  0.44353447 -0.52886955  1.32326834  0.9267529
  0.66632638  0.59876075 -0.02860474 -0.51303024  0.        ]","[[ 0.23105594  0.2556447   0.15164892  0.10540639]
 [ 3.24205198  5.77650173  0.          0.        ]]",[-0.52660531 -0.40149373],[-0.85934758 -0.37691855]
5,-0.0327641783189,[-1.64925055 -0.83863102],-0.0327641783189,"[ 0.96717174  1.4265522   0.53584013 -0.27428856  1.3232661   0.92675184
  0.65722893  0.39480994 -0.1378219  -0.24939132  0.        ]","[[ 0.29505104  0.35837859  0.15164892  0.10540639]
 [ 3.15773499  4.50113698  0.          0.        ]]",[-0.52660531 -0.40149373],[-1.23192763 -0.36089909]
6,-0.0251597511949,[-0.01768072  1.14764012],-0.0251597511949,"[ 0.95694551  1.39966352  0.56838606 -0.13981303  1.32326387  0.92675078
  0.22381996 -0.1502234  -0.19660821 -0.14151104  0.        ]","[[ 0.31790048  0.41420522  0.15164892  0.10540639]
 [-0.85944079  1.09287875  0.          0.        ]]",[-0.52660531 -0.40149373],[ 0.17054558  0.75077522]
7,-0.0224418503425,[-0.27447336  0.46656644],-0.0224418503425,"[ 0.96494476  1.36590207  0.54314506  0.00423308  1.32326163  0.92674972
  0.21795271  0.47951905 -0.22253086 -0.11949521  0.        ]","[[ 0.30016591  0.47557373  0.15164892  0.10540639]
 [-0.91382177  5.03084787  0.          0.        ]]",[-0.52660531 -0.40149373],[-0.28051457 -0.22117567]
8,-0.0168441611425,[-0.7491433  -0.26895194],-0.0168441611425,"[ 0.977063    1.28897458  0.50158127  0.26849318  1.32325939  0.92674866
  0.10268846  0.75908095 -0.28261357 -0.07182504  0.        ]","[[ 0.27117028  0.59373088  0.15164892  0.10540639]
 [-1.9821801   6.77903536  0.          0.        ]]",[-0.52660531 -0.40149373],[-0.23049454 -0.67997265]
9,-0.0131762108551,[ 0.16059877  0.28288967],-0.0131762108551,"[ 1.00104874  1.19274507  0.4014119   0.52307554  1.32325716  0.92674761
 -0.21279855  0.56747231 -0.31152158 -0.10763836  0.        ]","[[ 0.20218791  0.71729004  0.15164892  0.10540639]
 [-4.90635933  5.58085332  0.          0.        ]]",[-0.52660531 -0.40149373],[ 0.84645873 -0.25278968]
10,-0.012620270833,[ 0.17425807 -0.94676264],-0.012620270833,"[ 1.02206752  1.08355407  0.26748949  0.74843948  1.32325492  0.92674655
 -0.13381686  0.72888043 -0.32400688 -0.19238895  0.        ]","[[ 0.11140559  0.83903406  0.15164892  0.10540639]
 [-4.17429698  6.59018946  0.          0.        ]]",[-0.52660531 -0.40149373],[ 0.7251516  -0.64121032]
11,-0.0155185519585,[ 1.72660123  0.09138233],-0.0155185519585,"[ 1.03031748  0.99165512  0.15468129  0.90127026  1.32325268  0.92674549
 -0.05039893  0.10847922 -0.33336647 -0.27129819  0.        ]","[[ 0.03567731  0.93191302  0.15164892  0.10540639]
 [-3.4011163   2.7106421   0.          0.        ]]",[-0.52660531 -0.40149373],[ 1.07935858  0.06788266]
12,-0.01461827002,[ 0.38575183 -0.93362407],-0.01461827002,"[ 1.03121231  0.93163671  0.11338139  0.98664632  1.32325044  0.92674443
  0.38372636  0.15756869 -0.3584116  -0.2829885   0.        ]","[[ 0.00802674  0.98920563  0.15164892  0.10540639]
 [ 0.6226883   3.01761318  0.          0.        ]]",[-0.52660531 -0.40149373],[-0.18375102 -0.57226241]
13,-0.00731995761658,[-0.23076648 -1.30834277],-0.00731995761658,"[ 1.03031463  0.90725344  0.15468785  1.01845627  1.32324821  0.92674337
  0.5471859  -0.44322778 -0.40365547 -0.21400662  0.        ]","[[ 0.0356818   1.01186317  0.15164892  0.10540639]
 [ 2.13775843 -0.73933798  0.          0.        ]]",[-0.52660531 -0.40149373],[-0.39262801  0.0074746 ]
