timestep,obs,actions,rewards,original_rewards,avg_action_dist,human_obs,logstd_action_dist
0,"[ 1.06888741  2.08358221  0.09519095 -0.79025504  1.34757354 -1.11371904
  0.39029104 -0.36308323  0.14280763  1.05739834  0.        ]",[-1.8804048  0.7308192],-0.144931932435,-0.144931932435,[-1.89314461  0.90509433],"[[ 0.02710999 -0.01436081  0.15425256 -0.12968748]
 [ 0.00247155 -0.00120511  0.          0.        ]]",[-0.07137806 -0.14375587]
1,"[ 1.06928408  2.08354747  0.03472048 -0.69963933  1.34756373 -1.11371259
  0.08007398  0.03896364  0.14307734  1.0145678   0.        ]",[-2.1024987   1.99950728],-0.140223131684,-0.140223131684,[-1.80105305  0.88144958],"[[-0.01254286  0.01466464  0.15425256 -0.12968748]
 [-3.95457727  2.89409581  0.          0.        ]]",[-0.07137806 -0.14375587]
2,"[ 1.05752397  2.07523769 -0.14469999 -0.39737537  1.34755392 -1.11370614
 -0.2240387   0.58104968  0.13688203  0.89714292  0.        ]",[-2.02094769  1.55151634],-0.127060025744,-0.127060025744,[-1.60078287  0.84766984],"[[-0.13055539  0.11171459  0.15425256 -0.12968748]
 [-7.83376064  6.79787835  0.          0.        ]]",[-0.07137806 -0.14375587]
3,"[ 0.99623353  2.02870292 -0.43369195  0.13553099  1.3475441  -1.11369968
 -0.52214035  1.11238356  0.10482865  0.72022082  0.        ]",[-0.99105132  0.61454189],-0.106136392897,-0.106136392897,[-1.27854657  0.80365908],"[[ -0.32538213   0.28606378   0.15425256  -0.12968748]
 [-11.63627379  10.6242559    0.           0.        ]]",[-0.07137806 -0.14375587]
4,"[ 0.8296906   1.90435242 -0.80118541  0.80816266  1.34753429 -1.11369323
 -0.81154418  1.42120866  0.0174331   0.48709764  0.        ]",[-0.19096487 -0.3399152 ],-0.0758195207027,-0.0758195207027,[-0.84455746  0.74200928],"[[ -0.59514564   0.52086421   0.15425256  -0.12968748]
 [-15.32785583  12.84830053   0.           0.        ]]",[-0.07137806 -0.14375587]
5,"[ 0.53503924  1.70998436 -1.14671837  1.40936087  1.34752448 -1.11368678
 -0.84700253  1.19891526 -0.14047972  0.23398614  0.        ]",[ 1.13435722  0.45713195],-0.0387184128316,-0.0387184128316,[-0.45934698  0.70395577],"[[ -0.90624078   0.76176962   0.15425256  -0.12968748]
 [-15.78019812  11.24753305   0.           0.        ]]",[-0.07137806 -0.14375587]
6,"[ 0.20758815  1.45918358 -1.355721    1.88601438  1.34751466 -1.11368033
 -0.51243648  1.41906133 -0.31328653  0.09065042  0.        ]",[-0.02965663  1.52213168],-0.0195696821231,-0.0195696821231,[-0.33835196  0.63317734],"[[ -1.17902783   1.00262675   0.15425256  -0.12968748]
 [-11.51261468  12.83297268   0.           0.        ]]",[-0.07137806 -0.14375587]
7,"[-0.09901315  1.09800898 -1.45114207  2.25973151  1.34750485 -1.11367388
 -0.50389045  1.93351634 -0.46394924  0.097188    0.        ]",[-1.61797871  0.06126824],-0.0343180123763,-0.0343180123763,[-0.20630632  0.57244903],"[[ -1.4081871    1.29645953   0.15425256  -0.12968748]
 [-11.40362574  16.5379494    0.           0.        ]]",[-0.07137806 -0.14375587]
8,"[-0.46791932  0.65671828 -1.46318057  2.37161531  1.34749504 -1.11366742
 -0.79650053  1.92170983 -0.65001654  0.1495322   0.        ]",[-0.87560517  1.70444225],-0.0600994406332,-0.0600994406332,[-0.00944375  0.57680392],"[[ -1.67370668   1.62636836   0.15425256  -0.12968748]
 [-15.1360837   16.45309313   0.           0.        ]]",[-0.07137806 -0.14375587]
9,"[-0.9152367   0.17925964 -1.32764903  2.10369443  1.34748523 -1.11366097
 -1.04483274  2.42615198 -0.87977325  0.25211927  0.        ]",[ 0.1777119  -0.05980151],-0.0943173152549,-0.0943173152549,[ 0.0893044  0.5608381],"[[ -2.00820993   1.99188291   0.15425256  -0.12968748]
 [-18.30377751  20.0861546    0.           0.        ]]",[-0.07137806 -0.14375587]
