timestep,obs,actions,rewards,original_rewards,avg_action_dist,human_obs,logstd_action_dist
0,"[ 0.98783255  1.695196    0.13676967 -1.13108858  0.44291863 -0.79254685
  0.37774521 -0.34012188  0.96171242  0.82069632  0.        ]",[-2.51969508  1.01081014],-0.183398273843,-0.183398273843,[-1.85429013  0.76133084],"[[ 0.01704769 -0.04477541  0.05065701 -0.09224515]
 [-0.00313812 -0.00120668  0.          0.        ]]",[-0.29921502 -0.24382508]
1,"[ 0.98766161  1.69644386  0.07638572 -1.02110018  0.44291814 -0.79254567
  0.00460326  0.24887422  0.96161282  0.77888058  0.        ]",[-1.84890496  0.80763797],-0.181448430385,-0.181448430385,[-1.7371316   0.47643572],"[[-0.02272039 -0.00505602  0.05065701 -0.09224515]
 [-3.96048887  3.95993938  0.          0.        ]]",[-0.29921502 -0.24382508]
2,"[ 0.97319462  1.68941427 -0.10228676 -0.71550506  0.44291766 -0.79254449
 -0.36112841  0.71294707  0.9530954   0.64647706  0.        ]",[-3.03359423  0.56582497],-0.174862369877,-0.174862369877,[-1.51690972  0.33334643],"[[-0.14084692  0.10545697  0.05065701 -0.09224515]
 [-7.83925048  7.08094798  0.          0.        ]]",[-0.29921502 -0.24382508]
3,"[ 0.90428617  1.65115808 -0.38946664 -0.27311907  0.44291718 -0.79254332
 -0.7195969   1.0254433   0.91203711  0.41061215  0.        ]",[-0.30191755 -0.3095881 ],-0.16203286644,-0.16203286644,[-1.00821149  0.31239593],"[[ -0.33577564   0.26816252   0.05065701  -0.09224515]
 [-11.64098616   9.18257261   0.           0.        ]]",[-0.29921502 -0.24382508]
4,"[ 0.74418632  1.57698768 -0.71908932  0.16702838  0.44291669 -0.79254214
 -0.81047328  0.81615588  0.81311348  0.09871958  0.        ]",[-0.14362549  1.11850729],-0.143720881437,-0.143720881437,[-0.1256524   0.57875788],"[[ -0.57826518   0.43769233   0.05065701  -0.09224515]
 [-12.60478506   7.77507302   0.           0.        ]]",[-0.29921502 -0.24382508]
5,"[ 0.49643931  1.45214535 -1.01332738  0.62799148  0.44291621 -0.79254096
 -0.84069834  1.38199335  0.66118475 -0.17504127  0.        ]",[ 2.14122372  1.72429333],-0.12438545572,-0.12438545572,[ 0.53495705  0.14514253],"[[ -0.83357707   0.63137502   0.05065701  -0.09224515]
 [-12.92534946  11.58048868   0.           0.        ]]",[-0.29921502 -0.24382508]
6,"[ 0.23468112  1.21655175 -1.20618003  1.16350293  0.44291573 -0.79253978
 -0.44368407  1.9364024   0.51987695 -0.24847726  0.        ]",[ 0.16872618  0.43511734],-0.10843219818,-0.10843219818,[-0.02695559 -0.5716747 ],"[[ -1.04984011   0.90039436   0.05065701  -0.09224515]
 [ -8.71483783  15.3090804    0.           0.        ]]",[-0.29921502 -0.24382508]
7,"[ 0.00963991  0.86373651 -1.31288865  1.595106    0.44291524 -0.79253861
 -0.36451702  2.14743253  0.4014451  -0.14431296  0.        ]",[-0.42113144 -0.21313609],-0.0941128962092,-0.0941128962092,[-0.22704232 -1.09196937],"[[ -1.21571355   1.22081623   0.05065701  -0.09224515]
 [ -7.87523994  16.72838667   0.           0.        ]]",[-0.29921502 -0.24382508]
8,"[-0.23971859  0.46370866 -1.3824164   1.7620013   0.44291476 -0.79253743
 -0.50694709  1.97269245  0.24718579 -0.01963153  0.        ]",[ 0.08583169 -1.31808032],-0.0769399034926,-0.0769399034926,[ 0.17346065 -1.21737289],"[[ -1.38837309   1.54359403   0.05065701  -0.09224515]
 [ -9.38577943  15.5532697    0.           0.        ]]",[-0.29921502 -0.24382508]
9,"[-0.51183693  0.12674568 -1.40760922  1.68293568  0.44291428 -0.79253625
 -0.45736912  1.33807872  0.0752586   0.06012719  0.        ]",[ 0.75210054 -0.51031703],-0.0591307380549,-0.0591307380549,[ 0.4711999  -1.11782598],"[[ -1.57081278   1.8118376    0.05065701  -0.09224515]
 [ -8.85998901  11.28532537   0.           0.        ]]",[-0.29921502 -0.24382508]
