timestep,obs,actions,rewards,original_rewards,avg_action_dist,human_obs,logstd_action_dist
0,"[ 0.9856285   1.71023853  0.10130485 -1.23247856  1.18667453 -1.26919227
  0.3833006  -0.34160199  0.21550178  1.28683216  0.        ]",[-2.94883146  0.27510096],-0.154565485526,-0.154565485526,[-2.99135089 -0.50090373],"[[-0.00763493 -0.08471772  0.13707291 -0.1474388 ]
 [-0.00204406  0.00155831  0.          0.        ]]",[-0.29416889 -0.23275705]
1,"[ 0.98399069  1.7113347   0.04085355 -1.20194578  1.18667184 -1.26918915
  0.01378651 -0.18012239  0.21169738  1.21287208  0.        ]",[-2.9621894  -1.13920164],-0.148101418537,-0.148101418537,[-2.71509099 -0.51843226],"[[-0.0473702  -0.07374227  0.13707291 -0.1474388 ]
 [-3.95830823  1.09234713  0.          0.        ]]",[-0.29416889 -0.23275705]
2,"[ 0.96522766  1.70943068 -0.13771045 -1.25222772  1.18666915 -1.26918603
 -0.3482361  -0.76927316  0.17701779  0.93815025  0.        ]",[-2.2341809  -0.07304868],-0.12338260755,-0.12338260755,[-1.82766449  0.21883011],"[[-0.16542588 -0.09182494  0.13707291 -0.1474388 ]
 [-7.83436413 -2.88735331  0.          0.        ]]",[-0.29416889 -0.23275705]
3,"[ 0.88955319  1.70016008 -0.42359918 -1.41855024  1.18666646 -1.26918291
 -0.70323683 -0.8034037   0.04441855  0.47343312  0.        ]",[-1.30033921  0.79880299],-0.0783758730881,-0.0783758730881,[-0.40574613  0.7677536 ],"[[ -0.36024843  -0.15188533   0.13707291  -0.1474388 ]
 [-11.63524269  -3.1179122    0.           0.        ]]",[-0.29416889 -0.23275705]
4,"[ 0.69791541  1.69383201 -0.78419586 -1.50106086  1.18666377 -1.26917979
 -1.05133951 -0.32579437 -0.23719819 -0.04249401  0.        ]",[ 2.76294072  0.34704533],-0.0212241825064,-0.0212241825064,[ 1.51403606  0.82014513],"[[ -0.63034784  -0.18187387   0.13707291  -0.1474388 ]
 [-15.3622762    0.10831731   0.           0.        ]]",[-0.29416889 -0.23275705]
5,"[ 0.42511287  1.69732148 -1.07443747 -1.45731127  1.18666108 -1.26917667
 -0.65352482 -0.12290485 -0.58001588 -0.40879777  0.        ]",[ 1.78804896  0.54104486],-0.0337598945607,-0.0337598945607,[ 2.21592736  0.88449216],"[[ -0.89485908  -0.16595665   0.13707291  -0.1474388 ]
 [-11.10302519   1.47882596   0.           0.        ]]",[-0.29416889 -0.23275705]
6,"[ 0.20062572  1.70634111 -1.22585392 -1.31707357  1.18665839 -1.26917355
 -0.26360593  0.18967763 -0.81739175 -0.57590716  0.        ]",[ 1.05459891  0.77129819],-0.0646986743247,-0.0646986743247,[ 2.2072804   0.56727844],"[[-1.0750334  -0.11519489  0.13707291 -0.1474388 ]
 [-6.92830748  3.59030559  0.          0.        ]]",[-0.29416889 -0.23275705]
7,"[ 0.06901678  1.71463109 -1.28998097 -1.03394189  1.1866557  -1.26917043
  0.11856607  0.63103758 -0.88869931 -0.61791157  0.        ]",[ 1.55954095 -0.3334596 ],-0.073690564227,-0.073690564227,[ 1.63739669  0.02143341],"[[-1.17254553 -0.01347576  0.13707291 -0.1474388 ]
 [-2.8365324   6.57167199  0.          0.        ]]",[-0.29416889 -0.23275705]
8,"[ 0.04620593  1.7079628  -1.29950929 -0.70835413  1.18665301 -1.26916731
  0.49333871  0.41607988 -0.81629227 -0.57605823  0.        ]",[ 0.03399161 -1.2874318 ],-0.0646117418295,-0.0646117418295,[ 0.83873677 -0.05477756],"[[-1.18901706  0.103389    0.13707291 -0.1474388 ]
 [ 1.17602172  5.11964913  0.          0.        ]]",[-0.29416889 -0.23275705]
9,"[ 0.08028748  1.69748874 -1.28509899 -0.53790442  1.18665032 -1.26916419
  0.50387191 -0.1851088  -0.72693733 -0.51646489  0.        ]",[ 0.5227137   1.44647847],-0.0530235543176,-0.0530235543176,[ 0.82486683  0.41593724],"[[-1.16436497  0.16503673  0.13707291 -0.1474388 ]
 [ 1.28880295  1.05865888  0.          0.        ]]",[-0.29416889 -0.23275705]
