timestep,obs,actions,rewards,original_rewards,avg_action_dist,human_obs,logstd_action_dist
0,"[ 1.03539212  1.45655055  0.05954059 -1.10947593  0.8946288   1.00445777
  0.29109613 -0.3177081   0.61163321 -1.57881905  0.        ]",[ 3.55630905  3.33143108],-0.155509651706,-0.155509651706,[ 2.85323668  2.65926361],"[[-0.00978335  0.04238905  0.10328694  0.11578483]
 [-0.00288568 -0.00168539  0.          0.        ]]",[-0.60101032 -0.50802463]
1,"[ 1.03480852  1.45337499  0.1188476  -1.00789237  0.89462791  1.00445665
  0.73277922  0.32821522  0.60515892 -1.41779008  0.        ]",[ 1.07495953  1.32940402],-0.14607169999,-0.14607169999,[ 1.07894421  1.45730257],"[[ 0.02983461  0.08206807  0.10328694  0.11578483]
 [ 3.95152432  3.95640148  0.          0.        ]]",[-0.60101032 -0.50802463]
2,"[ 1.01948136  1.43203533  0.29459715 -0.7082369   0.89462702  1.00445554
  1.16573811  0.96135262  0.53792846 -0.94750963  0.        ]",[-1.32318329  0.60228316],-0.117681667951,-0.117681667951,[-1.50105453 -0.07091671],"[[ 0.1477569   0.20012281  0.10328694  0.11578483]
 [ 7.82783332  7.83614194  0.          0.        ]]",[-0.60101032 -0.50802463]
3,"[ 0.98501072  1.36632853  0.46350378 -0.26851067  0.89462613  1.00445442
  0.70651845  1.32545752  0.36674869 -0.44251257  0.        ]",[-1.39131636 -0.11241662],-0.0847853220453,-0.0847853220453,[-1.16112709 -0.30781955],"[[  0.2630625    0.3792318    0.10328694   0.11578483]
 [  3.71642883  10.06731326   0.           0.        ]]",[-0.60101032 -0.50802463]
4,"[ 0.97126984  1.25151085  0.51228322  0.17500625  0.89462524  1.0044533
  0.25649182  1.2205275   0.19078124 -0.16867244  0.        ]",[ 0.23787707 -0.00844219],-0.0632170398822,-0.0632170398822,[-0.3164396  -0.20076168],"[[ 0.29696634  0.57412699  0.10328694  0.11578483]
 [-0.31267285  9.42433402  0.          0.        ]]",[-0.60101032 -0.50802463]
5,"[ 0.9698651   1.10348201  0.51693886  0.549817    0.89462434  1.00445219
  0.36233309  1.18456953  0.02413281 -0.0141017   0.        ]",[-0.21866312 -1.17414643],-0.0469858942194,-0.0469858942194,[-0.83166313 -0.66338956],"[[ 0.30022023  0.76040294  0.10328694  0.11578483]
 [ 0.63492898  9.20400055  0.          0.        ]]",[-0.60101032 -0.50802463]
6,"[ 0.9681586   0.96813647  0.52252421  0.79590296  0.89462345  1.00445107
  0.26446589  0.50870949 -0.11816398  0.07733545  0.        ]",[-0.24979275 -0.08116326],-0.0355639200164,-0.0355639200164,[-0.45429248 -0.11540276],"[[ 0.3041282   0.90292966  0.10328694  0.11578483]
 [-0.24127698  5.06246948  0.          0.        ]]",[-0.60101032 -0.50802463]
7,"[ 0.97445813  0.86658193  0.50148969  0.94032607  0.89462256  1.00444995
  0.15462872  0.43995529 -0.19710932  0.09597329  0.        ]",[ 0.19940859 -0.10500482],-0.0295519001185,-0.0295519001185,[-0.13904534 -0.14999706],"[[ 0.28943632  0.99995195  0.10328694  0.11578483]
 [-1.2246505   4.64115965  0.          0.        ]]",[-0.60101032 -0.50802463]
8,"[ 0.98110481  0.76910244  0.47799935  1.05346793  0.89462167  1.00444884
  0.24548305  0.35707178 -0.26643363  0.10030017  0.        ]",[ 0.3075712   0.86504237],-0.0246246079034,-0.0246246079034,[-0.38311952 -0.34818363],"[[ 0.27310456  1.08767927  0.10328694  0.11578483]
 [-0.4112291   4.13326811  0.          0.        ]]",[-0.60101032 -0.50802463]
9,"[ 0.9794863   0.63303308  0.48384869  1.17631365  0.89462078  1.00444772
  0.38224496  0.90262812 -0.39402853  0.13039132  0.        ]",[-2.13054947 -2.00090135],-0.0213138849731,-0.0213138849731,[-1.06800508 -1.44342518],"[[ 0.27716446  1.20388659  0.10328694  0.11578483]
 [ 0.81320381  7.47632778  0.          0.        ]]",[-0.60101032 -0.50802463]
