timestep,rewards,actions,original_rewards,obs,human_obs,logstd_action_dist,avg_action_dist
0,-0.13881260515,[-0.95598328  3.65255577],-0.13881260515,"[ 1.04780061  1.42312797  0.21169355 -1.03491899  0.61068129  0.10750341
  0.28246046 -0.32036726  0.94797117  0.09505901  0.        ]","[[ 0.08444731  0.09523155  0.07012664  0.01091931]
 [ 0.00350427 -0.00462052  0.          0.        ]]",[-0.72309321 -0.59369487],[-0.41398716  3.71906734]
1,-0.138626561549,[ 0.24645128  4.11720676],-0.138626561549,"[ 1.0514234   1.41721026  0.15535375 -0.93352794  0.61068088  0.10750336
 -0.15767701  0.34409394  0.95009143  0.04735581  0.        ]","[[ 0.04655775  0.13488261  0.07012664  0.01091931]
 [-3.77986019  3.95651831  0.          0.        ]]",[-0.72309321 -0.59369487],[ 0.03387763  3.39193463]
2,-0.137443152707,[-0.59234349  3.15918662],-0.137443152707,"[ 1.05275511  1.38765611  0.05839566 -0.63546058  0.61068047  0.10750331
 -0.03573297  0.99508586  0.9390306   0.03661553  0.        ]","[[-0.01852255  0.25295075  0.07012664  0.01091931]
 [-2.73164593  7.83736397  0.          0.        ]]",[-0.72309321 -0.59369487],[-0.3336606   2.71183562]
3,-0.133810713831,[-1.63881166  2.74719026],-0.133810713831,"[ 1.04625689  1.30082645 -0.05705099 -0.16490939  0.61068005  0.10750325
 -0.30221748  1.63339642  0.89752261  0.09780363  0.        ]","[[ -9.61384492e-02   4.47877582e-01   7.01266366e-02   1.09193120e-02]
 [ -5.02231089e+00   1.16426224e+01   0.00000000e+00   0.00000000e+00]]",[-0.72309321 -0.59369487],[-0.33144239  2.07238626]
4,-0.12567579977,[ 0.1026856   2.04605357],-0.12567579977,"[ 1.01273934  1.10802662 -0.26141939  0.41415635  0.61067964  0.1075032
 -0.75105495  2.25913288  0.81655994  0.09067784  0.        ]","[[ -2.35294208e-01   7.18158150e-01   7.01266366e-02   1.09193120e-02]
 [ -8.88045823e+00   1.53729472e+01   0.00000000e+00   0.00000000e+00]]",[-0.72309321 -0.59369487],[ 0.08362193  1.27988625]
5,-0.1101683032,[-0.54021717  1.16188187],-0.1101683032,"[ 0.93359044  0.76213944 -0.50402518  0.96883576  0.61067923  0.10750315
 -0.6834819   2.87219468  0.66112993  0.08626241  0.        ]","[[ -4.07076565e-01   1.06228700e+00   7.01266366e-02   1.09193120e-02]
 [ -8.29961437e+00   1.90277577e+01   0.00000000e+00   0.00000000e+00]]",[-0.72309321 -0.59369487],[-0.26245818  0.36584464]
6,-0.0844216287317,[ 0.40517104 -0.77740859],-0.0844216287317,"[ 0.80361645  0.24878545 -0.74666734  1.28366345  0.61067882  0.10750309
 -0.9131412   3.47319687  0.39708594  0.1113647   0.        ]","[[ -5.92875868e-01   1.47879206e+00   7.01266366e-02   1.09193120e-02]
 [ -1.02737388e+01   2.26107434e+01   0.00000000e+00   0.00000000e+00]]",[-0.72309321 -0.59369487],[-0.16175443 -0.77691644]
7,-0.0523488862875,[-0.31552724 -1.2064899 ],-0.0523488862875,"[ 0.63034565 -0.28538674 -0.9622787   1.15993123  0.6106784   0.10750304
 -0.70285427  2.88163731  0.06803011  0.09975708  0.        ]","[[ -7.80214462e-01   1.89562383e+00   7.01266366e-02   1.09193120e-02]
 [ -8.46614804e+00   1.90842420e+01   0.00000000e+00   0.00000000e+00]]",[-0.72309321 -0.59369487],[-0.00666052 -1.18932271]
8,-0.0229981210509,[ 1.49587719 -1.95824207],-0.0229981210509,"[ 0.4293359  -0.67050741 -1.13511457  0.74920583  0.61067799  0.10750299
 -0.82863375  2.15402314 -0.22955761  0.03042649  0.        ]","[[ -9.60383956e-01   2.23378776e+00   7.01266366e-02   1.09193120e-02]
 [ -9.54733537e+00   1.47465930e+01   0.00000000e+00   0.00000000e+00]]",[-0.72309321 -0.59369487],[ 0.96351844 -1.33338523]
9,-0.00864254106322,[ 0.66676824 -0.70005917],-0.00864254106322,"[ 0.24186977 -0.90085997 -1.24860979  0.289515    0.61067758  0.10750293
 -0.3461019   1.44081701 -0.46647738 -0.03420996  0.        ]","[[ -1.10971538   2.48605941   0.07012664   0.01091931]
 [ -5.39956661  10.49480749   0.           0.        ]]",[-0.72309321 -0.59369487],[ 0.68167007 -1.41391563]
10,-0.0232735010749,[ 0.95639619 -1.27566555],-0.0232735010749,"[ 0.13461917 -1.02604616 -1.29756562 -0.10117643  0.61067717  0.10750288
 -0.0265719   0.94099025 -0.64732783 -0.05689659  0.        ]","[[-1.19014904  2.66605877  0.07012664  0.01091931]
 [-2.6529366   7.51507984  0.          0.        ]]",[-0.72309321 -0.59369487],[ 0.28929067 -1.59038067]
11,-0.0347636756128,[-0.60199113 -1.05748366],-0.0347636756128,"[ 0.11483455 -1.08395129 -1.30546811 -0.35733488  0.61067676  0.10750283
  0.42003543  0.25186012 -0.76414523 -0.05737178  0.        ]","[[-1.20469023  2.77514067  0.07012664  0.01091931]
 [ 1.18603065  3.40680993  0.          0.        ]]",[-0.72309321 -0.59369487],[-0.5071497  -1.49894166]
12,-0.0377607841063,[ 0.57952434  0.27893037],-0.0377607841063,"[ 0.11424827 -1.09639519 -1.30569543 -0.42432727  0.61067634  0.10750277
  0.14001509 -0.42365675 -0.79443128 -0.05809584  0.        ]","[[-1.20511984  2.80287152  0.07012664  0.01091931]
 [-1.22097784 -0.6203044   0.          0.        ]]",[-0.72309321 -0.59369487],[ 0.6550352 -0.5322811]
13,-0.0376033837247,[ 1.22750963 -1.65415333],-0.0376033837247,"[ 0.1126708  -1.09587456 -1.30630858 -0.42141209  0.61067593  0.10750272
  0.40975777 -0.23632108 -0.79289933 -0.0585633   0.        ]","[[-1.20627548  2.80167071  0.07012664  0.01091931]
 [ 1.09768705  0.49650126  0.          0.        ]]",[-0.72309321 -0.59369487],[-0.20640032 -0.96929103]
14,-0.0358499228236,[-1.11997905  0.25349282],-0.0358499228236,"[ 0.1955415  -1.08237385 -1.27104787 -0.34925168  0.61067552  0.10750267
  0.86780845 -0.90214099 -0.77100497 -0.02897891  0.        ]","[[-1.14481714  2.77177548  0.07012664  0.01091931]
 [ 5.03501874 -3.47280428  0.          0.        ]]",[-0.72309321 -0.59369487],[-1.31876171 -0.41928107]
15,-0.0315279858804,[-0.24389729  0.2055032 ],-0.0315279858804,"[ 0.27421853 -1.0527292  -1.2316958  -0.21004916  0.61067511  0.10750261
  0.39562247 -0.72226194 -0.71880428  0.00603571  0.        ]","[[-1.08484042  2.71307853  0.07012664  0.01091931]
 [ 0.9761913  -2.40045452  0.          0.        ]]",[-0.72309321 -0.59369487],[-0.14133348 -0.26595378]
16,-0.027908332767,[ 0.45248669 -1.47727207],-0.027908332767,"[ 0.28664469 -1.03055799 -1.2249223  -0.11872057  0.61067469  0.10750256
  0.28104081 -0.57780048 -0.67782772  0.01391988  0.        ]","[[-1.07519865  2.67371021  0.07012664  0.01091931]
 [-0.00873123 -1.53924672  0.          0.        ]]",[-0.72309321 -0.59369487],[ 0.06339495 -0.32624656]
17,-0.0218488056349,[-0.14506411  0.56367514],-0.0218488056349,"[ 0.30941526 -0.98658321 -1.21209875  0.03959319  0.61067428  0.10750251
  0.48946152 -1.23687276 -0.60497557  0.02546642  0.        ]","[[-1.05739811  2.60350355  0.07012664  0.01091931]
 [ 1.78281828 -5.46832793  0.          0.        ]]",[-0.72309321 -0.59369487],[-0.26292327  0.53866267]
18,-0.0162152217447,[-1.14239098 -0.35743477],-0.0162152217447,"[ 0.34669842 -0.9253339  -1.18991314  0.22434903  0.61067387  0.10750245
  0.41854692 -0.84432597 -0.51796824  0.04090801  0.        ]","[[-1.02785768  2.51761668  0.07012664  0.01091931]
 [ 1.17325146 -3.12815631  0.          0.        ]]",[-0.72309321 -0.59369487],[-0.33567473  0.21383405]
19,-0.0110023408923,[ 1.2423687   1.37312173],-0.0110023408923,"[ 0.32596626 -0.86451627 -1.2024332   0.37891108  0.61067346  0.1075024
 -0.04471467 -1.07134217 -0.43155948  0.01255662  0.        ]","[[-1.04434681  2.44147473  0.07012664  0.01091931]
 [-2.80885904 -4.48152469  0.          0.        ]]",[-0.72309321 -0.59369487],[ 1.18687403  1.01162148]
20,-0.00991969121475,[ 0.09224151  0.71080236],-0.00991969121475,"[ 0.30578775 -0.822297   -1.21417296  0.47337253  0.61067305  0.10750234
  0.42231099 -0.39227581 -0.37572738 -0.01737992  0.        ]","[[-1.0602452   2.39246184  0.07012664  0.01091931]
 [ 1.20560664 -0.43325806  0.          0.        ]]",[-0.72309321 -0.59369487],[-0.51783592 -0.0627383 ]
21,-0.0113885792923,[-0.62110103 -1.07244549],-0.0113885792923,"[ 0.34061944 -0.83951086 -1.1936289   0.43597615  0.61067263  0.10750229
  0.46201453  0.08127    -0.40248548  0.0156843   0.        ]","[[-1.03270892  2.41212128  0.07012664  0.01091931]
 [ 1.54689292  2.38979396  0.          0.        ]]",[-0.72309321 -0.59369487],[-0.86708522 -0.68706816]
22,-0.0118352999359,[ 0.41464437 -0.67675713],-0.0118352999359,"[ 0.34808515 -0.84605943 -1.18905252  0.42135322  0.61067222  0.10750224
  0.17240302 -0.59085435 -0.41201975  0.02342233  0.        ]","[[-1.02674839  2.41971481  0.07012664  0.01091931]
 [-0.94254967 -1.61708772  0.          0.        ]]",[-0.72309321 -0.59369487],[ 0.24401601  0.25597951]
23,-0.0127122013094,[ 0.34496305  0.43187704],-0.0127122013094,"[ 0.34534073 -0.79380763 -1.1907399   0.53215385  0.61067181  0.10750218
  0.3655473  -1.03498299 -0.34844794  0.0034177   0.        ]","[[-1.02894177  2.36080798  0.07012664  0.01091931]
 [ 0.71768138 -4.26477272  0.          0.        ]]",[-0.72309321 -0.59369487],[-0.01749936  0.92695642]
24,-0.0176175818578,[-1.28718235  1.4850923 ],-0.0176175818578,"[ 0.37998814 -0.73021119 -1.16879171  0.65101256  0.6106714   0.10750213
  0.522762   -0.73397653 -0.28315982  0.0082637   0.        ]","[[-1.00102907  2.29351688  0.07012664  0.01091931]
 [ 2.06906952 -2.47032198  0.          0.        ]]",[-0.72309321 -0.59369487],[-0.62443602  0.5919947 ]
25,-0.0182785342738,[ 0.52193779 -0.18923875],-0.0182785342738,"[ 0.38152564 -0.72121986 -1.16778434  0.66657262  0.61067098  0.10750208
  0.05744268 -0.06156163 -0.27376309  0.00594987  0.        ]","[[-0.99977885  2.28433012  0.07012664  0.01091931]
 [-1.93071829  1.53828724  0.          0.        ]]",[-0.72309321 -0.59369487],[ 0.24542443 -0.02003539]
26,-0.0161626068299,[-0.90912475 -0.60325871],-0.0161626068299,"[ 0.35989027 -0.74353553 -1.1816855   0.62740968  0.61067057  0.10750202
  0.30226533 -0.19237127 -0.29423233 -0.00424632  0.        ]","[[-1.01727869  2.30727161  0.07012664  0.01091931]
 [ 0.17372662  0.7584638   0.          0.        ]]",[-0.72309321 -0.59369487],[-0.29649517 -0.01211727]
27,-0.0159519686375,[ 0.4718946  1.841196 ],-0.0159519686375,"[ 0.31887667 -0.73488613 -1.20659565  0.6428023   0.61067016  0.10750197
 -0.11681862 -0.59555605 -0.27867744 -0.04451468  0.        ]","[[-1.04994784  2.29832493  0.07012664  0.01091931]
 [-3.42862893 -1.64512709  0.          0.        ]]",[-0.72309321 -0.59369487],[ 1.15402055  0.76131213]
28,-0.0147827863978,[ 0.42432144 -1.05424408],-0.0147827863978,"[ 0.25572563 -0.74180436 -1.24146577  0.63051013  0.61066975  0.10750192
  0.10839183  0.07408755 -0.27836597 -0.09633822  0.        ]","[[-1.09909725  2.30547621  0.07012664  0.01091931]
 [-1.49276898  2.34695631  0.          0.        ]]",[-0.72309321 -0.59369487],[ 0.22842084 -0.22013849]
29,-0.0141310746475,[ 0.73454934 -0.05797636],-0.0141310746475,"[ 0.23913517 -0.74828835 -1.24995958  0.61882738  0.61066933  0.10750186
  0.30726012 -0.59790652 -0.28361031 -0.1070279   0.        ]","[[-1.1118014   2.31222085  0.07012664  0.01091931]
 [ 0.21665957 -1.65913962  0.          0.        ]]",[-0.72309321 -0.59369487],[ 0.09383436  0.52343589]
30,-0.0174837082394,[-0.18480982  1.01690261],-0.0174837082394,"[ 0.28260625 -0.71405455 -1.22711856  0.67876238  0.61066892  0.10750181
  0.64505223 -0.63091905 -0.25226181 -0.08756565  0.        ]","[[-1.07833547  2.27706351  0.07012664  0.01091931]
 [ 3.12024725 -1.85594639  0.          0.        ]]",[-0.72309321 -0.59369487],[-0.88869607  0.4559164 ]
31,-0.0179403586696,[-1.24150601 -0.05132451],-0.0179403586696,"[ 0.35165199 -0.71699431 -1.18683105  0.67377863  0.61066851  0.10750176
  0.55274055  0.0394379  -0.26440546 -0.02335497  0.        ]","[[-1.02389197  2.28004106  0.07012664  0.01091931]
 [ 2.32676044  2.14038512  0.          0.        ]]",[-0.72309321 -0.59369487],[-1.0116843  -0.31382543]
32,-0.0153208417045,[-0.56393515  0.18099651],-0.0153208417045,"[  3.59567504e-01  -7.56083228e-01  -1.18187949e+00   6.04568278e-01
   6.10668098e-01   1.07501703e-01   8.68408249e-02  -1.74246678e-03
  -3.07999965e-01   6.93233991e-04   0.00000000e+00]","[[-1.01753766  2.32038565  0.07012664  0.01091931]
 [-1.67800434  1.89488858  0.          0.        ]]",[-0.72309321 -0.59369487],[ 0.14423129 -0.20263243]
33,-0.0105191062112,[ 1.55421799 -0.54364526],-0.0105191062112,"[ 0.28925524 -0.79771772 -1.22345313  0.52428772  0.61066769  0.10750165
 -0.16902023  0.11218466 -0.34437514 -0.04071344  0.        ]","[[-1.07316415  2.3650979   0.07012664  0.01091931]
 [-3.87732582  2.57406457  0.          0.        ]]",[-0.72309321 -0.59369487],[ 0.85685855 -0.30756819]
34,-0.00737655208698,[-0.68662822 -0.13227368],-0.00737655208698,"[ 0.24120474 -0.82406353 -1.24890657  0.46957897  0.61066727  0.1075016
  0.30046724 -0.25746152 -0.36902888 -0.06657688  0.        ]","[[-1.11022029  2.39446922  0.07012664  0.01091931]
 [ 0.15827622  0.37042212  0.          0.        ]]",[-0.72309321 -0.59369487],[-0.16509512 -0.14425039]
35,-0.00643997676377,[ 0.38121132 -0.05872273],-0.00643997676377,"[ 0.20941993 -0.8258979  -1.264503    0.4656462   0.61066686  0.10750154
 -0.01612923 -0.34654252 -0.36758577 -0.0899231   0.        ]","[[-1.13435929  2.39654944  0.07012664  0.01091931]
 [-2.56310924 -0.16063417  0.          0.        ]]",[-0.72309321 -0.59369487],[ 0.84374428  0.15007532]
36,-0.00659138929537,[-0.07151709 -0.12299569],-0.00659138929537,"[ 0.16187753 -0.82102402 -1.28607316  0.4760532   0.61066645  0.10750149
  0.16534392 -0.38501706 -0.3573595  -0.12862331  0.        ]","[[-1.16997051  2.39103542  0.07012664  0.01091931]
 [-1.00321074 -0.39000083  0.          0.        ]]",[-0.72309321 -0.59369487],[ 0.43581021  0.14008468]
37,-0.00832853691728,[ 0.89731377  0.77223745],-0.00832853691728,"[ 0.1311834  -0.80977147 -1.29891886  0.49965013  0.61066604  0.10750144
  0.13471768 -0.4654148  -0.34218719 -0.15862256  0.        ]","[[-1.19267606  2.37842652  0.07012664  0.01091931]
 [-1.26646551 -0.86929207  0.          0.        ]]",[-0.72309321 -0.59369487],[ 0.63480687  0.31648633]
38,-0.00664973960954,[-0.57359702 -0.75144375],-0.00664973960954,"[ 0.14549868 -0.82178173 -1.29302858  0.47443913  0.61066562  0.10750138
  0.55089435  0.05037939 -0.35691617 -0.14058854  0.        ]","[[-1.18211277  2.39189212  0.07012664  0.01091931]
 [ 2.3108846   2.20560421  0.          0.        ]]",[-0.72309321 -0.59369487],[-0.91496015 -0.63508493]
39,-0.00521428516948,[-0.08871587  0.71956023],-0.00521428516948,"[ 0.17641974 -0.83392953 -1.27968854  0.4482322   0.61066521  0.10750133
  0.28140159 -0.45604753 -0.37382527 -0.11057651  0.        ]","[[-1.15913704  2.40571304  0.07012664  0.01091931]
 [-0.0056034  -0.81344928  0.          0.        ]]",[-0.72309321 -0.59369487],[ 0.08755391  0.11099565]
40,-0.00411949866193,[ 0.18332755 -0.11495933],-0.00411949866193,"[ 0.17154761 -0.84473994 -1.28184539  0.42428568  0.6106648   0.10750128
  0.24055203  0.02458358 -0.38630747 -0.10845581  0.        ]","[[-1.16277214  2.41819224  0.07012664  0.01091931]
 [-0.35673435  2.05182045  0.          0.        ]]",[-0.72309321 -0.59369487],[-0.04113084 -0.47267157]
41,-0.00304457029052,[-0.71653069 -0.95633266],-0.00304457029052,"[ 0.1718402  -0.8751221  -1.28171467  0.35360886  0.61066439  0.10750122
  0.32580911 -0.0585868  -0.42409491 -0.09280166  0.        ]","[[-1.16255393  2.45425394  0.07012664  0.01091931]
 [ 0.37611412  1.55600252  0.          0.        ]]",[-0.72309321 -0.59369487],[-0.26300994 -0.50886029]
42,-0.00161234096275,[ 0.40881515  1.78099711],-0.00161234096275,"[ 0.14353038 -0.86917326 -1.29384203  0.36785684  0.61066398  0.10750117
 -0.00506558 -0.69894598 -0.41384279 -0.1155168   0.        ]","[[-1.18356758  2.44707195  0.07012664  0.01091931]
 [-2.46799443 -2.26148115  0.          0.        ]]",[-0.72309321 -0.59369487],[ 1.126436    0.56333309]
43,-0.0021485638795,[ 0.66198392 -0.26044215],-0.0021485638795,"[ 0.09909081 -0.86495696 -1.31146546  0.37782984  0.61066356  0.10750111
  0.18890236 -0.02724178 -0.40499472 -0.14892655  0.        ]","[[-1.21619888  2.44201918  0.07012664  0.01091931]
 [-0.80069901  1.74286072  0.          0.        ]]",[-0.72309321 -0.59369487],[ 0.2481658 -0.3847087]
44,-0.000929987936418,[-0.40610669 -0.85134673],-0.000929987936418,"[ 0.11336948 -0.88488498 -1.30598584  0.32975607  0.61066315  0.10750106
  0.49563612 -0.20601659 -0.43115599 -0.12774825  0.        ]","[[-1.20575904  2.46618327  0.07012664  0.01091931]
 [ 1.83590078  0.67710059  0.          0.        ]]",[-0.72309321 -0.59369487],[-0.6012314  -0.43837875]
45,-0.00156847879782,[-0.38827097  0.13026519],-0.00156847879782,"[ 0.14086487 -0.86808604 -1.29494222  0.37043284  0.61066274  0.10750101
  0.30436917 -0.77372683 -0.412242   -0.11796299  0.        ]","[[-1.1855366   2.44576861  0.07012664  0.01091931]
 [ 0.19182585 -2.7072852   0.          0.        ]]",[-0.72309321 -0.59369487],[ 0.23935153  0.46970719]
