timestep,rewards,actions,original_rewards,obs,human_obs,logstd_action_dist,avg_action_dist
0,-0.181159503362,[ 0.11410373  1.58343043],-0.181159503362,"[ 1.08304811  1.96756987 -0.01780408 -0.94871576  0.30496394  0.14840684
  0.34139738 -0.35088244  0.98204082 -0.31484017  0.        ]","[[-0.03736124 -0.08021969  0.03100723  0.01617134]
 [-0.00421207  0.00332393  0.          0.        ]]",[-0.02940352 -0.19452037],[-0.3068893   1.22166824]
1,-0.180751122629,[ 0.15136534  2.22021559],-0.180751122629,"[ 1.08325607  1.9706964  -0.01107208 -0.83263683  0.30496278  0.14840631
  0.37778707  0.19797824  0.98542144 -0.27213019  0.        ]","[[-0.03293124 -0.04042779  0.03100723  0.01617134]
 [ 0.44571835  3.96267119  0.          0.        ]]",[-0.02940352 -0.19452037],[-0.34000245  1.19866788]
2,-0.179145654665,[-1.23426206  2.02344299],-0.179145654665,"[ 1.08377295  1.96775842  0.01145304 -0.48747579  0.30496163  0.14840579
  0.42538189  0.73596369  0.98639251 -0.14194751  0.        ]","[[-0.01811269  0.07776403  0.03100723  0.01617134]
 [ 1.03418703  7.84357759  0.          0.        ]]",[-0.02940352 -0.19452037],[-0.42004001  1.16943789]
3,-0.175981682696,[ 0.06005818 -0.4423526 ],-0.175981682696,"[ 1.08302471  1.9229875  -0.01777061  0.07296105  0.30496047  0.14840526
  0.10365046  1.26353476  0.96592706 -0.00297329  0.        ]","[[ -0.03733917   0.27282081   0.03100723   0.01617134]
 [ -2.94358151  11.64940523   0.           0.        ]]",[-0.02940352 -0.19452037],[-0.37993732  1.15172756]
4,-0.170994408062,[ 1.12050629  1.15793573],-0.170994408062,"[ 1.07795398  1.8191994  -0.10257175  0.65037606  0.30495931  0.14840473
  0.12764275  0.98873369  0.925605    0.08476357  0.        ]","[[-0.09323451  0.48591993  0.03100723  0.01617134]
 [-2.64694492  9.66711451  0.          0.        ]]",[-0.02940352 -0.19452037],[-0.35912147  1.14505076]
5,-0.162642873791,[-0.63475275  0.86812726],-0.162642873791,"[ 1.07618812  1.64727225 -0.12183492  1.20607941  0.30495815  0.14840421
  0.45178101  1.51088645  0.84316187  0.24442929  0.        ]","[[ -0.10596619   0.71705542   0.03100723   0.01617134]
 [  1.36058134  13.43390565   0.           0.        ]]",[-0.02940352 -0.19452037],[-0.50519282  1.04976916]
6,-0.148548834796,[-2.31294695 -0.20811282],-0.148548834796,"[ 1.07643369  1.3465251  -0.1192012   1.77204065  0.30495699  0.14840368
  0.24645501  1.9506041   0.68156499  0.43956856  0.        ]","[[ -1.04224824e-01   1.01756201e+00   3.10072299e-02   1.61713445e-02]
 [ -1.17796079e+00   1.66061572e+01   0.00000000e+00   0.00000000e+00]]",[-0.02940352 -0.19452037],[-0.51782238  0.9439193 ]
7,-0.129946621254,[ 0.82499745  0.77192704],-0.129946621254,"[ 1.06458813  0.95810146 -0.21412492  2.12920743  0.30495584  0.14840315
 -0.07163678  1.79090433  0.5030284   0.50432566  0.        ]","[[ -0.1672404    1.33812882   0.03100723   0.01617134]
 [ -5.11068712  15.45429934   0.           0.        ]]",[-0.02940352 -0.19452037],[-0.38530105  0.87412292]
8,-0.106497609638,[ 0.41080608  0.71613298],-0.106497609638,"[ 1.04556864  0.51761462 -0.31607166  2.19211742  0.30495468  0.14840262
  0.20063752  2.17205239  0.29267805  0.5125584   0.        ]","[[ -2.35682000e-01   1.67480455e+00   3.10072299e-02   1.61713445e-02]
 [ -1.74443043e+00   1.82041683e+01   0.00000000e+00   0.00000000e+00]]",[-0.02940352 -0.19452037],[-0.41923046  0.73421949]
9,-0.0766865943821,[ 0.49960129  0.84588772],-0.0766865943821,"[ 1.03943075  0.03104033 -0.34294677  1.85997148  0.30495352  0.1484021
  0.33503859  2.51507251  0.00329016  0.48069092  0.        ]","[[ -2.53900132e-01   2.06372015e+00   3.10072299e-02   1.61713445e-02]
 [ -8.27599924e-02   2.06791692e+01   0.00000000e+00   0.00000000e+00]]",[-0.02940352 -0.19452037],[-0.39970282  0.65682781]
