timestep,rewards,actions,original_rewards,obs,human_obs,logstd_action_dist,avg_action_dist
0,-0.35509413317,[ 0.06962345  1.1779309 ],-0.35509413317,"[ 1.07035092  1.88385835  0.18709338 -0.47787221 -1.08434392 -0.71629433
  0.32401747 -0.33977937  2.07014289  0.83877377  0.        ]","[[ 0.09888807  0.07507357 -0.12882829 -0.08395402]
 [-0.0021004   0.0022588   0.          0.        ]]",[ 0.00829327 -0.17359821],[-0.34926572  1.21841192]
1,-0.355785107612,[ 0.10987724  1.55270017],-0.355785107612,"[ 1.06996617  1.87894559  0.19120597 -0.36803396 -1.08433396 -0.71628976
  0.34698975  0.20842361  2.06358386  0.87713293  0.        ]","[[ 0.10159447  0.11484507 -0.12882829 -0.08395402]
 [ 0.27183525  3.9616954   0.          0.        ]]",[ 0.00829327 -0.17359821],[-0.37447742  1.20146012]
2,-0.357120921803,[ 0.09328335  1.87249898],-0.357120921803,"[ 1.06852489  1.85247729  0.20598261 -0.04531116 -1.084324   -0.71628518
  0.38286832  0.74576335  2.03565587  0.99163424  0.        ]","[[ 0.11132351  0.23301821 -0.12882829 -0.08395402]
 [ 0.69966342  7.84268455  0.          0.        ]]",[ 0.00829327 -0.17359821],[-0.42981866  1.17803967]
3,-0.356780261587,[-1.44532854  1.26692057],-0.356780261587,"[ 1.0656046   1.77071868  0.2325875   0.46565638 -1.08431405 -0.71628061
  0.41254836  1.27246081  1.96318666  1.1715619   0.        ]","[[  0.12886725   0.42804051  -0.12882829  -0.08395402]
 [  1.05358297  11.64686864   0.           0.        ]]",[ 0.00829327 -0.17359821],[-0.50096679  1.13605809]
4,-0.350684613581,[-0.26125519  2.85380049],-0.350684613581,"[ 1.06870394  1.58457365  0.20401207  1.09795779 -1.08430409 -0.71627603
  0.07892931  1.78892455  1.84317186  1.32612109  0.        ]","[[  0.11002694   0.69840658  -0.12882829  -0.08395402]
 [ -2.92436538  15.37727665   0.           0.        ]]",[ 0.00829327 -0.17359821],[-0.48332465  1.08515167]
5,-0.335936083447,[-0.22972943  0.70219637],-0.335936083447,"[ 1.07586168  1.24582903  0.10002238  1.71033228 -1.08429413 -0.71627146
 -0.0029541   2.29497122  1.67538805  1.41214786  0.        ]","[[  0.04174281   1.04262823  -0.12882829  -0.08395402]
 [ -3.90070946  19.03269032   0.           0.        ]]",[ 0.00829327 -0.17359821],[-0.47602186  1.01333034]
6,-0.310473361397,[-0.87432193  0.47080448],-0.310473361397,"[ 1.07568023  0.75325508 -0.03185506  2.06725013 -1.08428418 -0.71626689
 -0.07268916  2.6276832   1.44470592  1.43251452  0.        ]","[[ -0.04461463   1.44739958  -0.12882829  -0.08395402]
 [ -4.73220169  21.43641395   0.           0.        ]]",[ 0.00829327 -0.17359821],[-0.45005631  0.92198986]
7,-0.274675009807,[-0.21306203  0.44022391],-0.274675009807,"[ 1.05637011  0.18751698 -0.22672584  1.94765849 -1.08427422 -0.71626231
 -0.354991    2.82695827  1.19424325  1.3345107   0.        ]","[[ -0.17302957   1.89057792  -0.12882829  -0.08395402]
 [ -8.09824402  22.87653573   0.           0.        ]]",[ 0.00829327 -0.17359821],[-0.35555911  0.82818586]
8,-0.230469519144,[-0.14580022  0.87615377],-0.230469519144,"[ 0.99691202 -0.32484779 -0.47580914  1.26616427 -1.08426427 -0.71625774
 -0.41223956  3.00542087  0.94363449  1.12886998  0.        ]","[[ -0.34184319   2.36105144  -0.12882829  -0.08395402]
 [ -8.78086822  24.16651308   0.           0.        ]]",[ 0.00829327 -0.17359821],[-0.26448631  0.72256237]
9,-0.177850465259,[ 0.12938269  0.87523696],-0.177850465259,"[ 0.89295013 -0.65331378 -0.72474334  0.04650851 -1.08425431 -0.71625316
 -0.44603258  3.41925228  0.68294023  0.83320921  0.        ]","[[ -0.52150338   2.87438699  -0.12882829  -0.08395402]
 [ -9.1838228   27.15709465   0.           0.        ]]",[ 0.00829327 -0.17359821],[-0.14830941  0.62925309]
10,-0.150039650769,[ 1.01575134  0.39048548],-0.150039650769,"[ 0.75295508 -0.69920451 -0.94574546 -0.68306443 -1.08424436 -0.71624859
 -0.38790881 -0.02324772  0.56017931  0.65379852  0.        ]","[[-0.69822752  3.14053149 -0.12882829 -0.08395402]
 [-8.49081457  2.28951001  0.          0.        ]]",[ 0.00829327 -0.17359821],[-0.1069794   0.66505384]
11,-0.154433216241,[-0.83350364  0.88752652],-0.154433216241,"[ 0.6302165  -0.69891208 -1.08749076 -0.62738101 -1.0842344  -0.71624402
 -0.04176537 -0.69220939  0.58194454  0.67884728  0.        ]","[[-0.82663533  3.1204602  -0.12882829 -0.08395402]
 [-4.36363857 -2.54287859  0.          0.        ]]",[ 0.00829327 -0.17359821],[-0.14655744  0.6838665 ]
12,-0.161343073048,[ 0.21475246 -0.33820008],-0.161343073048,"[ 0.50205266 -0.69595896 -1.20283548 -0.48982124 -1.08422445 -0.71623944
 -0.3112944  -0.637273    0.62284034  0.70813587  0.        ]","[[-0.94615218  3.07082044 -0.12882829 -0.08395402]
 [-7.57732246 -2.14606449  0.          0.        ]]",[ 0.00829327 -0.17359821],[-0.10958429  0.68413913]
13,-0.168645527816,[-0.80423061  0.18347415],-0.168645527816,"[ 0.33552072 -0.68882498 -1.31643202 -0.33542524 -1.08421449 -0.71623487
 -0.22740366 -0.81676434  0.6751665   0.72491893  0.        ]","[[-1.08766297  3.01488974 -0.12882829 -0.08395402]
 [-6.57708656 -3.44268586  0.          0.        ]]",[ 0.00829327 -0.17359821],[-0.1125656   0.69372398]
14,-0.175679007085,[-0.74878729 -1.16581628],-0.175679007085,"[ 0.12905755 -0.67650009 -1.41325226 -0.16862254 -1.08420454 -0.7162303
 -0.48353267 -0.70677866  0.73693083  0.72173614  0.        ]","[[-1.24984552  2.9540072  -0.12882829 -0.08395402]
 [-9.63098739 -2.64822289  0.          0.        ]]",[ 0.00829327 -0.17359821],[-0.06556942  0.69360477]
15,-0.183592098357,[ 0.8938716  -0.05303376],-0.183592098357,"[-0.16887837 -0.64890479 -1.48352974  0.08004754 -1.08419459 -0.71622573
 -0.71618619 -1.24768451  0.82575238  0.67912345  0.        ]","[[ -1.47029826   2.86183878  -0.12882829  -0.08395402]
 [-12.40500139  -6.5556126    0.           0.        ]]",[ 0.00829327 -0.17359821],[-0.01829699  0.72738457]
16,-0.190276434997,[-0.2854583   1.62921188],-0.190276434997,"[-0.45933125 -0.59112907 -1.48204729  0.42412885 -1.08418463 -0.71622115
 -0.39874602 -1.25877895  0.92485432  0.57824625  0.        ]","[[-1.68042358  2.72992141 -0.12882829 -0.08395402]
 [-8.62015014 -6.63585384  0.          0.        ]]",[ 0.00829327 -0.17359821],[-0.01787503  0.75421774]
17,-0.19013223337,[ 0.65816758  2.0032512 ],-0.19013223337,"[-0.70601087 -0.53877405 -1.42668874  0.65222309 -1.08417468 -0.71621658
 -0.47919522 -0.69247033  0.96626531  0.46169869  0.        ]","[[-1.86245055  2.63824857 -0.12882829 -0.08395402]
 [-9.57938119 -2.54507326  0.          0.        ]]",[ 0.00829327 -0.17359821],[-0.00438967  0.75440896]
