timestep,rewards,actions,original_rewards,obs,human_obs,logstd_action_dist,avg_action_dist
0,-0.407485753116,[ 0.78548996  1.68972175],-0.407485753116,"[ 1.0679868   2.10366155  0.04579811 -0.76323488 -1.58952621 -0.84648847
  0.40484103 -0.36633345  2.59421225  0.75649481  0.        ]","[[-0.00744674  0.00095318 -0.18614647 -0.09694007]
 [-0.00243319 -0.00058962  0.          0.        ]]",[-0.07862452 -0.14480565],[-0.54819137  1.62782574]
1,-0.409932917122,[-0.99925612  2.44473832],-0.409932917122,"[ 1.06762802  2.1025108   0.09313061 -0.63780269 -1.58951242 -0.8464849
  0.65195861  0.18369029  2.59236148  0.84802678  0.        ]","[[ 0.02366613  0.04065722 -0.18614647 -0.09694007]
 [ 3.10338537  3.95780457  0.          0.        ]]",[-0.07862452 -0.14480565],[-0.8064971  1.5590651]
2,-0.412758286968,[-1.20244759  1.19431901],-0.412758286968,"[ 1.06656939  2.0865097   0.12624046 -0.26663109 -1.58949864 -0.84648133
  0.33243247  0.72320686  2.5769464   0.99442023  0.        ]","[[ 0.04544196  0.15877061 -0.18614647 -0.09694007]
 [-0.91242287  7.84058811  0.          0.        ]]",[-0.07862452 -0.14480565],[-0.8270731   1.51387835]
3,-0.411707072633,[-1.22244362  2.21286109],-0.411707072633,"[ 1.06790236  2.01940492  0.03836703  0.32849727 -1.58948486 -0.84647775
  0.01899436  1.25202853  2.5483207   1.06794668  0.        ]","[[ -0.0123306    0.35376787  -0.18614647  -0.09694007]
 [ -4.85171874  11.64643607   0.           0.        ]]",[-0.07862452 -0.14480565],[-0.74050581  1.45455134]
4,-0.405134448758,[-0.08192253  1.25203735],-0.405134448758,"[ 1.05267871  1.84729924 -0.16738793  1.0804289  -1.58947107 -0.84647418
 -0.28825128  1.77034354  2.49810969  1.06836394  0.        ]","[[ -0.14810792   0.62412452  -0.18614647  -0.09694007]
 [ -8.71318812  15.37674812   0.           0.        ]]",[-0.07862452 -0.14480565],[-0.55484104  1.37089825]
5,-0.391521057675,[-0.82823554  2.41244292],-0.391521057675,"[ 0.99520932  1.51453343 -0.42710668  1.83740809 -1.58945729 -0.84647061
 -0.30041984  2.27817054  2.39770801  1.05660209  0.        ]","[[ -0.32390683   0.96833118  -0.18614647  -0.09694007]
 [ -8.86613227  19.03171989   0.           0.        ]]",[-0.07862452 -0.14480565],[-0.4554646   1.23794699]
6,-0.368046683253,[-0.92103739 -0.30180957],-0.368046683253,"[ 0.87428286  0.99546527 -0.71510798  2.33928561 -1.58944351 -0.84646704
 -0.54729851  2.77598822  2.22346628  1.03825573  0.        ]","[[ -0.53235988   1.38491753  -0.18614647  -0.09694007]
 [-11.96890871  22.61487176   0.           0.        ]]",[-0.07862452 -0.14480565],[-0.26993179  1.05390215]
7,-0.335001426327,[ 0.95104429  2.5898948 ],-0.335001426327,"[ 0.63747541  0.40804771 -1.04055692  2.29549811 -1.58942973 -0.84646346
 -0.8185055   2.54764839  1.99841396  0.94761103  0.        ]","[[ -0.80593448   1.82073122  -0.18614647  -0.09694007]
 [-15.37745622  20.97185254   0.           0.        ]]",[-0.07862452 -0.14480565],[ 0.01160303  0.93496615]
8,-0.295418748922,[-0.56911324  0.57200166],-0.295418748922,"[ 0.33700569 -0.1365285  -1.27941763  1.64053146 -1.58941595 -0.84645989
 -0.49479678  3.03991002  1.71054061  0.89306398  0.        ]","[[ -1.07266832   2.27571874  -0.18614647  -0.09694007]
 [-11.3091362   24.5152478    0.           0.        ]]",[-0.07862452 -0.14480565],[-0.14043608  0.7034564 ]
9,-0.24814534595,[-1.01239174  0.62653168],-0.24814534595,"[ 0.01667939 -0.52898601 -1.416399    0.34014146 -1.58940216 -0.84645632
 -0.65625225  3.2870159   1.34486492  0.87401502  0.        ]","[[ -1.31920994   2.78387458  -0.18614647  -0.09694007]
 [-13.33831769  26.2944103    0.           0.        ]]",[-0.07862452 -0.14480565],[-0.21814573  0.54067034]
