timestep,obs,actions,rewards,original_rewards,avg_action_dist,human_obs,logstd_action_dist
0,"[ 1.01435149  2.10532344  0.11429005 -0.62332156  1.28612968 -0.11096038
  0.42892861 -0.36661856  0.18158349  0.10078287  0.        ]",[ 0.50898688  0.07432837],-0.0655094023593,-0.0655094023593,[-0.76911521  0.58778316],"[[ 0.00272734  0.06617774  0.14781627 -0.01353378]
 [-0.00464037 -0.00071352  0.          0.        ]]",[-0.190841   -0.13182689]
1,"[ 1.01398046  2.10503506  0.14524986 -0.61402301  1.28612434 -0.1109602
  0.595886   -0.32559925  0.1798494   0.14151838  0.        ]",[-2.24333809  0.30406594],-0.0669150993292,-0.0669150993292,[-1.06522572  0.49623626],"[[ 0.02283627  0.06910866  0.14781627 -0.01353378]
 [ 2.00882986  0.29282994  0.          0.        ]]",[-0.190841   -0.13182689]
2,"[ 1.01397454  2.10311203  0.14537698 -0.55730416  1.286119   -0.11096003
  0.26452686 -0.15795334  0.17833815  0.15930791  0.        ]",[-0.97871732  1.74121501],-0.067524776668,-0.067524776668,[-0.72830796  0.5515781 ],"[[ 0.022919    0.08700255  0.14781627 -0.01353378]
 [-1.98725065  1.49255505  0.          0.        ]]",[-0.190841   -0.13182689]
3,"[ 1.01216011  2.09161425  0.02499491 -0.338652    1.28611367 -0.11095985
 -0.05338551  0.39142314  0.17816338  0.0803077   0.        ]",[-2.33578578  1.70897439],-0.0643695688088,-0.0643695688088,[-0.36615616  0.44731629],"[[-0.05529285  0.15629988  0.14781627 -0.01353378]
 [-5.82116813  5.42406517  0.          0.        ]]",[-0.190841   -0.13182689]
4,"[ 0.98282469  2.04585875 -0.21129326  0.11646694  1.28610833 -0.11095967
 -0.37199413  0.92991264  0.16329087 -0.06523606  0.        ]",[ 1.407426   -1.19243031],-0.059574933359,-0.059574933359,[ 0.15309444  0.31656528],"[[-0.21026714  0.30344596  0.14781627 -0.01353378]
 [-9.6634833   9.27767398  0.          0.        ]]",[-0.190841   -0.13182689]
5,"[ 0.92163733  1.97382697 -0.43508784  0.54194417  1.28610299 -0.1109595
 -0.02798719  0.35071528  0.13151037 -0.20337928  0.        ]",[ 0.76553324  1.05868047],-0.0566942557975,-0.0566942557975,[ 0.25496653  0.35105124],"[[-0.36191285  0.44741204  0.14781627 -0.01353378]
 [-5.51488754  5.13277243  0.          0.        ]]",[-0.190841   -0.13182689]
6,"[ 0.877576    1.87831295 -0.54679637  0.93205395  1.28609765 -0.11095932
  0.23207249  0.88965271  0.10216415 -0.2072268   0.        ]",[ 0.38532845  1.51486332],-0.0530197855936,-0.0530197855936,[-0.12462335  0.04612792],"[[-0.44074449  0.5887639   0.14781627 -0.01353378]
 [-2.37866447  8.98957909  0.          0.        ]]",[-0.190841   -0.13182689]
7,"[ 0.85749683  1.68769961 -0.59076469  1.46151559  1.28609232 -0.11095915
  0.36229896  1.41800352  0.05468818 -0.05473004  0.        ]",[-1.40751333  0.78408683],-0.0453313681429,-0.0453313681429,[-0.57982594 -0.25959694],"[[ -0.47256161   0.80649212   0.14781627  -0.01353378]
 [ -0.80817853  12.77065361   0.           0.        ]]",[-0.190841   -0.13182689]
8,"[ 0.81925168  1.37362003 -0.66600929  1.98612747  1.28608698 -0.11095897
  0.03550227  1.81665706 -0.04766998  0.10431651  0.        ]",[ 0.77357006 -1.391532  ],-0.038389807908,-0.038389807908,[-0.28298727 -0.34640342],"[[ -5.28266196e-01   1.09053048e+00   1.47816272e-01  -1.35337790e-02]
 [ -4.74920747e+00   1.56236222e+01   0.00000000e+00   0.00000000e+00]]",[-0.190841   -0.13182689]
9,"[ 0.77113313  1.02825415 -0.7485977   2.27551436  1.28608164 -0.1109588
  0.29723815  1.22001686 -0.1789285   0.21619787  0.        ]",[ 0.42894465 -1.98914741],-0.0370829219512,-0.0370829219512,[-0.43324211 -0.36611217],"[[ -0.59158116   1.36016304   0.14781627  -0.01353378]
 [ -1.59278252  11.35390927   0.           0.        ]]",[-0.190841   -0.13182689]
10,"[ 0.7594377   0.77764349 -0.76703269  2.34472166  1.28607631 -0.11095862
  0.44070464  0.63525816 -0.29199711  0.31607313  0.        ]",[-1.21362478  0.01163834],-0.0453521206762,-0.0453521206762,[-0.57693487 -0.35281712],"[[-0.60607734  1.5452545   0.14781627 -0.01353378]
 [ 0.13736733  7.16919696  0.          0.        ]]",[-0.190841   -0.13182689]
11,"[ 0.72848637  0.58353459 -0.81322754  2.32404115  1.28607097 -0.11095845
  0.11231117  0.62194912 -0.38176549  0.34611698  0.        ]",[-0.84596014  1.42672709],-0.0502818587916,-0.0502818587916,[-0.26154122 -0.29865319],"[[-0.64306375  1.68768325  0.14781627 -0.01353378]
 [-3.82289981  7.07396288  0.          0.        ]]",[-0.190841   -0.13182689]
12,"[ 0.6280428   0.34357863 -0.94212819  2.20680647  1.28606563 -0.11095827
 -0.15910642  1.15571534 -0.48657965  0.30374232  0.        ]",[-0.14259921  0.01508422],-0.0512906783824,-0.0512906783824,[ 0.05884711 -0.28826594],"[[ -0.75236206   1.86748855   0.14781627  -0.01353378]
 [ -7.09606516  10.89378953   0.           0.        ]]",[-0.190841   -0.13182689]
