timestep,rewards,actions,original_rewards,obs,human_obs,logstd_action_dist,avg_action_dist
0,-0.239971121223,[-0.18522148 -1.80500671],-0.239971121223,[ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],"[[-0.0111926  -0.06762457  0.07957872  0.1918805 ]
 [ 0.00182727 -0.0035161   0.          0.        ]]",[-0.0003285  -0.00109091],[ 0.  0.]
1,-0.244647096444,[-1.24789631  0.26881947],-0.244647096444,"[-0.05413322 -1.09722498 -1.31867051 -1.41062715  0.          0.
 -1.41420298 -1.4142132  -0.2651493  -1.27444724  0.        ]","[[-0.01849255 -0.10741918  0.07957872  0.1918805 ]
 [-0.72939507 -3.96275068  0.          0.        ]]",[-0.0003285  -0.00109091],[ 0.00135366 -0.00500156]
2,-0.259241844116,[-0.24821277  0.21462018],-0.259241844116,"[-1.20553304 -1.64659302 -1.72258596 -1.63815288  0.          0.
 -1.71818126 -0.46898236 -1.30370584 -1.68502464  0.        ]","[[-0.07263095 -0.17519207  0.07957872  0.1918805 ]
 [-4.67132303 -2.81835637  0.          0.        ]]",[-0.0003285  -0.00109091],[ 0.00113887 -0.0057423 ]
3,-0.279130985714,[ 1.36569197  0.26778115],-0.279130985714,"[-1.94329389 -1.69164597 -1.8765663  -1.57443541  0.          0.
 -1.39586551  0.25263864 -1.82582155 -1.79495948  0.        ]","[[-0.17498589 -0.22246932  0.07957872  0.1918805 ]
 [-5.56120683 -1.91238729  0.          0.        ]]",[-0.0003285  -0.00109091],[-0.00019962 -0.00516384]
4,-0.291733421136,[ 1.8716261   1.50987366],-0.291733421136,"[-1.96312589 -1.5931873  -1.74217106 -1.44125555  0.          0.
  0.53468916  1.03823589 -1.8268994  -1.6635468   0.        ]","[[-0.24541978 -0.24971428  0.07957872  0.1918805 ]
 [-1.49571252 -0.81576133  0.          0.        ]]",[-0.0003285  -0.00109091],[-0.00158635 -0.00392522]
5,-0.288595409042,[ 1.15396278 -0.67410171],-0.288595409042,"[-1.32754378 -0.86333212 -1.26589319 -0.89058395  0.          0.
  1.72924997  2.1417597  -1.1747123  -1.17899741  0.        ]","[[-0.23536145 -0.2261549   0.07957872  0.1918805 ]
 [ 2.48828009  3.15845853  0.          0.        ]]",[-0.0003285  -0.00109091],[ 0.00016901 -0.00262688]
6,-0.272273664831,[ 1.60974265  1.86485154],-0.272273664831,"[ 0.15713591 -0.06538087 -0.22158185 -0.25479454  0.          0.
  2.01481568  0.6747885   0.05229286 -0.24390025  0.        ]","[[-0.14638844 -0.19040866  0.07957872  0.1918805 ]
 [ 6.39600731  0.42528301  0.          0.        ]]",[-0.0003285  -0.00109091],[ 0.00040124 -0.00132464]
7,-0.241097220862,[-0.18224972  0.76251612],-0.241097220862,"[ 1.01327956  0.77019849  1.49026075  0.58676531  0.          0.
  2.03472469  1.91044805  1.08807664  1.30584033  0.        ]","[[  0.01993765  -0.14227399   0.07957872   0.1918805 ]
 [ 10.22384811   4.37502986   0.           0.        ]]",[-0.0003285  -0.00109091],[-0.00041979  0.00196541]
8,-0.195820387058,[-0.27860176  0.90076989],-0.195820387058,"[ -1.03233035e+00   1.55669866e+00   2.27805636e+00   2.01530945e+00
   1.38777878e-14   0.00000000e+00   1.49837923e+00   2.10608756e+00
   4.17789192e-01   2.25898072e+00   0.00000000e+00]","[[ 0.21514005 -0.02534527  0.07957872  0.1918805 ]
 [ 9.29948006  7.30805733  0.          0.        ]]",[-0.0003285  -0.00109091],[-0.00332291  0.0059217 ]
9,-0.144628681391,[-1.12483677 -1.29236218],-0.144628681391,"[ -2.75388646e+00   2.81018924e-01   2.31631357e+00   2.59831213e+00
   1.38777878e-14  -2.77555756e-14   1.10420582e+00   2.18531988e+00
  -2.21814766e+00   2.39367892e+00   0.00000000e+00]","[[  0.38821328   0.15515478   0.07957872   0.1918805 ]
 [  8.0121694   10.7305305    0.           0.        ]]",[-0.0003285  -0.00109091],[-0.00917507  0.00654059]
