timestep,rewards,actions,original_rewards,obs,human_obs,logstd_action_dist,avg_action_dist
0,-0.355572718215,[ 0.21459479  0.52775312],-0.355572718215,"[ 1.06120105  1.32431452  0.17832323 -0.22887936 -0.73415838 -1.45425902
  0.06065578 -0.20585243  1.57997987  1.37085319  0.        ]","[[ 0.0908487   0.0982088  -0.09332712 -0.15961761]
 [ 0.00464552  0.00376511  0.          0.        ]]",[ 0.00272539 -0.02113089],[-0.03404869  0.45682365]
1,-0.357120949324,[-0.25525426 -2.0403135 ],-0.357120949324,"[ 1.06003937  1.32146619  0.19148319 -0.18917411 -0.73414177 -1.45419245
  0.14034562  0.07638314  1.57525161  1.399687    0.        ]","[[ 0.09944996  0.11924654 -0.09332712 -0.15961761]
 [ 0.8526607   2.09304715  0.          0.        ]]",[ 0.00272539 -0.02113089],[-0.03357856  0.45807347]
2,-0.357751523584,[-1.05792469  1.720675  ],-0.357751523584,"[ 1.05904677  1.32116036  0.20183026 -0.18592694 -0.73412516 -1.45412588
  0.04401212 -0.46405308  1.57343592  1.41096477  0.        ]","[[ 0.10621831  0.12096787 -0.09332712 -0.15961761]
 [-0.17241832 -1.90758252  0.          0.        ]]",[ 0.00272539 -0.02113089],[-0.03420753  0.45620853]
3,-0.354169999462,[-1.27902562  0.68411479],-0.354169999462,"[ 1.06404869  1.3208136   0.13577997 -0.18221102 -0.73410856 -1.45405932
 -0.32757141  0.07615995  1.5814625   1.34860361  0.        ]","[[ 0.06309802  0.12293834 -0.09332712 -0.15961761]
 [-4.12644195  2.09129587  0.          0.        ]]",[ 0.00272539 -0.02113089],[-0.03349492  0.45699286]
4,-0.345939251598,[ 2.08632373  0.6502794 ],-0.345939251598,"[ 1.06441625  1.30761151 -0.05075766 -0.05359644 -0.73409195 -1.45399277
 -0.69175442  0.43669977  1.58734972  1.2210016   0.        ]","[[-0.05831309  0.1915421  -0.09332712 -0.15961761]
 [-8.00177005  4.76017152  0.          0.        ]]",[ 0.00272539 -0.02113089],[-0.03232959  0.45647487]
5,-0.339165790426,[ 0.6654273   0.57332619],-0.339165790426,"[ 1.04513456  1.27098918 -0.23197463  0.16706207 -0.73407535 -1.45392623
 -0.30519114  0.77158111  1.57841297  1.13778129  0.        ]","[[-0.17707948  0.31161792 -0.09332712 -0.15961761]
 [-3.88854349  7.23916357  0.          0.        ]]",[ 0.00272539 -0.02113089],[-0.03205784  0.45798177]
6,-0.339683719696,[-0.19838495  0.67292963],-0.339683719696,"[ 1.03105979  1.19283997 -0.30815936  0.45785038 -0.73405875 -1.4538597
 -0.05063319  1.05873453  1.5567509   1.1913635   0.        ]","[[-0.22767444  0.47772989 -0.09332712 -0.15961761]
 [-1.17992926  9.36496182  0.          0.        ]]",[ 0.00272539 -0.02113089],[-0.03162945  0.45974755]
7,-0.341248922977,[ 1.4916604   0.51758425],-0.341248922977,"[ 1.02063369  1.04989173 -0.35477556  0.79331399 -0.73404215 -1.45379318
 -0.12226298  1.39362738  1.5103596   1.30342465  0.        ]","[[ -0.25892054   0.68990561  -0.09332712  -0.15961761]
 [ -1.94211384  11.84434085   0.           0.        ]]",[ 0.00272539 -0.02113089],[-0.03135819  0.45990467]
8,-0.342398961333,[-1.52434744  0.25302006],-0.342398961333,"[ 1.02103942  0.82270184 -0.35293104  1.12368448 -0.73402555 -1.45372667
  0.25317672  1.63855079  1.41702069  1.4743497   0.        ]","[[ -0.25768357   0.94498902  -0.09332712  -0.15961761]
 [  2.05267548  13.6579869    0.           0.        ]]",[ 0.00272539 -0.02113089],[-0.03062123  0.46012685]
9,-0.338012189937,[ 0.36035652  1.47491422],-0.338012189937,"[ 1.02134354  0.51995765 -0.35150834  1.37136442 -0.73400895 -1.45366017
 -0.12246418  1.73740701  1.27465349  1.62395469  0.        ]","[[ -0.25673065   1.22549895  -0.09332712  -0.15961761]
 [ -1.94417694  14.39052491   0.           0.        ]]",[ 0.00272539 -0.02113089],[-0.03034985  0.45704895]
10,-0.324737163786,[ 0.89823738  0.63242734],-0.324737163786,"[ 1.01244037  0.13080509 -0.38735696  1.48295497 -0.73399236 -1.45359368
  0.01519517  2.23356731  1.08494474  1.70980696  0.        ]","[[ -0.2809206    1.55017538  -0.09332712  -0.15961761]
 [ -0.47949528  18.06489256   0.           0.        ]]",[ 0.00272539 -0.02113089],[-0.02919596  0.45393556]
11,-0.302029962245,[ 0.83358844 -0.50739458],-0.302029962245,"[ 1.02198039 -0.32825691 -0.34852495  1.36011776 -0.73397576 -1.45352719
  0.35035596  2.52317373  0.81058063  1.75862747  0.        ]","[[ -0.25473358   1.9330044   -0.09332712  -0.15961761]
 [  3.08658546  20.21090194   0.           0.        ]]",[ 0.00272539 -0.02113089],[-0.02775723  0.4480288 ]
12,-0.269809974231,[-1.91979625  0.96813041],-0.269809974231,"[ 1.04876772 -0.72199508 -0.20677733  0.98386365 -0.73395917 -1.45346072
  0.65493766  2.19754294  0.51786168  1.69969732  0.        ]","[[ -0.16048594   2.31304715  -0.09332712  -0.15961761]
 [  6.32735597  17.80142591   0.           0.        ]]",[ 0.00272539 -0.02113089],[-0.02680481  0.44085926]
13,-0.22783877584,[ 0.11586401 -0.82289633],-0.22783877584,"[ 1.06260948 -1.00335045 -0.07613544  0.38925959 -0.73394257 -1.45339425
  0.27119384  2.66735644  0.30215166  1.48929539  0.        ]","[[ -0.07490122   2.70400087  -0.09332712  -0.15961761]
 [  2.24455907  21.28233046   0.           0.        ]]",[ 0.00272539 -0.02113089],[-0.02439072  0.43103501]
14,-0.193933246396,[-0.77628885  0.45597071],-0.193933246396,"[  1.06598687e+00  -1.11370086e+00  -8.18663494e-04  -2.44262677e-01
  -7.33925982e-01  -1.45332779e+00   3.10120613e-01   8.70248100e-01
   2.23839423e-01   1.26363529e+00   0.00000000e+00]","[[-0.02584995  3.05140114 -0.09332712 -0.15961761]
 [ 2.65876794  7.97531818  0.          0.        ]]",[ 0.00272539 -0.02113089],[-0.0257603   0.42271549]
15,-0.184134244403,[ 0.84294948  1.26899435],-0.184134244403,"[ 1.06640349 -1.11740714  0.03270251 -0.33007148 -0.73390939 -1.45326135
  0.01624637 -0.32783928  0.21601928  1.18991985  0.        ]","[[-0.00404576  3.09670762 -0.09332712 -0.15961761]
 [-0.46782052 -0.89625434  0.          0.        ]]",[ 0.00272539 -0.02113089],[-0.02610474  0.42145938]
16,-0.187309947378,[ 0.22692103 -0.35070602],-0.187309947378,"[ 1.06610023 -1.11506578  0.06994367 -0.27103042 -0.7338928  -1.45319491
  0.33080988 -0.43638857  0.21624356  1.21511896  0.        ]","[[ 0.0201763   3.06555449 -0.09332712 -0.15961761]
 [ 2.87889624 -1.70008025  0.          0.        ]]",[ 0.00272539 -0.02113089],[-0.02592492  0.42242211]
