timestep,obs,logstd_action_dist,actions,rewards,original_rewards,human_obs,avg_action_dist
18,"[ 0.26298142 -0.46535384  1.1106846   0.23621828  0.15887085  1.12305552
 -0.68347926  0.37144583 -0.29786183 -1.19886759  0.        ]",[-0.52542627 -0.2299363 ],[-0.60373924 -4.67062693],-0.712823,-0.147710178883,"[[ 0.96491023 -3.00465217  0.01816843  0.13137952]
 [ 2.45521288  0.02894309  0.          0.        ]]",[-0.57614613 -4.23404503]
19,"[ 0.23319024 -0.46527334  1.13389965  0.234675    0.15887074  1.12305388
 -0.75090774  0.36928797 -0.29470865 -1.19741618  0.        ]",[-0.52542627 -0.2299363 ],[ 1.22152104 -3.32989293],-1.06253,-0.147514479186,"[[ 0.98954337 -3.00426694  0.01816843  0.13137952]
 [ 0.01622909  0.01200474  0.          0.        ]]",[-0.38546884 -4.20092821]
20,"[ 0.18372945 -0.46523983  1.16981145  0.23403794  0.15887064  1.12305223
 -0.64145572  0.36838595 -0.28999003 -1.19467049  0.        ]",[-0.52542627 -0.2299363 ],[ 0.01278627 -3.7609883 ],-0.950013,-0.147158511495,"[[ 1.02958956 -3.00410794  0.01816843  0.13137952]
 [ 3.9751971   0.00492546  0.          0.        ]]",[-0.5972445  -4.18507099]
21,"[ 0.08241022 -0.46522593  1.2339821   0.23377779  0.15887053  1.12305059
 -0.64223118  0.36801279 -0.28112166 -1.18849045  0.        ]",[-0.52542627 -0.2299363 ],[ 0.27998869 -4.19568859],-0.894007,-0.146380421401,"[[  1.10881186e+00  -3.00404303e+00   1.81684286e-02   1.31379517e-01]
 [  3.94712671e+00   1.99809310e-03   0.00000000e+00   0.00000000e+00]]",[-0.46395528 -4.11538601]
22,"[-0.03662917 -0.46522008  1.29494149  0.23367247  0.15887043  1.12304895
 -0.61374323  0.36786057 -0.27169273 -1.18053498  0.        ]",[-0.52542627 -0.2299363 ],[-1.01198894 -3.65515544],-1.01341,-0.145405720858,"[[  1.19809291e+00  -3.00401678e+00   1.81684286e-02   1.31379517e-01]
 [  4.97754388e+00   8.05213714e-04   0.00000000e+00   0.00000000e+00]]",[-0.27084613 -4.01563931]
23,"[-0.11745149 -0.46521753  1.32830558  0.2336303   0.15887032  1.12304731
 -0.72592718  0.36779825 -0.26582304 -1.17475227  0.        ]",[-0.52542627 -0.2299363 ],[ 0.12603935 -5.45822267],-0.693975,-0.144709832673,"[[  1.25693028e+00  -3.00400629e+00   1.81684286e-02   1.31379517e-01]
 [  9.19716589e-01   3.18090181e-04   0.00000000e+00   0.00000000e+00]]",[-0.15403903 -3.96747828]
24,"[-0.14979044 -0.46521629  1.33994969  0.23361337  0.15887022  1.12304567
 -0.71263352  0.36777387 -0.26358939 -1.17236028  0.        ]",[-0.52542627 -0.2299363 ],[ 1.03197485 -4.35971939],-0.968528,-0.144424428243,"[[  1.28014883e+00  -3.00400210e+00   1.81684286e-02   1.31379517e-01]
 [  1.40053573e+00   1.28761328e-04   0.00000000e+00   0.00000000e+00]]",[-0.09061372 -3.93531132]
25,"[-0.24496102 -0.46521556  1.36882619  0.23360627  0.15887011  1.12304402
 -0.60393899  0.36776416 -0.25737649 -1.16506647  0.        ]",[-0.52542627 -0.2299363 ],[ 0.13310078 -4.20566178],-1.00723,-0.143560416216,"[[  1.34760620e+00  -3.00400037e+00   1.81684286e-02   1.31379517e-01]
 [  5.33209967e+00   5.46864231e-05   0.00000000e+00   0.00000000e+00]]",[ 0.1678794  -3.82517672]
26,"[-0.40436629 -0.46521505  1.40000216  0.23360334  0.15887001  1.12304238
 -0.59228746  0.3677595  -0.24810294 -1.15204345  0.        ]",[-0.52542627 -0.2299363 ],[ 0.17159388 -3.1676418 ],-1.26206,-0.142036066634,"[[  1.45847652e+00  -3.00399968e+00   1.81684286e-02   1.31379517e-01]
 [  5.75352756e+00   2.01894730e-05   0.00000000e+00   0.00000000e+00]]",[ 0.55334622 -3.65808058]
27,"[-0.58018537 -0.46521463  1.4105579   0.23360215  0.1588699   1.12304074
 -0.57665312  0.36775763 -0.23944873 -1.13656873  0.        ]",[-0.52542627 -0.2299363 ],[ 0.75500867 -3.48847522],-1.29735,-0.140244736585,"[[  1.57922082e+00  -3.00399942e+00   1.81684286e-02   1.31379517e-01]
 [  6.31901800e+00   7.64847090e-06   0.00000000e+00   0.00000000e+00]]",[ 1.01793182 -3.45350933]
28,"[-0.8054371  -0.46521424  1.38813024  0.23360148  0.1588698   1.1230391
 -0.49746739  0.36775704 -0.23073404 -1.11506621  0.        ]",[-0.52542627 -0.2299363 ],[ 1.43453699 -2.6982029 ],-1.57355,-0.137776133454,"[[  1.73433867e+00  -3.00399929e+00   1.81684286e-02   1.31379517e-01]
 [  9.18322183e+00   5.10331438e-06   0.00000000e+00   0.00000000e+00]]",[ 1.6429894  -3.18454027]
29,"[-1.11597263 -0.46521385  1.28719237  0.23360094  0.15886969  1.12303746
 -0.3930324   0.36775666 -0.22333902 -1.08215237  0.        ]",[-0.52542627 -0.2299363 ],[ 2.65490883 -3.13470472],-1.57984,-0.13401862794,"[[  1.95590393e+00  -3.00399920e+00   1.81684286e-02   1.31379517e-01]
 [  1.29607162e+01   4.28345034e-06   0.00000000e+00   0.00000000e+00]]",[ 2.31239629 -2.85340786]
30,"[-1.48695802 -0.46521347  1.03423652  0.23360047  0.15886959  1.12303582
 -0.29066487  0.36775631 -0.22323795 -1.03664988  0.        ]",[-0.52542627 -0.2299363 ],[ 3.22808604 -1.64597604],-1.67136,-0.12883712649,"[[  2.25226878e+00  -3.00399912e+00   1.81684286e-02   1.31379517e-01]
 [  1.66634297e+01   3.60941660e-06   0.00000000e+00   0.00000000e+00]]",[ 2.81602764 -2.53926277]
31,"[-1.83427952 -0.46521309  0.56227503  0.23360003  0.15886948  1.12303417
 -0.19032387  0.36775603 -0.23865772 -0.98306956  0.        ]",[-0.52542627 -0.2299363 ],[ 3.9543068  -2.63812423],-1.34958,-0.122767420122,"[[  2.62195246e+00  -3.00399905e+00   1.81684286e-02   1.31379517e-01]
 [  2.02928425e+01   3.52446827e-06   0.00000000e+00   0.00000000e+00]]",[ 3.3047843  -2.27997065]
32,"[-2.02241543 -0.46521271 -0.14303933  0.23359958  0.15886937  1.12303253
 -0.09196927  0.3677558  -0.27667854 -0.93304817  0.        ]",[-0.52542627 -0.2299363 ],[ 4.33434769 -2.31547885],-0.976089,-0.117314129952,"[[  3.06350350e+00  -3.00399898e+00   1.81684286e-02   1.31379517e-01]
 [  2.38504059e+01   3.83493446e-06   0.00000000e+00   0.00000000e+00]]",[ 3.66574907 -2.18541145]
33,"[-1.89165278 -0.46521232 -0.98294293  0.23359909  0.15886927  1.12303089
  0.00443825  0.36775559 -0.33801272 -0.90570126  0.        ]",[-0.52542627 -0.2299363 ],[ 4.7144226  -1.61800113],-0.588803,-0.115094719494,"[[  3.57549918e+00  -3.00399889e+00   1.81684286e-02   1.31379517e-01]
 [  2.73375422e+01   4.33904670e-06   0.00000000e+00   0.00000000e+00]]",[ 4.23891258 -2.29496884]
34,"[-1.33772093 -0.46521194 -1.70591148  0.23359856  0.15886916  1.12302925
  0.09893725  0.36775539 -0.41078433 -0.92224286  0.        ]",[-0.52542627 -0.2299363 ],[ 4.90059621 -2.95526677],-0.556689,-0.118746032139,"[[  4.15654497e+00  -3.00399880e+00   1.81684286e-02   1.31379517e-01]
 [  3.07556455e+01   4.91528820e-06   0.00000000e+00   0.00000000e+00]]",[ 4.72690487 -2.46830726]
35,"[-0.43255468 -0.46521155 -1.95232482  0.23359798  0.15886906  1.12302761
  0.1915655   0.3677552  -0.46800995 -0.99293312  0.        ]",[-0.52542627 -0.2299363 ],[ 5.09930889 -1.85582992],-1.04191,-0.128444689531,"[[  4.80527390e+00  -3.00399870e+00   1.81684286e-02   1.31379517e-01]
 [  3.41060825e+01   5.50229661e-06   0.00000000e+00   0.00000000e+00]]",[ 4.75276041 -2.57362604]
36,"[ 0.48678357 -0.46521116 -1.4388502   0.23359736  0.15886895  1.12302597
  0.28236003  0.367755   -0.4757395  -1.10039374  0.        ]",[-0.52542627 -0.2299363 ],[ 4.0047287  -2.16464713],-1.61298,-0.140540570477,"[[  5.52034610e+00  -3.00399858e+00   1.81684286e-02   1.31379517e-01]
 [  3.73901928e+01   6.07210296e-06   0.00000000e+00   0.00000000e+00]]",[ 3.9450202  -2.73874187]
37,"[ 0.89088118 -0.46521077 -0.24539687  0.23359669  0.15886885  1.12302432
  0.37135712  0.3677548  -0.41528436 -1.19281721  0.        ]",[-0.52542627 -0.2299363 ],[ 1.40209464 -4.06953805],-1.41884,-0.149060787965,"[[  6.30044820e+00  -3.00399845e+00   1.81684286e-02   1.31379517e-01]
 [  4.06092894e+01   6.61314912e-06   0.00000000e+00   0.00000000e+00]]",[ 1.09454966 -3.70361733]
38,"[ 0.3827872  -0.46521037  1.0037719   0.23359598  0.15886874  1.12302268
  0.45859234  0.36775459 -0.30986777 -1.20500588  0.        ]",[-0.52542627 -0.2299363 ],[ 0.70790713 -5.39930238],-0.7427,-0.148539856469,"[[  7.14429284e+00  -3.00399832e+00   1.81684286e-02   1.31379517e-01]
 [  4.37646593e+01   7.12140798e-06   0.00000000e+00   0.00000000e+00]]",[ 0.39505452 -4.10021591]
39,"[-0.83630043 -0.46520998  1.38184782  0.23359532  0.15886864  1.12302104
  0.5121277   0.36775416 -0.22974657 -1.11195238  0.        ]",[-0.52542627 -0.2299363 ],[ 1.83819704 -3.31164302],-1.56194,-0.137421638977,"[[  8.03901480e+00  -3.00399819e+00   1.81684286e-02   1.31379517e-01]
 [  4.57010838e+01   5.82740097e-06   0.00000000e+00   0.00000000e+00]]",[ 2.31791615 -3.19185138]
40,"[-1.88720594 -0.46520959  0.44492977  0.23359463  0.15886853  1.1230194
  0.59657607  0.36775407 -0.24400126 -0.97276843  0.        ]",[-0.52542627 -0.2299363 ],[ 3.27822861 -0.97740723],-1.41972,-0.121615580236,"[[  8.98368397e+00  -3.00399806e+00   1.81684286e-02   1.31379517e-01]
 [  4.87556543e+01   7.20340401e-06   0.00000000e+00   0.00000000e+00]]",[ 3.76327562 -2.34608603]
41,"[-1.80083899 -0.46520419 -1.17537841  0.23349788  0.15886843  1.12301776
  0.67935256  0.36796479 -0.35483035 -0.90493206  0.        ]",[-0.52542627 -0.2299363 ],[ 4.24293847 -2.02483471],-0.483338,-0.115356526512,"[[  9.98883785e+00  -3.00397394e+00   1.81684286e-02   1.31379517e-01]
 [  5.17497551e+01   1.66362505e-03   0.00000000e+00   0.00000000e+00]]",[ 4.17216635 -2.17141724]
42,"[-0.48372888 -0.46520258 -1.95677707  0.2334739   0.15886832  1.12301611
  0.76049025  0.3676981  -0.46601177 -0.98807317  0.        ]",[-0.52542627 -0.2299363 ],[ 5.04456237 -1.98048192],-0.887156,-0.12784043773,"[[  1.10532790e+01  -3.00396800e+00   1.81684286e-02   1.31379517e-01]
 [  5.46845832e+01  -4.27923480e-04   0.00000000e+00   0.00000000e+00]]",[ 4.51576805 -2.36944771]
43,"[ 0.78124835 -0.46520449 -0.91597418  0.23351745  0.15886822  1.12301447
  0.84002157  0.36768398 -0.45457    -1.15155791  0.        ]",[-0.52542627 -0.2299363 ],[ 2.60221501 -4.544324  ],-1.5046,-0.145528666492,"[[  1.21758339e+01  -3.00397891e+00   1.81684286e-02   1.31379517e-01]
 [  5.75613123e+01  -5.36609708e-04   0.00000000e+00   0.00000000e+00]]",[ 2.58750176 -3.071661  ]
44,"[ 0.46007469 -0.46520596  0.92132176  0.23355238  0.15886811  1.12301283
  0.91797827  0.36770961 -0.31879695 -1.2081713   0.        ]",[-0.52542627 -0.2299363 ],[ 0.66663259 -3.1172251 ],-1.31725,-0.149007171355,"[[  1.33553519e+01  -3.00398767e+00   1.81684286e-02   1.31379517e-01]
 [  6.03810924e+01  -3.33288903e-04   0.00000000e+00   0.00000000e+00]]",[ 0.93301773 -4.06179571]
45,"[-1.18969757 -0.46520662  1.24989677  0.23357194  0.15886801  1.12301119
  0.95790069  0.36773    -0.2224523  -1.07368616  0.        ]",[-0.52542627 -0.2299363 ],[ 2.07419925 -2.03267581],-1.7714,-0.133056438856,"[[  1.45774624e+01  -3.00399259e+00   1.81684286e-02   1.31379517e-01]
 [  6.18251527e+01  -1.71107062e-04   0.00000000e+00   0.00000000e+00]]",[ 2.97316694 -2.96171618]
46,"[-2.01386968 -0.46520675 -0.49868987  0.23358128  0.1588679   1.12300955
  1.03352348  0.3677418  -0.30052781 -0.91719086  0.        ]",[-0.52542627 -0.2299363 ],[ 4.83039779 -1.10954925],-0.405095,-0.115785772197,"[[  1.58414104e+01  -3.00399497e+00   1.81684286e-02   1.31379517e-01]
 [  6.45605239e+01  -7.63767745e-05   0.00000000e+00   0.00000000e+00]]",[ 4.42955732 -2.22063136]
47,"[-0.74141969 -0.46520659 -1.94761266  0.23358511  0.1588678   1.12300791
  1.10764897  0.36774758 -0.45372033 -0.96508645  0.        ]",[-0.52542627 -0.2299363 ],[ 4.30238751 -1.75303065],-0.843982,-0.124879518515,"[[  1.71595224e+01  -3.00399596e+00   1.81684286e-02   1.31379517e-01]
 [  6.72417444e+01  -2.89134680e-05   0.00000000e+00   0.00000000e+00]]",[ 4.43237305 -2.25298476]
48,"[ 0.81757646 -0.46520629 -0.80268354  0.23358626  0.15886769  1.12300626
  1.18030677  0.36775013 -0.4487345  -1.16012296  0.        ]",[-0.52542627 -0.2299363 ],[ 2.71158217 -4.0083802 ],-1.55214,-0.146308843004,"[[  1.85307263e+01  -3.00399629e+00   1.81684286e-02   1.31379517e-01]
 [  6.98698863e+01  -6.70474047e-06   0.00000000e+00   0.00000000e+00]]",[ 2.47535896 -3.18673873]
49,"[ 0.08816854 -0.46520593  1.23064636  0.23358619  0.15886758  1.12300462
  1.25152589  0.36775114 -0.28155889 -1.18882908  0.        ]",[-0.52542627 -0.2299363 ],[ 2.9121276  -3.33705845],-1.40325,-0.146427323147,"[[  1.99539710e+01  -3.00399631e+00   1.81684286e-02   1.31379517e-01]
 [  7.24460003e+01   3.30013487e-06   0.00000000e+00   0.00000000e+00]]",[ 1.55400336 -3.93866944]
