timestep,logstd_action_dist,human_obs,actions,obs,rewards,original_rewards,avg_action_dist
0,[-0.03805747 -0.17880072],"[[ 0.0992342   0.04934542  0.12139704 -0.11628763]
 [ 0.00483991 -0.00498364  0.          0.        ]]",[ 1.41291388 -2.00118769],"[ 1.08500306  1.9900141   0.12704571  0.80776376  1.06734665 -0.97563045
 -0.51067066  0.35037408  0.35496407  1.16708992  0.        ]",-0.657871,-0.166887860921,[-0.30246109 -2.31761909]
1,[-0.03805747 -0.17880072],"[[ 0.13903599  0.00950345  0.12139704 -0.11628763]
 [ 3.96215699 -3.9660071   0.          0.        ]]",[ 0.20234591 -0.29592953],"[ 1.07845782  1.99152575  0.18716385  0.68906483  1.06733918 -0.97562422
 -0.32647138 -0.19462191  0.3516506   1.19848431  0.        ]",-1.00251,-0.170028367792,[-0.29931074 -2.31285596]
2,[-0.03805747 -0.17880072],"[[ 0.22552832 -0.08078833  0.12139704 -0.11628763]
 [ 4.68467041 -5.05952427  0.          0.        ]]",[-0.8446382  -1.81214279],"[ 1.05678788  1.98725649  0.31652679  0.42019706  1.06733171 -0.97561799
 -0.29283998 -0.345078    0.34108082  1.26287278  0.        ]",-0.481676,-0.176313683922,[-0.30349272 -2.3147943 ]
3,[-0.03805747 -0.17880072],"[[ 0.2847828  -0.22068823  0.12139704 -0.11628763]
 [ 1.25218295 -8.91761545  0.          0.        ]]",[ 0.274646   -1.52655341],"[ 1.0361141   1.9595734   0.40374051  0.00826755  1.06732424 -0.97561176
 -0.45260841 -0.87591035  0.33706934  1.23832745  0.        ]",-0.55086,-0.173339587094,[-0.26256877 -2.27493477]
4,[-0.03805747 -0.17880072],"[[  0.3204925   -0.437001     0.12139704  -0.11628763]
 [  2.31521686 -12.7010476    0.           0.        ]]",[ 0.92096385 -1.27128651],"[ 1.02139876  1.86770157  0.45559398 -0.60074928  1.06731677 -0.97560553
 -0.40312626 -1.3964623   0.32596162  1.10756953  0.        ]",-0.492765,-0.158355473792,[-0.18061709 -2.20122361]
5,[-0.03805747 -0.17880072],"[[  0.40290434  -0.72823953   0.12139704  -0.11628763]
 [  5.9139939  -16.41040263   0.           0.        ]]",[ 0.47608662 -2.57362746],"[ 0.98109903  1.65734052  0.57282366 -1.32305231  1.0673093  -0.9755993
 -0.23561414 -1.90680489  0.27026238  0.99081818  0.        ]",0.0537697,-0.141703279158,[-0.08014262 -2.11519861]
6,[-0.03805747 -0.17880072],"[[  0.53891814  -1.09291988   0.12139704  -0.11628763]
 [  7.68147172 -20.0454761    0.           0.        ]]",[-1.38885998 -2.39213382],"[ 0.89587253  1.27999242  0.75708058 -1.98597108  1.06730183 -0.97559306
 -0.15334306 -2.40689815  0.15206187  0.90645961  0.        ]",0.361678,-0.124112024124,[ 0.03495783 -2.01652193]
7,[-0.03805747 -0.17880072],"[[  0.65132172  -1.52956374   0.12139704  -0.11628763]
 [  3.57216607 -23.60713446   0.           0.        ]]",[-1.64341791 -0.47652052],"[ 0.80882326  0.72848148  0.89860787 -2.31730004  1.06729435 -0.97558683
 -0.34461774 -2.89684709 -0.05565193  0.76732403  0.        ]",0.119911,-0.0965201210702,[ 0.16446382 -1.90614855]
8,[-0.03805747 -0.17880072],"[[  0.68232785  -2.01594208   0.12139704  -0.11628763]
 [ -0.45843707 -25.02605183   0.           0.        ]]",[ 1.90049827 -1.91681651],"[ 0.78231592  0.10697738  0.93566752 -2.0293339   1.06728688 -0.9755806
 -0.53222862 -3.09196013 -0.38051304  0.60951139  0.        ]",0.0279586,-0.0746176456185,[ 0.25459522 -1.82741332]
9,[-0.03805747 -0.17880072],"[[  0.71294693  -2.55122162   0.12139704  -0.11628763]
 [  3.50737648 -28.49029211   0.           0.        ]]",[ 2.11556826 -1.41945884],"[ 0.75512761 -0.42012321  0.97135917 -0.99841278  1.06727941 -0.97557437
 -0.34762957 -3.56840938 -0.77958879  0.63478142  0.        ]",-0.150765,-0.106371504919,[ 0.26372421 -1.82009399]
10,[-0.03805747 -0.17880072],"[[  0.82211055  -3.15509462   0.12139704  -0.11628763]
 [  7.39659541 -25.65910243   0.           0.        ]]",[ 1.53331944 -2.91725473],"[ 0.65041645 -0.64297102  1.0908061   0.70101655  1.06727194 -0.97556814
 -0.16659599 -3.17879421 -1.16162704  0.90836404  0.        ]",0.0399027,-0.169734342441,[ 0.16593254 -1.92018604]
11,[-0.03805747 -0.17880072],"[[  1.00831421  -3.30309036   0.12139704  -0.11628763]
 [ 11.21068785   2.72940237   0.           0.        ]]",[ 0.61104284 -1.68779827],"[ 0.44671047 -0.62594716  1.26324161  1.14003157  1.06726447 -0.97556191
  0.01094063  0.72662175 -1.25078233  0.98354598  0.        ]",-0.852479,-0.185539417404,[ 0.0708738  -2.02300882]
12,[-0.03805747 -0.17880072],"[[  1.25457749  -3.20377322   0.12139704  -0.11628763]
 [ 13.40824303   5.48447871   0.           0.        ]]",[-0.15984352 -2.31903456],"[ 0.1394544  -0.64053955  1.42218516  0.84597544  1.067257   -0.97555568
  0.11323139  1.10563141 -1.1752533   0.90237217  0.        ]",-0.686019,-0.170738901159,[ 0.17569578 -1.95069718]
13,[-0.03805747 -0.17880072],"[[  1.51372881  -3.11060013   0.12139704  -0.11628763]
 [ 12.50986482   3.66887082   0.           0.        ]]",[ 0.78245755 -2.28018654],"[-0.21151173 -0.64244975  1.49512435  0.56839802  1.06724953 -0.97554945
  0.07141358  0.85585235 -1.08664112  0.87797659  0.        ]",-0.789497,-0.159173983781,[ 0.30318329 -1.85545349]
14,[-0.03805747 -0.17880072],"[[  1.79252342  -3.0554416    0.12139704  -0.11628763]
 [ 15.36010067   1.95887288   0.           0.        ]]",[ 0.60031319 -1.83696553],"[-0.59428291 -0.63819397  1.46034204  0.40429486  1.06724206 -0.97554322
  0.20408567  0.62060394 -1.02659302  0.9006783   0.        ]",-1.01916,-0.154898150867,[ 0.44390127 -1.75432229]
15,[-0.03805747 -0.17880072],"[[  2.12052121  -3.027443     0.12139704  -0.11628763]
 [ 17.43277727   0.94558194   0.           0.        ]]",[ 0.75864772 -2.86239169],"[-1.01241409 -0.63450356  1.27343312  0.32126232  1.06723459 -0.97553699
  0.30056386  0.48120258 -0.99719397  0.94771655  0.        ]",-0.840086,-0.156245266596,[ 0.60663575 -1.63470626]
16,[-0.03805747 -0.17880072],"[[  2.49585098  -3.01429571   0.12139704  -0.11628763]
 [ 20.09134307   0.4310128    0.           0.        ]]",[ 0.16441304 -1.98375199],"[-1.39413824 -0.63241496  0.8917586   0.28236005  1.06722712 -0.97553076
  0.4243139   0.41041106 -0.99621801  1.00373986  0.        ]",-1.03351,-0.161403293005,[ 0.78029245 -1.50408328]
17,[-0.03805747 -0.17880072],"[[  2.9002183   -3.00840624   0.12139704  -0.11628763]
 [ 20.34454754   0.18932551   0.           0.        ]]",[ 1.24667951 -1.88395482],"[-1.63233227 -0.63140448  0.33988611  0.26495365  1.06721965 -0.97552453
  0.43609847  0.37716032 -1.02026081  1.05428956  0.        ]",-0.635307,-0.168455982015,[ 0.92603528 -1.38707304]
18,[-0.03805747 -0.17880072],"[[  3.34279309  -3.00584988   0.12139704  -0.11628763]
 [ 23.90107999   0.08104666   0.           0.        ]]",[ 2.42715635 -1.78718831],"[-1.64449823 -0.63095015 -0.32780464  0.257402    1.06721218 -0.9755183
  0.60164716  0.36226284 -1.065327    1.08892555  0.        ]",-0.227655,-0.175946539243,[ 1.02263296 -1.30713391]
19,[-0.03805747 -0.17880072],"[[  3.85579215  -3.00476499   0.12139704  -0.11628763]
 [ 27.38720968   0.03404254   0.           0.        ]]",[ 1.30819026 -1.95739518],"[-1.33461027 -0.6307531  -1.02026536  0.25419746  1.06720472 -0.97551207
  0.76391777  0.35579505 -1.1276183   1.09553041  0.        ]",-0.328666,-0.18250961167,[ 1.0373404  -1.29020405]
20,[-0.03805747 -0.17880072],"[[  4.43782141e+00  -3.00431227e+00   1.21397043e-01  -1.16287635e-01]
 [  3.08043283e+01   1.40942627e-02   0.00000000e+00   0.00000000e+00]]",[ 0.08145535 -1.51131241],"[-0.66500835 -0.63066874 -1.48810948  0.25285984  1.06719725 -0.97550584
  0.92297459  0.35304941 -1.19081731  1.0596766   0.        ]",-0.700703,-0.185610345761,[ 0.91750395 -1.37420547]
21,[-0.03805747 -0.17880072],"[[  5.05102528e+00  -3.00412583e+00   1.21397043e-01  -1.16287635e-01]
 [  3.05170166e+01   5.76604186e-03   0.00000000e+00   0.00000000e+00]]",[ 0.63465376 -3.58781694],"[ 0.16884412 -0.63063222 -1.45868098  0.25230849  1.06718978 -0.97549961
  0.90959516  0.35190238 -1.22683807  0.98592727  0.        ]",-0.596571,-0.183149852376,[ 0.64521015 -1.56321979]
22,[-0.03805747 -0.17880072],"[[  5.68051571e+00  -3.00404984e+00   1.21397043e-01  -1.16287635e-01]
 [  3.24256658e+01   2.33984543e-03   0.00000000e+00   0.00000000e+00]]",[ 0.0104194  -1.88394954],"[ 0.84830551 -0.63061561 -0.88609842  0.25208325  1.06718231 -0.97549338
  0.99843386  0.35142973 -1.21796439  0.90003568  0.        ]",-0.929447,-0.175292897899,[ 0.34065017 -1.78859293]
23,[-0.03805747 -0.17880072],"[[  6.32300241e+00  -3.00401913e+00   1.21397043e-01  -1.16287635e-01]
 [  3.18250061e+01   9.40288723e-04   0.00000000e+00   0.00000000e+00]]",[ 1.63188619 -2.7551751 ],"[ 1.09069081 -0.63060718  0.03682126  0.25199171  1.06717484 -0.97548716
  0.97046774  0.3512359  -1.16478896  0.83568342  0.        ]",-0.601707,-0.164339004144,[ 0.12526333 -1.95646667]
24,[-0.03805747 -0.17880072],"[[  6.99290615e+00  -3.00400677e+00   1.21397043e-01  -1.16287635e-01]
 [  3.51542736e+01   3.80273863e-04   0.00000000e+00   0.00000000e+00]]",[-0.34099969 -2.08226072],"[ 0.75806937 -0.63060207  0.96759584  0.25195433  1.06716737 -0.97548093
  1.12543264  0.35115756 -1.08489998  0.82093337  0.        ]",-0.568248,-0.154310812242,[ 0.10312092 -1.99354744]
25,[-0.03805747 -0.17880072],"[[  7.67546298e+00  -3.00400184e+00   1.21397043e-01  -1.16287635e-01]
 [  3.31082273e+01   1.48170400e-04   0.00000000e+00   0.00000000e+00]]",[ 0.62127172 -1.62646372],"[-0.04488406 -0.63059829  1.4734053   0.2519389   1.0671599  -0.9754747
  1.03018487  0.35112434 -1.01317738  0.86697857  0.        ]",-0.963133,-0.150583723325,[ 0.28925908 -1.87514448]
26,[-0.03805747 -0.17880072],"[[  8.35573135e+00  -3.00399988e+00   1.21397043e-01  -1.16287635e-01]
 [  3.49125966e+01   6.11131681e-05   0.00000000e+00   0.00000000e+00]]",[ 0.81130086 -2.29808409],"[-0.95502992 -0.63059505  1.31005465  0.25193223  1.06715244 -0.97546847
  1.11416775  0.35111107 -0.98313902  0.95370568  0.        ]",-0.96668,-0.155468770493,[ 0.60234237 -1.65543652]
27,[-0.03805747 -0.17880072],"[[  9.07927759e+00  -3.00399905e+00   1.21397043e-01  -1.16287635e-01]
 [  3.74336263e+01   2.74470970e-05   0.00000000e+00   0.00000000e+00]]",[ 1.29511883 -1.84124451],"[-1.59069886 -0.63059202  0.49146155  0.25192889  1.06714497 -0.97546224
  1.23150818  0.35110515 -1.01117079  1.04730413  0.        ]",-0.562343,-0.166961731773,[ 0.91621894 -1.41514373]
