timestep,logstd_action_dist,human_obs,actions,obs,rewards,original_rewards,avg_action_dist
0,[-0.85044563 -0.24163936],"[[ 0.03614588 -0.06264037 -0.02718581 -0.05679705]
 [ 0.00311961 -0.00028791  0.          0.        ]]",[-0.23196381 -9.34143808],"[ 0.84342539  2.68100329 -0.36358938  0.56007372 -0.24041212 -0.49787198
 -0.73925271  0.37046713  1.54850445  0.5910376   0.        ]",-2.99619,-0.243954300864,[ 0.24126041 -8.55831623]
1,[-0.85044563 -0.24163936],"[[ 0.02701629 -0.10237034 -0.02718581 -0.05679705]
 [-0.91303505 -3.95951469  0.          0.        ]]",[ 0.87978292 -7.6279373 ],"[ 0.84386845  2.67585896 -0.37981951  0.38789312 -0.24041205 -0.4978718
 -0.76248709 -0.12813189  1.54668538  0.53568128  0.        ]",-3.39602,-0.242312588758,[ 0.6100834  -8.23161602]
2,[-0.85044563 -0.24163936],"[[ 0.04387087 -0.22051554 -0.02718581 -0.05679705]
 [ 2.58683505 -7.84205827  0.          0.        ]]",[ 0.01009461 -6.66234138],"[ 0.84294926  2.64606614 -0.34986005 -0.11892629 -0.24041198 -0.49787163
 -0.67372615 -0.61707386  1.53583803  0.45306096  0.        ]",-3.39608,-0.239069709066,[ 0.29717749 -7.78532076]
3,[-0.85044563 -0.24163936],"[[  0.09550891  -0.41552668  -0.02718581  -0.05679705]
 [  2.57697032 -11.64637646   0.           0.        ]]",[ 0.39829382 -7.36214955],"[ 0.83741798  2.55051502 -0.25824667 -0.92319827 -0.2404119  -0.49787145
 -0.67397605 -1.09616429  1.50438407  0.36380821  0.        ]",-3.04231,-0.233313679306,[ 0.15573871 -7.22283649]
4,[-0.85044563 -0.24163936],"[[  0.16235794  -0.68587396  -0.02718581  -0.05679705]
 [  4.10281462 -15.37590636   0.           0.        ]]",[-0.16102105 -5.00405833],"[ 0.82419762  2.32916809 -0.14035393 -1.9220296  -0.24041183 -0.49787128
 -0.63527865 -1.56583549  1.43000948  0.24244846  0.        ]",-2.96584,-0.221867560566,[-0.15692818 -6.73366308]
5,[-0.85044563 -0.24163936],"[[  0.23721527  -1.03006288  -0.02718581  -0.05679705]
 [  3.38516191 -19.03081258   0.           0.        ]]",[ 0.78917439 -5.27866274],"[ 0.80134857  1.92253745 -0.00988712 -2.89608424 -0.24041176 -0.4978711
 -0.65347888 -2.02610749  1.28470107  0.10107695  0.        ]",-2.61005,-0.201596266535,[ 0.19555861 -6.34027624]
6,[-0.85044563 -0.24163936],"[[  0.33557761  -1.4466338   -0.02718581  -0.05679705]
 [  6.4409138  -22.61426745   0.           0.        ]]",[ 0.89558149 -4.64981961],"[ 0.75861922  1.30903248  0.15787213 -3.48303554 -0.24041169 -0.49787093
 -0.57598129 -2.47737892  1.05304812  0.00591624  0.        ]",-2.3541,-0.170646856282,[ 0.45867503 -6.15960169]
7,[-0.85044563 -0.24163936],"[[  0.49867609  -1.93415804  -0.02718581  -0.05679705]
 [  9.85765421 -26.12635391   0.           0.        ]]",[ 1.04382623 -5.9014553 ],"[ 0.65708216  0.55688779  0.42280103 -3.23255708 -0.24041162 -0.49787075
 -0.48932864 -2.91965921  0.7515353   0.04541384  0.        ]",-2.245,-0.12992100243,[ 0.80298495 -6.34052086]
8,[-0.85044563 -0.24163936],"[[  7.33585163e-01  -2.49122099e+00  -2.71858084e-02  -5.67970466e-02]
 [  1.36208654e+01  -2.95683912e+01   0.00000000e+00   0.00000000e+00]]",[ 0.65358461 -7.72124528],"[ 0.44873148 -0.13433055  0.76301156 -1.80081708 -0.24041155 -0.49787058
 -0.39388912 -3.35311334  0.3887386   0.22211445  0.        ]",-2.11038,-0.0825317370756,[ 0.83817685 -7.04974604]
9,[-0.85044563 -0.24163936],"[[  1.02925771  -3.11643893  -0.02718581  -0.05679705]
 [ 15.93899111 -26.70229086   0.           0.        ]]",[ 1.07991024 -8.79824163],"[ 0.0990281  -0.45420915  1.09629578  0.7229321  -0.24041147 -0.4978704
 -0.33509865 -2.99216973 -0.03198763  0.49697497  0.        ]",-1.84445,-0.0528159813936,[ 0.6045568  -8.07924271]
